x,y,vx,vy,rho,pressure,neighbor_count
4.500000000e-06,4.500000000e-06,0.000000000e+00,0.000000000e+00,9.983644660e+02,-1.494833876e+05,10
3.096827894e-02,4.500000000e-06,3.677530538e-01,0.000000000e+00,1.002689998e+03,1.114275646e+06,13
6.490836138e-02,4.500000000e-06,6.468571868e-01,0.000000000e+00,1.003920297e+03,1.208034069e+06,13
2.059940321e-01,1.710306682e-01,1.562168185e+01,1.471768933e+01,9.817009686e+02,-3.080505387e+05,12
9.964719983e-02,4.500000000e-06,8.981945235e-01,0.000000000e+00,1.004213694e+03,1.208835962e+06,14
2.023436841e-01,1.038361632e-01,5.930327987e+00,9.854934014e+00,1.019086684e+03,-3.016489696e+04,11
1.350489978e-01,4.500000000e-06,1.157059816e+00,0.000000000e+00,1.003883609e+03,1.158810907e+06,13
1.715594129e-01,4.500000000e-06,1.205960399e+00,0.000000000e+00,1.003603341e+03,1.113968116e+06,12
2.094771253e-01,4.500000000e-06,9.771332751e-01,0.000000000e+00,1.003510616e+03,1.090236438e+06,12
2.487015828e-01,4.500000000e-06,7.478108700e-01,0.000000000e+00,1.003490134e+03,1.078780850e+06,12
2.890721828e-01,4.500000000e-06,5.691826053e-01,0.000000000e+00,1.003446850e+03,1.069439937e+06,12
3.306915525e-01,4.500000000e-06,5.226423977e-01,0.000000000e+00,1.003418489e+03,1.063421860e+06,11
3.879599347e-01,4.500000000e-06,1.544170057e-01,0.000000000e+00,1.003468372e+03,1.066054564e+06,11
4.316284932e-01,4.500000000e-06,-1.161909376e-01,0.000000000e+00,1.003448716e+03,1.064425561e+06,11
5.430909314e-01,4.500000000e-06,4.245567802e-01,0.000000000e+00,1.003751029e+03,1.091424948e+06,11
9.999955000e-01,1.103353587e-01,0.000000000e+00,4.934673914e+00,1.003404143e+03,1.060707923e+06,10
4.500000000e-06,2.201339723e-02,0.000000000e+00,7.755169239e-02,1.003943741e+03,1.501495346e+06,13
1.583382534e-01,9.667306766e-02,1.466744081e+01,2.633351173e+01,4.687670951e+02,-3.080505387e+05,7
2.218567778e-01,1.389796679e-01,2.685397049e+01,9.093297192e+00,9.966310776e+02,-1.554406423e+05,11
2.377521869e-01,7.492120327e-02,1.122355041e+01,-9.310168691e+00,1.007430132e+03,9.740318432e+05,13
1.919661297e-01,6.680653034e-02,7.962320493e+00,1.361362931e+00,1.001576327e+03,2.615968010e+05,13
2.151860484e-01,9.836070736e-02,1.230675256e+01,3.368882269e+00,1.022953385e+03,-3.080505387e+05,12
2.383374029e-01,8.865281347e-02,4.210320720e+00,5.175570445e+00,9.794106454e+02,-3.080505387e+05,12
2.651444033e-01,7.807216740e-02,1.314271503e+01,-2.813012347e+00,9.959515083e+02,-3.817108009e+04,11
3.150801678e-01,8.072597277e-02,8.195673374e+00,-3.795592342e-01,9.845333935e+02,-3.080505387e+05,11
3.258095247e-01,8.198470627e-02,1.327051414e+01,3.345849549e+00,1.022393590e+03,4.094258820e+05,13
