x,y,vx,vy,rho,pressure,neighbor_count
1.269466950e-07,4.500000000e-06,-3.019956980e-02,0.000000000e+00,9.980151598e+02,-1.571538126e+05,10
3.294304426e-02,4.500000000e-06,1.224812418e-01,0.000000000e+00,1.003342183e+03,1.117618008e+06,13
6.899080709e-02,4.500000000e-06,2.960493778e-01,0.000000000e+00,1.003593839e+03,1.133977298e+06,12
2.706975680e-01,2.315829617e-01,1.237706018e+01,2.407202501e+00,9.709671716e+02,-7.063106014e+05,10
1.052486296e-01,4.500000000e-06,4.881824216e-01,0.000000000e+00,1.003848046e+03,1.148710232e+06,12
2.519443470e-01,2.295616314e-01,1.399740473e+01,2.061735643e+01,1.013138158e+03,6.979446633e+05,8
1.415892694e-01,4.500000000e-06,6.613179649e-01,0.000000000e+00,1.004053384e+03,1.167662997e+06,13
1.779348353e-01,4.500000000e-06,6.167941416e-01,0.000000000e+00,1.004003290e+03,1.154487011e+06,13
2.153505981e-01,4.500000000e-06,5.770176873e-01,0.000000000e+00,1.003794062e+03,1.121020183e+06,13
2.538050460e-01,4.500000000e-06,5.215296190e-01,0.000000000e+00,1.003644666e+03,1.097280873e+06,12
2.934693764e-01,4.500000000e-06,4.704936463e-01,0.000000000e+00,1.003583905e+03,1.083686344e+06,12
3.346306966e-01,4.500000000e-06,4.788252223e-01,0.000000000e+00,1.003628981e+03,1.082064964e+06,11
3.883424071e-01,4.500000000e-06,2.661433853e-03,0.000000000e+00,1.003450142e+03,1.064707239e+06,11
4.314914383e-01,4.500000000e-06,1.898338042e-02,0.000000000e+00,1.003442736e+03,1.064101527e+06,11
5.463457917e-01,4.500000000e-06,3.908102980e-01,0.000000000e+00,1.003559653e+03,1.073810907e+06,10
9.999955000e-01,1.141266690e-01,0.000000000e+00,-4.020025263e-01,1.003588825e+03,1.076428150e+06,10
4.500000000e-06,2.244762025e-02,0.000000000e+00,8.673509674e-03,1.004757064e+03,1.541967359e+06,13
2.995264040e-01,2.497863729e-01,1.317763985e+01,1.221942501e+01,9.931243403e+02,1.927784674e+05,13
3.526215484e-01,1.532839311e-01,1.712668143e+01,2.099417290e+00,9.954300979e+02,-2.878651432e+05,9
3.069873987e-01,6.689764709e-02,1.779776626e+01,-1.312898507e+00,9.992741662e+02,-1.236282644e+05,11
2.264689301e-01,1.503029008e-01,1.355479910e+01,5.300697874e+00,1.000002518e+03,-3.199372356e+05,3
2.555935700e-01,6.863418897e-02,-5.501840482e+00,1.525167873e+01,9.962179498e+02,-5.976929198e+05,9
2.962735822e-01,1.526303020e-01,9.688760772e+00,6.929188725e+00,8.969733087e+02,-7.063106014e+05,6
3.663919694e-01,7.561072482e-02,1.624748069e+01,-1.100082958e+00,9.999680301e+02,-4.167681218e+04,10
4.031234772e-01,9.619638966e-02,1.301262019e+01,4.790501711e+00,9.982422292e+02,-1.075441344e+05,11
4.156500939e-01,9.472976919e-02,1.547108757e+01,3.005100947e+00,9.953350633e+02,-1.325274677e+04,9
