x,y,vx,vy,rho,p,neighbor_count
7.856793109e-02,9.101463911e-02,3.125030416e+02,2.337023404e+02,1.218507924e+03,2.185079242e+07,34
1.991201904e+00,4.398981821e-02,-1.069037401e+02,2.877950199e+01,8.809056172e+02,-1.190943828e+07,25
5.006047920e-03,3.184360323e-02,1.026421748e+01,5.819529505e+01,6.817317390e+02,-3.182682610e+07,26
2.585050552e-02,2.954323242e-02,-2.367575106e+01,-8.798129663e+00,1.058158326e+03,5.815832615e+06,31
3.986853207e-02,3.000209558e-02,2.286005058e+01,6.924027210e-01,1.157381880e+03,1.573818802e+07,35
5.024499770e-02,2.995519305e-02,1.655465760e+01,-1.183701351e+00,1.072039068e+03,7.203906784e+06,36
6.007361527e-02,2.998489113e-02,5.246040903e+00,-8.831051982e-01,1.016763635e+03,1.676363490e+06,36
7.000434578e-02,2.999852263e-02,9.549566939e-01,-2.800103847e-01,1.006354331e+03,6.354330590e+05,37
7.999956763e-02,2.999808079e-02,1.794170682e-01,-2.161504343e-01,1.004150341e+03,4.150341105e+05,36
9.000095582e-02,2.999868857e-02,9.855246972e-02,-1.568068737e-01,1.003412592e+03,3.412591519e+05,36
1.000007977e-01,2.999976329e-02,6.229903630e-02,-8.299726086e-02,1.003188420e+03,3.188419738e+05,36
1.100004172e-01,3.000046472e-02,3.288849844e-02,-3.266994013e-02,1.003071553e+03,3.071552898e+05,36
1.200001643e-01,3.000078443e-02,1.381138245e-02,-8.165241358e-03,1.003010425e+03,3.010424570e+05,36
1.300000527e-01,3.000089211e-02,4.782601606e-03,7.583484728e-04,1.002982398e+03,2.982398036e+05,36
1.400000160e-01,3.000092096e-02,1.490838951e-03,3.399139293e-03,1.002971455e+03,2.971455437e+05,36
1.500000054e-01,3.000092808e-02,4.369921037e-04,4.121194700e-03,1.002968027e+03,2.968026985e+05,36
1.600000025e-01,3.000092983e-02,1.228269537e-04,4.312312771e-03,1.002967143e+03,2.967142610e+05,36
1.700000018e-01,3.000093023e-02,3.926513431e-05,4.358456642e-03,1.002966935e+03,2.966935073e+05,36
1.800000016e-01,3.000093031e-02,1.982217520e-05,4.368359754e-03,1.002966887e+03,2.966887408e+05,36
1.900000016e-01,3.000093032e-02,1.567996392e-05,4.370342361e-03,1.002966877e+03,2.966877030e+05,36
2.000000016e-01,3.000093033e-02,1.483064686e-05,4.370730064e-03,1.002966875e+03,2.966874975e+05,36
2.100000016e-01,3.000093033e-02,1.466344142e-05,4.370803207e-03,1.002966875e+03,2.966874596e+05,36
2.200000016e-01,3.000093033e-02,1.463252793e-05,4.370816218e-03,1.002966875e+03,2.966874528e+05,36
2.300000016e-01,3.000093033e-02,1.462711908e-05,4.370818425e-03,1.002966875e+03,2.966874516e+05,36
2.400000016e-01,3.000093033e-02,1.462620463e-05,4.370818790e-03,1.002966875e+03,2.966874514e+05,36
2.500000016e-01,3.000093033e-02,1.462605470e-05,4.370818848e-03,1.002966875e+03,2.966874514e+05,36
2.600000016e-01,3.000093033e-02,1.462603111e-05,4.370818857e-03,1.002966875e+03,2.966874514e+05,36
2.700000016e-01,3.000093033e-02,1.462602738e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
2.800000016e-01,3.000093033e-02,1.462602671e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
2.900000016e-01,3.000093033e-02,1.462602666e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
3.000000016e-01,3.000093033e-02,1.462602657e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
3.100000016e-01,3.000093033e-02,1.462602654e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
3.200000016e-01,3.000093033e-02,1.462602670e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
3.300000016e-01,3.000093033e-02,1.462602679e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
3.400000016e-01,3.000093033e-02,1.462602667e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
3.500000016e-01,3.000093033e-02,1.462602656e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
3.600000016e-01,3.000093033e-02,1.462602656e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
3.700000016e-01,3.000093033e-02,1.462602647e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
3.800000016e-01,3.000093033e-02,1.462602652e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
3.900000016e-01,3.000093033e-02,1.462602676e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
4.000000016e-01,3.000093033e-02,1.462602673e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
4.100000016e-01,3.000093033e-02,1.462602661e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
4.200000016e-01,3.000093033e-02,1.462602661e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
4.300000016e-01,3.000093033e-02,1.462602645e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
4.400000016e-01,3.000093033e-02,1.462602648e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
4.500000016e-01,3.000093033e-02,1.462602680e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
4.600000016e-01,3.000093033e-02,1.462602685e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
4.700000016e-01,3.000093033e-02,1.462602672e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
4.800000016e-01,3.000093033e-02,1.462602672e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
4.900000016e-01,3.000093033e-02,1.462602652e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
5.000000016e-01,3.000093033e-02,1.462602646e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
5.100000016e-01,3.000093033e-02,1.462602680e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
5.200000016e-01,3.000093033e-02,1.462602685e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
5.300000016e-01,3.000093033e-02,1.462602641e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
5.400000016e-01,3.000093033e-02,1.462602613e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
5.500000016e-01,3.000093033e-02,1.462602631e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
5.600000016e-01,3.000093033e-02,1.462602652e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
5.700000016e-01,3.000093033e-02,1.462602663e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
5.800000016e-01,3.000093033e-02,1.462602673e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
5.900000016e-01,3.000093033e-02,1.462602664e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
6.000000016e-01,3.000093033e-02,1.462602674e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
6.100000016e-01,3.000093033e-02,1.462602714e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
6.200000016e-01,3.000093033e-02,1.462602718e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
6.300000016e-01,3.000093033e-02,1.462602688e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
6.400000016e-01,3.000093033e-02,1.462602663e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
6.500000016e-01,3.000093033e-02,1.462602642e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
6.600000016e-01,3.000093033e-02,1.462602616e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
6.700000016e-01,3.000093033e-02,1.462602608e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
6.800000016e-01,3.000093033e-02,1.462602632e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
6.900000016e-01,3.000093033e-02,1.462602654e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
7.000000016e-01,3.000093033e-02,1.462602664e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
7.100000016e-01,3.000093033e-02,1.462602674e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
7.200000016e-01,3.000093033e-02,1.462602663e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
7.300000016e-01,3.000093033e-02,1.462602674e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
7.400000016e-01,3.000093033e-02,1.462602714e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
7.500000016e-01,3.000093033e-02,1.462602717e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
7.600000016e-01,3.000093033e-02,1.462602687e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
7.700000016e-01,3.000093033e-02,1.462602665e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
7.800000016e-01,3.000093033e-02,1.462602646e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
7.900000016e-01,3.000093033e-02,1.462602619e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
8.000000016e-01,3.000093033e-02,1.462602607e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
8.100000016e-01,3.000093033e-02,1.462602630e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
8.200000016e-01,3.000093033e-02,1.462602652e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
8.300000016e-01,3.000093033e-02,1.462602664e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
8.400000016e-01,3.000093033e-02,1.462602674e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
8.500000016e-01,3.000093033e-02,1.462602663e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
8.600000016e-01,3.000093033e-02,1.462602673e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
8.700000016e-01,3.000093033e-02,1.462602713e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
8.800000016e-01,3.000093033e-02,1.462602716e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
8.900000016e-01,3.000093033e-02,1.462602685e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
9.000000016e-01,3.000093033e-02,1.462602651e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
9.100000016e-01,3.000093033e-02,1.462602617e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
9.200000016e-01,3.000093033e-02,1.462602604e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
9.300000016e-01,3.000093033e-02,1.462602631e-05,4.370818859e-03,1.002966875e+03,2.966874514e+05,36
