x,y,vx,vy,rho,p,neighbor_count
6.275197540e-02,6.173165545e-02,-3.898560134e+00,-2.340004364e+00,1.306830653e+03,1.534153266e+05,20
9.200969264e-02,6.820156386e-02,-6.716495982e+00,-2.199255513e-01,1.147479132e+03,7.373956590e+04,17
1.186073389e-01,7.543446990e-02,-6.993867445e+00,-4.344669225e-02,1.252233461e+03,1.261167306e+05,16
1.450184433e-01,7.452846487e-02,-5.729168989e+00,-2.156116005e+00,1.238761828e+03,1.193809139e+05,17
1.691359361e-01,7.259686754e-02,-4.993552801e+00,-3.555543796e+00,1.276896014e+03,1.384480068e+05,19
1.925807809e-01,7.119314470e-02,-3.945650199e+00,-4.345093696e+00,1.306187094e+03,1.530935472e+05,21
2.153138119e-01,6.993581609e-02,-2.858835432e+00,-4.991522435e+00,1.346990889e+03,1.734954445e+05,21
2.372067206e-01,6.916126627e-02,-1.859058271e+00,-5.399875673e+00,1.393052323e+03,1.965261615e+05,21
2.584205333e-01,6.869718730e-02,-1.149612397e+00,-5.647859128e+00,1.431078182e+03,2.155390909e+05,22
2.791669018e-01,6.844578744e-02,-6.696662789e-01,-5.784690330e+00,1.458488944e+03,2.292444721e+05,22
2.995948532e-01,6.831864417e-02,-3.623149296e-01,-5.858475313e+00,1.476777819e+03,2.383889095e+05,22
3.198196388e-01,6.825851565e-02,-1.794935006e-01,-5.896955335e+00,1.487944221e+03,2.439721103e+05,22
3.399270805e-01,6.823234185e-02,-8.092462898e-02,-5.915414904e+00,1.494046483e+03,2.470232414e+05,22
3.599740251e-01,6.822188848e-02,-3.279827896e-02,-5.923464015e+00,1.497017270e+03,2.485086351e+05,22
3.799933489e-01,6.821814228e-02,-1.078934130e-02,-5.926568596e+00,1.498270835e+03,2.491354174e+05,22
4.000024646e-01,6.821724052e-02,6.474261194e-04,-5.927351330e+00,1.498605312e+03,2.493026560e+05,22
4.200115797e-01,6.821814205e-02,1.208368134e-02,-5.926568806e+00,1.498270921e+03,2.491354604e+05,22
4.400309016e-01,6.822188776e-02,3.409086049e-02,-5.923464629e+00,1.497017503e+03,2.485087517e+05,22
4.600778418e-01,6.823234001e-02,8.221364693e-02,-5.915416382e+00,1.494046994e+03,2.470234971e+05,22
4.801852746e-01,6.825851146e-02,1.807774933e-01,-5.896958087e+00,1.487945212e+03,2.439726062e+05,22
5.004100449e-01,6.831863563e-02,3.635935373e-01,-5.858479782e+00,1.476779518e+03,2.383897591e+05,22
5.208379739e-01,6.844577185e-02,6.709449468e-01,-5.784695944e+00,1.458491433e+03,2.292457167e+05,22
5.415843202e-01,6.869716261e-02,1.150909762e+00,-5.647863710e+00,1.431081327e+03,2.155406633e+05,22
5.627981333e-01,6.916123335e-02,1.860404896e+00,-5.399873668e+00,1.393056640e+03,1.965283200e+05,21
5.846910412e-01,6.993577191e-02,2.860197260e+00,-4.991510151e+00,1.346996194e+03,1.734980968e+05,21
6.074239436e-01,7.119303906e-02,3.946961338e+00,-4.345089984e+00,1.306189509e+03,1.530947543e+05,21
6.308686241e-01,7.259673587e-02,4.994792637e+00,-3.555553264e+00,1.276891660e+03,1.384458302e+05,19
6.549861849e-01,7.452829367e-02,5.730601148e+00,-2.156163454e+00,1.238753162e+03,1.193765809e+05,17
6.813973966e-01,7.543446175e-02,6.995119202e+00,-4.359038693e-02,1.252251029e+03,1.261255146e+05,16
7.079943175e-01,6.820111260e-02,6.716835676e+00,-2.204375751e-01,1.147530758e+03,7.376537889e+04,17
7.372506494e-01,6.173064784e-02,3.897388300e+00,-2.340631680e+00,1.306926906e+03,1.534634532e+05,20
6.049669569e-02,8.360357684e-02,3.099356817e+00,1.768010181e+00,1.621382898e+03,3.106914488e+05,23
7.427384162e-02,7.552221216e-02,-6.316511211e+00,2.044287809e+00,1.446037711e+03,2.230188554e+05,21
1.039112852e-01,7.296070885e-02,-8.024638773e+00,-1.124399423e+00,1.250947129e+03,1.254735646e+05,20
