x,y,vx,vy,rho,p,neighbor_count
7.532960863e-02,8.856998113e-02,3.564461569e+02,2.730170394e+02,1.190152921e+03,1.901529214e+07,33
1.992296400e+00,4.365181716e-02,-1.171058194e+02,4.513718113e+01,8.698917813e+02,-1.301082187e+07,26
5.001710207e-03,3.131143081e-02,-1.954848329e+01,4.449903238e+01,6.909464078e+02,-3.090535922e+07,29
2.607636844e-02,2.962852573e-02,-2.125503899e+01,-8.109475569e+00,1.064965112e+03,6.496511200e+06,31
3.965705342e-02,2.999782592e-02,1.796207035e+01,-3.333498386e-02,1.139001677e+03,1.390016773e+07,35
5.009897748e-02,2.996785262e-02,1.117638450e+01,-1.379597109e+00,1.048211092e+03,4.821109158e+06,36
6.002983574e-02,2.999271962e-02,2.904142252e+00,-5.966621060e-01,1.008448400e+03,8.448400193e+05,35
6.999737282e-02,3.000067077e-02,2.741378229e-01,-1.061100833e-01,1.004512885e+03,4.512885102e+05,36
7.999845068e-02,2.999981298e-02,6.321397198e-03,-1.026211243e-01,1.003542630e+03,3.542629702e+05,36
9.000021269e-02,2.999995594e-02,3.642120600e-02,-7.733475538e-02,1.003186982e+03,3.186981722e+05,36
1.000003029e-01,3.000042109e-02,2.903917923e-02,-3.771933243e-02,1.003072003e+03,3.072003172e+05,36
1.100001572e-01,3.000071182e-02,1.506212935e-02,-1.189218332e-02,1.003011288e+03,3.011287786e+05,36
1.200000577e-01,3.000083549e-02,5.779951045e-03,-2.041583889e-04,1.002983668e+03,2.983668085e+05,36
1.300000170e-01,3.000087366e-02,1.753139227e-03,3.650473397e-03,1.002972775e+03,2.972775464e+05,36
1.400000052e-01,3.000088268e-02,4.775387018e-04,4.642611267e-03,1.002968946e+03,2.968946024e+05,36
1.500000023e-01,3.000088459e-02,1.306817578e-04,4.873703145e-03,1.002967859e+03,2.967858763e+05,36
1.600000016e-01,3.000088500e-02,4.046989489e-05,4.927214908e-03,1.002967612e+03,2.967612214e+05,36
1.700000015e-01,3.000088508e-02,1.904458397e-05,4.938760996e-03,1.002967563e+03,2.967562816e+05,36
1.800000014e-01,3.000088510e-02,1.463054929e-05,4.940952910e-03,1.002967553e+03,2.967552999e+05,36
1.900000014e-01,3.000088510e-02,1.381152227e-05,4.941334885e-03,1.002967551e+03,2.967551101e+05,36
2.000000014e-01,3.000088510e-02,1.366511302e-05,4.941400137e-03,1.002967551e+03,2.967550769e+05,36
2.100000014e-01,3.000088510e-02,1.363964390e-05,4.941411028e-03,1.002967551e+03,2.967550715e+05,36
2.200000014e-01,3.000088510e-02,1.363547631e-05,4.941412742e-03,1.002967551e+03,2.967550707e+05,36
2.300000014e-01,3.000088510e-02,1.363483546e-05,4.941412997e-03,1.002967551e+03,2.967550706e+05,36
2.400000014e-01,3.000088510e-02,1.363474076e-05,4.941413034e-03,1.002967551e+03,2.967550706e+05,36
2.500000014e-01,3.000088510e-02,1.363472728e-05,4.941413039e-03,1.002967551e+03,2.967550706e+05,36
2.600000014e-01,3.000088510e-02,1.363472542e-05,4.941413039e-03,1.002967551e+03,2.967550706e+05,36
2.700000014e-01,3.000088510e-02,1.363472499e-05,4.941413040e-03,1.002967551e+03,2.967550706e+05,36
2.800000014e-01,3.000088510e-02,1.363472490e-05,4.941413040e-03,1.002967551e+03,2.967550706e+05,36
2.900000014e-01,3.000088510e-02,1.363472506e-05,4.941413040e-03,1.002967551e+03,2.967550706e+05,36
3.000000014e-01,3.000088510e-02,1.363472506e-05,4.941413040e-03,1.002967551e+03,2.967550706e+05,36
3.100000014e-01,3.000088510e-02,1.363472497e-05,4.941413040e-03,1.002967551e+03,2.967550706e+05,36
3.200000014e-01,3.000088510e-02,1.363472503e-05,4.941413040e-03,1.002967551e+03,2.967550706e+05,36
3.300000014e-01,3.000088510e-02,1.363472505e-05,4.941413040e-03,1.002967551e+03,2.967550706e+05,36
3.400000014e-01,3.000088510e-02,1.363472489e-05,4.941413040e-03,1.002967551e+03,2.967550706e+05,36
3.500000014e-01,3.000088510e-02,1.363472485e-05,4.941413040e-03,1.002967551e+03,2.967550706e+05,36
3.600000014e-01,3.000088510e-02,1.363472500e-05,4.941413040e-03,1.002967551e+03,2.967550706e+05,36
3.700000014e-01,3.000088510e-02,1.363472497e-05,4.941413040e-03,1.002967551e+03,2.967550706e+05,36
