x,y,vx,vy,rho,p,neighbor_count
6.175304210e-02,6.061677189e-02,-2.789238453e+00,-3.783177937e+00,1.327891280e+03,1.639456399e+05,20
8.995080018e-02,6.773400017e-02,-6.184212132e+00,-1.850887970e+00,1.159139699e+03,7.956984943e+04,19
1.163500210e-01,7.496917813e-02,-6.913065778e+00,-1.887508791e+00,1.220129405e+03,1.100647023e+05,15
1.431123401e-01,7.340613597e-02,-5.909703506e+00,-3.854724781e+00,1.167023691e+03,8.351184574e+04,16
1.674566511e-01,7.105297526e-02,-5.222965460e+00,-5.106222895e+00,1.201015141e+03,1.005075703e+05,18
1.912188812e-01,6.944005292e-02,-4.270709668e+00,-5.694850031e+00,1.232400624e+03,1.162003119e+05,18
2.142953259e-01,6.801849310e-02,-3.226304035e+00,-6.145610335e+00,1.278965732e+03,1.394828659e+05,21
2.365266152e-01,6.714189045e-02,-2.173152300e+00,-6.421394225e+00,1.330955144e+03,1.654775721e+05,20
2.579921197e-01,6.661736638e-02,-1.377049176e+00,-6.581933167e+00,1.375580121e+03,1.877900606e+05,21
2.789122966e-01,6.633450287e-02,-8.234111961e-01,-6.662221001e+00,1.408130443e+03,2.040652217e+05,22
2.994535904e-01,6.619103170e-02,-4.603171715e-01,-6.702568756e+00,1.430113884e+03,2.150569420e+05,22
3.197475977e-01,6.612233037e-02,-2.367906175e-01,-6.723687270e+00,1.443834860e+03,2.219174300e+05,22
3.398935560e-01,6.609201179e-02,-1.112258132e-01,-6.733863690e+00,1.451579192e+03,2.257895961e+05,22
3.599599771e-01,6.607973996e-02,-4.706011254e-02,-6.738305705e+00,1.455490482e+03,2.277452411e+05,22
3.799885604e-01,6.607529002e-02,-1.619957522e-02,-6.740013158e+00,1.457199939e+03,2.285999696e+05,22
4.000026804e-01,6.607421063e-02,6.707544090e-04,-6.740441677e+00,1.457666889e+03,2.288334444e+05,22
4.200167997e-01,6.607528975e-02,1.754051106e-02,-6.740013223e+00,1.457200063e+03,2.286000314e+05,22
4.400453806e-01,6.607973913e-02,4.839918517e-02,-6.738305936e+00,1.455490806e+03,2.277454032e+05,22
4.601117961e-01,6.609200965e-02,1.125614770e-01,-6.733864361e+00,1.451579871e+03,2.257899357e+05,22
4.802577442e-01,6.612232564e-02,2.381222661e-01,-6.723688567e+00,1.443836117e+03,2.219180584e+05,22
5.005517351e-01,6.619102227e-02,4.616465324e-01,-6.702570982e+00,1.430115939e+03,2.150579697e+05,22
5.210930082e-01,6.633448623e-02,8.247473223e-01,-6.662223566e+00,1.408133341e+03,2.040666705e+05,22
5.420131713e-01,6.661734102e-02,1.378413260e+00,-6.581934765e+00,1.375583765e+03,1.877918827e+05,21
5.634786920e-01,6.714185927e-02,2.174564072e+00,-6.421388318e+00,1.330960269e+03,1.654801343e+05,20
5.857099845e-01,6.801845454e-02,3.227726169e+00,-6.145592149e+00,1.278971654e+03,1.394858272e+05,21
6.087862832e-01,6.943995365e-02,4.272077523e+00,-5.694823691e+00,1.232403286e+03,1.162016429e+05,18
6.325483326e-01,7.105285290e-02,5.224290849e+00,-5.106180588e+00,1.201009802e+03,1.005049010e+05,18
6.568927847e-01,7.340595509e-02,5.911261810e+00,-3.854748197e+00,1.167018750e+03,8.350937480e+04,16
6.836551108e-01,7.496909998e-02,6.914267949e+00,-1.887749156e+00,1.220154215e+03,1.100771073e+05,15
7.100532447e-01,6.773333200e-02,6.184233541e+00,-1.851610107e+00,1.159210779e+03,7.960538955e+04,19
7.382491085e-01,6.061556673e-02,2.787697564e+00,-3.783771215e+00,1.327976615e+03,1.639883077e+05,20
6.176847296e-02,8.404118424e-02,4.159552049e+00,1.158341514e+00,1.715804922e+03,3.579024610e+05,23
7.265239753e-02,7.588070440e-02,-4.531871324e+00,7.553074159e-01,1.540030114e+03,2.700150570e+05,20
1.014081886e-01,7.223002838e-02,-7.575115851e+00,-2.620230654e+00,1.226398162e+03,1.131990809e+05,20
1.311218648e-01,6.882166469e-02,-6.998862401e+00,-5.336122639e+00,1.068182202e+03,3.409110087e+04,18
1.607375670e-01,6.695962038e-02,-6.193426020e+00,-6.643316129e+00,1.104150586e+03,5.207529321e+04,16
1.879331384e-01,6.613760016e-02,-4.647622621e+00,-7.241623370e+00,1.166274532e+03,8.313726604e+04,17
2.126635462e-01,6.559137118e-02,-3.413614633e+00,-7.555792121e+00,1.238519659e+03,1.192598295e+05,18
2.357502853e-01,6.510741385e-02,-2.295262734e+00,-7.747998368e+00,1.302047269e+03,1.510236345e+05,22
2.576617156e-01,6.480783528e-02,-1.444070232e+00,-7.850926887e+00,1.351975015e+03,1.759875076e+05,21
2.787855020e-01,6.462746430e-02,-8.526626027e-01,-7.906523806e+00,1.386530963e+03,1.932654816e+05,22
2.994094215e-01,6.452490687e-02,-4.710847337e-01,-7.939905627e+00,1.409138168e+03,2.045690842e+05,22
3.197339313e-01,6.447065994e-02,-2.401035363e-01,-7.960649355e+00,1.422967847e+03,2.114839236e+05,22
3.398902950e-01,6.444463121e-02,-1.119519832e-01,-7.972079051e+00,1.430680898e+03,2.153404488e+05,22
3.599599823e-01,6.443341585e-02,-4.703297425e-02,-7.977598362e+00,1.434549149e+03,2.172745747e+05,22
3.799895213e-01,6.442915367e-02,-1.601061286e-02,-7.979893026e+00,1.436232751e+03,2.181163756e+05,22
4.000039520e-01,6.442809069e-02,8.720710111e-04,-7.980498019e+00,1.436691656e+03,2.183458280e+05,22
4.200183826e-01,6.442915360e-02,1.775452557e-02,-7.979893204e+00,1.436232746e+03,2.181163732e+05,22
4.400479210e-01,6.443341560e-02,4.877602976e-02,-7.977598913e+00,1.434549135e+03,2.172745673e+05,22
4.601176068e-01,6.444463048e-02,1.136930319e-01,-7.972080490e+00,1.430680852e+03,2.153404258e+05,22
4.802739672e-01,6.447065786e-02,2.418405625e-01,-7.960652771e+00,1.422967716e+03,2.114838580e+05,22
5.005984709e-01,6.452490127e-02,4.728150322e-01,-7.939912968e+00,1.409137809e+03,2.045689043e+05,22
5.212223811e-01,6.462745011e-02,8.543840750e-01,-7.906537394e+00,1.386529991e+03,1.932649954e+05,22
5.423461519e-01,6.480780176e-02,1.445776383e+00,-7.850948073e+00,1.351972764e+03,1.759863822e+05,21
5.642575416e-01,6.510733662e-02,2.296919028e+00,-7.748024119e+00,1.302043846e+03,1.510219232e+05,22
5.873441884e-01,6.559121283e-02,3.415217585e+00,-7.555800879e+00,1.238515252e+03,1.192576260e+05,18
6.120746788e-01,6.613732799e-02,4.649265500e+00,-7.241567304e+00,1.166268518e+03,8.313425896e+04,17
6.392702965e-01,6.695945547e-02,6.195065846e+00,-6.643165406e+00,1.104143563e+03,5.207178144e+04,16
6.688856692e-01,6.882160839e-02,7.000183611e+00,-5.336051152e+00,1.068183426e+03,3.409171301e+04,18
6.985988031e-01,7.223017543e-02,7.575836379e+00,-2.620088343e+00,1.226442202e+03,1.132211012e+05,20
7.273519035e-01,7.587979406e-02,4.530566365e+00,7.545076465e-01,1.540184880e+03,2.700924398e+05,20
7.382312870e-01,8.404072094e-02,-4.161756445e+00,1.157830149e+00,1.715954126e+03,3.579770632e+05,23
4.594886091e-02,6.565895791e-02,-1.432529725e+00,-5.280022771e+00,1.419545956e+03,2.097729779e+05,19
6.762632757e-02,7.276867930e-02,-4.414222822e+00,-6.955218695e-01,1.562013272e+03,2.810066360e+05,20
9.510235721e-02,8.462648183e-02,-9.528992564e+00,1.728236762e+00,1.457642310e+03,2.288211548e+05,20
1.275129177e-01,8.979794725e-02,-9.203754557e+00,1.216408368e+00,1.523560506e+03,2.617802530e+05,21
1.589134231e-01,9.040775789e-02,-7.510732723e+00,-5.740968671e-02,1.557166408e+03,2.785832042e+05,20
1.866255924e-01,9.080076408e-02,-5.694214816e+00,-7.919888485e-01,1.634061630e+03,3.170308152e+05,20
2.119776026e-01,9.042548452e-02,-4.020603073e+00,-1.562927892e+00,1.708586938e+03,3.542934692e+05,19
2.354153998e-01,9.004219171e-02,-2.597027380e+00,-2.171636722e+00,1.785240351e+03,3.926201757e+05,22
2.574659095e-01,8.972401156e-02,-1.608707295e+00,-2.597214919e+00,1.845395713e+03,4.226978566e+05,21
2.786457616e-01,8.953732172e-02,-9.791917258e-01,-2.841852269e+00,1.886948189e+03,4.434740943e+05,23
2.993253246e-01,8.942156470e-02,-5.550297820e-01,-2.989376803e+00,1.914179005e+03,4.570895027e+05,24
3.196905014e-01,8.935953110e-02,-2.873499161e-01,-3.071434773e+00,1.931861004e+03,4.659305020e+05,24
3.398704907e-01,8.932968255e-02,-1.352643052e-01,-3.112933970e+00,1.942246570e+03,4.711232848e+05,24
3.599519048e-01,8.931690716e-02,-5.718284548e-02,-3.131835586e+00,1.947670533e+03,4.738352667e+05,24
3.799867449e-01,8.931207733e-02,-1.962001246e-02,-3.139420665e+00,1.950099064e+03,4.750495322e+05,24
4.000038507e-01,8.931087694e-02,8.483953661e-04,-3.141384046e+00,1.950771276e+03,4.753856382e+05,24
4.200209566e-01,8.931207721e-02,2.131677369e-02,-3.139420723e+00,1.950099073e+03,4.750495366e+05,24
4.400557969e-01,8.931690680e-02,5.887954374e-02,-3.131835775e+00,1.947670551e+03,4.738352753e+05,24
4.601372114e-01,8.932968168e-02,1.369610244e-01,-3.112934494e+00,1.942246586e+03,4.711232932e+05,24
4.803172022e-01,8.935952925e-02,2.890470148e-01,-3.071436011e+00,1.931860988e+03,4.659304939e+05,24
5.006823823e-01,8.942156145e-02,5.567279471e-01,-2.989379402e+00,1.914178863e+03,4.570894313e+05,24
5.213619501e-01,8.953731552e-02,9.808875880e-01,-2.841860552e+00,1.886947468e+03,4.434737338e+05,23
5.425418218e-01,8.972400463e-02,1.610407955e+00,-2.597233483e+00,1.845394021e+03,4.226970107e+05,21
5.645923799e-01,9.004219567e-02,2.598740097e+00,-2.171666211e+00,1.785238210e+03,3.926191052e+05,22
5.880302443e-01,9.042552253e-02,4.022323440e+00,-1.562963738e+00,1.708585056e+03,3.542925279e+05,19
6.133823617e-01,9.080085525e-02,5.695936728e+00,-7.920094337e-01,1.634059249e+03,3.170296243e+05,20
6.410946854e-01,9.040781203e-02,7.512409008e+00,-5.742064905e-02,1.557164967e+03,2.785824835e+05,20
