x,y,vx,vy,rho,p,neighbor_count
9.276344479e-02,9.959323085e-02,1.314958321e+02,5.687890151e+01,1.314008007e+03,3.140080071e+07,33
1.986252791e+00,4.401043572e-02,-4.744657566e+01,-1.614163986e+00,1.055939778e+03,5.593977817e+06,28
1.009565942e-02,3.714705051e-02,8.839129015e+01,6.722292504e+01,9.553520412e+02,-4.464795882e+06,24
2.366316209e-02,2.904431452e-02,-3.107138613e+01,-4.463124697e+00,1.071669589e+03,7.166958860e+06,29
4.174018853e-02,3.029755500e-02,2.396191031e+01,6.592525146e+00,1.122637178e+03,1.226371780e+07,35
5.259776581e-02,3.015608444e-02,4.445566852e+01,8.052462759e+00,1.166704468e+03,1.667044681e+07,35
6.136366168e-02,2.993837408e-02,3.198518610e+01,8.090396325e-01,1.105050803e+03,1.050508026e+07,34
7.050592661e-02,2.990134934e-02,1.546663337e+01,-2.427318369e+00,1.048810123e+03,4.881012268e+06,36
8.018723953e-02,2.991617231e-02,6.717210193e+00,-2.420460775e+00,1.024253359e+03,2.425335948e+06,36
9.007698507e-02,2.993784286e-02,2.871679109e+00,-1.881118581e+00,1.013517194e+03,1.351719421e+06,36
1.000377615e-01,2.996147595e-02,1.381843024e+00,-1.261345540e+00,1.008892524e+03,8.892524162e+05,36
1.100207227e-01,2.997939278e-02,7.691776458e-01,-7.634051119e-01,1.006470494e+03,6.470494287e+05,36
1.200114773e-01,2.999040157e-02,4.563620067e-01,-4.228040065e-01,1.004938190e+03,4.938189715e+05,36
1.300059737e-01,2.999622375e-02,2.599034093e-01,-2.146914858e-01,1.003974790e+03,3.974789994e+05,36
1.400028398e-01,2.999903521e-02,1.344577525e-01,-9.894185130e-02,1.003435119e+03,3.435119111e+05,36
1.500012157e-01,3.000029578e-02,6.216475353e-02,-4.098810571e-02,1.003166753e+03,3.166753403e+05,36
1.600004716e-01,3.000080850e-02,2.593401135e-02,-1.527307751e-02,1.003044612e+03,3.044612445e+05,36
1.700001701e-01,3.000099640e-02,9.967667893e-03,-5.066172075e-03,1.002993027e+03,2.993027499e+05,36
1.800000590e-01,3.000106007e-02,3.588485207e-03,-1.332599476e-03,1.002972956e+03,2.972955712e+05,36
1.900000207e-01,3.000108058e-02,1.222903142e-03,-4.446033111e-05,1.002965771e+03,2.965770841e+05,36
2.000000082e-01,3.000108689e-02,4.028502059e-04,3.765000017e-04,1.002963371e+03,2.963370681e+05,36
2.100000044e-01,3.000108874e-02,1.364285715e-04,5.066932967e-04,1.002962610e+03,2.962610466e+05,36
2.200000033e-01,3.000108925e-02,5.466231733e-05,5.450457883e-04,1.002962381e+03,2.962380973e+05,36
2.300000030e-01,3.000108939e-02,3.072388591e-05,5.558995701e-04,1.002962315e+03,2.962314928e+05,36
2.400000029e-01,3.000108943e-02,2.400437038e-05,5.588600997e-04,1.002962297e+03,2.962296732e+05,36
2.500000029e-01,3.000108944e-02,2.219256345e-05,5.596388832e-04,1.002962292e+03,2.962291903e+05,36
