x,y,vx,vy,rho,p,neighbor_count
9.232893334e-02,9.940528167e-02,1.372302624e+02,6.060412183e+01,1.322241700e+03,3.222416996e+07,33
1.986409572e+00,4.401576953e-02,-4.913348089e+01,-3.034534921e+00,1.045089626e+03,4.508962581e+06,28
9.803581515e-03,3.692492080e-02,9.018037929e+01,6.953052726e+01,9.386251851e+02,-6.137481491e+06,24
2.376583358e-02,2.905906235e-02,-3.197191472e+01,-4.652187902e+00,1.067812252e+03,6.781225181e+06,29
4.166100941e-02,3.027577082e-02,2.458472984e+01,6.531985440e+00,1.127568219e+03,1.275682192e+07,35
5.245086764e-02,3.012947609e-02,4.398497304e+01,7.493513906e+00,1.165460830e+03,1.654608300e+07,35
6.125797065e-02,2.993570071e-02,3.071294250e+01,5.529277632e-01,1.101325850e+03,1.013258496e+07,35
7.045481906e-02,2.990937011e-02,1.446727740e+01,-2.349798096e+00,1.045735696e+03,4.573569564e+06,36
8.016504335e-02,2.992417042e-02,6.152509491e+00,-2.271478840e+00,1.022428086e+03,2.242808570e+06,36
9.006749596e-02,2.994405878e-02,2.594481304e+00,-1.748498741e+00,1.012458536e+03,1.245853564e+06,36
1.000331954e-01,2.996564391e-02,1.244170206e+00,-1.160379611e+00,1.008266986e+03,8.266985745e+05,36
1.100181811e-01,2.998191536e-02,6.904346772e-01,-6.922414489e-01,1.006088472e+03,6.088471908e+05,36
1.200099693e-01,2.999179867e-02,4.060998534e-01,-3.767319564e-01,1.004710485e+03,4.710485418e+05,36
1.300051149e-01,2.999693317e-02,2.283140158e-01,-1.878961488e-01,1.003847720e+03,3.847719634e+05,36
1.400023955e-01,2.999936215e-02,1.164314967e-01,-8.508518317e-02,1.003369538e+03,3.369537704e+05,36
1.500010103e-01,3.000043122e-02,5.300845593e-02,-3.455417129e-02,1.003135556e+03,3.135555896e+05,36
1.600003859e-01,3.000085896e-02,2.175040240e-02,-1.250759728e-02,1.003031024e+03,3.031023949e+05,36
1.700001372e-01,3.000101314e-02,8.218445179e-03,-3.906946609e-03,1.002987661e+03,2.987661134e+05,36
1.800000471e-01,3.000106448e-02,2.911253779e-03,-8.169557012e-04,1.002971072e+03,2.971071881e+05,36
1.900000166e-01,3.000108073e-02,9.785490405e-04,2.305570177e-04,1.002965234e+03,2.965234353e+05,36
2.000000069e-01,3.000108565e-02,3.200752349e-04,5.671500489e-04,1.002963318e+03,2.963318314e+05,36
2.100000039e-01,3.000108706e-02,1.097741984e-04,6.695200743e-04,1.002962722e+03,2.962721907e+05,36
2.200000031e-01,3.000108745e-02,4.632922369e-05,6.991716296e-04,1.002962545e+03,2.962544876e+05,36
2.300000029e-01,3.000108755e-02,2.806702534e-05,7.074241179e-04,1.002962495e+03,2.962494773e+05,36
2.400000028e-01,3.000108758e-02,2.302526882e-05,7.096385194e-04,1.002962481e+03,2.962481200e+05,36
2.500000028e-01,3.000108759e-02,2.168799945e-05,7.102116185e-04,1.002962478e+03,2.962477657e+05,36
2.600000028e-01,3.000108759e-02,2.134622300e-05,7.103550474e-04,1.002962477e+03,2.962476763e+05,36
2.700000028e-01,3.000108759e-02,2.126170704e-05,7.103898867e-04,1.002962477e+03,2.962476545e+05,36
2.800000028e-01,3.000108759e-02,2.124143189e-05,7.103981152e-04,1.002962476e+03,2.962476493e+05,36
2.900000028e-01,3.000108759e-02,2.123670664e-05,7.104000060e-04,1.002962476e+03,2.962476481e+05,36
3.000000028e-01,3.000108759e-02,2.123563474e-05,7.104004295e-04,1.002962476e+03,2.962476478e+05,36
3.100000028e-01,3.000108759e-02,2.123539803e-05,7.104005224e-04,1.002962476e+03,2.962476478e+05,36
3.200000028e-01,3.000108759e-02,2.123534757e-05,7.104005422e-04,1.002962476e+03,2.962476478e+05,36
3.300000028e-01,3.000108759e-02,2.123533735e-05,7.104005464e-04,1.002962476e+03,2.962476478e+05,36
3.400000028e-01,3.000108759e-02,2.123533523e-05,7.104005471e-04,1.002962476e+03,2.962476478e+05,36
3.500000028e-01,3.000108759e-02,2.123533433e-05,7.104005472e-04,1.002962476e+03,2.962476478e+05,36
3.600000028e-01,3.000108759e-02,2.123533352e-05,7.104005473e-04,1.002962476e+03,2.962476478e+05,36
3.700000028e-01,3.000108759e-02,2.123533305e-05,7.104005472e-04,1.002962476e+03,2.962476478e+05,36
3.800000028e-01,3.000108759e-02,2.123533349e-05,7.104005476e-04,1.002962476e+03,2.962476478e+05,36
3.900000028e-01,3.000108759e-02,2.123533444e-05,7.104005475e-04,1.002962476e+03,2.962476478e+05,36
4.000000028e-01,3.000108759e-02,2.123533477e-05,7.104005473e-04,1.002962476e+03,2.962476478e+05,36
4.100000028e-01,3.000108759e-02,2.123533433e-05,7.104005474e-04,1.002962476e+03,2.962476478e+05,36
4.200000028e-01,3.000108759e-02,2.123533361e-05,7.104005473e-04,1.002962476e+03,2.962476478e+05,36
4.300000028e-01,3.000108759e-02,2.123533305e-05,7.104005472e-04,1.002962476e+03,2.962476478e+05,36
4.400000028e-01,3.000108759e-02,2.123533343e-05,7.104005476e-04,1.002962476e+03,2.962476478e+05,36
4.500000028e-01,3.000108759e-02,2.123533454e-05,7.104005476e-04,1.002962476e+03,2.962476478e+05,36
4.600000028e-01,3.000108759e-02,2.123533503e-05,7.104005473e-04,1.002962476e+03,2.962476478e+05,36
4.700000028e-01,3.000108759e-02,2.123533465e-05,7.104005472e-04,1.002962476e+03,2.962476478e+05,36
4.800000028e-01,3.000108759e-02,2.123533403e-05,7.104005473e-04,1.002962476e+03,2.962476478e+05,36
4.900000028e-01,3.000108759e-02,2.123533335e-05,7.104005471e-04,1.002962476e+03,2.962476478e+05,36
5.000000028e-01,3.000108759e-02,2.123533317e-05,7.104005471e-04,1.002962476e+03,2.962476478e+05,36
5.100000028e-01,3.000108759e-02,2.123533367e-05,7.104005472e-04,1.002962476e+03,2.962476478e+05,36
5.200000028e-01,3.000108759e-02,2.123533386e-05,7.104005473e-04,1.002962476e+03,2.962476478e+05,36
5.300000028e-01,3.000108759e-02,2.123533356e-05,7.104005476e-04,1.002962476e+03,2.962476478e+05,36
5.400000028e-01,3.000108759e-02,2.123533367e-05,7.104005478e-04,1.002962476e+03,2.962476478e+05,36
5.500000028e-01,3.000108759e-02,2.123533456e-05,7.104005476e-04,1.002962476e+03,2.962476478e+05,36
5.600000028e-01,3.000108759e-02,2.123533515e-05,7.104005469e-04,1.002962476e+03,2.962476478e+05,36
5.700000028e-01,3.000108759e-02,2.123533454e-05,7.104005470e-04,1.002962476e+03,2.962476478e+05,36
5.800000028e-01,3.000108759e-02,2.123533339e-05,7.104005475e-04,1.002962476e+03,2.962476478e+05,36
5.900000028e-01,3.000108759e-02,2.123533289e-05,7.104005472e-04,1.002962476e+03,2.962476478e+05,36
6.000000028e-01,3.000108759e-02,2.123533355e-05,7.104005469e-04,1.002962476e+03,2.962476478e+05,36
6.100000028e-01,3.000108759e-02,2.123533446e-05,7.104005467e-04,1.002962476e+03,2.962476478e+05,36
6.200000028e-01,3.000108759e-02,2.123533458e-05,7.104005470e-04,1.002962476e+03,2.962476478e+05,36
6.300000028e-01,3.000108759e-02,2.123533427e-05,7.104005475e-04,1.002962476e+03,2.962476478e+05,36
6.400000028e-01,3.000108759e-02,2.123533404e-05,7.104005475e-04,1.002962476e+03,2.962476478e+05,36
6.500000028e-01,3.000108759e-02,2.123533374e-05,7.104005474e-04,1.002962476e+03,2.962476478e+05,36
6.600000028e-01,3.000108759e-02,2.123533341e-05,7.104005473e-04,1.002962476e+03,2.962476478e+05,36
6.700000028e-01,3.000108759e-02,2.123533353e-05,7.104005473e-04,1.002962476e+03,2.962476478e+05,36
6.800000028e-01,3.000108759e-02,2.123533431e-05,7.104005472e-04,1.002962476e+03,2.962476478e+05,36
6.900000028e-01,3.000108759e-02,2.123533486e-05,7.104005468e-04,1.002962476e+03,2.962476478e+05,36
7.000000028e-01,3.000108759e-02,2.123533442e-05,7.104005472e-04,1.002962476e+03,2.962476478e+05,36
7.100000028e-01,3.000108759e-02,2.123533345e-05,7.104005476e-04,1.002962476e+03,2.962476478e+05,36
7.200000028e-01,3.000108759e-02,2.123533295e-05,7.104005472e-04,1.002962476e+03,2.962476478e+05,36
7.300000028e-01,3.000108759e-02,2.123533356e-05,7.104005469e-04,1.002962476e+03,2.962476478e+05,36
7.400000028e-01,3.000108759e-02,2.123533446e-05,7.104005467e-04,1.002962476e+03,2.962476478e+05,36
7.500000028e-01,3.000108759e-02,2.123533458e-05,7.104005471e-04,1.002962476e+03,2.962476478e+05,36
7.600000028e-01,3.000108759e-02,2.123533428e-05,7.104005475e-04,1.002962476e+03,2.962476478e+05,36
7.700000028e-01,3.000108759e-02,2.123533407e-05,7.104005476e-04,1.002962476e+03,2.962476478e+05,36
7.800000028e-01,3.000108759e-02,2.123533380e-05,7.104005475e-04,1.002962476e+03,2.962476478e+05,36
7.900000028e-01,3.000108759e-02,2.123533345e-05,7.104005475e-04,1.002962476e+03,2.962476478e+05,36
8.000000028e-01,3.000108759e-02,2.123533350e-05,7.104005475e-04,1.002962476e+03,2.962476478e+05,36
8.100000028e-01,3.000108759e-02,2.123533423e-05,7.104005473e-04,1.002962476e+03,2.962476478e+05,36
8.200000028e-01,3.000108759e-02,2.123533481e-05,7.104005468e-04,1.002962476e+03,2.962476478e+05,36
