x,y,vx,vy,rho,p,neighbor_count
9.090927720e-02,9.876257078e-02,1.555687063e+02,7.412271674e+01,1.340719248e+03,3.407192480e+07,36
1.986914087e+00,4.405809265e-02,-5.456775391e+01,-6.386094833e+00,1.012033717e+03,1.203371670e+06,28
8.896849823e-03,3.621342247e-02,9.319185028e+01,7.607278072e+01,8.862126473e+02,-1.137873527e+07,22
2.409006893e-02,2.910762958e-02,-3.390844392e+01,-5.462947437e+00,1.057052354e+03,5.705235404e+06,28
4.141135882e-02,3.021208241e-02,2.633169835e+01,6.141890738e+00,1.141647623e+03,1.416476230e+07,35
5.202077521e-02,3.006079373e-02,4.199412168e+01,5.795134658e+00,1.160073178e+03,1.600731780e+07,35
6.096658814e-02,2.993259061e-02,2.669750741e+01,-1.352077153e-01,1.089193135e+03,8.919313489e+06,35
7.032108239e-02,2.993180584e-02,1.158010126e+01,-2.077619372e+00,1.036894129e+03,3.689412875e+06,37
8.010932123e-02,2.994524302e-02,4.609598458e+00,-1.840160842e+00,1.017536703e+03,1.753670252e+06,36
9.004428505e-02,2.996014245e-02,1.870493694e+00,-1.380475977e+00,1.009738837e+03,9.738836814e+05,36
1.000220879e-01,2.997621626e-02,8.927505750e-01,-8.890494201e-01,1.006686150e+03,6.686149691e+05,36
1.100120327e-01,2.998813622e-02,4.916034755e-01,-5.072798269e-01,1.005130703e+03,5.130703093e+05,36
1.200063840e-01,2.999512729e-02,2.808426696e-01,-2.609794893e-01,1.004147356e+03,4.147356475e+05,36
1.300031246e-01,2.999856462e-02,1.512346128e-01,-1.226642579e-01,1.003540818e+03,3.540818160e+05,36
1.400013943e-01,3.000008834e-02,7.360154708e-02,-5.230643140e-02,1.003215944e+03,3.215944013e+05,36
1.500005609e-01,3.000072027e-02,3.190693769e-02,-1.972402110e-02,1.003064901e+03,3.064901201e+05,36
1.600002043e-01,3.000096026e-02,1.242328989e-02,-6.249295656e-03,1.003001317e+03,3.001316976e+05,36
1.700000696e-01,3.000104234e-02,4.448438838e-03,-1.272069265e-03,1.002976417e+03,2.976416698e+05,36
1.800000235e-01,3.000106820e-02,1.498990159e-03,4.170755856e-04,1.002967389e+03,2.967389437e+05,36
1.900000088e-01,3.000107595e-02,4.849493034e-04,9.585823356e-04,1.002964380e+03,2.964379927e+05,36
2.000000043e-01,3.000107817e-02,1.579008893e-04,1.123530089e-03,1.002963446e+03,2.963445730e+05,36
2.100000030e-01,3.000107878e-02,5.893202978e-05,1.171110675e-03,1.002963171e+03,2.963170583e+05,36
2.200000027e-01,3.000107894e-02,3.064985864e-05,1.184175640e-03,1.002963093e+03,2.963093161e+05,36
2.300000026e-01,3.000107898e-02,2.293468416e-05,1.187624504e-03,1.002963072e+03,2.963072377e+05,36
2.400000026e-01,3.000107899e-02,2.091372266e-05,1.188503195e-03,1.002963067e+03,2.963067038e+05,36
2.500000026e-01,3.000107899e-02,2.040481105e-05,1.188719194e-03,1.002963066e+03,2.963065716e+05,36
2.600000026e-01,3.000107899e-02,2.028131811e-05,1.188770536e-03,1.002963065e+03,2.963065400e+05,36
2.700000026e-01,3.000107899e-02,2.025231532e-05,1.188782384e-03,1.002963065e+03,2.963065326e+05,36
2.800000026e-01,3.000107899e-02,2.024570371e-05,1.188785044e-03,1.002963065e+03,2.963065310e+05,36
2.900000026e-01,3.000107899e-02,2.024423872e-05,1.188785625e-03,1.002963065e+03,2.963065306e+05,36
3.000000026e-01,3.000107899e-02,2.024392247e-05,1.188785748e-03,1.002963065e+03,2.963065305e+05,36
3.100000026e-01,3.000107899e-02,2.024385619e-05,1.188785774e-03,1.002963065e+03,2.963065305e+05,36
3.200000026e-01,3.000107899e-02,2.024384318e-05,1.188785780e-03,1.002963065e+03,2.963065305e+05,36
3.300000026e-01,3.000107899e-02,2.024384095e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
3.400000026e-01,3.000107899e-02,2.024384049e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
3.500000026e-01,3.000107899e-02,2.024383995e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
3.600000026e-01,3.000107899e-02,2.024383928e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
3.700000026e-01,3.000107899e-02,2.024383887e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
3.800000026e-01,3.000107899e-02,2.024383929e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
3.900000026e-01,3.000107899e-02,2.024384019e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
4.000000026e-01,3.000107899e-02,2.024384047e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
4.100000026e-01,3.000107899e-02,2.024384005e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
4.200000026e-01,3.000107899e-02,2.024383938e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
4.300000026e-01,3.000107899e-02,2.024383887e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
4.400000026e-01,3.000107899e-02,2.024383923e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
4.500000026e-01,3.000107899e-02,2.024384027e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
4.600000026e-01,3.000107899e-02,2.024384072e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
4.700000026e-01,3.000107899e-02,2.024384036e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
4.800000026e-01,3.000107899e-02,2.024383980e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
4.900000026e-01,3.000107899e-02,2.024383916e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
5.000000026e-01,3.000107899e-02,2.024383900e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
5.100000026e-01,3.000107899e-02,2.024383949e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
5.200000026e-01,3.000107899e-02,2.024383967e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
5.300000026e-01,3.000107899e-02,2.024383932e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
5.400000026e-01,3.000107899e-02,2.024383936e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
5.500000026e-01,3.000107899e-02,2.024384018e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
5.600000026e-01,3.000107899e-02,2.024384075e-05,1.188785780e-03,1.002963065e+03,2.963065305e+05,36
5.700000026e-01,3.000107899e-02,2.024384023e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
5.800000026e-01,3.000107899e-02,2.024383923e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
5.900000026e-01,3.000107899e-02,2.024383878e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
6.000000026e-01,3.000107899e-02,2.024383939e-05,1.188785780e-03,1.002963065e+03,2.963065305e+05,36
6.100000026e-01,3.000107899e-02,2.024384026e-05,1.188785780e-03,1.002963065e+03,2.963065305e+05,36
6.200000026e-01,3.000107899e-02,2.024384036e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
6.300000026e-01,3.000107899e-02,2.024384003e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
6.400000026e-01,3.000107899e-02,2.024383977e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
6.500000026e-01,3.000107899e-02,2.024383949e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
6.600000026e-01,3.000107899e-02,2.024383916e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
6.700000026e-01,3.000107899e-02,2.024383924e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
6.800000026e-01,3.000107899e-02,2.024383998e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
6.900000026e-01,3.000107899e-02,2.024384050e-05,1.188785780e-03,1.002963065e+03,2.963065305e+05,36
7.000000026e-01,3.000107899e-02,2.024384013e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
7.100000026e-01,3.000107899e-02,2.024383928e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
7.200000026e-01,3.000107899e-02,2.024383883e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
7.300000026e-01,3.000107899e-02,2.024383940e-05,1.188785780e-03,1.002963065e+03,2.963065305e+05,36
7.400000026e-01,3.000107899e-02,2.024384026e-05,1.188785780e-03,1.002963065e+03,2.963065305e+05,36
7.500000026e-01,3.000107899e-02,2.024384036e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
7.600000026e-01,3.000107899e-02,2.024384003e-05,1.188785781e-03,1.002963065e+03,2.963065305e+05,36
