x,y,vx,vy,rho,p,neighbor_count
9.039521997e-02,9.851764158e-02,1.621042601e+02,7.950322193e+01,1.344437789e+03,3.444377891e+07,35
1.987094399e+00,4.407919470e-02,-5.656311906e+01,-7.098795648e+00,1.001084948e+03,1.084948434e+05,28
8.588909069e-03,3.596204953e-02,9.327807510e+01,7.799956980e+01,8.683203045e+02,-1.316796955e+07,24
2.420211512e-02,2.912568121e-02,-3.427097583e+01,-5.790253556e+00,1.053927619e+03,5.392761946e+06,28
4.132434903e-02,3.019178730e-02,2.685249725e+01,5.945733678e+00,1.146004871e+03,1.460048707e+07,35
5.188201092e-02,3.004164444e-02,4.113543413e+01,5.230171833e+00,1.157681843e+03,1.576818431e+07,35
6.087836958e-02,2.993303739e-02,2.531117458e+01,-3.326980889e-01,1.084877068e+03,8.487706844e+06,35
7.028281740e-02,2.993867107e-02,1.066454297e+01,-1.975299000e+00,1.034109368e+03,3.410936819e+06,37
8.009408940e-02,2.995132360e-02,4.147575524e+00,-1.703012562e+00,1.016099808e+03,1.609980793e+06,36
9.003810424e-02,2.996470406e-02,1.663500072e+00,-1.267997282e+00,1.008974281e+03,8.974280654e+05,36
1.000191379e-01,2.997915402e-02,7.943748892e-01,-8.086878440e-01,1.006248988e+03,6.248988303e+05,36
1.100104083e-01,2.998981246e-02,4.364914190e-01,-4.544158080e-01,1.004867888e+03,4.867888293e+05,36
1.200054560e-01,2.999598966e-02,2.466570191e-01,-2.291322968e-01,1.003995130e+03,3.995129997e+05,36
1.300026248e-01,2.999896995e-02,1.307193265e-01,-1.053515575e-01,1.003460047e+03,3.460046925e+05,36
1.400011511e-01,3.000026118e-02,6.254842240e-02,-4.388358737e-02,1.003176934e+03,3.176933956e+05,36
1.500004555e-01,3.000078544e-02,2.664880905e-02,-1.601778690e-02,1.003047655e+03,3.047655405e+05,36
1.600001632e-01,3.000098091e-02,1.018665385e-02,-4.709704742e-03,1.002994372e+03,2.994372245e+05,36
1.700000549e-01,3.000104655e-02,3.579601046e-03,-6.121456346e-04,1.002973931e+03,2.973931101e+05,36
1.800000186e-01,3.000106682e-02,1.185988889e-03,7.507761097e-04,1.002966660e+03,2.966660088e+05,36
1.900000072e-01,3.000107278e-02,3.796146643e-04,1.179146069e-03,1.002964282e+03,2.964281652e+05,36
2.000000038e-01,3.000107446e-02,1.245180375e-04,1.307197216e-03,1.002963558e+03,2.963557740e+05,36
2.100000028e-01,3.000107491e-02,4.877025692e-05,1.343453857e-03,1.002963349e+03,2.963348660e+05,36
2.200000026e-01,3.000107503e-02,2.753290267e-05,1.353223795e-03,1.002963291e+03,2.963290927e+05,36
2.300000025e-01,3.000107506e-02,2.184820515e-05,1.355755144e-03,1.002963276e+03,2.963275714e+05,36
2.400000025e-01,3.000107506e-02,2.038643273e-05,1.356388399e-03,1.002963272e+03,2.963271879e+05,36
2.500000025e-01,3.000107507e-02,2.002500080e-05,1.356541269e-03,1.002963271e+03,2.963270947e+05,36
2.600000025e-01,3.000107507e-02,1.993888359e-05,1.356576951e-03,1.002963271e+03,2.963270728e+05,36
2.700000025e-01,3.000107507e-02,1.991902337e-05,1.356585038e-03,1.002963271e+03,2.963270678e+05,36
2.800000025e-01,3.000107507e-02,1.991457668e-05,1.356586821e-03,1.002963271e+03,2.963270667e+05,36
2.900000025e-01,3.000107507e-02,1.991360872e-05,1.356587203e-03,1.002963271e+03,2.963270664e+05,36
3.000000025e-01,3.000107507e-02,1.991340331e-05,1.356587283e-03,1.002963271e+03,2.963270664e+05,36
3.100000025e-01,3.000107507e-02,1.991336109e-05,1.356587300e-03,1.002963271e+03,2.963270664e+05,36
3.200000025e-01,3.000107507e-02,1.991335316e-05,1.356587303e-03,1.002963271e+03,2.963270664e+05,36
3.300000025e-01,3.000107507e-02,1.991335197e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
3.400000025e-01,3.000107507e-02,1.991335170e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
3.500000025e-01,3.000107507e-02,1.991335121e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
3.600000025e-01,3.000107507e-02,1.991335057e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
3.700000025e-01,3.000107507e-02,1.991335018e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
3.800000025e-01,3.000107507e-02,1.991335059e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
3.900000025e-01,3.000107507e-02,1.991335146e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
4.000000025e-01,3.000107507e-02,1.991335173e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
4.100000025e-01,3.000107507e-02,1.991335131e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
4.200000025e-01,3.000107507e-02,1.991335067e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
4.300000025e-01,3.000107507e-02,1.991335018e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
4.400000025e-01,3.000107507e-02,1.991335053e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
4.500000025e-01,3.000107507e-02,1.991335154e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
4.600000025e-01,3.000107507e-02,1.991335198e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
4.700000025e-01,3.000107507e-02,1.991335163e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
4.800000025e-01,3.000107507e-02,1.991335109e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
4.900000025e-01,3.000107507e-02,1.991335047e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
5.000000025e-01,3.000107507e-02,1.991335031e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
5.100000025e-01,3.000107507e-02,1.991335079e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
5.200000025e-01,3.000107507e-02,1.991335097e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
5.300000025e-01,3.000107507e-02,1.991335061e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
5.400000025e-01,3.000107507e-02,1.991335063e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
5.500000025e-01,3.000107507e-02,1.991335142e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
5.600000025e-01,3.000107507e-02,1.991335198e-05,1.356587304e-03,1.002963271e+03,2.963270664e+05,36
