x,y,vx,vy,rho,p,neighbor_count
8.872029749e-02,9.766970082e-02,1.831912790e+02,9.864683142e+01,1.346743790e+03,3.467437900e+07,33
1.987676553e+00,4.415317635e-02,-6.333855616e+01,-7.594794886e+00,9.694870898e+02,-3.051291022e+06,29
7.670447811e-03,3.517253281e-02,9.023288673e+01,8.238611673e+01,8.150904172e+02,-1.849095828e+07,24
2.454344370e-02,2.918650971e-02,-3.444869082e+01,-6.836858290e+00,1.046621381e+03,4.662138050e+06,30
4.105358761e-02,3.013518921e-02,2.812438542e+01,5.181722710e+00,1.157613971e+03,1.576139708e+07,35
5.148402767e-02,2.999532218e-02,3.797874572e+01,3.576597009e+00,1.148544544e+03,1.485445442e+07,35
6.064135969e-02,2.993805017e-02,2.109598456e+01,-8.125671664e-01,1.071387082e+03,7.138708165e+06,35
7.018579672e-02,2.995717743e-02,8.095308950e+00,-1.642678293e+00,1.026374968e+03,2.637496773e+06,37
8.005720034e-02,2.996689987e-02,2.922272533e+00,-1.316799141e+00,1.012351835e+03,1.235183493e+06,36
9.002345259e-02,2.997622739e-02,1.137719027e+00,-9.617204762e-01,1.007061278e+03,7.061277921e+05,36
1.000121277e-01,2.998643715e-02,5.482342092e-01,-5.959168291e-01,1.005170513e+03,5.170513303e+05,36
1.100065631e-01,2.999384585e-02,2.995877412e-01,-3.192644619e-01,1.004223767e+03,4.223766526e+05,36
1.200033064e-01,2.999798446e-02,1.631721797e-01,-1.508276685e-01,1.003627554e+03,3.627554308e+05,36
1.300015032e-01,2.999986759e-02,8.196485695e-02,-6.432092329e-02,1.003270173e+03,3.270173009e+05,36
1.400006230e-01,3.000062633e-02,3.709808843e-02,-2.453759960e-02,1.003088462e+03,3.088462364e+05,36
1.500002340e-01,3.000091398e-02,1.495181574e-02,-7.703455338e-03,1.003010097e+03,3.010096911e+05,36
1.600000800e-01,3.000101509e-02,5.392126693e-03,-1.273283662e-03,1.002979919e+03,2.979918753e+05,36
1.700000261e-01,3.000104713e-02,1.786518810e-03,9.192090661e-04,1.002969087e+03,2.969087085e+05,36
1.800000092e-01,3.000105643e-02,5.633219529e-04,1.603168519e-03,1.002965462e+03,2.965461776e+05,36
1.900000042e-01,3.000105899e-02,1.771864349e-04,1.804943448e-03,1.002964345e+03,2.964345207e+05,36
2.000000028e-01,3.000105968e-02,6.232387687e-05,1.861744133e-03,1.002964026e+03,2.964026034e+05,36
2.100000024e-01,3.000105985e-02,3.020531558e-05,1.876903696e-03,1.002963939e+03,2.963939452e+05,36
2.200000023e-01,3.000105989e-02,2.173036770e-05,1.880750870e-03,1.002963917e+03,2.963916942e+05,36
2.300000023e-01,3.000105990e-02,1.959491246e-05,1.881689936e-03,1.002963911e+03,2.963911351e+05,36
2.400000023e-01,3.000105990e-02,1.907728060e-05,1.881911559e-03,1.002963910e+03,2.963910024e+05,36
