x,y,vx,vy,rho,p,neighbor_count
3.708411533e-06,7.356876211e-07,-7.915884670e-02,-1.823377041e-01,9.973849116e+02,-1.583634718e+05,10
2.352671035e-02,4.500000000e-06,1.761169031e+00,0.000000000e+00,1.003468969e+03,1.164355158e+06,13
5.317170473e-02,4.500000000e-06,-1.944296768e+00,0.000000000e+00,9.814455217e+02,7.239749129e+05,13
7.580419469e-02,2.765344643e-02,1.785528071e+01,1.555859008e+01,1.306594399e+03,7.938091694e+06,17
9.460386140e-02,4.500000000e-06,2.752127710e+00,0.000000000e+00,9.655843571e+02,2.307304800e+05,13
9.881566476e-02,8.289329279e-02,1.931267250e+01,2.920335749e+01,1.952186738e+03,1.202773839e+06,13
1.384973676e-01,4.500000000e-06,-1.329817457e+00,0.000000000e+00,1.003552714e+03,1.136382137e+06,13
1.724972848e-01,1.630137190e-06,-3.346151152e-02,-2.869862810e-01,1.003462759e+03,1.177423945e+06,12
2.063741766e-01,4.500000000e-06,-4.107544809e-02,0.000000000e+00,1.003673187e+03,1.196882867e+06,12
2.400838263e-01,4.500000000e-06,8.608203114e-01,0.000000000e+00,1.004049964e+03,1.191124463e+06,15
2.778220086e-01,4.500000000e-06,-4.405521419e-01,0.000000000e+00,1.003874585e+03,1.147396018e+06,13
3.137652045e-01,4.500000000e-06,7.772629883e-01,0.000000000e+00,1.003427516e+03,1.095956572e+06,11
3.628627826e-01,2.760308337e-02,-2.133077678e+01,1.465904148e+01,1.355875162e+03,8.546452227e+06,16
4.005898865e-01,4.500000000e-06,1.050875329e+00,0.000000000e+00,1.003846294e+03,1.101429361e+06,12
5.020857165e-01,4.500000000e-06,2.118346910e-01,0.000000000e+00,1.003787650e+03,1.095179058e+06,11
6.292994237e-01,5.237897383e-02,7.906934652e+01,-9.600009079e+00,1.128732334e+03,4.888872285e+06,12
4.500000000e-06,2.333115705e-02,0.000000000e+00,2.443351576e+00,9.990361011e+02,1.024188036e+06,14
8.870892794e-02,8.191894885e-02,1.211053865e+00,1.049848607e+01,1.598944894e+03,1.375382353e+06,15
1.150969234e-01,9.664605970e-02,1.770956694e+01,1.097691551e+01,1.704644544e+03,8.826341270e+05,17
1.303276832e-01,9.470975836e-02,1.261535241e+01,1.529903612e+01,6.705969990e+02,-3.557302357e+04,16
1.484995827e-01,7.118262125e-02,3.353923137e+00,-3.362896541e+00,9.766922643e+02,3.126134529e+05,14
1.730711544e-01,8.155172523e-02,5.243142965e+00,9.741802829e+00,1.014570574e+03,1.886717425e+05,17
1.948355752e-01,7.747325802e-02,1.171636435e+01,7.881663273e+00,1.021940348e+03,2.499372698e+05,15
2.154926743e-01,8.036167137e-02,6.003227920e+00,1.075776993e+01,9.924676602e+02,1.279700328e+05,17
2.373645249e-01,7.156876673e-02,1.690153109e+01,5.102047672e+00,9.984238170e+02,2.171989017e+05,17
2.600900641e-01,7.683018318e-02,5.810032940e+00,4.732471793e+00,9.902932130e+02,-3.312124151e+05,17
2.749650341e-01,7.142667656e-02,1.996903466e+01,4.219315240e+00,1.007426191e+03,7.504021792e+05,15
3.077102042e-01,7.194816894e-02,1.613551613e+01,-3.019919829e+00,1.002103882e+03,-1.167778616e+05,12
2.943469146e-01,8.762624461e-02,3.325037760e+00,2.695928131e+00,9.905077328e+02,-6.064122776e+05,14
