x,y,vx,vy,rho,p,neighbor_count
1.757440377e-06,1.685336925e-06,-1.827605210e-01,-1.875670090e-01,1.000699518e+03,-6.223442307e+04,10
1.986890956e-02,4.500000000e-06,2.061583963e+00,0.000000000e+00,1.000484328e+03,7.849843065e+05,14
5.556876566e-02,4.500000000e-06,-3.503927499e-01,0.000000000e+00,1.000377937e+03,1.040374142e+06,14
5.876042984e-02,3.867269775e-02,-6.364048087e+00,-7.550025104e+00,1.080211505e+03,4.970187529e+06,21
9.321033764e-02,4.500000000e-06,-8.941786409e-01,0.000000000e+00,9.999586612e+02,1.011304619e+06,12
1.034734638e-01,4.060407237e-02,-1.939501949e+01,2.282951813e+01,1.347295666e+03,8.488223829e+06,20
1.410657601e-01,4.500000000e-06,-2.718086167e+00,0.000000000e+00,1.002691671e+03,1.135999703e+06,12
1.719975939e-01,1.607939473e-06,3.200496149e-01,-2.892060527e-01,1.003000347e+03,1.185642897e+06,12
2.070448453e-01,4.500000000e-06,-1.045845388e+00,0.000000000e+00,1.003166634e+03,1.196773998e+06,12
2.381277366e-01,4.500000000e-06,2.008944016e+00,0.000000000e+00,1.002965438e+03,1.154680674e+06,13
2.790218705e-01,4.500000000e-06,-8.885715209e-01,0.000000000e+00,1.003107479e+03,1.125202740e+06,13
3.120730283e-01,4.500000000e-06,2.041397745e+00,0.000000000e+00,1.002668886e+03,1.080981998e+06,11
3.716035871e-01,1.333067590e-02,2.062792578e+01,-7.977506565e-01,1.183827758e+03,6.013883096e+06,13
3.869869298e-01,3.778954970e-06,1.398434059e+01,-7.210450304e-02,9.217747122e+02,-1.418044348e+06,11
4.743630316e-01,7.510527045e-03,7.271370805e+01,-3.227938864e+01,1.137683588e+03,4.994479449e+06,11
5.198976118e-01,8.198819049e-02,7.929992721e+01,-4.752251666e+00,9.659487384e+02,-1.709007773e+06,4
4.500000000e-06,1.965764907e-02,0.000000000e+00,2.057420523e+00,1.000513107e+03,7.938288623e+05,13
7.332935489e-02,7.272112869e-02,6.282604774e+00,4.750182919e+00,9.838487922e+02,-4.131550762e+05,20
1.066528017e-01,8.456785923e-02,4.573312542e+00,7.195227460e+00,1.013020793e+03,-1.431769797e+04,14
