x,y,vx,vy,rho,pressure,neighbor_count
4.500000000e-06,4.500000000e-06,0.000000000e+00,0.000000000e+00,9.983322415e+02,-1.541293871e+05,10
3.124269266e-02,4.500000000e-06,-4.095074346e-01,0.000000000e+00,1.002524669e+03,1.146766326e+06,13
6.267804897e-02,4.500000000e-06,1.803973182e+00,0.000000000e+00,1.003686286e+03,1.255192305e+06,13
1.533526361e-01,1.263765551e-01,2.993240898e+01,3.608953342e+01,9.887588258e+02,-1.649733551e+05,9
9.668536957e-02,4.500000000e-06,1.182016178e+00,0.000000000e+00,1.004252550e+03,1.225303600e+06,13
1.639574377e-01,1.280681748e-01,8.653259058e+00,1.146476076e-01,9.951952717e+02,6.500116125e+05,11
1.315153839e-01,4.500000000e-06,9.961024903e-01,0.000000000e+00,1.003646806e+03,1.139781016e+06,12
1.688295261e-01,4.500000000e-06,7.779750237e-01,0.000000000e+00,1.003602043e+03,1.104292318e+06,12
2.072263672e-01,4.500000000e-06,4.578781840e-01,0.000000000e+00,1.003577193e+03,1.091677726e+06,12
2.469800778e-01,4.500000000e-06,4.629496186e-01,0.000000000e+00,1.003562032e+03,1.082051620e+06,12
2.878242747e-01,4.500000000e-06,3.802625746e-01,0.000000000e+00,1.003494081e+03,1.072442675e+06,12
3.293724039e-01,4.500000000e-06,3.968024401e-01,0.000000000e+00,1.003416002e+03,1.063389445e+06,11
3.875593895e-01,4.500000000e-06,8.930690623e-02,0.000000000e+00,1.003487519e+03,1.067655504e+06,11
4.319069093e-01,4.500000000e-06,-5.202597433e-03,0.000000000e+00,1.003460270e+03,1.065361095e+06,11
5.420811388e-01,4.500000000e-06,2.980890739e-01,0.000000000e+00,1.003798171e+03,1.096500349e+06,11
9.135352937e-01,6.460830546e-02,7.840807166e+01,1.189601725e+01,1.000234524e+03,2.781785467e+05,10
4.500000000e-06,2.140023270e-02,0.000000000e+00,4.564295024e-01,1.004005447e+03,1.517017280e+06,13
1.191591564e-01,7.323971229e-02,1.241720048e+01,-1.134220107e+01,9.335102965e+02,-3.064020808e+05,9
1.539984462e-01,1.137146651e-01,6.449109107e+00,7.094893044e+00,9.949306491e+02,-3.064020808e+05,7
1.846747368e-01,9.688929755e-02,1.380553868e+01,4.784217958e+00,9.919607391e+02,-3.064020808e+05,13
1.691885580e-01,6.639600511e-02,3.509255745e+00,8.985670245e-01,1.000219482e+03,7.463721620e+04,11
1.944217624e-01,8.818175432e-02,6.717962000e+00,1.677433850e+01,1.017179098e+03,5.743792750e+05,13
2.282592454e-01,8.536664534e-02,6.999628282e+00,2.068687708e+00,1.002667834e+03,-1.932045658e+04,13
2.384643882e-01,8.557997054e-02,7.589320515e+00,-1.369045396e+00,1.000806004e+03,6.921650390e+04,11
2.888227704e-01,8.056095374e-02,1.147917313e+01,4.978472322e-01,9.895369839e+02,-3.064020808e+05,13
2.858035166e-01,8.257555750e-02,1.159559117e+01,8.638507386e-01,9.861558278e+02,-3.064020808e+05,12
3.317641288e-01,9.131160388e-02,1.127886379e+01,5.095881444e+00,1.022634057e+03,5.006515189e+05,13
3.669894539e-01,6.739760048e-02,1.603984815e+01,-2.530134141e+00,9.936585910e+02,-8.958318252e+04,12
3.212435527e-01,9.184817135e-02,8.185201996e+00,1.494611293e+00,9.755164607e+02,-3.064020808e+05,12
4.045504891e-01,1.135951463e-01,1.201093971e+01,6.760908013e+00,9.995000709e+02,-2.136729389e+05,8
3.981846585e-01,6.580120124e-02,3.588985992e+00,2.491264872e+00,9.994812629e+02,4.660816073e+04,11
4.429043722e-01,9.835358711e-02,1.130367059e+01,-3.118719984e+00,9.999424961e+02,1.429491173e+05,10
4.500000000e-06,5.019817645e-02,0.000000000e+00,6.325967806e-01,1.004030255e+03,1.503603907e+06,12
1.099436362e-01,1.491083905e-01,5.875987521e+00,1.210868889e+01,9.937009227e+02,-3.064020808e+05,9
1.077604290e-01,1.605043211e-01,-4.588882268e+00,1.587982469e+01,1.000409949e+03,-1.791394350e+05,10
2.054249913e-01,1.239661303e-01,1.833957443e+01,-7.439605615e-01,9.964377638e+02,-1.709573906e+05,14
2.196232315e-01,1.120983836e-01,2.010080391e+01,7.909545448e+00,1.001395586e+03,-5.482620059e+04,14
1.988400948e-01,7.877862644e-02,9.077316565e+00,-3.846479888e+00,9.883683449e+02,-4.662755255e+04,14
2.263158938e-01,1.170735695e-01,5.665350371e+00,1.457778592e+00,9.958175911e+02,8.342411989e+04,13
2.373616722e-01,9.591088132e-02,6.479118927e+00,-6.078329186e-01,9.893573721e+02,1.196300355e+05,12
2.805109748e-01,1.170602092e-01,1.175524113e+01,3.173437838e+00,1.022681176e+03,2.592846273e+05,13
2.849649432e-01,1.402584324e-01,8.789885601e+00,9.772882587e+00,1.008829304e+03,6.635761848e+04,15
3.077806785e-01,1.058146359e-01,1.377010145e+01,-2.870945355e+00,1.021184826e+03,5.587266659e+05,12
3.512923887e-01,8.611102892e-02,1.316814404e+01,-9.265330620e-01,9.823742123e+02,-3.064020808e+05,10
3.568618391e-01,1.209408553e-01,8.969434301e+00,4.224427585e+00,1.002090187e+03,9.393693186e+04,7
4.063399102e-01,1.153900692e-01,1.577892212e+01,7.233054626e+00,1.003245221e+03,2.162988142e+05,9
4.256633656e-01,9.893785538e-02,1.317915289e+01,5.224005864e+00,9.994489402e+02,2.801571644e+04,12
4.306597199e-01,9.323010017e-02,1.803178803e+01,6.044557569e+00,1.000049731e+03,-9.031129036e+04,12
1.451438702e-01,1.640814383e-01,2.762587069e+01,2.687156215e+01,1.009953495e+03,3.206462042e+05,16
1.151648275e-01,1.057944037e-01,7.141838044e+00,-1.062678639e+01,4.040216915e+02,-3.064020808e+05,5
1.372411098e-01,1.728873424e-01,6.505442661e+00,1.642658023e+01,1.016417784e+03,5.144929175e+05,13
1.593407614e-01,1.560136661e-01,1.498644795e+01,7.209755654e+00,1.020446293e+03,6.905335152e+05,14
1.993472806e-01,1.359508661e-01,1.666188451e+01,2.032020946e+00,9.977164241e+02,3.006492791e+05,15
2.045171162e-01,1.406779727e-01,6.318301441e+00,8.062983252e+00,1.003512360e+03,3.491217038e+05,13
2.474239694e-01,1.190854495e-01,2.225009358e+01,4.778743242e+00,1.006898651e+03,4.352569575e+05,13
2.509374257e-01,1.150395132e-01,9.041756929e+00,1.420210644e+00,9.938629034e+02,-1.161973460e+05,11
2.854608358e-01,1.087409484e-01,1.287089421e+01,-4.105631977e+00,1.007550206e+03,-2.109041260e+05,11
2.940039421e-01,1.288720227e-01,6.389989563e+00,5.608127264e+00,1.019639554e+03,1.283615716e+05,10
3.074425908e-01,1.131330839e-01,8.227758399e+00,1.129729811e+00,1.004866741e+03,-2.426891573e+05,13
3.488574301e-01,1.184692021e-01,1.404420510e+01,-1.173284216e+00,9.984937741e+02,1.347543989e+04,9
3.512682451e-01,1.019506023e-01,8.576362903e+00,-1.452429442e+00,9.924017410e+02,-1.570024520e+05,10
4.093006201e-01,1.314505944e-01,1.208186324e+01,1.596232475e+00,9.980563300e+02,-1.046117547e+05,12
4.315065075e-01,1.556769528e-01,1.983916123e+01,4.660046922e+00,9.941623076e+02,-3.064020808e+05,10
