x,y,vx,vy,rho,pressure,neighbor_count
4.500000000e-06,4.500000000e-06,0.000000000e+00,0.000000000e+00,9.984626051e+02,-1.470625128e+05,10
3.043328677e-02,4.500000000e-06,-2.620878206e-01,0.000000000e+00,1.002585690e+03,1.113911369e+06,13
6.424155365e-02,4.500000000e-06,5.499494933e-01,0.000000000e+00,1.003990369e+03,1.235351840e+06,13
1.720111571e-01,1.495196671e-01,1.439443799e+01,1.205085806e+01,9.892855356e+02,-7.826020306e+05,10
9.774681611e-02,4.500000000e-06,8.524001811e-01,0.000000000e+00,1.004081236e+03,1.220067885e+06,13
1.767936573e-01,1.084187127e-01,1.249231997e+01,-1.536040384e+01,1.002113882e+03,-1.087042349e+06,8
1.328430497e-01,4.500000000e-06,1.026484441e+00,0.000000000e+00,1.003794177e+03,1.150900726e+06,12
1.696226217e-01,4.500000000e-06,6.414432021e-01,0.000000000e+00,1.003567880e+03,1.106795450e+06,12
2.078895258e-01,4.500000000e-06,5.826790582e-01,0.000000000e+00,1.003555806e+03,1.090676627e+06,12
2.475140527e-01,4.500000000e-06,4.282311780e-01,0.000000000e+00,1.003535633e+03,1.080494175e+06,12
2.882071290e-01,4.500000000e-06,2.946156144e-01,0.000000000e+00,1.003476272e+03,1.071183531e+06,12
3.298139013e-01,4.500000000e-06,3.420396905e-01,0.000000000e+00,1.003407099e+03,1.062633788e+06,11
3.876856279e-01,4.500000000e-06,1.080632255e-01,0.000000000e+00,1.003481143e+03,1.067118500e+06,11
4.318371132e-01,4.500000000e-06,-7.853422752e-02,0.000000000e+00,1.003457339e+03,1.065120048e+06,11
5.424045170e-01,4.500000000e-06,2.531563930e-01,0.000000000e+00,1.003783079e+03,1.094860344e+06,11
9.889793626e-01,8.817373719e-02,6.244476029e+01,2.359846684e+01,1.327949427e+03,8.001730073e+06,12
4.500000000e-06,2.183530452e-02,0.000000000e+00,1.847446691e-01,1.003701373e+03,1.489957152e+06,13
1.329760170e-01,5.559289097e-02,1.213667610e+01,-6.417995874e+00,1.031117450e+03,2.808524773e+06,13
1.683309519e-01,1.222924301e-01,2.625506510e+01,8.852457072e+00,9.988024277e+02,-4.644451538e+05,5
2.074326869e-01,9.457333338e-02,2.235939901e+01,-7.672582056e+00,1.028814754e+03,1.409458542e+05,15
1.751594982e-01,6.712226458e-02,8.035758564e+00,-4.860755600e-01,9.994786415e+02,-1.652025536e+05,13
