x,y,vx,vy,rho,p,neighbor_count
4.500000000e-06,2.559064662e-06,0.000000000e+00,-1.166255046e-01,9.973534304e+02,-1.600243601e+05,10
2.350714181e-02,1.158168969e-06,1.895834247e+00,-3.341831031e-01,1.003550364e+03,1.165753102e+06,13
5.319330803e-02,1.289298833e-06,-2.142882703e+00,-3.210701167e-01,9.803353862e+02,6.992140805e+05,13
7.562564188e-02,2.749786053e-02,1.780089868e+01,1.521586124e+01,1.305355955e+03,7.925139108e+06,16
9.457328220e-02,1.798811841e-06,2.908337685e+00,-2.701188159e-01,9.654914352e+02,2.281459227e+05,13
9.862253803e-02,8.260125922e-02,1.887116805e+01,2.977798031e+01,1.848555396e+03,1.088163080e+06,14
1.385121434e-01,1.751103471e-06,-1.407200873e+00,-2.748896529e-01,1.003560103e+03,1.137824561e+06,13
1.724976194e-01,4.500000000e-06,-2.763507762e-02,0.000000000e+00,1.003453474e+03,1.176267070e+06,12
2.063746330e-01,1.584441343e-06,-4.656042897e-02,-2.915558657e-01,1.003682506e+03,1.198390230e+06,12
2.400742616e-01,1.621539104e-06,9.130544780e-01,-2.878460896e-01,1.004059272e+03,1.192509038e+06,15
2.778269036e-01,1.722921157e-06,-4.700142095e-01,-2.777078843e-01,1.003883105e+03,1.148678729e+06,13
3.137565682e-01,1.831293308e-06,8.232939757e-01,-2.668706692e-01,1.003432758e+03,1.097101343e+06,11
3.630760904e-01,2.745649296e-02,-2.123897190e+01,1.465608846e+01,1.356171038e+03,8.552853532e+06,16
4.005782101e-01,1.837533007e-06,1.165508183e+00,-2.662466993e-01,1.003857150e+03,1.102775251e+06,12
5.020833627e-01,1.849365038e-06,2.307228027e-01,-2.650634962e-01,1.003797564e+03,1.096462496e+06,11
6.285087302e-01,5.247497392e-02,7.908873664e+01,-1.019637547e+01,1.125307076e+03,4.821076543e+06,11
1.489941086e-06,2.330400870e-02,-3.010058914e-01,2.583062240e+00,9.989267808e+02,1.020736626e+06,14
8.869681741e-02,8.181396399e-02,1.911790982e+00,1.091775542e+01,1.539072789e+03,1.395900115e+06,15
1.149198278e-01,9.653629054e-02,1.692896036e+01,1.079867919e+01,1.636435199e+03,8.245742273e+05,17
1.302015296e-01,9.455676800e-02,1.239602109e+01,1.530267806e+01,7.021653250e+02,-9.349468564e+03,16
1.484660434e-01,7.121625022e-02,3.382899254e+00,-3.356774399e+00,9.783620478e+02,3.187304420e+05,14
1.730187230e-01,8.145430720e-02,5.278877425e+00,9.767629237e+00,1.012651473e+03,1.913998577e+05,17
1.947184116e-01,7.739444138e-02,1.169051500e+01,7.922852665e+00,1.020104848e+03,2.569951537e+05,15
2.154326420e-01,8.025409367e-02,6.003523133e+00,1.076849693e+01,9.925557706e+02,1.352755256e+05,17
2.371955095e-01,7.151774625e-02,1.684927211e+01,5.071662001e+00,9.984873938e+02,2.289982898e+05,17
2.600319637e-01,7.678285846e-02,5.889855110e+00,4.773553836e+00,9.901824786e+02,-3.262524567e+05,17
2.747653438e-01,7.138448340e-02,1.990834976e+01,4.095417709e+00,1.007528445e+03,7.641763178e+05,15
3.075488490e-01,7.197836814e-02,1.617706406e+01,-3.069771602e+00,1.002122208e+03,-1.131933160e+05,12
2.943136642e-01,8.759928533e-02,3.218241044e+00,2.671008352e+00,9.905237559e+02,-6.033697847e+05,14
3.537637742e-01,9.513691875e-02,9.945561985e+00,4.384258398e+00,9.869947271e+02,-1.913109844e+05,12
3.594094918e-01,8.135619800e-02,1.399009542e+01,-6.206883768e+00,9.973659663e+02,6.885442585e+04,10
3.976192742e-01,1.076361750e-01,7.418044833e+00,6.547965588e+00,1.000444236e+03,3.311135783e+05,9
1.545689553e-06,5.548791753e-02,-2.954310447e-01,-1.773410340e-01,9.324072845e+02,-6.002905177e+05,14
9.748559575e-02,1.091842209e-01,8.573756342e+00,8.586774630e+00,1.479628937e+03,7.599003646e+05,13
1.009225466e-01,9.643330372e-02,6.023980049e+00,2.416042474e+00,2.075380608e+03,1.234817940e+06,14
1.438280449e-01,9.917888334e-02,1.755199585e+01,9.581013281e+00,7.866787666e+02,5.347020597e+05,14
1.504693639e-01,9.387185270e-02,1.235930273e+01,2.754030732e+00,8.217319998e+02,-1.337251823e+05,13
1.733539634e-01,9.357962598e-02,1.291530366e+01,-2.393319200e+00,1.026970038e+03,8.790093712e+04,16
1.886589456e-01,9.704162423e-02,7.865290282e+00,7.386115063e+00,1.030867832e+03,2.295541285e+05,15
2.114097578e-01,9.305554893e-02,9.014287537e+00,5.841631662e-02,9.938239187e+02,-1.165515641e+05,16
2.262724382e-01,9.900638499e-02,5.929534228e+00,7.201527346e+00,1.007513833e+03,3.975940377e+05,16
2.552044150e-01,1.024214560e-01,7.348756056e+00,8.214088616e+00,9.905014707e+02,-2.302528500e+05,14
2.702397993e-01,1.008462547e-01,9.626290823e+00,4.564145620e+00,1.021643841e+03,7.769420129e+05,15
3.035796052e-01,9.858953244e-02,1.265197567e+01,-3.090009848e+00,1.007080243e+03,1.587710541e+04,11
3.215760908e-01,1.100187859e-01,7.798721203e+00,4.510425269e+00,9.937554858e+02,-1.041622561e+05,13
3.566199431e-01,9.585453996e-02,1.744583875e+01,3.964262714e+00,1.017119935e+03,6.956974099e+05,13
3.854146689e-01,8.442052959e-02,1.376623177e+01,-6.738820927e+00,9.893244378e+02,-1.461978620e+06,12
3.850363522e-01,1.006268176e-01,1.006607051e+01,2.571652133e+00,1.002738853e+03,-7.921592693e+04,13
2.852025983e-02,5.685550841e-02,2.227861720e+01,5.597664578e+00,1.270916984e+03,7.309850507e+06,19
9.216867874e-02,1.227662818e-01,5.816439586e+00,7.380487386e+00,7.028845296e+02,6.508472475e+05,15
1.011979248e-01,1.372334290e-01,9.183106559e+00,1.283290850e+01,7.512212824e+02,-1.496972177e+04,16
1.391991694e-01,1.339565470e-01,5.181694913e+00,2.431456764e+00,1.137802741e+03,2.352801316e+06,13
