x,y,vx,vy,rho,pressure,neighbor_count
4.500000000e-06,4.500000000e-06,0.000000000e+00,0.000000000e+00,9.983566230e+02,-1.495691066e+05,10
3.101969983e-02,4.500000000e-06,3.487430196e-01,0.000000000e+00,1.002707580e+03,1.114369459e+06,13
6.501371475e-02,4.500000000e-06,7.145199883e-01,0.000000000e+00,1.003907957e+03,1.205767305e+06,12
2.079392946e-01,1.730226573e-01,1.465890849e+01,1.501102604e+01,9.730531895e+02,-3.196812631e+05,12
9.977876598e-02,4.500000000e-06,8.922983939e-01,0.000000000e+00,1.004214558e+03,1.208122135e+06,15
2.030763077e-01,1.053145691e-01,5.520829056e+00,1.114081827e+01,1.011751431e+03,-3.196812631e+05,10
1.352182426e-01,4.500000000e-06,1.147839383e+00,0.000000000e+00,1.003896867e+03,1.159402557e+06,13
1.717385439e-01,4.500000000e-06,1.214889120e+00,0.000000000e+00,1.003611295e+03,1.114746549e+06,12
2.096238232e-01,4.500000000e-06,9.949239364e-01,0.000000000e+00,1.003507347e+03,1.090333966e+06,12
2.488143379e-01,4.500000000e-06,7.647199828e-01,0.000000000e+00,1.003486545e+03,1.078688455e+06,12
2.891585972e-01,4.500000000e-06,5.860738403e-01,0.000000000e+00,1.003444422e+03,1.069325413e+06,12
3.307696630e-01,4.500000000e-06,5.297558010e-01,0.000000000e+00,1.003420880e+03,1.063616467e+06,11
3.879825812e-01,4.500000000e-06,1.535912783e-01,0.000000000e+00,1.003467309e+03,1.065972947e+06,11
4.316115675e-01,4.500000000e-06,-1.147917818e-01,0.000000000e+00,1.003448012e+03,1.064375412e+06,11
5.431547489e-01,4.500000000e-06,4.328186300e-01,0.000000000e+00,1.003747797e+03,1.091097756e+06,11
9.999955000e-01,1.109893387e-01,0.000000000e+00,4.435375997e+00,1.003404094e+03,1.060982859e+06,10
4.500000000e-06,2.202411501e-02,0.000000000e+00,7.268935231e-02,1.003961963e+03,1.502581484e+06,13
1.603066733e-01,1.001579458e-01,1.483341613e+01,2.626098587e+01,3.921231917e+02,-3.196812631e+05,4
2.253709814e-01,1.401792920e-01,2.648197351e+01,9.040003274e+00,1.000052289e+03,-1.383695278e+05,12
2.390510295e-01,7.389580170e-02,9.787684144e+00,-7.727115511e+00,1.011240954e+03,9.368354070e+05,13
1.929375017e-01,6.696685970e-02,7.319965547e+00,1.208193426e+00,1.000847030e+03,2.127199353e+05,12
2.168254758e-01,9.906707996e-02,1.235422822e+01,5.323009817e+00,1.004646361e+03,-3.196812631e+05,12
2.389642958e-01,8.948854525e-02,4.724074642e+00,6.297821441e+00,9.793303919e+02,-3.196812631e+05,12
2.669579094e-01,7.770203548e-02,1.366603218e+01,-2.789202027e+00,9.965869877e+02,-5.427708450e+04,11
3.162108387e-01,8.062066299e-02,8.520393683e+00,-7.935825744e-01,9.861573931e+02,-3.196812631e+05,11
3.275468947e-01,8.244761445e-02,1.309229401e+01,3.488335756e+00,1.020045984e+03,3.336235020e+05,13
3.637946769e-01,9.415424914e-02,7.955465810e+00,3.093665791e+00,9.938569788e+02,-2.509589656e+05,11
4.077019680e-01,8.307702992e-02,1.393907102e+01,5.982770103e+00,9.970014919e+02,-3.071626555e+04,11
3.456984068e-01,1.035918114e-01,7.404993729e+00,2.745104003e+00,9.888999143e+02,-3.196812631e+05,10
4.448917181e-01,1.353639940e-01,1.493615787e+01,4.126215316e+00,9.984032172e+02,-2.052296364e+05,8
4.166540027e-01,7.466546649e-02,6.691791949e+00,3.300114886e+00,1.000127230e+03,2.350217276e+03,10
4.802186562e-01,9.343451463e-02,9.746706177e+00,-1.102963692e+00,9.997356539e+02,9.803350298e+04,8
4.500000000e-06,5.071950673e-02,0.000000000e+00,1.348341100e-01,1.004228801e+03,1.504914410e+06,12
1.252223178e-01,1.800820694e-01,-3.437093353e+00,7.245948573e+00,9.980184793e+02,-3.196812631e+05,7
1.029111552e-01,1.747608113e-01,-3.227945863e+00,4.310479244e+00,9.829989673e+02,-3.196812631e+05,10
2.387606867e-01,1.239637760e-01,9.152573110e+00,-4.526597672e+00,9.919623184e+02,-1.105869063e+05,11
2.726336677e-01,1.212193723e-01,1.523528159e+01,-3.591936278e+00,1.021573229e+03,5.901225155e+05,12
2.069898264e-01,9.144265046e-02,3.602398241e+00,-3.222847483e+00,1.057200398e+03,1.421175309e+06,11
2.375450216e-01,1.240609759e-01,9.392089594e-01,-2.041118952e-01,9.923159734e+02,-9.350487538e+04,12
2.626812439e-01,8.018308619e-02,1.557788084e+01,-2.403302953e+00,9.952600081e+02,3.039818536e+04,11
3.168248566e-01,1.186009365e-01,7.469054489e+00,8.834523081e-01,9.881988109e+02,-3.196812631e+05,11
3.106108386e-01,1.649180980e-01,9.853489306e+00,6.616044409e+00,1.001339177e+03,1.422083216e+05,15
3.595933672e-01,9.881065794e-02,1.591611896e+01,7.711761177e-01,1.014537612e+03,3.124974083e+05,12
3.842102378e-01,9.270840672e-02,1.124787209e+01,2.482415256e+00,9.903833482e+02,-3.196812631e+05,12
3.885148499e-01,1.187831698e-01,1.064838062e+01,-3.126977756e+00,1.017829239e+03,4.838941006e+05,9
4.475957742e-01,1.347000539e-01,1.517830943e+01,8.256410205e+00,9.996314597e+02,3.192237135e+04,8
4.713725137e-01,1.132572831e-01,1.490642077e+01,4.669118888e+00,1.000655785e+03,9.759153965e+04,9
4.758599418e-01,9.382408393e-02,1.662174639e+01,1.541732460e+00,9.996003172e+02,-9.741727755e+04,8
1.720202943e-01,2.125850826e-01,7.101873440e+00,1.300997888e+01,9.626238593e+02,-3.196812631e+05,11
1.356653324e-01,5.959604989e-02,5.588701467e+00,-7.635416508e+00,1.001147514e+03,1.121096013e+06,11
1.454470069e-01,2.097969292e-01,1.202971573e+01,1.173983238e+01,9.899802114e+02,-3.196812631e+05,12
1.986983066e-01,1.979159574e-01,1.739782772e+01,1.413198223e+01,9.919214623e+02,-3.196812631e+05,11
2.424984931e-01,1.416814100e-01,1.892097921e+01,-1.103338429e+00,1.001444229e+03,1.192045440e+05,14
2.368533363e-01,1.558675469e-01,1.436897629e+01,2.811919365e+00,9.870741345e+02,-6.510038117e+04,14
3.069574027e-01,1.349302469e-01,1.954196754e+01,6.809279631e+00,9.970011734e+02,-1.524883492e+05,13
2.648792741e-01,1.209907694e-01,3.909275328e-01,-4.648994874e+00,9.906376968e+02,-1.710509424e+05,13
3.298398909e-01,1.012985102e-01,1.730297408e+01,3.138169317e-01,1.000860504e+03,-1.289883698e+04,11
