x,y,vx,vy,rho,p,neighbor_count
9.531728960e-02,1.006479031e-01,9.557166561e+01,3.886527723e+01,1.238160179e+03,2.381601791e+07,31
1.985307218e+00,4.412313011e-02,-3.590501175e+01,9.892625505e+00,1.123294101e+03,1.232941008e+07,28
1.189865653e-02,3.849380201e-02,6.868830874e+01,5.183220573e+01,1.054905665e+03,5.490566465e+06,26
2.305232426e-02,2.894248230e-02,-2.249706950e+01,-4.807100537e+00,1.096016765e+03,9.601676451e+06,29
4.223537349e-02,3.044577731e-02,1.950634200e+01,6.025361372e+00,1.087376228e+03,8.737622813e+06,37
5.364447713e-02,3.039128052e-02,4.525324564e+01,1.166091428e+01,1.168890090e+03,1.688900902e+07,35
6.220816266e-02,2.998293955e-02,3.952702274e+01,2.793506831e+00,1.125866480e+03,1.258664800e+07,34
7.095841086e-02,2.984007569e-02,2.264309692e+01,-2.763278691e+00,1.070958888e+03,7.095888833e+06,36
8.040103580e-02,2.984608133e-02,1.127610119e+01,-3.488986917e+00,1.039645007e+03,3.964500728e+06,37
9.017429508e-02,2.988079275e-02,5.342535676e+00,-2.934934538e+00,1.023311481e+03,2.331148054e+06,36
1.000857689e-01,2.992139871e-02,2.686044755e+00,-2.126699549e+00,1.014918375e+03,1.491837523e+06,36
1.100478991e-01,2.995364113e-02,1.538288131e+00,-1.416717585e+00,1.010230941e+03,1.023094078e+06,36
1.200281388e-01,2.997511264e-02,9.596660717e-01,-8.743996209e-01,1.007247663e+03,7.247662828e+05,36
1.300159383e-01,2.998789875e-02,5.886025937e-01,-4.940308749e-01,1.005327320e+03,5.327320448e+05,36
1.400082982e-01,2.999492850e-02,3.321211415e-01,-2.522908577e-01,1.004177577e+03,4.177576634e+05,36
1.500039057e-01,2.999846461e-02,1.691341398e-01,-1.165463220e-01,1.003544550e+03,3.544549865e+05,36
1.600016753e-01,3.000006026e-02,7.838041973e-02,-4.952182487e-02,1.003221272e+03,3.221272314e+05,36
1.700006678e-01,3.000071068e-02,3.356174730e-02,-1.980777726e-02,1.003068670e+03,3.068670303e+05,36
1.800002514e-01,3.000095700e-02,1.341550917e-02,-7.627487307e-03,1.003002584e+03,3.002584004e+05,36
1.900000907e-01,3.000104548e-02,5.036102219e-03,-2.930754634e-03,1.002976201e+03,2.976200942e+05,36
2.000000325e-01,3.000107570e-02,1.791775792e-03,-1.221563937e-03,1.002966347e+03,2.966346700e+05,36
2.100000126e-01,3.000108551e-02,6.159061755e-04,-6.331890870e-04,1.002962862e+03,2.962862290e+05,36
2.200000062e-01,3.000108856e-02,2.133116324e-04,-4.401957066e-04,1.002961691e+03,2.961691250e+05,36
2.300000042e-01,3.000108947e-02,8.201044822e-05,-3.794577397e-04,1.002961316e+03,2.961316322e+05,36
2.400000036e-01,3.000108974e-02,4.103570583e-05,-3.610646325e-04,1.002961201e+03,2.961201388e+05,36
2.500000034e-01,3.000108981e-02,2.876529062e-05,-3.556959734e-04,1.002961167e+03,2.961167476e+05,36
2.600000034e-01,3.000108983e-02,2.522628311e-05,-3.541809831e-04,1.002961158e+03,2.961157818e+05,36
2.700000034e-01,3.000108983e-02,2.423963161e-05,-3.537664222e-04,1.002961155e+03,2.961155158e+05,36
2.800000034e-01,3.000108984e-02,2.397309661e-05,-3.536562337e-04,1.002961154e+03,2.961154448e+05,36
2.900000034e-01,3.000108984e-02,2.390320600e-05,-3.536277489e-04,1.002961154e+03,2.961154264e+05,36
3.000000034e-01,3.000108984e-02,2.388538203e-05,-3.536205744e-04,1.002961154e+03,2.961154218e+05,36
3.100000034e-01,3.000108984e-02,2.388095338e-05,-3.536188108e-04,1.002961154e+03,2.961154206e+05,36
3.200000034e-01,3.000108984e-02,2.387988024e-05,-3.536183875e-04,1.002961154e+03,2.961154203e+05,36
3.300000034e-01,3.000108984e-02,2.387962646e-05,-3.536182881e-04,1.002961154e+03,2.961154203e+05,36
3.400000034e-01,3.000108984e-02,2.387956775e-05,-3.536182655e-04,1.002961154e+03,2.961154203e+05,36
3.500000034e-01,3.000108984e-02,2.387955397e-05,-3.536182605e-04,1.002961154e+03,2.961154203e+05,36
3.600000034e-01,3.000108984e-02,2.387955022e-05,-3.536182592e-04,1.002961154e+03,2.961154203e+05,36
3.700000034e-01,3.000108984e-02,2.387954910e-05,-3.536182589e-04,1.002961154e+03,2.961154203e+05,36
3.800000034e-01,3.000108984e-02,2.387954939e-05,-3.536182585e-04,1.002961154e+03,2.961154203e+05,36
3.900000034e-01,3.000108984e-02,2.387955032e-05,-3.536182586e-04,1.002961154e+03,2.961154203e+05,36
4.000000034e-01,3.000108984e-02,2.387955069e-05,-3.536182588e-04,1.002961154e+03,2.961154203e+05,36
4.100000034e-01,3.000108984e-02,2.387955028e-05,-3.536182588e-04,1.002961154e+03,2.961154203e+05,36
4.200000034e-01,3.000108984e-02,2.387954953e-05,-3.536182589e-04,1.002961154e+03,2.961154203e+05,36
4.300000034e-01,3.000108984e-02,2.387954893e-05,-3.536182589e-04,1.002961154e+03,2.961154203e+05,36
4.400000034e-01,3.000108984e-02,2.387954930e-05,-3.536182585e-04,1.002961154e+03,2.961154203e+05,36
4.500000034e-01,3.000108984e-02,2.387955044e-05,-3.536182584e-04,1.002961154e+03,2.961154203e+05,36
4.600000034e-01,3.000108984e-02,2.387955099e-05,-3.536182589e-04,1.002961154e+03,2.961154203e+05,36
4.700000034e-01,3.000108984e-02,2.387955069e-05,-3.536182589e-04,1.002961154e+03,2.961154203e+05,36
4.800000034e-01,3.000108984e-02,2.387955011e-05,-3.536182589e-04,1.002961154e+03,2.961154203e+05,36
4.900000034e-01,3.000108984e-02,2.387954927e-05,-3.536182592e-04,1.002961154e+03,2.961154203e+05,36
5.000000034e-01,3.000108984e-02,2.387954880e-05,-3.536182592e-04,1.002961154e+03,2.961154203e+05,36
5.100000034e-01,3.000108984e-02,2.387954923e-05,-3.536182590e-04,1.002961154e+03,2.961154203e+05,36
5.200000034e-01,3.000108984e-02,2.387954957e-05,-3.536182588e-04,1.002961154e+03,2.961154203e+05,36
5.300000034e-01,3.000108984e-02,2.387954945e-05,-3.536182584e-04,1.002961154e+03,2.961154203e+05,36
5.400000034e-01,3.000108984e-02,2.387954975e-05,-3.536182583e-04,1.002961154e+03,2.961154203e+05,36
5.500000034e-01,3.000108984e-02,2.387955082e-05,-3.536182586e-04,1.002961154e+03,2.961154203e+05,36
5.600000034e-01,3.000108984e-02,2.387955145e-05,-3.536182594e-04,1.002961154e+03,2.961154203e+05,36
5.700000034e-01,3.000108984e-02,2.387955060e-05,-3.536182592e-04,1.002961154e+03,2.961154203e+05,36
5.800000034e-01,3.000108984e-02,2.387954911e-05,-3.536182586e-04,1.002961154e+03,2.961154203e+05,36
5.900000034e-01,3.000108984e-02,2.387954850e-05,-3.536182589e-04,1.002961154e+03,2.961154203e+05,36
6.000000034e-01,3.000108984e-02,2.387954925e-05,-3.536182593e-04,1.002961154e+03,2.961154203e+05,36
6.100000034e-01,3.000108984e-02,2.387955024e-05,-3.536182595e-04,1.002961154e+03,2.961154203e+05,36
6.200000034e-01,3.000108984e-02,2.387955041e-05,-3.536182590e-04,1.002961154e+03,2.961154203e+05,36
6.300000034e-01,3.000108984e-02,2.387955019e-05,-3.536182585e-04,1.002961154e+03,2.961154203e+05,36
6.400000034e-01,3.000108984e-02,2.387954999e-05,-3.536182585e-04,1.002961154e+03,2.961154203e+05,36
6.500000034e-01,3.000108984e-02,2.387954968e-05,-3.536182587e-04,1.002961154e+03,2.961154203e+05,36
6.600000034e-01,3.000108984e-02,2.387954935e-05,-3.536182588e-04,1.002961154e+03,2.961154203e+05,36
6.700000034e-01,3.000108984e-02,2.387954955e-05,-3.536182588e-04,1.002961154e+03,2.961154203e+05,36
6.800000034e-01,3.000108984e-02,2.387955045e-05,-3.536182591e-04,1.002961154e+03,2.961154203e+05,36
6.900000034e-01,3.000108984e-02,2.387955103e-05,-3.536182594e-04,1.002961154e+03,2.961154203e+05,36
7.000000034e-01,3.000108984e-02,2.387955043e-05,-3.536182590e-04,1.002961154e+03,2.961154203e+05,36
7.100000034e-01,3.000108984e-02,2.387954918e-05,-3.536182586e-04,1.002961154e+03,2.961154203e+05,36
7.200000034e-01,3.000108984e-02,2.387954856e-05,-3.536182589e-04,1.002961154e+03,2.961154203e+05,36
7.300000034e-01,3.000108984e-02,2.387954926e-05,-3.536182593e-04,1.002961154e+03,2.961154203e+05,36
7.400000034e-01,3.000108984e-02,2.387955025e-05,-3.536182595e-04,1.002961154e+03,2.961154203e+05,36
7.500000034e-01,3.000108984e-02,2.387955042e-05,-3.536182590e-04,1.002961154e+03,2.961154203e+05,36
7.600000034e-01,3.000108984e-02,2.387955021e-05,-3.536182585e-04,1.002961154e+03,2.961154203e+05,36
7.700000034e-01,3.000108984e-02,2.387955005e-05,-3.536182584e-04,1.002961154e+03,2.961154203e+05,36
7.800000034e-01,3.000108984e-02,2.387954975e-05,-3.536182585e-04,1.002961154e+03,2.961154203e+05,36
7.900000034e-01,3.000108984e-02,2.387954938e-05,-3.536182586e-04,1.002961154e+03,2.961154203e+05,36
8.000000034e-01,3.000108984e-02,2.387954949e-05,-3.536182586e-04,1.002961154e+03,2.961154203e+05,36
8.100000034e-01,3.000108984e-02,2.387955034e-05,-3.536182589e-04,1.002961154e+03,2.961154203e+05,36
8.200000034e-01,3.000108984e-02,2.387955097e-05,-3.536182594e-04,1.002961154e+03,2.961154203e+05,36
8.300000034e-01,3.000108984e-02,2.387955044e-05,-3.536182590e-04,1.002961154e+03,2.961154203e+05,36
8.400000034e-01,3.000108984e-02,2.387954923e-05,-3.536182585e-04,1.002961154e+03,2.961154203e+05,36
8.500000034e-01,3.000108984e-02,2.387954859e-05,-3.536182589e-04,1.002961154e+03,2.961154203e+05,36
8.600000034e-01,3.000108984e-02,2.387954926e-05,-3.536182594e-04,1.002961154e+03,2.961154203e+05,36
8.700000034e-01,3.000108984e-02,2.387955019e-05,-3.536182595e-04,1.002961154e+03,2.961154203e+05,36
8.800000034e-01,3.000108984e-02,2.387955029e-05,-3.536182591e-04,1.002961154e+03,2.961154203e+05,36
8.900000034e-01,3.000108984e-02,2.387955001e-05,-3.536182584e-04,1.002961154e+03,2.961154203e+05,36
9.000000034e-01,3.000108984e-02,2.387954985e-05,-3.536182583e-04,1.002961154e+03,2.961154203e+05,36
9.100000034e-01,3.000108984e-02,2.387954963e-05,-3.536182586e-04,1.002961154e+03,2.961154203e+05,36
9.200000034e-01,3.000108984e-02,2.387954975e-05,-3.536182587e-04,1.002961154e+03,2.961154203e+05,36
9.300000034e-01,3.000108984e-02,2.387955065e-05,-3.536182590e-04,1.002961154e+03,2.961154203e+05,36
9.400000034e-01,3.000108984e-02,2.387955127e-05,-3.536182596e-04,1.002961154e+03,2.961154203e+05,36
9.500000034e-01,3.000108984e-02,2.387955061e-05,-3.536182591e-04,1.002961154e+03,2.961154203e+05,36
9.600000034e-01,3.000108984e-02,2.387954938e-05,-3.536182586e-04,1.002961154e+03,2.961154203e+05,36
