x,y,vx,vy,rho,pressure,neighbor_count
4.500000000e-06,4.500000000e-06,0.000000000e+00,0.000000000e+00,9.983869296e+02,-1.493135907e+05,10
3.080025406e-02,4.500000000e-06,4.134490616e-01,0.000000000e+00,1.002639080e+03,1.112949232e+06,13
6.465967195e-02,4.500000000e-06,4.131928801e-01,0.000000000e+00,1.003956746e+03,1.214388537e+06,13
1.996648231e-01,1.653582027e-01,1.682966221e+01,1.277438284e+01,9.878193866e+02,-2.606826938e+05,11
9.924968720e-02,4.500000000e-06,9.479284343e-01,0.000000000e+00,1.004198349e+03,1.210981909e+06,13
1.995973852e-01,1.008720413e-01,1.058104840e+01,2.220199053e+00,1.022526789e+03,9.358599747e+05,11
1.345428476e-01,4.500000000e-06,1.162476276e+00,0.000000000e+00,1.003850659e+03,1.157240654e+06,12
1.710414863e-01,4.500000000e-06,1.140481409e+00,0.000000000e+00,1.003583274e+03,1.111813201e+06,12
2.090605060e-01,4.500000000e-06,9.087033558e-01,0.000000000e+00,1.003521429e+03,1.090077723e+06,12
2.483840051e-01,4.500000000e-06,6.870766177e-01,0.000000000e+00,1.003500950e+03,1.079111135e+06,12
2.888321752e-01,4.500000000e-06,5.113945607e-01,0.000000000e+00,1.003454141e+03,1.069818106e+06,12
3.304675879e-01,4.500000000e-06,4.938178450e-01,0.000000000e+00,1.003412392e+03,1.062944425e+06,11
3.878927254e-01,4.500000000e-06,1.523142896e-01,0.000000000e+00,1.003471516e+03,1.066302566e+06,11
4.316793384e-01,4.500000000e-06,-1.162726648e-01,0.000000000e+00,1.003450824e+03,1.064582333e+06,11
5.429100745e-01,4.500000000e-06,3.938055704e-01,0.000000000e+00,1.003759944e+03,1.092343863e+06,11
9.999955000e-01,1.079423878e-01,0.000000000e+00,6.719334533e+00,1.003513111e+03,1.068660592e+06,10
4.500000000e-06,2.197819595e-02,0.000000000e+00,8.362880808e-02,1.003886725e+03,1.497644705e+06,13
1.526123715e-01,8.625422159e-02,1.452964532e+01,2.738232097e+01,9.973212524e+02,-3.084305171e+05,7
