x,y,vx,vy,rho,pressure,neighbor_count
4.500000000e-06,4.500000000e-06,0.000000000e+00,0.000000000e+00,9.982098089e+02,-1.538124941e+05,10
3.179183008e-02,4.500000000e-06,3.794931289e-01,0.000000000e+00,1.002968177e+03,1.112728483e+06,13
6.677004955e-02,4.500000000e-06,6.429256645e-01,0.000000000e+00,1.003764499e+03,1.171436102e+06,12
2.256505372e-01,1.977474833e-01,6.297013488e+00,6.004384550e+00,1.032412037e+03,8.474788484e+05,8
1.020632224e-01,4.500000000e-06,1.016184735e+00,0.000000000e+00,1.004095358e+03,1.190476751e+06,13
2.146984309e-01,1.282313111e-01,7.894899927e+00,1.462534653e+01,9.925722573e+02,-3.065233953e+05,7
1.375126943e-01,4.500000000e-06,9.235948569e-01,0.000000000e+00,1.004052476e+03,1.172230477e+06,13
1.741569534e-01,4.500000000e-06,8.726690068e-01,0.000000000e+00,1.003767108e+03,1.127967102e+06,12
2.118530483e-01,4.500000000e-06,8.733262048e-01,0.000000000e+00,1.003563457e+03,1.097825860e+06,12
2.506379574e-01,4.500000000e-06,7.752191517e-01,0.000000000e+00,1.003472272e+03,1.080402170e+06,12
2.906133098e-01,4.500000000e-06,6.373317638e-01,0.000000000e+00,1.003440293e+03,1.070416937e+06,12
3.319854845e-01,4.500000000e-06,5.198413943e-01,0.000000000e+00,1.003472596e+03,1.068151490e+06,11
3.882515022e-01,4.500000000e-06,7.603283578e-02,0.000000000e+00,1.003454669e+03,1.065070001e+06,11
4.314312131e-01,4.500000000e-06,-3.926715413e-02,0.000000000e+00,1.003440490e+03,1.063909223e+06,11
5.441754775e-01,4.500000000e-06,4.390868212e-01,0.000000000e+00,1.003691413e+03,1.085694051e+06,11
9.999955000e-01,1.152519607e-01,0.000000000e+00,5.135657958e-01,1.003651323e+03,1.082234837e+06,11
4.500000000e-06,2.219862414e-02,0.000000000e+00,9.362263766e-02,1.004281765e+03,1.517798804e+06,13
1.979311061e-01,1.524208833e-01,2.430398138e+01,2.489729687e+01,9.774299826e+02,-3.065233953e+05,4
2.733963819e-01,1.506452944e-01,1.816352490e+01,2.000538807e+00,1.015274406e+03,3.314153552e+05,12
2.583819047e-01,6.156124032e-02,9.456405274e+00,-4.410821474e+00,9.985005518e+02,6.244063203e+05,13
