x,y,vx,vy,rho,pressure,neighbor_count
1.169543789e-06,4.500000000e-06,-1.662132792e-02,0.000000000e+00,9.979759626e+02,-1.585750535e+05,10
3.318233489e-02,4.500000000e-06,7.248360747e-02,0.000000000e+00,1.003406789e+03,1.117544170e+06,13
6.950317460e-02,4.500000000e-06,1.337321538e-01,0.000000000e+00,1.003567138e+03,1.126455489e+06,12
3.055578599e-01,2.372081942e-01,1.815084860e+01,9.211298594e+00,9.872207480e+02,-4.563466752e+05,13
1.060442418e-01,4.500000000e-06,1.895496038e-01,0.000000000e+00,1.003781029e+03,1.138757605e+06,12
2.830624034e-01,2.391759042e-01,2.179426638e+01,4.075816268e+00,9.569270875e+02,-4.563466752e+05,9
1.425721057e-01,4.500000000e-06,2.237518961e-01,0.000000000e+00,1.003991248e+03,1.159224666e+06,13
1.789950088e-01,4.500000000e-06,2.828972008e-01,0.000000000e+00,1.004042723e+03,1.159020520e+06,13
2.163191135e-01,4.500000000e-06,2.578384534e-01,0.000000000e+00,1.003860999e+03,1.128073628e+06,13
2.546979447e-01,4.500000000e-06,2.391142740e-01,0.000000000e+00,1.003708052e+03,1.103451546e+06,12
2.942839122e-01,4.500000000e-06,2.236275354e-01,0.000000000e+00,1.003639497e+03,1.088786686e+06,12
3.354421754e-01,4.500000000e-06,2.166536662e-01,0.000000000e+00,1.003682719e+03,1.086857585e+06,12
3.883507921e-01,4.500000000e-06,3.323546712e-03,0.000000000e+00,1.003449891e+03,1.064716728e+06,11
4.315167140e-01,4.500000000e-06,4.658097771e-03,0.000000000e+00,1.003444058e+03,1.064237970e+06,11
5.469975827e-01,4.500000000e-06,1.674084873e-01,0.000000000e+00,1.003518516e+03,1.070314882e+06,10
9.999955000e-01,1.134340042e-01,0.000000000e+00,-1.834116964e-01,1.003543881e+03,1.072526426e+06,10
4.500000000e-06,2.245805431e-02,0.000000000e+00,1.039103635e-03,1.004849879e+03,1.547849440e+06,13
3.193857680e-01,2.569746311e-01,1.108434791e+01,2.031946520e+00,9.741834527e+02,-4.563466752e+05,15
3.780352463e-01,1.605380009e-01,1.577258227e+01,5.690757704e+00,9.978736904e+02,-5.871156296e+04,9
3.369770817e-01,6.652720587e-02,1.742709102e+01,1.548374881e+00,9.996771035e+02,-7.030321093e+04,11
2.489972888e-01,1.644254343e-01,1.450768867e+01,1.022733308e+01,9.634365538e+02,-4.563466752e+05,3
2.575244144e-01,8.481836595e-02,1.035551213e+01,3.141535967e+00,9.343061166e+02,-4.563466752e+05,7
3.213056305e-01,1.522406931e-01,2.035601956e+01,-5.528414183e+00,1.001948811e+03,-3.652505817e+05,7
3.943512424e-01,7.411273850e-02,1.633233290e+01,-1.488089549e-01,9.999709214e+02,2.045140777e+04,10
4.221317136e-01,1.029442977e-01,1.127488436e+01,2.662561078e+00,9.975024313e+02,-5.750940727e+04,9
4.393200258e-01,1.010722716e-01,1.234665936e+01,5.362826514e+00,9.971600552e+02,-1.419890560e+05,9
4.619267779e-01,1.025197703e-01,1.325321839e+01,1.380232199e+00,1.001494647e+03,7.740355563e+04,11
5.073927957e-01,9.643701376e-02,1.078554942e+01,5.370318686e-01,1.000336502e+03,3.797010241e+04,7
4.041506765e-01,1.102377781e-01,7.787276369e+00,1.660796973e+00,1.000049646e+03,7.383638255e+04,9
5.528585934e-01,1.521838330e-01,1.320607759e+01,-2.948914105e+00,9.996063696e+02,-9.445221415e+04,8
