x,y,vx,vy,rho,pressure,neighbor_count
4.500000000e-06,4.500000000e-06,0.000000000e+00,0.000000000e+00,9.984560129e+02,-1.474895137e+05,10
3.047345348e-02,4.500000000e-06,-3.957020251e-01,0.000000000e+00,1.002599978e+03,1.116712789e+06,13
6.416158796e-02,4.500000000e-06,7.058537277e-01,0.000000000e+00,1.003987378e+03,1.237848724e+06,13
1.702951932e-01,1.480460194e-01,1.303079628e+01,1.213143549e+01,9.837805706e+02,-6.848029071e+05,11
9.763136753e-02,4.500000000e-06,8.359096025e-01,0.000000000e+00,1.004084376e+03,1.220949439e+06,13
1.753152553e-01,1.103937434e-01,1.098334632e+01,-1.846260731e+01,9.980296133e+02,-1.097800198e+06,8
1.327024757e-01,4.500000000e-06,1.052754035e+00,0.000000000e+00,1.003785307e+03,1.150026587e+06,12
1.695358566e-01,4.500000000e-06,6.271817250e-01,0.000000000e+00,1.003571316e+03,1.106539137e+06,12
2.078104421e-01,4.500000000e-06,5.766730557e-01,0.000000000e+00,1.003558082e+03,1.090790260e+06,12
2.474558541e-01,4.500000000e-06,4.264668856e-01,0.000000000e+00,1.003538527e+03,1.080629115e+06,12
2.881671170e-01,4.500000000e-06,2.927711834e-01,0.000000000e+00,1.003478002e+03,1.071297516e+06,12
3.297673119e-01,4.500000000e-06,3.436609781e-01,0.000000000e+00,1.003407690e+03,1.062686217e+06,11
3.876709420e-01,4.500000000e-06,1.075127346e-01,0.000000000e+00,1.003481885e+03,1.067179587e+06,11
4.318477275e-01,4.500000000e-06,-7.629630705e-02,0.000000000e+00,1.003457809e+03,1.065157373e+06,11
5.423700911e-01,4.500000000e-06,2.527398199e-01,0.000000000e+00,1.003784711e+03,1.095035834e+06,11
9.814137696e-01,8.527559867e-02,6.069930486e+01,2.348167526e+01,1.357191567e+03,8.553874261e+06,14
4.500000000e-06,2.180876443e-02,0.000000000e+00,2.269822504e-01,1.003715044e+03,1.491444154e+06,13
