x,y,vx,vy,rho,p,neighbor_count
6.139394075e-02,5.989570012e-02,-2.209854452e+00,-4.437364707e+00,1.333481363e+03,1.667406814e+05,19
8.900701592e-02,6.729760738e-02,-5.807903175e+00,-2.685494082e+00,1.169687483e+03,8.484374145e+04,19
1.152458530e-01,7.452030655e-02,-6.794879785e+00,-2.762286655e+00,1.201546225e+03,1.007731124e+05,15
1.421371670e-01,7.266546440e-02,-6.001065176e+00,-4.557978931e+00,1.133174071e+03,6.658703530e+04,16
1.665900320e-01,7.012866920e-02,-5.333040583e+00,-5.688037275e+00,1.167247024e+03,8.362351192e+04,17
1.904990582e-01,6.844036042e-02,-4.429679660e+00,-6.151953869e+00,1.202719327e+03,1.013596637e+05,17
2.137407669e-01,6.696626778e-02,-3.412670364e+00,-6.475232786e+00,1.254400265e+03,1.272001325e+05,20
2.361461524e-01,6.606036643e-02,-2.341309817e+00,-6.655532403e+00,1.310541045e+03,1.552705224e+05,21
2.577479679e-01,6.552023915e-02,-1.502473131e+00,-6.751552137e+00,1.359208389e+03,1.796041943e+05,20
2.787644755e-01,6.523119339e-02,-9.096681623e-01,-6.789596815e+00,1.394873857e+03,1.974369284e+05,21
2.993696886e-01,6.508538354e-02,-5.163190832e-01,-6.803988691e+00,1.419063333e+03,2.095316666e+05,21
3.197036679e-01,6.501558936e-02,-2.703369944e-01,-6.810713867e+00,1.434296084e+03,2.171480422e+05,21
3.398725166e-01,6.498481745e-02,-1.294731781e-01,-6.813503616e+00,1.443020464e+03,2.215102319e+05,22
3.599508939e-01,6.497238717e-02,-5.589668109e-02,-6.814478691e+00,1.447503110e+03,2.237515548e+05,22
3.799853705e-01,6.496789335e-02,-1.963024504e-02,-6.814748730e+00,1.449495148e+03,2.247475741e+05,22
4.000027920e-01,6.496680626e-02,6.869288757e-04,-6.814796127e+00,1.450045353e+03,2.250226767e+05,22
4.200202128e-01,6.496789309e-02,2.100348731e-02,-6.814748696e+00,1.449495294e+03,2.247476470e+05,22
