x,y,vx,vy,rho,p,neighbor_count
6.661316841e-02,6.245062817e-02,-5.643143984e+00,1.133339299e+00,1.183939017e+03,9.196950842e+04,17
9.763376073e-02,6.716661977e-02,-6.955485584e+00,3.320400371e+00,1.165011714e+03,8.250585698e+04,16
1.241846373e-01,7.398055514e-02,-6.519851549e+00,4.375391124e+00,1.299429905e+03,1.497149525e+05,17
1.494986082e-01,7.461396889e-02,-5.123905134e+00,3.100483262e+00,1.377479115e+03,1.887395575e+05,18
1.729643086e-01,7.379012655e-02,-4.213055012e+00,1.963581626e+00,1.439319773e+03,2.196598864e+05,21
1.955014081e-01,7.307767174e-02,-3.042040856e+00,1.187593914e+00,1.492215615e+03,2.461078073e+05,22
2.173496100e-01,7.239775545e-02,-1.994232701e+00,5.173370513e-01,1.541079025e+03,2.705395127e+05,23
2.384951969e-01,7.198341501e-02,-1.214701610e+00,1.081830626e-01,1.584240446e+03,2.921202228e+05,23
2.592007470e-01,7.173847337e-02,-7.083449929e-01,-1.402955189e-01,1.614709182e+03,3.073545908e+05,24
2.796100012e-01,7.160942880e-02,-3.824252236e-01,-2.786149912e-01,1.635232144e+03,3.176160719e+05,24
2.998270061e-01,7.154786841e-02,-1.875612078e-01,-3.507769442e-01,1.647814005e+03,3.239070025e+05,24
3.199306189e-01,7.152087989e-02,-8.330621146e-02,-3.852220124e-01,1.654709243e+03,3.273546215e+05,24
3.399752738e-01,7.151005671e-02,-3.343084065e-02,-4.001904939e-01,1.658063131e+03,3.290315654e+05,24
3.599928068e-01,7.150606736e-02,-1.192783787e-02,-4.061039435e-01,1.659515395e+03,3.297576975e+05,24
3.799992493e-01,7.150473838e-02,-3.304964114e-03,-4.081902324e-01,1.660066534e+03,3.300332669e+05,24
4.000019482e-01,7.150443398e-02,6.199124898e-04,-4.086860519e-01,1.660203619e+03,3.301018094e+05,24
4.200046469e-01,7.150473831e-02,4.544555894e-03,-4.081903422e-01,1.660066568e+03,3.300332842e+05,24
4.400110888e-01,7.150606712e-02,1.316654747e-02,-4.061042866e-01,1.659515497e+03,3.297577487e+05,24
4.600286198e-01,7.151005602e-02,3.466744693e-02,-4.001913898e-01,1.658063383e+03,3.290316914e+05,24
4.800732702e-01,7.152087811e-02,8.453851049e-02,-3.852241081e-01,1.654709791e+03,3.273548956e+05,24
5.001768737e-01,7.154786424e-02,1.887857851e-01,-3.507812658e-01,1.647815057e+03,3.239075287e+05,24
5.203938613e-01,7.160941981e-02,3.836379721e-01,-2.786230375e-01,1.635233885e+03,3.176169426e+05,24
5.408030878e-01,7.173845602e-02,7.095462332e-01,-1.403081220e-01,1.614711546e+03,3.073557730e+05,24
5.615086074e-01,7.198338616e-02,1.215913471e+00,1.081688506e-01,1.584243239e+03,2.921216193e+05,23
5.826541814e-01,7.239771026e-02,1.995459833e+00,5.173208171e-01,1.541082715e+03,2.705413577e+05,23
6.045022960e-01,7.307758137e-02,3.043215171e+00,1.187543745e+00,1.492218798e+03,2.461093988e+05,22
6.270392978e-01,7.379002832e-02,4.214147012e+00,1.963510538e+00,1.439321889e+03,2.196609447e+05,21
6.505049589e-01,7.461384959e-02,5.125039367e+00,3.100402389e+00,1.377473434e+03,1.887367172e+05,18
6.758191019e-01,7.398060302e-02,6.520992562e+00,4.375404675e+00,1.299434786e+03,1.497173932e+05,17
7.023698024e-01,6.716645410e-02,6.956256240e+00,3.320233019e+00,1.165033115e+03,8.251655741e+04,16
7.333900161e-01,6.245006737e-02,5.643167321e+00,1.132962834e+00,1.184031356e+03,9.201567802e+04,17
5.912004387e-02,8.211396255e-02,-7.093920807e-01,1.721104408e+00,1.374706829e+03,1.873534146e+05,18
8.053420539e-02,7.324492075e-02,-9.230940743e+00,3.431352152e+00,1.271771356e+03,1.358856779e+05,19
1.105986807e-01,7.271394526e-02,-8.350085404e+00,2.206152682e+00,1.303908139e+03,1.519540697e+05,18
1.392393656e-01,7.225318438e-02,-7.057266223e+00,5.762029740e-01,1.308704686e+03,1.543523431e+05,19
1.673949165e-01,7.197332429e-02,-5.241890599e+00,-5.191553432e-01,1.368285303e+03,1.841426514e+05,19
1.926948728e-01,7.186662004e-02,-3.514288524e+00,-9.545073626e-01,1.449768098e+03,2.248840488e+05,19
2.159698692e-01,7.177091593e-02,-2.253534514e+00,-1.282218302e+00,1.523678055e+03,2.618390277e+05,21
2.378735987e-01,7.160182962e-02,-1.363122703e+00,-1.533549236e+00,1.578291889e+03,2.891459446e+05,22
2.589488260e-01,7.149207738e-02,-7.779995296e-01,-1.694507116e+00,1.614598652e+03,3.072993258e+05,23
2.795164035e-01,7.142418213e-02,-4.115976508e-01,-1.792350976e+00,1.637683586e+03,3.188417931e+05,24
