x,y,vx,vy,rho,pressure,neighbor_count
2.761374724e-06,4.500000000e-06,-1.170401150e-02,0.000000000e+00,9.979731981e+02,-1.585782447e+05,10
3.320105018e-02,4.500000000e-06,5.488240495e-02,0.000000000e+00,1.003412100e+03,1.117635404e+06,13
6.953684541e-02,4.500000000e-06,9.679299051e-02,0.000000000e+00,1.003565642e+03,1.126075567e+06,12
3.097318580e-01,2.403121742e-01,1.248790901e+01,1.286887706e+01,9.949823605e+02,4.354223087e+04,13
1.060908752e-01,4.500000000e-06,1.315706214e-01,0.000000000e+00,1.003776885e+03,1.138223519e+06,12
2.893239622e-01,2.404919964e-01,2.376281899e+01,5.824928252e+00,9.712430120e+02,-1.088636949e+06,9
1.426275315e-01,4.500000000e-06,1.575948253e-01,0.000000000e+00,1.003987263e+03,1.158626197e+06,13
1.790670388e-01,4.500000000e-06,2.091567321e-01,0.000000000e+00,1.004044701e+03,1.159144028e+06,13
2.163849832e-01,4.500000000e-06,1.918675989e-01,0.000000000e+00,1.003865092e+03,1.128523472e+06,13
2.547590642e-01,4.500000000e-06,1.781499257e-01,0.000000000e+00,1.003712201e+03,1.103853289e+06,12
2.943413884e-01,4.500000000e-06,1.682296742e-01,0.000000000e+00,1.003643324e+03,1.089137715e+06,12
3.354975346e-01,4.500000000e-06,1.612996768e-01,0.000000000e+00,1.003686187e+03,1.087173559e+06,12
3.883516927e-01,4.500000000e-06,2.740189422e-03,0.000000000e+00,1.003449850e+03,1.064713201e+06,11
4.315177912e-01,4.500000000e-06,2.874973583e-03,0.000000000e+00,1.003444106e+03,1.064241785e+06,11
5.470398261e-01,4.500000000e-06,1.217759136e-01,0.000000000e+00,1.003516006e+03,1.070099641e+06,10
9.999955000e-01,1.133874321e-01,0.000000000e+00,-1.349439286e-01,1.003541009e+03,1.072277463e+06,10
4.500000000e-06,2.245818083e-02,0.000000000e+00,4.629858172e-05,1.004855881e+03,1.548178317e+06,13
3.226496663e-01,2.574848879e-01,1.261744000e+01,1.533114483e+00,9.708905352e+02,-1.088636949e+06,15
3.822937215e-01,1.622193266e-01,1.512499186e+01,6.588699299e+00,9.985711479e+02,-1.932926715e+05,9
3.417327955e-01,6.686280379e-02,1.725089793e+01,8.420149497e-01,9.968081370e+02,-2.203116197e+05,11
2.535598582e-01,1.675967637e-01,1.839938458e+01,1.290983564e+01,9.947870608e+02,-2.814412810e+05,3
2.607735408e-01,8.529804490e-02,1.329821671e+01,2.794391640e-01,9.433623396e+02,-1.088636949e+06,5
3.268017596e-01,1.507589209e-01,1.992241779e+01,-5.522383768e+00,1.016827428e+03,9.333835043e+05,7
3.988178386e-01,7.407863730e-02,1.624759842e+01,-1.424480290e-01,1.000013288e+03,-7.801596418e+03,12
4.252933529e-01,1.037037355e-01,1.170756488e+01,2.914230342e+00,9.976150374e+02,-9.270131595e+04,9
4.426918126e-01,1.025936768e-01,1.231220271e+01,5.631780408e+00,9.983382504e+02,-5.825939862e+04,9
4.655880774e-01,1.028987268e-01,1.342083457e+01,1.354635292e+00,1.002072517e+03,7.468663680e+04,11
5.103832287e-01,9.662816161e-02,1.095128032e+01,8.262933226e-01,1.000515164e+03,2.652266574e+04,8
4.061318762e-01,1.106941502e-01,6.739578167e+00,1.651328719e+00,1.001298199e+03,1.292564663e+05,9
5.563650519e-01,1.513805936e-01,1.234931271e+01,-2.882361364e+00,9.956942110e+02,-1.774894305e+05,8
5.182854424e-01,1.101232540e-01,1.166853274e+01,4.841267211e+00,1.000000000e+03,0.000000000e+00,6
5.991818878e-01,1.090045351e-01,1.466711126e+01,-2.892733726e-01,1.000000000e+03,0.000000000e+00,4
4.500000000e-06,5.161707034e-02,0.000000000e+00,4.125603952e-03,1.004258923e+03,1.479396619e+06,12
9.361225229e-02,2.267807925e-01,-9.569554118e-01,-8.690310516e-01,1.020536178e+03,6.444613817e+05,13
1.069386936e-01,1.973050941e-01,2.887900976e-01,5.386592606e+00,1.015846914e+03,3.357510320e+05,9
3.208120191e-01,1.470379645e-01,1.442560877e+01,1.079455527e+01,1.000000000e+03,0.000000000e+00,6
3.331028802e-01,1.002331619e-01,2.148883477e+00,-2.989195030e-01,9.979058502e+02,-1.785020881e+04,8
2.839446403e-01,8.807801469e-02,1.189444748e+01,-1.033089192e+01,1.061950456e+03,2.017894867e+05,7
3.303137376e-01,1.294870325e-01,1.239757746e+01,9.205282808e+00,9.964633058e+02,-6.782390592e+05,9
3.881592949e-01,7.407136210e-02,1.473498652e+01,-1.390812201e+00,1.000005492e+03,-1.298315765e+04,9
4.151656962e-01,1.201057830e-01,1.279100668e+01,-1.960237186e+00,1.000000000e+03,0.000000000e+00,6
3.772255913e-01,1.859571645e-01,4.923114545e+00,5.772669357e+00,9.875772098e+02,-6.669403995e+05,10
4.611643447e-01,1.007798856e-01,1.072395743e+01,-1.834333744e+00,9.976750637e+02,-1.172739141e+05,11
4.927970732e-01,9.715597463e-02,1.331939627e+01,-2.916633766e+00,1.002945271e+03,1.086314271e+05,10
4.882882554e-01,9.970393430e-02,1.272677769e+01,1.317700192e+00,9.956011493e+02,-2.052728137e+05,12
5.540209007e-01,1.511232514e-01,1.243478536e+01,-1.865661185e+00,9.965357630e+02,-1.612608295e+05,8
6.436920173e-01,7.482816874e-02,2.239447243e+01,-3.741613905e+00,9.999412077e+02,-2.566756849e+03,9
6.055309310e-01,1.159418862e-01,2.135636708e+01,-2.370886386e-01,9.988899464e+02,-4.151720995e+05,4
1.979531738e-01,2.184008258e-01,1.130101487e+01,3.992513274e+00,9.992347222e+02,-3.557591901e+05,6
1.841850113e-01,6.669824528e-02,5.607756041e+00,-1.107054455e+00,9.999888699e+02,-1.181859534e+05,9
2.094395002e-01,2.183688740e-01,9.413930090e+00,2.146773761e+00,1.000000000e+03,0.000000000e+00,4
2.473113685e-01,2.690067707e-01,2.172616744e+00,6.464173795e-01,9.903694068e+02,-2.886365024e+05,10
3.190679368e-01,1.014864857e-01,1.420274365e+00,3.988155028e+00,1.000829430e+03,-9.269935995e+04,8
3.713908616e-01,1.401936126e-01,1.009050013e+01,-1.480888670e+00,9.971993256e+02,-9.832950565e+04,8
3.976151736e-01,1.189353040e-01,8.559800192e+00,-6.523437750e+00,9.967423683e+02,-2.472404754e+05,8
3.072813798e-01,1.217431579e-01,8.580227016e+00,2.547197756e+00,9.956766659e+02,-1.088636949e+06,8
4.345537695e-01,1.147750425e-01,1.203760489e+01,4.696136202e+00,1.002945419e+03,7.931954005e+04,9
4.257970800e-01,1.897537880e-01,1.372544308e+01,5.293450200e+00,1.005571080e+03,2.024795365e+05,13
3.820852796e-01,1.274053425e-01,8.278792909e+00,-1.643142468e+00,1.001681143e+03,-7.670633816e+04,7
4.604740208e-01,1.322873679e-01,7.745246401e+00,3.047091855e+00,9.925995518e+02,-3.069714478e+05,13
5.156956833e-01,1.115509376e-01,1.223287485e+01,1.078431108e-01,9.989365981e+02,-1.048224834e+05,7
5.607878873e-01,1.993746181e-01,9.863157196e+00,7.566655379e+00,9.976314949e+02,8.112841424e+04,13
6.143819790e-01,1.878538912e-01,1.303820320e+01,-3.011946645e-01,1.000000000e+03,0.000000000e+00,5
6.209830043e-01,7.942982131e-02,1.345069592e+01,-8.279221498e-01,9.996696066e+02,-2.172374100e+05,12
4.500000000e-06,8.083549486e-02,0.000000000e+00,4.633798776e-03,1.005246604e+03,1.527197899e+06,13
7.785410505e-02,2.177818521e-01,-2.869261311e+00,-9.623231448e-01,1.013933492e+03,4.981770684e+05,15
1.067143348e-01,1.846159549e-01,2.657865102e+00,3.591846777e+00,9.894557128e+02,-3.387999158e+05,8
2.161269753e-01,1.467576833e-01,-2.849860657e+00,3.795411600e+00,3.589357987e+02,-1.088636949e+06,1
3.226263923e-01,2.071906643e-01,1.454221672e+01,-4.603158307e+00,9.844249883e+02,-8.383847676e+05,11
2.958648298e-01,8.582107401e-02,9.067115354e+00,-6.697834171e+00,9.180252726e+02,-1.088636949e+06,10
3.477563249e-01,1.717565584e-01,1.177250555e+01,-8.037961055e+00,1.002392682e+03,7.225547048e+04,14
3.331510444e-01,9.781356236e-02,-1.075473394e+00,-6.852212691e-02,9.911164479e+02,-4.558799198e+05,8
4.372327780e-01,1.665177795e-01,1.225363549e+01,-1.828383965e+00,1.001465221e+03,7.561395282e+04,9
4.342787429e-01,1.882515790e-01,1.520877668e+01,-1.129966099e+00,9.934578521e+02,-3.153359741e+05,12
4.399178319e-01,1.595217602e-01,9.539500537e+00,1.479862473e+00,9.991934668e+02,-1.028103342e+05,8
4.841704355e-01,1.315376667e-01,7.397404159e+00,1.546948124e+00,1.000292673e+03,-1.063754154e+05,15
4.988714760e-01,1.660259919e-01,1.126049799e+01,-8.693811833e-01,9.968785732e+02,-7.910704177e+04,12
5.697331782e-01,1.703653682e-01,7.058507169e+00,1.703983044e-01,1.013083520e+03,2.519682985e+05,11
5.888298569e-01,1.693243019e-01,1.034215482e+01,1.193761019e+00,9.986388788e+02,-1.886638254e+05,10
6.311342108e-01,8.194160936e-02,1.285755074e+01,-5.743700309e+00,1.000303034e+03,8.395271288e+04,11
1.471322826e-01,1.983849978e-01,-4.523161726e+00,4.573988164e+00,9.981098291e+02,-3.169841089e+05,5
1.076836097e-01,1.848789247e-01,4.219913334e+00,-4.524029948e-01,9.886807531e+02,-3.329063229e+05,8
1.471487998e-01,1.877724864e-01,7.974397111e+00,1.845615227e+00,1.002820448e+03,1.975667899e+04,5
1.930756515e-01,2.474275389e-01,1.225675346e+01,7.464891797e-01,1.011635219e+03,-3.611363495e+04,9
2.650787785e-01,1.738378349e-01,-3.085883813e+00,-6.952270225e+00,9.899799825e+02,-4.932544668e+05,3
3.315762765e-01,2.077152346e-01,1.358972884e+01,-1.682738378e-01,9.814099225e+02,-5.123243279e+05,13
3.646450385e-01,1.676383387e-01,9.259172879e+00,-2.070605554e+00,9.996186982e+02,1.434979058e+05,13
3.712160792e-01,1.349712798e-01,1.059675173e+01,-1.993353296e+00,9.994775134e+02,-5.017686601e+04,9
3.259268914e-01,1.658630775e-01,4.028673976e+00,-1.017658009e+01,9.905609207e+02,-6.068939026e+05,8
4.579309341e-01,2.131211431e-01,1.276419498e+01,1.528132666e+00,1.002697272e+03,9.484197522e+04,15
4.546106532e-01,1.556763169e-01,1.100758934e+01,1.573047516e+00,9.999119429e+02,8.470252311e+04,12
4.624212217e-01,1.305435884e-01,1.086030176e+01,-4.088405968e+00,1.006917145e+03,1.462804347e+05,13
4.923209525e-01,1.366794276e-01,1.219820807e+01,-2.986741686e+00,9.986524284e+02,-1.886712671e+05,14
5.236904411e-01,1.780532445e-01,7.728586148e+00,1.768122318e+00,1.000782046e+03,-1.119795558e+04,12
4.965534392e-01,1.501950287e-01,1.069783853e+01,-3.043668961e+00,1.000905350e+03,1.304492876e+03,12
6.069850270e-01,1.826301771e-01,6.234570470e+00,-1.332984582e+00,1.041390119e+03,1.494747519e+06,7
4.500000000e-06,1.098932918e-01,0.000000000e+00,4.927618243e-03,1.004724213e+03,1.482628819e+06,12
1.558060397e-01,1.898584552e-01,4.815243066e+00,1.046145707e+01,9.995570937e+02,-1.798095170e+05,2
1.006091649e-01,2.697803416e-01,4.648945713e+00,4.323478212e+00,1.019601472e+03,6.177376400e+05,13
1.661831916e-01,2.496093585e-01,5.735973295e+00,-4.452862200e+00,9.926062151e+02,-5.143040434e+05,8
2.538042837e-01,1.774637637e-01,9.573398503e+00,1.778660469e+01,1.010121191e+03,4.948128195e+04,2
3.564310315e-01,2.106446517e-01,1.210408547e+01,-2.492628942e+00,1.009571315e+03,2.115590075e+05,14
3.866644919e-01,2.064094191e-01,1.312967374e+01,-6.411008859e+00,9.977039626e+02,1.763875351e+05,14
3.893564950e-01,2.100796462e-01,1.625943999e+01,3.855444573e-01,1.000258166e+03,1.764623282e+05,12
3.850864681e-01,1.723893577e-01,1.185758343e+01,1.971503416e+00,1.007994126e+03,1.938572957e+05,11
4.076679645e-01,2.010886901e-01,9.803732267e+00,1.473462453e+00,1.002003830e+03,-1.949830292e+03,11
4.705324508e-01,1.773415648e-01,1.414747204e+01,-1.668632851e+00,9.977535665e+02,-1.106011912e+05,12
4.623422484e-01,1.698884451e-01,1.000999832e+01,4.518782947e-01,1.000284753e+03,1.866268708e+04,16
4.783705205e-01,1.947273771e-01,1.104537146e+01,5.976458421e-01,1.003980295e+03,6.690935145e+04,12
5.412320664e-01,1.654772963e-01,1.247236042e+01,-5.489449804e-02,1.001691978e+03,-1.844261963e+05,10
6.190577526e-01,1.881561407e-01,1.344018214e+01,-1.275755219e+00,9.762361812e+02,-8.890809599e+05,5
6.070316567e-01,1.069700449e-01,1.202652084e+01,3.179885817e+00,1.000000000e+03,0.000000000e+00,4
4.500000000e-06,1.389450049e-01,0.000000000e+00,4.180008695e-03,1.005310700e+03,1.524682815e+06,13
1.056066777e-01,2.174726516e-01,3.424773802e+00,-2.945127120e+00,9.808209000e+02,-7.992794199e+05,8
2.068333092e-01,2.206578802e-01,1.363103497e+00,-4.515964977e+00,1.000000000e+03,0.000000000e+00,4
1.975060231e-01,2.574234591e-01,-7.709443526e-01,1.213686631e+00,9.935545374e+02,-1.043666747e+06,12
3.525608479e-01,2.271835308e-01,1.304471769e+01,4.414329989e+00,9.826682229e+02,-6.389640809e+05,14
3.471319070e-01,2.473724672e-01,1.345890823e+01,1.461104220e+00,9.934216091e+02,-3.128164182e+04,16
3.418967551e-01,1.752367837e-01,-1.035792462e+00,3.094156814e+00,1.002022946e+03,-8.887236796e+04,12
3.797673545e-01,2.542965998e-01,1.014968033e+01,-8.089564784e-01,9.974603283e+02,-7.968732789e+04,12
4.105155417e-01,2.182748548e-01,9.902808426e+00,3.004080974e+00,9.957296044e+02,-1.314433016e+05,12
4.384387316e-01,2.479380829e-01,1.310784786e+01,-1.646890393e-01,9.869579394e+02,-3.698125106e+05,17
4.806784176e-01,2.006860397e-01,1.317204502e+01,-1.846473125e+00,9.950433268e+02,-1.060678900e+05,13
4.723249673e-01,2.511551798e-01,1.228152405e+01,-1.343918984e-01,1.007603080e+03,1.943957954e+05,15
5.163895788e-01,2.196894526e-01,1.354830675e+01,2.683788318e+00,9.975290234e+02,-1.247687058e+05,13
5.389549108e-01,2.275167600e-01,1.158621365e+01,1.870608271e+00,1.000894183e+03,4.639536755e+04,13
5.390186145e-01,1.914622655e-01,1.042577205e+01,-2.953889277e+00,9.979369255e+02,-1.793583261e+05,16
5.615391866e-01,2.163590298e-01,1.389707568e+01,2.445822127e+00,1.002246081e+03,1.093908705e+05,8
4.500000000e-06,1.682021596e-01,0.000000000e+00,4.472258324e-03,1.004798466e+03,1.478299513e+06,12
7.726717942e-02,2.033391511e-01,-6.089045219e+00,-4.531851610e+00,9.886252273e+02,-6.424513770e+05,13
1.696150125e-01,2.462510249e-01,-4.813981660e-01,3.877313703e+00,9.934534773e+02,-2.764641963e+05,8
1.061517787e-01,2.486780804e-01,-3.331042970e-01,1.400054872e+00,9.992707641e+02,-2.523211454e+05,9
2.660446904e-01,2.597999700e-01,1.146254325e+01,1.276633944e+01,9.862248847e+02,-1.088636949e+06,11
3.235730880e-01,2.250651061e-01,8.192565561e+00,1.713315088e-01,1.039790661e+03,1.505481409e+06,13
3.220739137e-01,2.301003967e-01,2.997107019e+00,2.666224105e+00,9.876549925e+02,4.845682863e+05,13
3.629176734e-01,2.123929875e-01,5.476988666e+00,-3.502423584e+00,9.948297073e+02,3.813714763e+04,15
4.252713261e-01,2.074389095e-01,1.305832486e+01,-3.477384551e-01,9.970144756e+02,8.296035957e+04,15
4.482480185e-01,2.146060824e-01,1.365826013e+01,9.953360849e-01,9.985269007e+02,-5.505746409e+03,16
4.579769444e-01,2.289858640e-01,1.192196197e+01,2.589758447e+00,9.974305404e+02,-8.306417853e+04,13
4.928751851e-01,1.690357712e-01,1.351026744e+01,-5.995542772e-01,1.002453288e+03,8.606276639e+04,12
4.874362154e-01,2.232086607e-01,1.029926157e+01,-1.159263914e-01,1.002648152e+03,1.177762133e+05,13
5.234769172e-01,1.996205721e-01,1.255194333e+01,-1.114197123e+00,1.003050853e+03,1.960629845e+05,16
5.163826836e-01,1.882282860e-01,8.299572020e+00,-5.692783269e-02,9.985012890e+02,1.256444939e+04,13
5.912824827e-01,1.707713226e-01,1.542105310e+01,-5.430925265e+00,9.827979385e+02,-3.189111686e+05,10
4.500000000e-06,1.973053241e-01,0.000000000e+00,1.859279182e-03,1.005203868e+03,1.508512801e+06,13
8.626155185e-02,2.818514242e-01,-3.126202511e+00,-5.885048633e+00,9.918732942e+02,-2.627965162e+05,10
1.101466750e-01,2.376143681e-01,-8.576116429e+00,5.028772962e-02,9.987273633e+02,-3.162033224e+05,7
2.325368132e-01,2.919693949e-01,7.185586309e+00,1.550485290e+00,1.006907050e+03,3.750112429e+05,13
2.874754494e-01,2.077759245e-01,2.204458632e+01,-3.031029133e+00,5.013361025e+02,-1.088636949e+06,7
2.902783145e-01,2.703912327e-01,6.719530075e+00,3.173501166e+00,9.976819830e+02,3.710840031e+05,15
3.450716386e-01,2.494410429e-01,7.141364529e+00,1.525205583e+00,1.001313571e+03,1.022340051e+05,16
3.737037675e-01,2.551423258e-01,1.080405200e+01,5.285187251e+00,1.001260396e+03,1.598645993e+05,12
4.041121707e-01,2.383366954e-01,1.157481141e+01,-3.253111721e+00,9.972242001e+02,-9.944142565e+04,14
4.024120452e-01,2.412942724e-01,1.051724643e+01,2.352644021e+00,9.930424942e+02,-2.059893203e+05,14
4.381053199e-01,2.375901246e-01,8.942530807e+00,-2.506630394e-01,1.009222698e+03,2.266606291e+05,14
4.806525070e-01,2.463297112e-01,1.353263494e+01,-1.087094965e+00,9.933452012e+02,-2.160022878e+05,16
5.391411720e-01,2.277945924e-01,1.462735825e+01,-1.678553799e+00,9.999227685e+02,-1.346773452e+04,13
5.462315376e-01,2.728656077e-01,1.155128941e+01,1.079198309e+00,9.946895519e+02,-1.760832689e+05,8
5.770765742e-01,2.042777297e-01,1.301976492e+01,-4.259623912e+00,9.998657605e+02,-1.513248222e+05,13
5.562921594e-01,2.666087677e-01,1.195066706e+01,8.967350842e-01,1.004767040e+03,1.565614161e+05,9
4.500000000e-06,2.266920411e-01,0.000000000e+00,1.961712133e-03,1.004882701e+03,1.479482556e+06,12
9.192760723e-02,2.619772299e-01,1.982111436e+00,-5.574868014e-01,9.862355129e+02,-5.839012531e+05,10
1.748655011e-01,2.719591440e-01,8.211653413e+00,-8.151277037e+00,1.010223062e+03,4.738935026e+05,12
2.095261462e-01,2.963741300e-01,7.094074445e+00,1.478803067e+00,9.901329927e+02,-2.082923681e+05,13
2.632478408e-01,2.820073470e-01,9.699475404e+00,-1.990502817e+00,1.019740231e+03,5.995175647e+05,14
2.886407552e-01,2.644340512e-01,1.556584217e+00,-3.314388892e+00,9.827443997e+02,3.623181910e+05,12
3.095453031e-01,2.568581941e-01,1.396818355e+01,-4.113438032e+00,1.019418896e+03,8.727763048e+05,15
3.756440761e-01,2.781839206e-01,1.242372198e+01,-2.155370113e-01,9.970982548e+02,-5.836712866e+04,14
4.068900539e-01,2.678012179e-01,1.482916001e+01,2.876697745e-01,9.945002919e+02,-1.143754493e+05,15
4.263655033e-01,2.522896783e-01,1.234855356e+01,-1.113371253e+00,1.008368484e+03,3.050639286e+05,14
4.293433296e-01,2.828859924e-01,1.157539648e+01,2.193430830e+00,9.968641071e+02,-4.907789107e+04,14
4.885513823e-01,2.215144197e-01,1.196021331e+01,-8.323784948e-01,1.000148630e+03,5.271112189e+04,14
5.168881123e-01,2.305044189e-01,1.290731102e+01,-8.149956153e-01,1.002602033e+03,9.794220791e+04,14
5.454781424e-01,2.626009479e-01,1.414301802e+01,1.561594419e+00,1.003230770e+03,1.020628472e+05,11
5.546812846e-01,1.756922055e-01,9.461078229e+00,-2.977414783e+00,9.981241983e+02,4.201543530e+05,14
5.749552704e-01,2.132001179e-01,1.644107961e+01,-2.527083508e+00,9.996389771e+02,1.054005785e+04,9
4.500000000e-06,2.558598606e-01,0.000000000e+00,1.363128282e-03,1.005085970e+03,1.495094358e+06,13
8.524550524e-02,2.995437197e-01,-3.478477203e+00,5.397313353e+00,9.968510401e+02,-2.525306102e+05,13
1.705767316e-01,2.763069313e-01,8.283573031e+00,-4.810575442e+00,9.938148508e+02,-1.390787988e+05,14
2.191259430e-01,3.196167707e-01,8.424849309e+00,2.662794407e+00,9.855395078e+02,-4.471065996e+05,13
2.313300560e-01,2.706390866e-01,4.002438292e+00,1.081426424e+01,1.001513398e+03,-1.591186757e+05,11
3.037175902e-01,2.875265490e-01,5.794931943e+00,3.404320736e-01,9.776983697e+02,-5.688603910e+05,15
3.204930375e-01,2.943591590e-01,8.131704859e+00,3.975131883e+00,1.002901600e+03,3.079052748e+05,14
3.454579812e-01,2.825718280e-01,7.738760443e+00,-2.892117081e+00,1.003064061e+03,1.961882082e+05,15
3.921343177e-01,2.762436873e-01,1.256123115e+01,6.015287761e-01,1.003710773e+03,1.414886385e+05,12
4.188572068e-01,2.736797050e-01,8.989559933e+00,-1.400426561e-01,1.001163822e+03,4.468648431e+04,16
4.535630940e-01,2.812897398e-01,9.714139967e+00,-3.414554194e-01,9.965033171e+02,-1.105645771e+05,15
4.718034057e-01,2.919524075e-01,9.903200448e+00,-2.214979099e+00,1.001547250e+03,2.630697975e+04,16
5.157626318e-01,2.541266846e-01,1.227479558e+01,5.630777796e-01,9.984647990e+02,-2.015567491e+04,15
5.049132117e-01,3.018743044e-01,1.135613040e+01,-2.117193165e+00,9.995511051e+02,-1.861779269e+04,9
5.214740062e-01,2.580618610e-01,1.227578921e+01,-6.720351664e-01,1.002229746e+03,9.115454817e+04,11
5.839982767e-01,3.248617336e-01,1.400533644e+01,2.131981954e+00,9.991309208e+02,-6.990733264e+04,8
4.500000000e-06,2.852897003e-01,0.000000000e+00,-1.534695888e-03,1.004990729e+03,1.486748796e+06,12
9.294512303e-02,3.078306944e-01,-8.865979655e+00,6.063947348e+00,1.009028592e+03,3.967771098e+04,12
1.463489258e-01,2.832832085e-01,2.520144354e+00,-1.311415902e+01,1.015212742e+03,1.006198188e+06,12
2.307196415e-01,2.758774815e-01,-1.766964716e+00,-3.396789390e+00,9.989565949e+02,3.160150946e+05,11
2.555048641e-01,3.259916199e-01,6.771256605e+00,5.390432800e+00,1.003106131e+03,2.778395980e+05,16
2.825139094e-01,2.946151851e-01,9.447516741e+00,6.186951555e-01,9.915149949e+02,-1.513847202e+05,16
3.333100918e-01,2.795107893e-01,5.669072805e+00,-4.924850117e-01,9.944742725e+02,-3.886164166e+04,14
3.601997939e-01,2.717253883e-01,7.134333504e+00,1.627041421e+00,9.930751203e+02,-1.477544847e+05,12
3.904209106e-01,3.027903002e-01,1.041662515e+01,9.019168617e-01,1.001877269e+03,6.203063166e+04,15
4.313625661e-01,3.032402679e-01,1.233741791e+01,9.312646876e-01,9.929772728e+02,-1.900924380e+05,16
4.488969582e-01,3.227141812e-01,1.197094781e+01,2.522245181e+00,9.939238216e+02,-1.349797845e+05,15
4.763877419e-01,2.645038470e-01,1.118083454e+01,-1.146828031e-01,9.975915872e+02,-1.056156796e+04,14
4.991229675e-01,2.705916351e-01,1.378238754e+01,-1.127717428e+00,1.002993717e+03,7.160202811e+04,12
5.067220973e-01,2.726991442e-01,1.238474923e+01,6.043243584e-01,9.987177324e+02,-1.841367470e+04,13
5.778035570e-01,3.096946461e-01,1.249263284e+01,2.443551821e-01,1.001440231e+03,2.104264318e+04,8
5.794664277e-01,2.816473427e-01,1.459509671e+01,3.221504884e+00,1.005168772e+03,1.421739829e+05,8
4.500000000e-06,3.144712874e-01,0.000000000e+00,-7.223418103e-04,1.004970982e+03,1.485045865e+06,12
1.163214845e-01,3.103484735e-01,-7.027542110e+00,1.298285799e+00,1.003134072e+03,-3.670118601e+05,13
1.492068662e-01,2.816409983e-01,1.975143810e+00,-3.474183038e+00,1.010881358e+03,6.641571416e+05,12
2.260843459e-01,3.098693644e-01,5.150082748e+00,-1.970799679e+00,1.018764550e+03,5.341748599e+05,13
2.554104457e-01,2.960946028e-01,7.283577932e+00,6.174845267e+00,9.851531837e+02,-3.309698982e+04,14
2.636136369e-01,3.024540478e-01,1.708935753e+00,-6.824767793e-01,9.942327246e+02,3.699261023e+04,16
3.412102339e-01,2.996465980e-01,1.179669542e+01,-3.775178900e+00,9.886513023e+02,-4.089312451e+05,11
3.639951546e-01,3.165984490e-01,7.766285108e+00,-1.435050172e+00,1.003777432e+03,1.398201705e+05,11
3.880407450e-01,2.985531418e-01,8.279406329e+00,6.007699536e-01,9.919628540e+02,-1.972381888e+05,15
4.335584027e-01,3.014710315e-01,1.205568622e+01,-1.292560868e-01,1.010233848e+03,3.137159186e+05,15
4.588332103e-01,2.772226968e-01,1.362619189e+01,-7.341035804e-01,9.998378720e+02,1.053668544e+04,16
4.789805523e-01,3.388825256e-01,1.374263993e+01,-1.613640032e-01,1.001866944e+03,3.613715323e+04,16
4.991562495e-01,3.235947049e-01,1.214260891e+01,-2.351008940e+00,9.917264616e+02,-3.190010295e+05,14
5.053075825e-01,3.140028653e-01,1.193600582e+01,-3.242710443e-01,1.007030279e+03,2.598095921e+05,13
5.796422511e-01,2.822846753e-01,1.165213716e+01,3.775249150e-02,1.005349289e+03,1.611323751e+05,8
5.803895950e-01,3.293145316e-01,1.410676985e+01,-1.153814940e+00,1.000000000e+03,0.000000000e+00,6
4.500000000e-06,3.439031231e-01,0.000000000e+00,-3.598635381e-03,1.005103127e+03,1.496409618e+06,13
1.255019175e-01,3.064663210e-01,4.803676042e+00,-4.620244086e+00,1.007305261e+03,-1.265051329e+05,12
1.493372753e-01,3.094681459e-01,8.338447029e+00,-5.678008150e-02,9.987268952e+02,-3.343139794e+05,11
2.084793762e-01,2.955875732e-01,7.650538665e+00,-2.297378061e+00,9.929534518e+02,-3.056927535e+05,13
2.582540337e-01,3.220936936e-01,8.392275875e+00,-2.265892601e+00,1.001304166e+03,1.668435452e+05,16
2.939325402e-01,2.967072776e-01,8.775521090e+00,-3.880113966e+00,1.018087290e+03,4.541704802e+05,15
3.189792038e-01,3.136895310e-01,1.151773470e+01,-3.623082001e+00,1.000779232e+03,2.823159036e+05,13
3.473945116e-01,3.175688351e-01,8.392239980e+00,1.075650297e+00,9.986813238e+02,4.372896259e+04,11
3.913997880e-01,3.251924554e-01,1.117812808e+01,2.059238325e+00,1.000813868e+03,4.923339761e+04,13
4.050198292e-01,3.198331103e-01,8.736423172e+00,-3.860407390e-01,9.970900114e+02,-6.103713877e+04,15
4.622273287e-01,3.144407669e-01,1.180532942e+01,-1.032989118e+00,1.003839427e+03,1.300755603e+05,16
