x,y,vx,vy,rho,p,neighbor_count
6.409943070e-02,6.237072202e-02,-4.826526240e+00,-8.568725524e-01,1.267705647e+03,1.338528237e+05,19
9.421906687e-02,6.814608750e-02,-6.979771334e+00,1.310810449e+00,1.147312156e+03,7.365607778e+04,17
1.208756433e-01,7.529646942e-02,-6.897127610e+00,1.816300316e+00,1.275676956e+03,1.378384782e+05,17
1.468647341e-01,7.507063170e-02,-5.526661470e+00,-1.432691969e-01,1.305093354e+03,1.525466770e+05,17
1.707381946e-01,7.359699898e-02,-4.726783137e+00,-1.543295884e+00,1.351767391e+03,1.758836957e+05,18
1.938355249e-01,7.246032234e-02,-3.600197534e+00,-2.428643770e+00,1.387397944e+03,1.936989722e+05,21
2.162137170e-01,7.142290322e-02,-2.502169627e+00,-3.167713151e+00,1.428960427e+03,2.144802133e+05,21
2.377873997e-01,7.078697719e-02,-1.577816286e+00,-3.629387183e+00,1.472572389e+03,2.362861945e+05,22
2.587776106e-01,7.040721066e-02,-9.534199635e-01,-3.910584328e+00,1.506425971e+03,2.532129856e+05,23
2.793735600e-01,7.020263654e-02,-5.402532569e-01,-4.068345551e+00,1.530346910e+03,2.651734552e+05,24
2.997057510e-01,7.010077539e-02,-2.821563901e-01,-4.153242001e+00,1.545930240e+03,2.729651202e+05,25
3.198740750e-01,7.005373844e-02,-1.342867285e-01,-4.196230227e+00,1.555129552e+03,2.775647758e+05,25
3.399513826e-01,7.003379624e-02,-5.795093186e-02,-4.216201079e+00,1.559959359e+03,2.799796794e+05,26
3.599837732e-01,7.002603939e-02,-2.241092788e-02,-4.224622766e+00,1.562213330e+03,2.811066650e+05,26
3.799965185e-01,7.002332631e-02,-6.977731551e-03,-4.227772739e+00,1.563127913e+03,2.815639563e+05,26
4.000022553e-01,7.002268388e-02,6.348190245e-04,-4.228551139e+00,1.563365679e+03,2.816828394e+05,26
4.200079918e-01,7.002332615e-02,8.246960505e-03,-4.227772951e+00,1.563127973e+03,2.815639865e+05,26
4.400207357e-01,7.002603890e-02,2.367869403e-02,-4.224623394e+00,1.562213500e+03,2.811067499e+05,26
4.600531230e-01,7.003379492e-02,5.921551268e-02,-4.216202612e+00,1.559959747e+03,2.799798737e+05,26
4.801304236e-01,7.005373524e-02,1.355454860e-01,-4.196233581e+00,1.555130335e+03,2.775651677e+05,25
5.002987343e-01,7.010076848e-02,2.834069539e-01,-4.153248112e+00,1.545931627e+03,2.729658134e+05,25
5.206309033e-01,7.020262307e-02,5.414971638e-01,-4.068354523e+00,1.530349010e+03,2.651745052e+05,24
5.412268254e-01,7.040718791e-02,9.546705614e-01,-3.910594000e+00,1.506428655e+03,2.532143273e+05,23
5.622170212e-01,7.078694421e-02,1.579106750e+00,-3.629392385e+00,1.472575846e+03,2.362879231e+05,22
5.837906982e-01,7.142285585e-02,2.503475150e+00,-3.167711504e+00,1.428964863e+03,2.144824317e+05,21
6.061687781e-01,7.246021726e-02,3.601452847e+00,-2.428662650e+00,1.387400214e+03,1.937001070e+05,21
6.292659688e-01,7.359687362e-02,4.727952044e+00,-1.543340986e+00,1.351765273e+03,1.758826366e+05,18
6.531394395e-01,7.507047750e-02,5.527963672e+00,-1.433348586e-01,1.305084209e+03,1.525421044e+05,17
6.791286855e-01,7.529650101e-02,6.898364304e+00,1.816237113e+00,1.275688445e+03,1.378442226e+05,17
7.057848125e-01,6.814578788e-02,6.980341200e+00,1.310469903e+00,1.147348674e+03,7.367433703e+04,17
7.359035372e-01,6.236991510e-02,4.825834377e+00,-8.574379931e-01,1.267807895e+03,1.339039476e+05,19
5.959338322e-02,8.301164395e-02,1.755602414e+00,1.890316004e+00,1.519930522e+03,2.599652610e+05,18
7.645611708e-02,7.477894748e-02,-7.813666873e+00,2.907202835e+00,1.360011657e+03,1.800058283e+05,20
1.065429931e-01,7.320501672e-02,-8.270983609e+00,3.433826210e-01,1.274464435e+03,1.372322177e+05,19
1.357421377e-01,7.161170199e-02,-7.202650016e+00,-2.261152997e+00,1.209405934e+03,1.047029669e+05,19
1.646688352e-01,7.066529792e-02,-5.751650401e+00,-3.716693273e+00,1.245178125e+03,1.225890625e+05,19
1.908108749e-01,7.026653204e-02,-4.035990329e+00,-4.374838990e+00,1.313049526e+03,1.565247628e+05,20
