x,y,vx,vy,rho,p,neighbor_count
8.228358913e-02,9.369649615e-02,2.636241167e+02,1.849203659e+02,1.272119049e+03,2.721190488e+07,32
1.989911133e+00,4.421580119e-02,-9.205303434e+01,1.073592172e+01,8.991059027e+02,-1.008940973e+07,26
5.441478835e-03,3.274495631e-02,4.567947806e+01,7.355493759e+01,6.958396958e+02,-3.041603042e+07,25
2.550277935e-02,2.942463633e-02,-2.794327303e+01,-8.972690160e+00,1.048557478e+03,4.855747840e+06,30
4.020816857e-02,3.002171716e-02,2.705871450e+01,1.996873017e+00,1.169693427e+03,1.696934268e+07,35
5.052531537e-02,2.994591251e-02,2.398655896e+01,-3.300430064e-01,1.101601805e+03,1.016018052e+07,36
6.017558307e-02,2.997073744e-02,9.320027431e+00,-1.161159072e+00,1.031212030e+03,3.121202992e+06,36
7.002828634e-02,2.999213276e-02,2.406444953e+00,-6.199424124e-01,1.010147981e+03,1.014798108e+06,37
8.000538395e-02,2.999341280e-02,6.322312729e-01,-4.472666108e-01,1.005542045e+03,5.542044660e+05,36
9.000345844e-02,2.999534526e-02,2.565715638e-01,-3.192542855e-01,1.003960561e+03,3.960561479e+05,36
1.000022162e-01,2.999791289e-02,1.399209085e-01,-1.799296181e-01,1.003477492e+03,3.477491914e+05,36
1.100011750e-01,2.999966258e-02,7.509321550e-02,-8.086758699e-02,1.003232204e+03,3.232203521e+05,36
1.200005060e-01,3.000052169e-02,3.488095407e-02,-2.862590847e-02,1.003088996e+03,3.088996273e+05,36
1.300001839e-01,3.000084249e-02,1.396332536e-02,-7.227189322e-03,1.003014324e+03,3.014324240e+05,36
1.400000615e-01,3.000094193e-02,5.036278395e-03,1.980663107e-04,1.002981968e+03,2.981968113e+05,36
1.500000199e-01,3.000097084e-02,1.651348227e-03,2.598678566e-03,1.002970611e+03,2.970610993e+05,36
1.600000067e-01,3.000097897e-02,4.898430142e-04,3.328540605e-03,1.002967220e+03,2.967219622e+05,36
1.700000030e-01,3.000098106e-02,1.394956262e-04,3.528169168e-03,1.002966282e+03,2.966281816e+05,36
1.800000021e-01,3.000098154e-02,4.602874397e-05,3.577292550e-03,1.002966033e+03,2.966032857e+05,36
1.900000018e-01,3.000098165e-02,2.294326326e-05,3.588682519e-03,1.002965971e+03,2.965971298e+05,36
2.000000018e-01,3.000098167e-02,1.749213518e-05,3.591240727e-03,1.002965957e+03,2.965957350e+05,36
2.100000018e-01,3.000098167e-02,1.626965807e-05,3.591789784e-03,1.002965954e+03,2.965954371e+05,36
2.200000018e-01,3.000098167e-02,1.601186341e-05,3.591901247e-03,1.002965954e+03,2.965953755e+05,36
2.300000018e-01,3.000098167e-02,1.596011882e-05,3.591922955e-03,1.002965954e+03,2.965953632e+05,36
2.400000018e-01,3.000098167e-02,1.595008180e-05,3.591927065e-03,1.002965954e+03,2.965953609e+05,36
2.500000018e-01,3.000098167e-02,1.594819915e-05,3.591927819e-03,1.002965954e+03,2.965953605e+05,36
2.600000018e-01,3.000098167e-02,1.594785928e-05,3.591927952e-03,1.002965954e+03,2.965953604e+05,36
2.700000018e-01,3.000098167e-02,1.594779987e-05,3.591927975e-03,1.002965954e+03,2.965953604e+05,36
2.800000018e-01,3.000098167e-02,1.594778958e-05,3.591927979e-03,1.002965954e+03,2.965953604e+05,36
2.900000018e-01,3.000098167e-02,1.594778775e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
3.000000018e-01,3.000098167e-02,1.594778730e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
3.100000018e-01,3.000098167e-02,1.594778730e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
3.200000018e-01,3.000098167e-02,1.594778757e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
3.300000018e-01,3.000098167e-02,1.594778776e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
3.400000018e-01,3.000098167e-02,1.594778768e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
3.500000018e-01,3.000098167e-02,1.594778748e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
3.600000018e-01,3.000098167e-02,1.594778730e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
3.700000018e-01,3.000098167e-02,1.594778712e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
3.800000018e-01,3.000098167e-02,1.594778728e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
3.900000018e-01,3.000098167e-02,1.594778771e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
4.000000018e-01,3.000098167e-02,1.594778776e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
4.100000018e-01,3.000098167e-02,1.594778755e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
4.200000018e-01,3.000098167e-02,1.594778736e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
4.300000018e-01,3.000098167e-02,1.594778711e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
4.400000018e-01,3.000098167e-02,1.594778723e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
4.500000018e-01,3.000098167e-02,1.594778776e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
4.600000018e-01,3.000098167e-02,1.594778791e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
4.700000018e-01,3.000098167e-02,1.594778773e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
4.800000018e-01,3.000098167e-02,1.594778757e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
4.900000018e-01,3.000098167e-02,1.594778724e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
5.000000018e-01,3.000098167e-02,1.594778716e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
5.100000018e-01,3.000098167e-02,1.594778758e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
5.200000018e-01,3.000098167e-02,1.594778767e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
5.300000018e-01,3.000098167e-02,1.594778718e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
5.400000018e-01,3.000098167e-02,1.594778693e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
5.500000018e-01,3.000098167e-02,1.594778732e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
5.600000018e-01,3.000098167e-02,1.594778769e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
5.700000018e-01,3.000098167e-02,1.594778764e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
5.800000018e-01,3.000098167e-02,1.594778741e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
5.900000018e-01,3.000098167e-02,1.594778720e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
6.000000018e-01,3.000098167e-02,1.594778747e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
6.100000018e-01,3.000098167e-02,1.594778805e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
6.200000018e-01,3.000098167e-02,1.594778812e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
6.300000018e-01,3.000098167e-02,1.594778777e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
6.400000018e-01,3.000098167e-02,1.594778749e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
6.500000018e-01,3.000098167e-02,1.594778723e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
6.600000018e-01,3.000098167e-02,1.594778689e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
6.700000018e-01,3.000098167e-02,1.594778685e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
6.800000018e-01,3.000098167e-02,1.594778731e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
6.900000018e-01,3.000098167e-02,1.594778769e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
7.000000018e-01,3.000098167e-02,1.594778764e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
7.100000018e-01,3.000098167e-02,1.594778742e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
7.200000018e-01,3.000098167e-02,1.594778720e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
7.300000018e-01,3.000098167e-02,1.594778747e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
7.400000018e-01,3.000098167e-02,1.594778806e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
7.500000018e-01,3.000098167e-02,1.594778812e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
7.600000018e-01,3.000098167e-02,1.594778776e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
7.700000018e-01,3.000098167e-02,1.594778751e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
7.800000018e-01,3.000098167e-02,1.594778727e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
7.900000018e-01,3.000098167e-02,1.594778692e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
8.000000018e-01,3.000098167e-02,1.594778683e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
8.100000018e-01,3.000098167e-02,1.594778728e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
8.200000018e-01,3.000098167e-02,1.594778767e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
8.300000018e-01,3.000098167e-02,1.594778764e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
8.400000018e-01,3.000098167e-02,1.594778743e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
8.500000018e-01,3.000098167e-02,1.594778720e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
8.600000018e-01,3.000098167e-02,1.594778746e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
8.700000018e-01,3.000098167e-02,1.594778804e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
8.800000018e-01,3.000098167e-02,1.594778810e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
8.900000018e-01,3.000098167e-02,1.594778773e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
9.000000018e-01,3.000098167e-02,1.594778733e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
9.100000018e-01,3.000098167e-02,1.594778692e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
9.200000018e-01,3.000098167e-02,1.594778682e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
9.300000018e-01,3.000098167e-02,1.594778731e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
9.400000018e-01,3.000098167e-02,1.594778773e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
9.500000018e-01,3.000098167e-02,1.594778771e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
9.600000018e-01,3.000098167e-02,1.594778751e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
9.700000018e-01,3.000098167e-02,1.594778753e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
9.800000018e-01,3.000098167e-02,1.594778814e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
9.900000018e-01,3.000098167e-02,1.594778848e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.000000002e+00,3.000098167e-02,1.594778776e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.010000002e+00,3.000098167e-02,1.594778710e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.020000002e+00,3.000098167e-02,1.594778717e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.030000002e+00,3.000098167e-02,1.594778738e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.040000002e+00,3.000098167e-02,1.594778745e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.050000002e+00,3.000098167e-02,1.594778747e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.060000002e+00,3.000098167e-02,1.594778747e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.070000002e+00,3.000098167e-02,1.594778746e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.080000002e+00,3.000098167e-02,1.594778737e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.090000002e+00,3.000098167e-02,1.594778704e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.100000002e+00,3.000098167e-02,1.594778649e-05,3.591927979e-03,1.002965954e+03,2.965953604e+05,36
1.110000002e+00,3.000098167e-02,1.594778635e-05,3.591927979e-03,1.002965954e+03,2.965953604e+05,36
1.120000002e+00,3.000098167e-02,1.594778697e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.130000002e+00,3.000098167e-02,1.594778754e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.140000002e+00,3.000098167e-02,1.594778732e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.150000002e+00,3.000098167e-02,1.594778726e-05,3.591927981e-03,1.002965954e+03,2.965953604e+05,36
1.160000002e+00,3.000098167e-02,1.594778780e-05,3.591927981e-03,1.002965954e+03,2.965953604e+05,36
1.170000002e+00,3.000098167e-02,1.594778810e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.180000002e+00,3.000098167e-02,1.594778834e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.190000002e+00,3.000098167e-02,1.594778846e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.200000002e+00,3.000098167e-02,1.594778806e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.210000002e+00,3.000098167e-02,1.594778765e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.220000002e+00,3.000098167e-02,1.594778750e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.230000002e+00,3.000098167e-02,1.594778747e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.240000002e+00,3.000098167e-02,1.594778745e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.250000002e+00,3.000098167e-02,1.594778745e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.260000002e+00,3.000098167e-02,1.594778746e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.270000002e+00,3.000098167e-02,1.594778747e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.280000002e+00,3.000098167e-02,1.594778748e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.290000002e+00,3.000098167e-02,1.594778748e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
1.300000002e+00,3.000098167e-02,1.594778745e-05,3.591927980e-03,1.002965954e+03,2.965953604e+05,36
