x,y,vx,vy,rho,p,neighbor_count
6.255123893e-02,7.867265110e-02,5.365218200e+02,4.173648369e+02,1.178000255e+03,1.780002545e+07,32
1.996057381e+00,4.160545769e-02,-1.325658988e+02,9.826797902e+01,8.204380399e+02,-1.795619601e+07,28
6.768023226e-03,3.049543878e-02,-1.071185070e+02,9.416235959e+00,8.033602851e+02,-1.966397149e+07,29
2.671700881e-02,2.981582464e-02,-2.632532174e+01,-3.280471620e+00,1.055434770e+03,5.543476957e+06,29
3.937854587e-02,3.000977323e-02,-1.958167022e+00,-2.688079635e-01,1.043576101e+03,4.357610139e+06,31
4.993524741e-02,2.999862607e-02,2.877382751e-01,-3.128115761e-01,9.933373940e+02,-6.662606018e+05,36
5.999715327e-02,3.000059943e-02,-7.190477175e-02,1.768968784e-03,9.984886942e+02,-1.511305834e+05,35
6.999932682e-02,3.000082077e-02,-1.171488057e-01,2.806324240e-02,1.002506058e+03,2.506057810e+05,36
7.999985958e-02,3.000072907e-02,-2.826960080e-02,8.600358814e-03,1.002952035e+03,2.952035229e+05,36
8.999998734e-02,3.000071467e-02,-2.719867301e-03,5.782584446e-03,1.002971125e+03,2.971124960e+05,36
1.000000008e-01,3.000071607e-02,6.063308791e-06,6.177104067e-03,1.002970281e+03,2.970281304e+05,36
1.100000012e-01,3.000071689e-02,6.424751737e-05,6.394718167e-03,1.002969573e+03,2.969572857e+05,36
1.200000011e-01,3.000071709e-02,2.530621285e-05,6.449876543e-03,1.002969429e+03,2.969429155e+05,36
1.300000011e-01,3.000071712e-02,1.308048270e-05,6.460705614e-03,1.002969416e+03,2.969415616e+05,36
1.400000011e-01,3.000071713e-02,1.090891691e-05,6.462229910e-03,1.002969415e+03,2.969414767e+05,36
1.500000011e-01,3.000071713e-02,1.067905404e-05,6.462368547e-03,1.002969415e+03,2.969414727e+05,36
1.600000011e-01,3.000071713e-02,1.066195913e-05,6.462377692e-03,1.002969415e+03,2.969414727e+05,36
1.700000011e-01,3.000071713e-02,1.066090041e-05,6.462378198e-03,1.002969415e+03,2.969414727e+05,36
1.800000011e-01,3.000071713e-02,1.066086249e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
1.900000011e-01,3.000071713e-02,1.066086114e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
2.000000011e-01,3.000071713e-02,1.066086108e-05,6.462378215e-03,1.002969415e+03,2.969414727e+05,36
2.100000011e-01,3.000071713e-02,1.066086118e-05,6.462378215e-03,1.002969415e+03,2.969414727e+05,36
2.200000011e-01,3.000071713e-02,1.066086114e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
2.300000011e-01,3.000071713e-02,1.066086109e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
2.400000011e-01,3.000071713e-02,1.066086129e-05,6.462378215e-03,1.002969415e+03,2.969414727e+05,36
2.500000011e-01,3.000071713e-02,1.066086137e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
2.600000011e-01,3.000071713e-02,1.066086107e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
2.700000011e-01,3.000071713e-02,1.066086067e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
2.800000011e-01,3.000071713e-02,1.066086081e-05,6.462378215e-03,1.002969415e+03,2.969414727e+05,36
2.900000011e-01,3.000071713e-02,1.066086140e-05,6.462378215e-03,1.002969415e+03,2.969414727e+05,36
3.000000011e-01,3.000071713e-02,1.066086162e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
3.100000011e-01,3.000071713e-02,1.066086137e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
3.200000011e-01,3.000071713e-02,1.066086113e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
3.300000011e-01,3.000071713e-02,1.066086091e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
3.400000011e-01,3.000071713e-02,1.066086064e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
3.500000011e-01,3.000071713e-02,1.066086080e-05,6.462378215e-03,1.002969415e+03,2.969414727e+05,36
3.600000011e-01,3.000071713e-02,1.066086140e-05,6.462378215e-03,1.002969415e+03,2.969414727e+05,36
3.700000011e-01,3.000071713e-02,1.066086159e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
3.800000011e-01,3.000071713e-02,1.066086131e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
3.900000011e-01,3.000071713e-02,1.066086096e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
4.000000011e-01,3.000071713e-02,1.066086065e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
4.100000011e-01,3.000071713e-02,1.066086081e-05,6.462378215e-03,1.002969415e+03,2.969414727e+05,36
4.200000011e-01,3.000071713e-02,1.066086140e-05,6.462378215e-03,1.002969415e+03,2.969414727e+05,36
4.300000011e-01,3.000071713e-02,1.066086159e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
4.400000011e-01,3.000071713e-02,1.066086130e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
4.500000011e-01,3.000071713e-02,1.066086097e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
4.600000011e-01,3.000071713e-02,1.066086066e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
4.700000011e-01,3.000071713e-02,1.066086081e-05,6.462378215e-03,1.002969415e+03,2.969414727e+05,36
4.800000011e-01,3.000071713e-02,1.066086141e-05,6.462378215e-03,1.002969415e+03,2.969414727e+05,36
4.900000011e-01,3.000071713e-02,1.066086162e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
5.000000011e-01,3.000071713e-02,1.066086137e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
5.100000011e-01,3.000071713e-02,1.066086121e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
5.200000011e-01,3.000071713e-02,1.066086117e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
5.300000011e-01,3.000071713e-02,1.066086110e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
5.400000011e-01,3.000071713e-02,1.066086096e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
5.500000011e-01,3.000071713e-02,1.066086056e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
5.600000011e-01,3.000071713e-02,1.066086007e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
5.700000011e-01,3.000071713e-02,1.066086050e-05,6.462378215e-03,1.002969415e+03,2.969414727e+05,36
5.800000011e-01,3.000071713e-02,1.066086174e-05,6.462378215e-03,1.002969415e+03,2.969414727e+05,36
5.900000011e-01,3.000071713e-02,1.066086214e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
6.000000011e-01,3.000071713e-02,1.066086165e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
6.100000011e-01,3.000071713e-02,1.066086131e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
6.200000011e-01,3.000071713e-02,1.066086122e-05,6.462378215e-03,1.002969415e+03,2.969414727e+05,36
6.300000011e-01,3.000071713e-02,1.066086116e-05,6.462378215e-03,1.002969415e+03,2.969414727e+05,36
6.400000011e-01,3.000071713e-02,1.066086112e-05,6.462378215e-03,1.002969415e+03,2.969414727e+05,36
6.500000011e-01,3.000071713e-02,1.066086108e-05,6.462378215e-03,1.002969415e+03,2.969414727e+05,36
6.600000011e-01,3.000071713e-02,1.066086105e-05,6.462378215e-03,1.002969415e+03,2.969414727e+05,36
6.700000011e-01,3.000071713e-02,1.066086094e-05,6.462378215e-03,1.002969415e+03,2.969414727e+05,36
6.800000011e-01,3.000071713e-02,1.066086054e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
6.900000011e-01,3.000071713e-02,1.066086007e-05,6.462378214e-03,1.002969415e+03,2.969414727e+05,36
