x,y,vx,vy,rho,p,neighbor_count
8.543353588e-02,9.577492397e-02,2.240978818e+02,1.415135250e+02,1.318678204e+03,3.186782040e+07,33
1.988813418e+00,4.425063978e-02,-7.785469844e+01,-1.421259747e+00,9.249326579e+02,-7.506734211e+06,27
6.275662789e-03,3.379732687e-02,7.227888919e+01,8.228449128e+01,7.371114428e+02,-2.628885572e+07,25
2.509989883e-02,2.931032641e-02,-3.186853792e+01,-8.365035497e+00,1.043147060e+03,4.314705960e+06,31
4.058187364e-02,3.006030839e-02,2.871549098e+01,3.480003712e+00,1.169791390e+03,1.697913897e+07,35
5.090046733e-02,2.995307604e-02,3.091333162e+01,1.132864551e+00,1.126165935e+03,1.261659351e+07,36
6.033872761e-02,2.995474561e-02,1.424395090e+01,-1.203409565e+00,1.048390940e+03,4.839094010e+06,36
7.007691046e-02,2.998042626e-02,4.526777052e+00,-1.053729913e+00,1.015975531e+03,1.597553128e+06,37
8.001977823e-02,2.998489286e-02,1.407757450e+00,-7.751593311e-01,1.007835435e+03,7.835435014e+05,36
9.000902890e-02,2.998925852e-02,5.387568341e-01,-5.548742841e-01,1.004938793e+03,4.938792603e+05,36
1.000050891e-01,2.999437392e-02,2.719017619e-01,-3.273060923e-01,1.004002993e+03,4.002993347e+05,36
1.100027276e-01,2.999797289e-02,1.473505064e-01,-1.605312732e-01,1.003535471e+03,3.535471367e+05,36
1.200012689e-01,2.999985301e-02,7.422442761e-02,-6.640905014e-02,1.003247777e+03,3.247776677e+05,36
1.300005151e-01,3.000062322e-02,3.334123956e-02,-2.355378669e-02,1.003085303e+03,3.085303117e+05,36
1.400001910e-01,3.000089402e-02,1.348446279e-02,-6.515438164e-03,1.003009006e+03,3.009006148e+05,36
1.500000655e-01,3.000098381e-02,4.886841621e-03,-2.191932251e-04,1.002979447e+03,2.979446507e+05,36
1.600000211e-01,3.000101199e-02,1.583892268e-03,1.921905808e-03,1.002969456e+03,2.969456012e+05,36
1.700000072e-01,3.000101999e-02,4.746916243e-04,2.573126202e-03,1.002966310e+03,2.966310315e+05,36
1.800000033e-01,3.000102206e-02,1.423208531e-04,2.752940625e-03,1.002965374e+03,2.965374037e+05,36
1.900000023e-01,3.000102257e-02,4.972094208e-05,2.799883755e-03,1.002965117e+03,2.965116585e+05,36
2.000000021e-01,3.000102269e-02,2.523154811e-05,2.811664106e-03,1.002965051e+03,2.965051274e+05,36
2.100000020e-01,3.000102271e-02,1.911803075e-05,2.814475269e-03,1.002965036e+03,2.965035578e+05,36
2.200000020e-01,3.000102272e-02,1.768029025e-05,2.815111624e-03,1.002965032e+03,2.965031945e+05,36
