x,y,vx,vy,rho,p,neighbor_count
8.141247638e-02,9.308545005e-02,2.748539280e+02,1.967309207e+02,1.258328175e+03,2.583281747e+07,34
1.990215310e+00,4.418032568e-02,-9.578832646e+01,1.474664597e+01,8.939594688e+02,-1.060405312e+07,26
5.290536742e-03,3.250190327e-02,3.751409861e+01,7.022413754e+01,6.895612831e+02,-3.104387169e+07,25
2.559511438e-02,2.945428546e-02,-2.684768432e+01,-9.007031878e+00,1.050755262e+03,5.075526186e+06,30
4.011875645e-02,3.001511875e-02,2.626226679e+01,1.644708786e+00,1.167862076e+03,1.678620761e+07,35
5.044605480e-02,2.994700309e-02,2.214578079e+01,-6.052303007e-01,1.094609191e+03,9.460919101e+06,36
6.014478621e-02,2.997457434e-02,8.210354900e+00,-1.109409773e+00,1.027289327e+03,2.728932651e+06,36
7.002033455e-02,2.999418128e-02,1.982062877e+00,-5.243847615e-01,1.009027251e+03,9.027250860e+05,37
8.000329482e-02,2.999489073e-02,4.915767049e-01,-3.805226619e-01,1.005119794e+03,5.119793840e+05,36
9.000261063e-02,2.999640020e-02,2.071726877e-01,-2.721000087e-01,1.003790073e+03,3.790072648e+05,36
1.000017538e-01,2.999850745e-02,1.161865492e-01,-1.513221810e-01,1.003386995e+03,3.386994749e+05,36
1.100009269e-01,2.999992979e-02,6.214622737e-02,-6.622305416e-02,1.003181057e+03,3.181057417e+05,36
1.200003907e-01,3.000061628e-02,2.820380355e-02,-2.217021675e-02,1.003063313e+03,3.063312980e+05,36
1.300001378e-01,3.000086637e-02,1.092198463e-02,-4.626294384e-03,1.003003526e+03,3.003525562e+05,36
1.400000448e-01,3.000094128e-02,3.811042968e-03,1.238119426e-03,1.002978217e+03,2.978216692e+05,36
1.500000144e-01,3.000096225e-02,1.216001325e-03,3.063190679e-03,1.002969568e+03,2.969568461e+05,36
1.600000051e-01,3.000096797e-02,3.535889795e-04,3.600800483e-03,1.002967073e+03,2.967072931e+05,36
1.700000025e-01,3.000096940e-02,1.009997206e-04,3.743620630e-03,1.002966408e+03,2.966408053e+05,36
1.800000019e-01,3.000096972e-02,3.573465824e-05,3.777662136e-03,1.002966237e+03,2.966237221e+05,36
1.900000018e-01,3.000096979e-02,2.015256579e-05,3.785294591e-03,1.002966196e+03,2.966196205e+05,36
2.000000017e-01,3.000096980e-02,1.658942895e-05,3.786955772e-03,1.002966187e+03,2.966187198e+05,36
2.100000017e-01,3.000096980e-02,1.581392330e-05,3.787301893e-03,1.002966185e+03,2.966185338e+05,36
2.200000017e-01,3.000096981e-02,1.565528042e-05,3.787370051e-03,1.002966185e+03,2.966184965e+05,36
2.300000017e-01,3.000096981e-02,1.562442384e-05,3.787382914e-03,1.002966185e+03,2.966184893e+05,36
2.400000017e-01,3.000096981e-02,1.561862225e-05,3.787385275e-03,1.002966185e+03,2.966184880e+05,36
2.500000017e-01,3.000096981e-02,1.561756659e-05,3.787385695e-03,1.002966185e+03,2.966184878e+05,36
2.600000017e-01,3.000096981e-02,1.561738178e-05,3.787385768e-03,1.002966185e+03,2.966184878e+05,36
2.700000017e-01,3.000096981e-02,1.561735041e-05,3.787385779e-03,1.002966185e+03,2.966184877e+05,36
2.800000017e-01,3.000096981e-02,1.561734506e-05,3.787385782e-03,1.002966185e+03,2.966184877e+05,36
2.900000017e-01,3.000096981e-02,1.561734412e-05,3.787385782e-03,1.002966185e+03,2.966184877e+05,36
3.000000017e-01,3.000096981e-02,1.561734384e-05,3.787385782e-03,1.002966185e+03,2.966184877e+05,36
3.100000017e-01,3.000096981e-02,1.561734384e-05,3.787385782e-03,1.002966185e+03,2.966184877e+05,36
3.200000017e-01,3.000096981e-02,1.561734408e-05,3.787385782e-03,1.002966185e+03,2.966184877e+05,36
