x,y,vx,vy,rho,p,neighbor_count
7.415177711e-02,8.766783064e-02,3.725874124e+02,2.867887804e+02,1.184886702e+03,1.848867020e+07,33
1.992683361e+00,4.350266702e-02,-1.201350777e+02,5.093125124e+01,8.662592156e+02,-1.337407844e+07,26
5.066305713e-03,3.116438935e-02,-2.969527046e+01,3.988257246e+01,6.977228738e+02,-3.022771262e+07,29
2.614660304e-02,2.965532247e-02,-2.075248963e+01,-7.774463006e+00,1.066675214e+03,6.667521386e+06,31
3.959770002e-02,2.999793607e-02,1.602956583e+01,-2.120272358e-01,1.131117112e+03,1.311171124e+07,34
5.006204652e-02,2.997241132e-02,9.507243648e+00,-1.363316178e+00,1.040351707e+03,4.035170669e+06,36
6.002023937e-02,2.999469121e-02,2.274305459e+00,-4.990721156e-01,1.006228736e+03,6.228735584e+05,35
6.999646696e-02,3.000102140e-02,1.190121876e-01,-6.409002220e-02,1.004057542e+03,4.057541876e+05,36
7.999842979e-02,3.000015208e-02,-2.642529606e-02,-7.505353177e-02,1.003402489e+03,3.402488957e+05,36
9.000009234e-02,3.000021148e-02,2.348381034e-02,-5.790246243e-02,1.003136086e+03,3.136086374e+05,36
1.000002069e-01,3.000054573e-02,2.150338006e-02,-2.699130132e-02,1.003046335e+03,3.046335044e+05,36
1.100001075e-01,3.000075111e-02,1.108335134e-02,-7.210445445e-03,1.002998955e+03,2.998955146e+05,36
1.200000386e-01,3.000083616e-02,4.115498430e-03,1.492008669e-03,1.002978661e+03,2.978660554e+05,36
1.300000112e-01,3.000086160e-02,1.188810217e-03,4.261050688e-03,1.002971168e+03,2.971168183e+05,36
1.400000036e-01,3.000086734e-02,3.085634683e-04,4.938099309e-03,1.002968646e+03,2.968645988e+05,36
1.500000019e-01,3.000086848e-02,8.411431730e-05,5.086163323e-03,1.002967955e+03,2.967955456e+05,36
1.600000015e-01,3.000086872e-02,2.886517276e-05,5.118653058e-03,1.002967806e+03,2.967806120e+05,36
