x,y,vx,vy,rho,p,neighbor_count
8.469303260e-02,9.530731032e-02,2.332845036e+02,1.516927766e+02,1.308822992e+03,3.088229915e+07,33
1.989070679e+00,4.425533615e-02,-8.123671759e+01,1.011433791e+00,9.176363346e+02,-8.236366543e+06,27
6.036826286e-03,3.352542811e-02,6.661443488e+01,8.084108196e+01,7.245959323e+02,-2.754040677e+07,25
2.520520441e-02,2.933796762e-02,-3.099799472e+01,-8.581930136e+00,1.043866201e+03,4.386620096e+06,31
4.048698691e-02,3.004880915e-02,2.851121239e+01,3.106504400e+00,1.170746094e+03,1.707460944e+07,35
5.079831811e-02,2.994933263e-02,2.926681788e+01,7.176629682e-01,1.120567924e+03,1.205679235e+07,36
6.029166026e-02,2.995872213e-02,1.295025696e+01,-1.220245209e+00,1.043921035e+03,4.392103503e+06,36
7.006195229e-02,2.998390818e-02,3.933334258e+00,-9.392834479e-01,1.014309562e+03,1.430956228e+06,37
8.001512647e-02,2.998745427e-02,1.179906238e+00,-6.840799432e-01,1.007163362e+03,7.163362421e+05,36
9.000724865e-02,2.999109203e-02,4.540487302e-01,-4.887072957e-01,1.004643867e+03,4.643867333e+05,36
1.000041906e-01,2.999545546e-02,2.326647849e-01,-2.852445728e-01,1.003843582e+03,3.843581818e+05,36
1.100022407e-01,2.999850335e-02,1.258358150e-01,-1.371551636e-01,1.003442725e+03,3.442724766e+05,36
1.200010237e-01,3.000007245e-02,6.222038845e-02,-5.491796627e-02,1.003198342e+03,3.198342061e+05,36
1.300004049e-01,3.000070105e-02,2.722120337e-02,-1.841828436e-02,1.003062603e+03,3.062602907e+05,36
1.400001465e-01,3.000091555e-02,1.072416811e-02,-4.366457676e-03,1.003000024e+03,3.000024410e+05,36
1.500000493e-01,3.000098453e-02,3.795607414e-03,6.679750485e-04,1.002976343e+03,2.976342537e+05,36
1.600000159e-01,3.000100564e-02,1.202914166e-03,2.335842882e-03,1.002968569e+03,2.968568526e+05,36
1.700000057e-01,3.000101149e-02,3.541227629e-04,2.830533314e-03,1.002966193e+03,2.966193031e+05,36
1.800000029e-01,3.000101296e-02,1.066689457e-04,2.963470656e-03,1.002965505e+03,2.965504502e+05,36
1.900000022e-01,3.000101331e-02,3.963746850e-05,2.997231043e-03,1.002965320e+03,2.965319858e+05,36
2.000000020e-01,3.000101340e-02,2.237192339e-05,3.005487216e-03,1.002965274e+03,2.965274245e+05,36
2.100000020e-01,3.000101341e-02,1.816892180e-05,3.007408983e-03,1.002965264e+03,2.965263580e+05,36
2.200000019e-01,3.000101342e-02,1.720547748e-05,3.007833045e-03,1.002965261e+03,2.965261175e+05,36
2.300000019e-01,3.000101342e-02,1.699482259e-05,3.007922983e-03,1.002965261e+03,2.965260654e+05,36
2.400000019e-01,3.000101342e-02,1.695037215e-05,3.007941491e-03,1.002965261e+03,2.965260547e+05,36
2.500000019e-01,3.000101342e-02,1.694132131e-05,3.007945175e-03,1.002965261e+03,2.965260525e+05,36
2.600000019e-01,3.000101342e-02,1.693954643e-05,3.007945884e-03,1.002965261e+03,2.965260521e+05,36
2.700000019e-01,3.000101342e-02,1.693920959e-05,3.007946016e-03,1.002965261e+03,2.965260520e+05,36
2.800000019e-01,3.000101342e-02,1.693914719e-05,3.007946040e-03,1.002965261e+03,2.965260520e+05,36
2.900000019e-01,3.000101342e-02,1.693913575e-05,3.007946044e-03,1.002965261e+03,2.965260520e+05,36
3.000000019e-01,3.000101342e-02,1.693913354e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
3.100000019e-01,3.000101342e-02,1.693913328e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
3.200000019e-01,3.000101342e-02,1.693913360e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
3.300000019e-01,3.000101342e-02,1.693913386e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
3.400000019e-01,3.000101342e-02,1.693913381e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
3.500000019e-01,3.000101342e-02,1.693913354e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
3.600000019e-01,3.000101342e-02,1.693913323e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
3.700000019e-01,3.000101342e-02,1.693913298e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
3.800000019e-01,3.000101342e-02,1.693913322e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
3.900000019e-01,3.000101342e-02,1.693913378e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
4.000000019e-01,3.000101342e-02,1.693913389e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
4.100000019e-01,3.000101342e-02,1.693913363e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
4.200000019e-01,3.000101342e-02,1.693913330e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
4.300000019e-01,3.000101342e-02,1.693913297e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
4.400000019e-01,3.000101342e-02,1.693913317e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
4.500000019e-01,3.000101342e-02,1.693913384e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
4.600000019e-01,3.000101342e-02,1.693913408e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
4.700000019e-01,3.000101342e-02,1.693913386e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
4.800000019e-01,3.000101342e-02,1.693913360e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
4.900000019e-01,3.000101342e-02,1.693913317e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
5.000000019e-01,3.000101342e-02,1.693913304e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
5.100000019e-01,3.000101342e-02,1.693913348e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
5.200000019e-01,3.000101342e-02,1.693913360e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
5.300000019e-01,3.000101342e-02,1.693913314e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
5.400000019e-01,3.000101342e-02,1.693913296e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
5.500000019e-01,3.000101342e-02,1.693913347e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
5.600000019e-01,3.000101342e-02,1.693913391e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
5.700000019e-01,3.000101342e-02,1.693913373e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
5.800000019e-01,3.000101342e-02,1.693913329e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
5.900000019e-01,3.000101342e-02,1.693913302e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
6.000000019e-01,3.000101342e-02,1.693913340e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
6.100000019e-01,3.000101342e-02,1.693913408e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
6.200000019e-01,3.000101342e-02,1.693913415e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
6.300000019e-01,3.000101342e-02,1.693913377e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
6.400000019e-01,3.000101342e-02,1.693913349e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
6.500000019e-01,3.000101342e-02,1.693913322e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
6.600000019e-01,3.000101342e-02,1.693913289e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
6.700000019e-01,3.000101342e-02,1.693913288e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
6.800000019e-01,3.000101342e-02,1.693913343e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
6.900000019e-01,3.000101342e-02,1.693913385e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
7.000000019e-01,3.000101342e-02,1.693913371e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
7.100000019e-01,3.000101342e-02,1.693913332e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
7.200000019e-01,3.000101342e-02,1.693913303e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
7.300000019e-01,3.000101342e-02,1.693913340e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
7.400000019e-01,3.000101342e-02,1.693913408e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
7.500000019e-01,3.000101342e-02,1.693913415e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
7.600000019e-01,3.000101342e-02,1.693913377e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
7.700000019e-01,3.000101342e-02,1.693913351e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
7.800000019e-01,3.000101342e-02,1.693913327e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
7.900000019e-01,3.000101342e-02,1.693913292e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
8.000000019e-01,3.000101342e-02,1.693913286e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
8.100000019e-01,3.000101342e-02,1.693913339e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
8.200000019e-01,3.000101342e-02,1.693913383e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
8.300000019e-01,3.000101342e-02,1.693913372e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
8.400000019e-01,3.000101342e-02,1.693913332e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
8.500000019e-01,3.000101342e-02,1.693913304e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
8.600000019e-01,3.000101342e-02,1.693913339e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
8.700000019e-01,3.000101342e-02,1.693913406e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
8.800000019e-01,3.000101342e-02,1.693913412e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
8.900000019e-01,3.000101342e-02,1.693913370e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
9.000000019e-01,3.000101342e-02,1.693913332e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
9.100000019e-01,3.000101342e-02,1.693913294e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
9.200000019e-01,3.000101342e-02,1.693913287e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
9.300000019e-01,3.000101342e-02,1.693913343e-05,3.007946045e-03,1.002965261e+03,2.965260520e+05,36
