x,y,vx,vy,rho,p,neighbor_count
9.500148505e-02,1.005194777e-01,1.002963581e+02,4.076218264e+01,1.250279319e+03,2.502793187e+07,33
1.985425862e+00,4.409044117e-02,-3.759613186e+01,8.230754637e+00,1.114932901e+03,1.149329006e+07,28
1.167168465e-02,3.832252900e-02,7.203374146e+01,5.385131774e+01,1.042902056e+03,4.290205640e+06,26
2.312666299e-02,2.895836676e-02,-2.386150771e+01,-4.561214589e+00,1.093236038e+03,9.323603829e+06,29
4.217091723e-02,3.042586726e-02,2.012970118e+01,6.209543976e+00,1.092340194e+03,9.234019361e+06,37
5.349494347e-02,3.035274850e-02,4.538735852e+01,1.118964912e+01,1.169202556e+03,1.692025559e+07,35
6.207755058e-02,2.997370875e-02,3.861815867e+01,2.502345342e+00,1.123480024e+03,1.234800235e+07,34
7.088358959e-02,2.984920660e-02,2.162256443e+01,-2.737373808e+00,1.067806237e+03,6.780623705e+06,36
8.036377534e-02,2.985761025e-02,1.056869827e+01,-3.336917549e+00,1.037181706e+03,3.718170582e+06,37
9.015664134e-02,2.989049087e-02,4.931999382e+00,-2.772259440e+00,1.021643723e+03,2.164372328e+06,36
1.000768932e-01,2.992842612e-02,2.459842392e+00,-1.985519637e+00,1.013863689e+03,1.386368949e+06,36
1.100428160e-01,2.995832249e-02,1.401981806e+00,-1.305333252e+00,1.009562712e+03,9.562712423e+05,36
1.200249677e-01,2.997800199e-02,8.691705830e-01,-7.943843034e-01,1.006829599e+03,6.829599180e+05,36
1.300139933e-01,2.998953121e-02,5.282600463e-01,-4.427741023e-01,1.005075643e+03,5.075642754e+05,36
1.400072007e-01,2.999576216e-02,2.947742273e-01,-2.231873537e-01,1.004034714e+03,4.034713730e+05,36
1.500033468e-01,2.999884972e-02,1.482144287e-01,-1.017172481e-01,1.003469252e+03,3.469251605e+05,36
1.600014163e-01,3.000022390e-02,6.773525841e-02,-4.258760056e-02,1.003184781e+03,3.184781219e+05,36
1.700005569e-01,3.000077613e-02,2.859138479e-02,-1.675828432e-02,1.003052437e+03,3.052436504e+05,36
1.800002071e-01,3.000098221e-02,1.126966269e-02,-6.329503903e-03,1.002995931e+03,2.995930960e+05,36
1.900000741e-01,3.000105516e-02,4.174064708e-03,-2.367119036e-03,1.002973699e+03,2.973698664e+05,36
2.000000266e-01,3.000107974e-02,1.467051076e-03,-9.457256508e-04,1.002965517e+03,2.965517025e+05,36
2.100000106e-01,3.000108761e-02,5.001827206e-04,-4.633818262e-04,1.002962666e+03,2.962666021e+05,36
2.200000055e-01,3.000109002e-02,1.739458620e-04,-3.074211017e-04,1.002961721e+03,2.961721470e+05,36
2.300000039e-01,3.000109073e-02,6.906879143e-05,-2.590285308e-04,1.002961423e+03,2.961423331e+05,36
2.400000035e-01,3.000109093e-02,3.680006693e-05,-2.445773229e-04,1.002961333e+03,2.961333229e+05,36
2.500000033e-01,3.000109099e-02,2.727138247e-05,-2.404174861e-04,1.002961307e+03,2.961307015e+05,36
2.600000033e-01,3.000109100e-02,2.456121566e-05,-2.392597673e-04,1.002961300e+03,2.961299653e+05,36
2.700000033e-01,3.000109100e-02,2.381601623e-05,-2.389472939e-04,1.002961298e+03,2.961297654e+05,36
2.800000033e-01,3.000109100e-02,2.361744583e-05,-2.388653644e-04,1.002961297e+03,2.961297128e+05,36
2.900000033e-01,3.000109101e-02,2.356608066e-05,-2.388444704e-04,1.002961297e+03,2.961296993e+05,36
3.000000033e-01,3.000109101e-02,2.355315728e-05,-2.388392785e-04,1.002961297e+03,2.961296959e+05,36
3.100000033e-01,3.000109101e-02,2.354998931e-05,-2.388380192e-04,1.002961297e+03,2.961296951e+05,36
3.200000033e-01,3.000109101e-02,2.354923206e-05,-2.388377209e-04,1.002961297e+03,2.961296949e+05,36
3.300000033e-01,3.000109101e-02,2.354905548e-05,-2.388376518e-04,1.002961297e+03,2.961296949e+05,36
3.400000033e-01,3.000109101e-02,2.354901520e-05,-2.388376364e-04,1.002961297e+03,2.961296949e+05,36
3.500000033e-01,3.000109101e-02,2.354900571e-05,-2.388376330e-04,1.002961297e+03,2.961296949e+05,36
3.600000033e-01,3.000109101e-02,2.354900293e-05,-2.388376322e-04,1.002961297e+03,2.961296949e+05,36
3.700000033e-01,3.000109101e-02,2.354900202e-05,-2.388376319e-04,1.002961297e+03,2.961296949e+05,36
3.800000033e-01,3.000109101e-02,2.354900237e-05,-2.388376316e-04,1.002961297e+03,2.961296949e+05,36
3.900000033e-01,3.000109101e-02,2.354900332e-05,-2.388376316e-04,1.002961297e+03,2.961296949e+05,36
4.000000033e-01,3.000109101e-02,2.354900370e-05,-2.388376319e-04,1.002961297e+03,2.961296949e+05,36
4.100000033e-01,3.000109101e-02,2.354900328e-05,-2.388376318e-04,1.002961297e+03,2.961296949e+05,36
4.200000033e-01,3.000109101e-02,2.354900251e-05,-2.388376319e-04,1.002961297e+03,2.961296949e+05,36
4.300000033e-01,3.000109101e-02,2.354900191e-05,-2.388376319e-04,1.002961297e+03,2.961296949e+05,36
4.400000033e-01,3.000109101e-02,2.354900229e-05,-2.388376315e-04,1.002961297e+03,2.961296949e+05,36
4.500000033e-01,3.000109101e-02,2.354900345e-05,-2.388376315e-04,1.002961297e+03,2.961296949e+05,36
4.600000033e-01,3.000109101e-02,2.354900399e-05,-2.388376319e-04,1.002961297e+03,2.961296949e+05,36
4.700000033e-01,3.000109101e-02,2.354900366e-05,-2.388376320e-04,1.002961297e+03,2.961296949e+05,36
4.800000033e-01,3.000109101e-02,2.354900306e-05,-2.388376319e-04,1.002961297e+03,2.961296949e+05,36
4.900000033e-01,3.000109101e-02,2.354900224e-05,-2.388376322e-04,1.002961297e+03,2.961296949e+05,36
5.000000033e-01,3.000109101e-02,2.354900183e-05,-2.388376322e-04,1.002961297e+03,2.961296949e+05,36
5.100000033e-01,3.000109101e-02,2.354900228e-05,-2.388376320e-04,1.002961297e+03,2.961296949e+05,36
5.200000033e-01,3.000109101e-02,2.354900260e-05,-2.388376318e-04,1.002961297e+03,2.961296949e+05,36
5.300000033e-01,3.000109101e-02,2.354900244e-05,-2.388376315e-04,1.002961297e+03,2.961296949e+05,36
5.400000033e-01,3.000109101e-02,2.354900272e-05,-2.388376313e-04,1.002961297e+03,2.961296949e+05,36
5.500000033e-01,3.000109101e-02,2.354900376e-05,-2.388376317e-04,1.002961297e+03,2.961296949e+05,36
5.600000033e-01,3.000109101e-02,2.354900439e-05,-2.388376324e-04,1.002961297e+03,2.961296949e+05,36
5.700000033e-01,3.000109101e-02,2.354900357e-05,-2.388376322e-04,1.002961297e+03,2.961296949e+05,36
5.800000033e-01,3.000109101e-02,2.354900213e-05,-2.388376317e-04,1.002961297e+03,2.961296949e+05,36
5.900000033e-01,3.000109101e-02,2.354900152e-05,-2.388376319e-04,1.002961297e+03,2.961296949e+05,36
6.000000033e-01,3.000109101e-02,2.354900227e-05,-2.388376324e-04,1.002961297e+03,2.961296949e+05,36
6.100000033e-01,3.000109101e-02,2.354900325e-05,-2.388376325e-04,1.002961297e+03,2.961296949e+05,36
6.200000033e-01,3.000109101e-02,2.354900341e-05,-2.388376321e-04,1.002961297e+03,2.961296949e+05,36
