x,y,vx,vy,rho,p,neighbor_count
9.432260795e-02,1.002432161e-01,1.101382429e+02,4.512960970e+01,1.273585610e+03,2.735856104e+07,33
1.985679826e+00,4.404161810e-02,-4.090497710e+01,4.850031468e+00,1.096781361e+03,9.678136066e+06,28
1.118498925e-02,3.795972316e-02,7.832127449e+01,5.810601341e+01,1.016532367e+03,1.653236664e+06,27
2.328879516e-02,2.898791955e-02,-2.651121167e+01,-4.270719852e+00,1.086769826e+03,8.676982635e+06,30
4.203579574e-02,3.038433089e-02,2.140086342e+01,6.477524416e+00,1.102422483e+03,1.024224827e+07,37
5.319480261e-02,3.028041319e-02,4.541987997e+01,1.019674886e+01,1.169242688e+03,1.692426882e+07,35
6.182553603e-02,2.995813506e-02,3.662112474e+01,1.920380453e+00,1.118113379e+03,1.181133795e+07,34
7.074408805e-02,2.986718801e-02,1.956290179e+01,-2.663923936e+00,1.061445236e+03,6.144523584e+06,36
8.029621271e-02,2.987915733e-02,9.204603333e+00,-3.030288629e+00,1.032508919e+03,3.250891906e+06,37
9.012534021e-02,2.990828664e-02,4.168526855e+00,-2.458175243e+00,1.018582923e+03,1.858292328e+06,36
1.000613377e-01,2.994110107e-02,2.049185532e+00,-1.720966501e+00,1.011957742e+03,1.195774218e+06,36
1.100339695e-01,2.996660200e-02,1.157587863e+00,-1.101398846e+00,1.008365718e+03,8.365718023e+05,36
1.200195002e-01,2.998300585e-02,7.081661766e-01,-6.508028664e-01,1.006088390e+03,6.088390064e+05,36
1.300106853e-01,2.999230174e-02,4.220638954e-01,-3.524959603e-01,1.004636058e+03,4.636058304e+05,36
1.400053648e-01,2.999714987e-02,2.300623913e-01,-1.728685600e-01,1.003789705e+03,3.789705425e+05,36
1.500024293e-01,2.999947804e-02,1.126532720e-01,-7.656165882e-02,1.003342611e+03,3.342610944e+05,36
1.600009998e-01,3.000048507e-02,5.001699534e-02,-3.103942739e-02,1.003124638e+03,3.124637903e+05,36
1.700003822e-01,3.000087806e-02,2.049475858e-02,-1.175178908e-02,1.003026260e+03,3.026260478e+05,36
1.800001387e-01,3.000102029e-02,7.847758441e-03,-4.204493939e-03,1.002985475e+03,2.985475207e+05,36
1.900000489e-01,3.000106915e-02,2.828071968e-03,-1.423278715e-03,1.002969904e+03,2.969903610e+05,36
2.000000178e-01,3.000108515e-02,9.705273970e-04,-4.547522561e-04,1.002964346e+03,2.964346462e+05,36
2.100000076e-01,3.000109012e-02,3.268063377e-04,-1.356609414e-04,1.002962468e+03,2.962467731e+05,36
