x,y,vx,vy,rho,pressure,neighbor_count
3.406092664e-06,4.500000000e-06,-1.076134739e-02,0.000000000e+00,9.979779567e+02,-1.583834249e+05,10
3.317050051e-02,4.500000000e-06,8.828592362e-02,0.000000000e+00,1.003403704e+03,1.117532655e+06,13
6.948112354e-02,4.500000000e-06,1.671740475e-01,0.000000000e+00,1.003568163e+03,1.126723682e+06,12
3.029674892e-01,2.360466605e-01,2.020522082e+01,7.312519232e+00,9.835823271e+02,-4.358864172e+05,12
1.060127146e-01,4.500000000e-06,2.421718224e-01,0.000000000e+00,1.003783781e+03,1.139119705e+06,12
2.801189315e-01,2.386291286e-01,2.111125693e+01,3.856405087e+00,9.520972158e+02,-4.358864172e+05,10
1.425349373e-01,4.500000000e-06,2.851338526e-01,0.000000000e+00,1.003993918e+03,1.159607541e+06,13
1.789485296e-01,4.500000000e-06,3.505355352e-01,0.000000000e+00,1.004041397e+03,1.158920567e+06,13
2.162767935e-01,4.500000000e-06,3.187185808e-01,0.000000000e+00,1.003858286e+03,1.127778232e+06,13
2.546587015e-01,4.500000000e-06,2.955185418e-01,0.000000000e+00,1.003705340e+03,1.103189539e+06,12
2.942472906e-01,4.500000000e-06,2.748411925e-01,0.000000000e+00,1.003637023e+03,1.088560464e+06,12
3.354066157e-01,4.500000000e-06,2.678046775e-01,0.000000000e+00,1.003680453e+03,1.086652885e+06,12
3.883502594e-01,4.500000000e-06,3.861161235e-03,0.000000000e+00,1.003449916e+03,1.064718880e+06,11
4.315159222e-01,4.500000000e-06,6.278600711e-03,0.000000000e+00,1.003444022e+03,1.064235160e+06,11
5.469699862e-01,4.500000000e-06,2.091834803e-01,0.000000000e+00,1.003520187e+03,1.070457669e+06,10
9.999955000e-01,1.134641690e-01,0.000000000e+00,-2.278481066e-01,1.003545774e+03,1.072690000e+06,10
4.500000000e-06,2.245785079e-02,0.000000000e+00,1.887993390e-03,1.004844471e+03,1.547403060e+06,13
3.178967307e-01,2.567033000e-01,1.067374641e+01,1.902095309e+00,9.788286936e+02,-4.358864172e+05,15
3.758847611e-01,1.597741615e-01,1.561905604e+01,5.406615411e+00,9.999913013e+02,2.536379376e+04,9
3.345925951e-01,6.631312590e-02,1.747285172e+01,1.547234171e+00,1.000503180e+03,1.075476842e+04,11
2.470615236e-01,1.630306476e-01,1.372059292e+01,1.027530798e+01,9.478755550e+02,-4.358864172e+05,3
2.561630625e-01,8.434900120e-02,9.268985677e+00,3.905895611e+00,9.355638444e+02,-4.358864172e+05,7
3.185217528e-01,1.529934377e-01,2.029977017e+01,-5.421669463e+00,1.001429583e+03,-4.358864172e+05,6
3.921168024e-01,7.413744702e-02,1.637423116e+01,-2.459416460e-01,9.999528551e+02,3.193555698e+04,10
4.206024540e-01,1.025795135e-01,1.104859017e+01,2.702252574e+00,9.975132686e+02,-3.892761843e+04,9
4.376249848e-01,1.003519222e-01,1.251130249e+01,5.103272634e+00,9.966104340e+02,-1.784445313e+05,10
4.601191558e-01,1.023325801e-01,1.318398820e+01,1.351145542e+00,1.000442263e+03,6.290949485e+04,11
5.059273910e-01,9.636992541e-02,1.060295743e+01,4.198674491e-01,1.000245108e+03,4.487820513e+04,8
4.030656390e-01,1.100126263e-01,8.166433440e+00,1.616391796e+00,9.994700933e+02,3.502543503e+04,9
5.510360514e-01,1.525841004e-01,1.354355777e+01,-2.879760041e+00,9.998944242e+02,-7.959831368e+04,9
5.134900589e-01,1.081328929e-01,1.166853274e+01,4.845298798e+00,1.000000000e+03,0.000000000e+00,6
5.931541871e-01,1.091226575e-01,1.466711126e+01,-2.852417850e-01,1.000000000e+03,0.000000000e+00,4
4.500000000e-06,5.161442041e-02,0.000000000e+00,8.738091559e-03,1.004258802e+03,1.479502356e+06,12
9.494676144e-02,2.275680175e-01,-5.572270756e+00,-3.475854131e+00,1.021950814e+03,7.989501430e+05,12
1.068226636e-01,1.952784789e-01,4.066478745e-01,4.427111373e+00,9.985421409e+02,-7.484901470e+04,9
3.150584687e-01,1.425619047e-01,1.306972260e+01,9.987198371e+00,9.865596003e+02,-4.358864172e+05,7
3.318170626e-01,1.004190048e-01,4.225978896e+00,-1.157691132e-01,1.003564932e+03,1.711578639e+05,8
2.793447763e-01,9.211612073e-02,1.032775353e+01,-8.906854188e+00,1.064132614e+03,-2.489854910e+05,7
3.240717055e-01,1.253320405e-01,1.710288176e+01,9.708285364e+00,1.019758693e+03,3.609549600e+05,8
3.821269283e-01,7.457785900e-02,1.461061519e+01,-9.546306448e-01,9.999920965e+02,-5.173628358e+04,10
4.099090128e-01,1.209106167e-01,1.279100668e+01,-1.956205598e+00,1.000000000e+03,0.000000000e+00,6
3.752624052e-01,1.829854152e-01,4.813371061e+00,8.744613547e+00,9.968319729e+02,-4.035504544e+05,11
4.567084964e-01,1.016356013e-01,1.105523402e+01,-2.134735189e+00,1.000879444e+03,1.034307288e+05,11
4.871464558e-01,9.834456642e-02,1.424100794e+01,-2.804579744e+00,1.004715306e+03,1.963527899e+05,12
4.831681464e-01,9.935801535e-02,1.208445508e+01,2.209879736e-01,9.946402316e+02,-2.186495718e+05,12
5.487931398e-01,1.519681594e-01,1.298999255e+01,-2.255659659e+00,9.999980144e+02,-1.015799917e+05,8
6.344602607e-01,7.642683086e-02,2.225395822e+01,-4.319085918e+00,1.000119867e+03,1.470755237e+05,10
5.966400683e-01,1.152256780e-01,2.168899841e+01,4.113820082e+00,9.980103303e+02,-4.358864172e+05,4
1.942048087e-01,2.171212002e-01,6.273313629e+00,2.203452102e+00,9.986348373e+02,-4.358864172e+05,6
1.818846238e-01,6.682643892e-02,5.585550137e+00,6.813793176e-01,9.999895846e+02,-1.350856747e+05,8
2.055706843e-01,2.174858612e-01,9.413930090e+00,2.150805349e+00,1.000000000e+03,0.000000000e+00,4
2.466449820e-01,2.680498128e-01,1.996087996e+00,4.057086324e+00,9.857430904e+02,-1.898309372e+05,11
3.186752066e-01,1.003410700e-01,-1.206847523e-01,1.614517594e+00,9.836291182e+02,-4.358864172e+05,10
3.674431069e-01,1.406372805e-01,9.390226003e+00,-5.488728023e-01,1.000034517e+03,1.346809175e+05,9
3.940787838e-01,1.217289924e-01,8.736387865e+00,-6.989392654e+00,9.992990138e+02,-1.081315233e+05,8
3.055758086e-01,1.203754377e-01,4.633379883e-01,3.807619437e+00,9.871314819e+02,-4.358864172e+05,8
