x,y,vx,vy,rho,pressure,neighbor_count
9.567955816e-08,4.500000000e-06,-2.030245545e-02,0.000000000e+00,9.979807136e+02,-1.584848710e+05,10
3.315159823e-02,4.500000000e-06,1.194696585e-01,0.000000000e+00,1.003398094e+03,1.117431156e+06,13
6.944480414e-02,4.500000000e-06,2.338214114e-01,0.000000000e+00,1.003569741e+03,1.127171140e+06,12
2.993716787e-01,2.349468806e-01,2.204717130e+01,5.208089622e+00,9.774424511e+02,-4.617272046e+05,13
1.059595426e-01,4.500000000e-06,3.468219818e-01,0.000000000e+00,1.003788354e+03,1.139734285e+06,12
2.765599239e-01,2.379931880e-01,2.037364114e+01,3.479275369e+00,9.592173852e+02,-4.617272046e+05,10
1.424723283e-01,4.500000000e-06,4.087298341e-01,0.000000000e+00,1.003998382e+03,1.160228774e+06,13
1.788726585e-01,4.500000000e-06,4.863160417e-01,0.000000000e+00,1.004039156e+03,1.158728883e+06,13
2.162078747e-01,4.500000000e-06,4.412795928e-01,0.000000000e+00,1.003853763e+03,1.127290088e+06,13
2.545948014e-01,4.500000000e-06,4.091327821e-01,0.000000000e+00,1.003700864e+03,1.102758141e+06,12
2.941880304e-01,4.500000000e-06,3.780466645e-01,0.000000000e+00,1.003632978e+03,1.088191458e+06,12
3.353487058e-01,4.500000000e-06,3.707930645e-01,0.000000000e+00,1.003676713e+03,1.086317392e+06,12
3.883494518e-01,4.500000000e-06,4.947138607e-03,0.000000000e+00,1.003449955e+03,1.064722281e+06,11
4.315145086e-01,4.500000000e-06,9.506453046e-03,0.000000000e+00,1.003443957e+03,1.064230186e+06,11
5.469245256e-01,4.500000000e-06,2.928673924e-01,0.000000000e+00,1.003522981e+03,1.070695857e+06,10
9.999955000e-01,1.135135439e-01,0.000000000e+00,-3.169325762e-01,1.003548915e+03,1.072960781e+06,10
4.500000000e-06,2.245738938e-02,0.000000000e+00,3.388081634e-03,1.004838986e+03,1.547186071e+06,13
3.160764454e-01,2.563905636e-01,1.068906023e+01,1.736288888e+00,9.835624110e+02,-4.617272046e+05,15
3.732418261e-01,1.588707968e-01,1.515420942e+01,5.106795807e+00,1.002626443e+03,1.168741453e+05,9
3.316010720e-01,6.606476263e-02,1.751169611e+01,1.250344302e+00,1.000706232e+03,9.186891836e+04,11
2.447342420e-01,1.612396935e-01,1.356006751e+01,1.075680235e+01,9.451119974e+02,-4.617272046e+05,3
2.546800372e-01,8.362286804e-02,7.724419424e+00,4.733225837e+00,9.419888886e+02,-4.617272046e+05,7
3.150818026e-01,1.538928572e-01,1.971186018e+01,-4.928682278e+00,9.986261258e+02,-4.617272046e+05,6
3.893125395e-01,7.419153387e-02,1.642269729e+01,-4.324811338e-01,9.999565087e+02,3.931384404e+04,9
4.187303125e-01,1.021062193e-01,1.079720663e+01,2.892031578e+00,9.984860470e+02,-1.092599069e+04,9
4.354648516e-01,9.950524029e-02,1.282532627e+01,4.706760165e+00,9.966671558e+02,-2.027499590e+05,10
4.578677885e-01,1.021036463e-01,1.313870821e+01,1.322466738e+00,9.988803733e+02,3.297126880e+04,10
5.041331216e-01,9.630570799e-02,1.030762015e+01,3.203700160e-01,1.000205976e+03,5.308919445e+04,8
4.016475738e-01,1.097414138e-01,8.408196587e+00,1.549356709e+00,9.990628755e+02,-2.068109491e+04,9
5.486931377e-01,1.530658368e-01,1.391067252e+01,-2.703426927e+00,1.000379454e+03,-5.400681329e+04,9
5.114941229e-01,1.073039758e-01,1.166853274e+01,4.846976827e+00,1.000000000e+03,0.000000000e+00,6
5.906453356e-01,1.091713342e-01,1.466711126e+01,-2.835637563e-01,1.000000000e+03,0.000000000e+00,4
4.500000000e-06,5.161245286e-02,0.000000000e+00,1.318973489e-02,1.004258847e+03,1.479563210e+06,12
9.598643611e-02,2.282309225e-01,-6.726221004e+00,-4.396833439e+00,1.025528626e+03,8.658305397e+05,11
1.067304742e-01,1.945690499e-01,7.449436961e-01,3.682523037e+00,9.941680577e+02,-1.270693412e+05,9
3.128468095e-01,1.409400176e-01,1.280026221e+01,8.787853441e+00,9.885421615e+02,-4.617272046e+05,8
3.310513244e-01,1.004002433e-01,4.826819746e+00,4.453918714e-01,1.003367959e+03,1.856819725e+05,9
2.776380057e-01,9.355830358e-02,9.394031016e+00,-7.619835221e+00,1.057896709e+03,-4.453717332e+05,7
3.210994485e-01,1.237470176e-01,1.779976552e+01,8.556484827e+00,1.018343702e+03,3.927788237e+05,6
3.796310570e-01,7.472161861e-02,1.456382082e+01,-6.644039692e-01,9.999866258e+02,-5.606308803e+04,10
4.077149836e-01,1.212467434e-01,1.296606943e+01,-1.994481138e+00,1.000077825e+03,2.722114448e+03,7
3.744243413e-01,1.814296475e-01,5.041176440e+00,9.519284103e+00,1.001147450e+03,-2.218797216e+05,12
4.548025025e-01,1.019875419e-01,1.127775235e+01,-1.912309067e+00,1.002799943e+03,1.783153139e+05,11
4.846877644e-01,9.881710658e-02,1.456048309e+01,-2.697236735e+00,1.005107531e+03,2.074313637e+05,12
4.811234992e-01,9.935468146e-02,1.175499220e+01,-2.803369871e-01,9.947996285e+02,-2.011675908e+05,13
5.465587128e-01,1.523613383e-01,1.316447676e+01,-2.353379641e+00,1.000297234e+03,-8.879251283e+04,9
