id,is_boundary,x,y,vx,vy,rho,p,m
0,0,0.14578577802861917,0.044898536228421347,0.13984043819109881,-0.0035517390780213458,1000.007040783324,3.5203916619934716,0.10000000000000001
1,0,0.11231569571633762,0.0033056071257356258,0.029646583072405412,-0.068128369004525416,1002.0445856774579,1022.2928387289585,0.10000000000000001
2,0,0.14125530747029189,0.042829382909127647,0.14031462081249124,-0.00046765500841938502,999.98694825286316,-6.5258735684210478,0.10000000000000001
3,0,0.16965533506566269,0.039259211470702535,0.13190036915230749,-0.016534068127525829,999.64447598755078,-177.76200622461147,0.10000000000000001
4,0,0.16859015779595785,0.038887225990766383,0.13381555862924638,-0.01108503297709062,999.89155921783617,-54.220391081912567,0.10000000000000001
5,0,0.18668742182715511,0.030517859416326683,0.12889327500096628,-0.010296762929372223,999.91569235114753,-42.153824426236497,0.10000000000000001
6,0,0.19549661333323018,0.036832003912343501,0.1449568351663435,-0.020873364164435661,999.73544982657336,-132.27508671332089,0.10000000000000001
7,0,0.20452144352902418,0.029139190406301266,0.13835800837503581,-0.0088481781710018029,999.75299459817859,-123.5027009107057,0.10000000000000001
8,0,0.21475427858210089,0.036740250593560314,0.15057305776457924,0.0038145136859693385,999.81184677494718,-94.076612526407644,0.10000000000000001
9,0,0.22284755307059517,0.027228182574886649,0.13714359027767845,-0.0033899781125783937,999.77335035015028,-113.32482492485951,0.10000000000000001
10,0,0.23320325604998995,0.033671358894984356,0.14476596687439486,0.0163652115276233,999.821924916326,-89.037541837001299,0.10000000000000001
11,0,0.24207235825697163,0.028452356433066608,0.13541203205559815,-0.01016054949155382,999.52615957760293,-236.92021119853734,0.10000000000000001
12,0,0.25272153592622898,0.032461144138012016,0.13774469488206983,0.015285934022184335,999.75008079516579,-124.95960241710691,0.10000000000000001
13,0,0.26170381618221661,0.028320531000568583,0.13270206680119886,-0.0061469712133061368,999.40756738431946,-296.2163078402682,0.10000000000000001
14,0,0.27236921978551037,0.031670026671707083,0.13443263306856187,0.0043484811923407054,999.5272241460026,-236.38792699870237,0.10000000000000001
15,0,0.28158873762133341,0.028859175153995414,0.13286579307963081,0.0024017716257565352,999.34216072484537,-328.91963757731446,0.10000000000000001
16,0,0.29214269680473171,0.030741534872137741,0.13397607778044454,-0.0038391830158469292,999.30909141525251,-345.45429237374492,0.10000000000000001
17,0,0.30168493409087815,0.029836091937048635,0.13503628133115039,0.0045620657877027638,999.26740217164718,-366.29891417641147,0.10000000000000001
18,0,0.31200904735024232,0.029797224672649635,0.13408805540919819,-0.0026892527581925184,999.17161192437993,-414.19403781003439,0.10000000000000001
19,0,0.32184184179406955,0.030664150709001987,0.1373190680182009,-0.0010495572815482255,999.14101590483835,-429.4920475808226,0.10000000000000001
20,0,0.3318991360203965,0.029247557348412393,0.13498246527493243,0.0050003916334074045,999.08076839472608,-459.61580263696078,0.10000000000000001
21,0,0.3419217840973009,0.030834657182631387,0.13947568853962003,-0.0062520849497192934,998.96671342718469,-516.64328640765689,0.10000000000000001
22,0,0.35186200289924435,0.029405389668222284,0.13731553126978951,0.0077370752129981906,998.97397838423467,-513.01080788266518,0.10000000000000001
23,0,0.36193061751955996,0.030437115924458358,0.14056379994863649,-0.0067653356558434749,998.81959151841102,-590.20424079449185,0.10000000000000001
24,0,0.37192743089887803,0.029921083384219248,0.13968518002416241,0.0044367787212959212,998.84762741701422,-576.18629149288836,0.10000000000000001
25,0,0.38190741641978343,0.029958728413957247,0.14128711391107898,-0.00089497187431236301,998.70012315913664,-649.93842043168115,0.10000000000000001
26,0,0.39202143496834935,0.030293047322956627,0.14212729065228905,-0.0031269596746024589,998.65212730822248,-673.93634588876239,0.10000000000000001
27,0,0.40190738522635033,0.029736207506114637,0.14173741659787706,0.00557371242744525,998.61975198499113,-690.12400750443703,0.10000000000000001
28,0,0.41207541279442106,0.030368416973774567,0.14422488291807323,-0.0067608076454982865,998.46286012715314,-768.56993642343241,0.10000000000000001
29,0,0.42195779789965976,0.029772809968140725,0.14321873089133705,0.0068886228654854,998.48754370563438,-756.22814718281006,0.10000000000000001
30,0,0.43210967334378664,0.030255277802443793,0.14539627518973816,-0.0061918035159837246,998.32360039030902,-838.19980484548751,0.10000000000000001
31,0,0.44204485137133187,0.029916903291248818,0.14496633287881691,0.0045575667946729887,998.33013109615445,-834.93445192277704,0.10000000000000001
32,0,0.45213799364897195,0.030118226769824681,0.14643789481277034,-0.0029120512061124424,998.20641599188662,-896.79200405669235,0.10000000000000001
33,0,0.46214769500386199,0.030018225434462562,0.14653063801566638,0.00071683480910334483,998.16639297492691,-916.80351253654635,0.10000000000000001
34,0,0.47217666616519233,0.030069475592932788,0.14765658270440213,0.00061985307375054871,998.09880771176313,-950.5961441184354,0.10000000000000001
35,0,0.4822357394108534,0.030021628834918386,0.14784424677694086,-0.0022797732817858431,998.01543847947244,-992.28076026378176,0.10000000000000001
36,0,0.49224093761889026,0.030102200333422129,0.14893789005030927,0.0025691916574094539,997.99419852402218,-1002.9007379889094,0.10000000000000001
37,0,0.50230552051481492,0.029970574366433925,0.14897768126377051,-0.0033131757912410551,997.88669293309044,-1056.653533454778,0.10000000000000001
38,0,0.51232176224070114,0.030158429053025758,0.1501480295640493,0.0024418176946047359,997.8866228719836,-1056.6885640081978,0.10000000000000001
39,0,0.52236836909807716,0.029921575911015626,0.14993991401095713,-0.0026257837099448594,997.7808000857259,-1109.5999571370498,0.10000000000000001
40,0,0.53240664835362561,0.030192682026431671,0.15114343121304166,0.00090824869702700443,997.77753604158545,-1111.2319792072753,0.10000000000000001
41,0,0.54243239793915332,0.029908294646860376,0.15072220745850654,-0.0010839172805128514,997.69285522079019,-1153.5723896049035,0.10000000000000001
42,0,0.55248776633847207,0.030188135076636792,0.15186526072209888,-0.00093030847454548312,997.67010616535265,-1164.9469173236753,0.10000000000000001
43,0,0.56250255201901067,0.029931117153873692,0.15130081325843608,0.00024303285015100836,997.61466312876234,-1192.6684356188275,0.10000000000000001
44,0,0.57256306950287106,0.030157075124909269,0.15225735246808214,-0.0021823483506387439,997.57302824554597,-1213.485877227015,0.10000000000000001
45,0,0.58257861901761243,0.029968481683199349,0.1516572889835951,0.00083953369833887235,997.54175696301422,-1229.1215184928888,0.10000000000000001
46,0,0.59263478290190486,0.030122383070738595,0.15238021320860073,-0.0025374847541055918,997.49214608840032,-1253.9269557998409,0.10000000000000001
47,0,0.60265735810572474,0.030000424987810581,0.15181233202377781,0.00073246825843989959,997.47657374579205,-1261.7131271039739,0.10000000000000001
48,0,0.61270552383488808,0.030097917024704889,0.15234977583366585,-0.0021733855149977332,997.43225312329639,-1283.8734383518045,0.10000000000000001
49,0,0.62273503130830699,0.030020177877633107,0.15187225673535656,0.00030415935088072484,997.42619256423563,-1286.9037178821827,0.10000000000000001
50,0,0.63277732526102926,0.030083819229454412,0.15228174462122243,-0.0014716109978992445,997.39787592979837,-1301.0620351008129,0.10000000000000001
51,0,0.64281038985961936,0.030031697974743424,0.15199941818606244,-5.2842331723271966e-05,997.39797405988202,-1301.0129700589914,0.10000000000000001
52,0,0.65284943848792298,0.030074910538651124,0.1523322029083361,-0.00079033589266928048,997.39060080037984,-1304.6995998100783,0.10000000000000001
53,0,0.66288399899973449,0.030039097436040149,0.15229206180258634,-0.0001360972282199696,997.39831274858022,-1300.8436257098879,0.10000000000000001
54,0,0.67292116862986318,0.030068203823635054,0.15264898384391704,-0.00026017887919409943,997.40902598322214,-1295.4870083889318,0.10000000000000001
55,0,0.68295603252141623,0.03004426572221008,0.15283711588276144,1.5338277325260941e-06,997.42636262139047,-1286.8186893047664,0.10000000000000001
56,0,0.69299179892116902,0.030062982381900721,0.1532906142271952,0.00014178611033515554,997.44978427587341,-1275.1078620632939,0.10000000000000001
57,0,0.70302633166540307,0.030047422754265463,0.15369308447913163,0.00025332608853432848,997.47450377957625,-1262.7481102118736,0.10000000000000001
58,0,0.71306108774445054,0.030059080416752683,0.15426203749511472,0.00042675597466488837,997.50456128691292,-1247.7193565435414,0.10000000000000001
59,0,0.72309515639917621,0.03004894491817918,0.15483100751549145,0.00051548007147857427,997.53263799763488,-1233.6810011825605,0.10000000000000001
60,0,0.73312903455220535,0.030056274706649497,0.15551692292339714,0.00064299332670250339,997.56213156718775,-1218.9342164061259,0.10000000000000001
61,0,0.74316263775778868,0.030049576353091242,0.15619467565206124,0.00069419177202982162,997.5878997264557,-1206.0501367721486,0.10000000000000001
62,0,0.75319595384802029,0.030054074968107469,0.15694374475374792,0.00078474673761461816,997.61157389987022,-1194.2130500648886,0.10000000000000001
63,0,0.76322930035861214,0.030049866835798612,0.15767304642388286,0.00077580492670433745,997.62939633975793,-1185.3018301210341,0.10000000000000001
64,0,0.77326213349549522,0.030052618185267315,0.15842277783168157,0.00082523717630290493,997.64294630992254,-1178.5268450387321,0.10000000000000001
65,0,0.78329546114175619,0.030049819924787089,0.159126363252445,0.00075193061182713447,997.64949650640108,-1175.2517467994608,0.10000000000000001
66,0,0.79332839718383874,0.030051726552676183,0.15980514859621306,0.00075619449868581179,997.65077621162459,-1174.6118941877057,0.10000000000000001
67,0,0.80336179827591425,0.030049866244162698,0.16041350796204765,0.00063200329985706888,997.64488013463063,-1177.5599326846873,0.10000000000000001
68,0,0.81339530514697889,0.030051078431573768,0.1609503345389261,0.00058278327724854272,997.63421120367434,-1182.8943981628299,0.10000000000000001
69,0,0.82342907891767436,0.030050296460747541,0.1613989100654141,0.00043770313198420493,997.6175601836494,-1191.2199081752988,0.10000000000000001
70,0,0.83346310695419834,0.030050809997037291,0.16174746128192774,0.00034283873921599347,997.59743856515342,-1201.2807174232876,0.10000000000000001
71,0,0.84349764544068195,0.030050681153020734,0.16199259721748091,0.00019691123529039581,997.57391958595713,-1213.0402070214359,0.10000000000000001
72,0,0.85353262392228435,0.03005070391658617,0.16212849136004667,8.7889476978531906e-05,997.54918176711476,-1225.40911644262,0.10000000000000001
73,0,0.8635683397813797,0.030050833404289004,0.16216361981451535,-3.8324822331883117e-05,997.5240903288784,-1237.9548355607994,0.10000000000000001
74,0,0.87360469383184014,0.030050622799405364,0.16210050858426739,-0.00012991853845729657,997.50059633652359,-1249.7018317382071,0.10000000000000001
75,0,0.88364187020744889,0.030050681130788705,0.16195467749886425,-0.00021484708446586681,997.47992241252621,-1260.0387937368964,0.10000000000000001
76,0,0.89367975321377591,0.030050457041003471,0.16173990967799903,-0.00026407195111760774,997.46353001583941,-1268.2349920802949,0.10000000000000001
77,0,0.90371825801670858,0.030050466804913585,0.16147908656831728,-0.00029085613347509597,997.45243296559079,-1273.7835172046061,0.10000000000000001
78,0,0.91375734760991689,0.030050074533573126,0.1611891184428085,-0.00028739396456820742,997.44744963681478,-1276.2751815926094,0.10000000000000001
79,0,0.92379714372206179,0.030049791575295335,0.16089516392193542,-0.00025201937503547541,997.44910318019231,-1275.448409903845,0.10000000000000001
80,0,0.93383780091972468,0.030048965172536239,0.16061464949306867,-0.00019672483843534181,997.45719957701374,-1271.4002114931304,0.10000000000000001
81,0,0.94387952368787631,0.030048356553566857,0.16037022963120831,-0.00010991161436260532,997.47157094420504,-1264.2145278974795,0.10000000000000001
82,0,0.95392235017835092,0.030047273120049955,0.16017382108334702,-1.4713123229655563e-05,997.49120295675402,-1254.3985216229885,0.10000000000000001
83,0,0.96396631735110183,0.030046515325778619,0.1600424829484404,9.9364377403526649e-05,997.51503829248202,-1242.4808537589911,0.10000000000000001
84,0,0.97401132020145376,0.030045497869299009,0.15998298049201917,0.00021785668095064553,997.54154486511027,-1229.2275674448661,0.10000000000000001
85,0,0.98405732769351528,0.030044627888809291,0.15999812239155758,0.00032570049552225057,997.56891195295282,-1215.5440235235915,0.10000000000000001
86,0,0.99410435274459041,0.030043805941840189,0.16009136359618362,0.00044660988050487961,997.59572707325219,-1202.136463373904,0.10000000000000001
87,0,1.0041524284355261,0.030042619374031843,0.16025006211014689,0.0005228023245882333,997.61957032284749,-1190.214838576253,0.10000000000000001
88,0,1.0142019031148126,0.030041994466300501,0.16047349085632623,0.00061830108756612604,997.63967672352067,-1180.1616382396674,0.10000000000000001
89,0,1.0242527558069687,0.030040535474355937,0.16073596848541266,0.00065557510927678666,997.65386100195428,-1173.0694990228585,0.10000000000000001
90,0,1.0343053690353585,0.03004025927159798,0.16103252935405463,0.0006917780020472442,997.66173491499842,-1169.1325425007904,0.10000000000000001
91,0,1.0443593452395554,0.030039242342629474,0.16133707505028122,0.00070331844009863937,997.66263751760221,-1168.6812411988967,0.10000000000000001
92,0,1.0544148862438674,0.030038992938901308,0.16163009120113175,0.00064556220579126242,997.65582023664001,-1172.0898816799945,0.10000000000000001
93,0,1.0644718427307371,0.030039016625163121,0.1619045112361257,0.00065212294966377827,997.64333864334048,-1178.3306783297576,0.10000000000000001
94,0,1.0745302691406351,0.030037734677959001,0.16211499630400311,0.00049263275769152964,997.62323478218218,-1188.3826089089098,0.10000000000000001
95,0,1.0845908577012444,0.030039123645748411,0.1622862747867736,0.00049192826291780481,997.6004913336368,-1199.7543331816019,0.10000000000000001
96,0,1.0946527916378712,0.03003651247970824,0.16235293921170085,0.00028172107970943011,997.5723634378877,-1213.8182810561489,0.10000000000000001
97,0,1.1047174041053491,0.030039045697147371,0.16236207331080843,0.00022302600002003424,997.54445386039527,-1227.7730698023674,0.10000000000000001
98,0,1.1147828607938393,0.030036435158806763,0.16226152332996599,8.2790388978517919e-05,997.51618099043912,-1241.9095047804376,0.10000000000000001
99,0,1.1248506381000414,0.030038169871362128,0.16207583642968182,-0.00012533074176004867,997.48881418174074,-1255.5929091296321,0.10000000000000001
100,0,1.134919156241821,0.030038406772517498,0.1618268970621497,-5.4190180461590503e-05,997.46850442204334,-1265.7477889783308,0.10000000000000001
101,0,1.1449886967493406,0.030035735045289256,0.16145034602475233,-0.00047416488247299795,997.44701023117386,-1276.4948844130686,0.10000000000000001
102,0,1.1550602328711732,0.030041820829865812,0.1610980390882574,-0.00014309611949621639,997.44007446318972,-1279.9627684051416,0.10000000000000001
103,0,1.165130893083782,0.030031996798988526,0.16058245004812874,-0.00068468537147788077,997.42943319847802,-1285.2834007609886,0.10000000000000001
104,0,1.1752056907693498,0.030044494673734146,0.16016852523680769,-0.00027315309168511571,997.43594082849188,-1282.02958575406,0.10000000000000001
105,0,1.1852774700002495,0.030030031751156823,0.15961965293053382,-0.00059733710114603282,997.44112491243504,-1279.4375437824783,0.10000000000000001
106,0,1.1953541198706388,0.030043246800805046,0.15916586352499132,-0.00054765695129811254,997.45531588898814,-1272.3420555059306,0.10000000000000001
107,0,1.2054269566683362,0.030034572199188671,0.15872354098937619,-0.00014290050959994775,997.47993101207237,-1260.0344939638148,0.10000000000000001
108,0,1.2155022069344059,0.030034567843361188,0.15823875599671805,-0.00094816333698352943,997.49318182052696,-1253.4090897365218,0.10000000000000001
109,0,1.225577088632934,0.030047724718097229,0.15802324391420633,0.00052223307306472103,997.53592677378742,-1232.0366131062883,0.10000000000000001
110,0,1.2356477381275686,0.03001872027227083,0.15753895479928665,-0.0012246072452523616,997.542513070523,-1228.7434647384998,0.10000000000000001
111,0,1.2457258589011067,0.030065357824388073,0.15758141266287207,0.00097822751702473783,997.59257685873752,-1203.711570631242,0.10000000000000001
112,0,1.2557903410230533,0.030004167590563721,0.1572057473456602,-0.00092781068664912541,997.59573120684195,-1202.1343965790265,0.10000000000000001
113,0,1.2658708184730458,0.030075056655233124,0.15740901255227505,0.00071038677869739598,997.631570003658,-1184.2149981710008,0.10000000000000001
114,0,1.2759310955887622,0.030006801611248801,0.15732732260350446,0.00030339015720493793,997.64375937345062,-1178.1203132746896,0.10000000000000001
115,0,1.286008979172178,0.030060636604597908,0.15748857337192257,-0.00051114871007308757,997.63978641889003,-1180.1067905549871,0.10000000000000001
116,0,1.2960709677808713,0.030041131382971722,0.15788930097225978,0.0022967611305679636,997.67462814418377,-1162.6859279081145,0.10000000000000001
117,0,1.3061386923453582,0.030012772008088148,0.1578084776882592,-0.002221535983994299,997.61731350579737,-1191.3432471013152,0.10000000000000001
118,0,1.3162105770695498,0.030106130825829074,0.15871410298288863,0.0040506961393965849,997.67355759588111,-1163.2212020594466,0.10000000000000001
119,0,1.3262610715286023,0.029944174784517323,0.15834099270583632,-0.0032042873394036329,997.57798625611554,-1211.0068719422316,0.10000000000000001
120,0,1.336347944540079,0.030174337845688796,0.15951720306842643,0.0041145199511615476,997.62959479466167,-1185.2026026691647,0.10000000000000001
121,0,1.3463802142238366,0.029895676868469008,0.15904926005268888,-0.0020890268968612466,997.5421581430777,-1228.9209284611502,0.10000000000000001
122,0,1.3564780960684064,0.030196129070512348,0.16001075452399113,0.0015120556997523138,997.54370750155442,-1228.1462492227888,0.10000000000000001
123,0,1.3665027345358056,0.029921181641982601,0.15986450942211769,0.0015328477090943567,997.52438472687879,-1237.8076365606034,0.10000000000000001
