x,y,vx,vy,rho,pressure,neighbor_count
8.218829938e-07,4.500000000e-06,-6.557129966e-02,0.000000000e+00,9.983370179e+02,-1.534578160e+05,10
3.126564968e-02,4.500000000e-06,-2.672365916e-01,0.000000000e+00,1.002501544e+03,1.147480920e+06,13
6.257691809e-02,4.500000000e-06,1.796500827e+00,0.000000000e+00,1.003657354e+03,1.255694058e+06,13
1.518424242e-01,1.245556913e-01,3.021837220e+01,3.679808562e+01,9.840874984e+02,-3.063814439e+05,9
9.661910565e-02,4.500000000e-06,1.272541066e+00,0.000000000e+00,1.004258968e+03,1.225059207e+06,13
1.635208455e-01,1.280623903e-01,8.276417037e+00,1.414962565e+00,9.947102487e+02,5.730468364e+05,12
1.314595423e-01,4.500000000e-06,9.817157292e-01,0.000000000e+00,1.003641836e+03,1.139233209e+06,12
1.687859127e-01,4.500000000e-06,8.133024469e-01,0.000000000e+00,1.003602948e+03,1.104187571e+06,12
2.072006986e-01,4.500000000e-06,4.525722620e-01,0.000000000e+00,1.003578617e+03,1.091704881e+06,12
2.469541249e-01,4.500000000e-06,4.726484101e-01,0.000000000e+00,1.003563266e+03,1.082156004e+06,12
2.878029572e-01,4.500000000e-06,3.971845371e-01,0.000000000e+00,1.003495197e+03,1.072527523e+06,12
3.293501591e-01,4.500000000e-06,4.067211610e-01,0.000000000e+00,1.003416596e+03,1.063436519e+06,11
3.875543829e-01,4.500000000e-06,8.795236773e-02,0.000000000e+00,1.003487779e+03,1.067677477e+06,11
4.319072009e-01,4.500000000e-06,3.253231556e-03,0.000000000e+00,1.003460259e+03,1.065360434e+06,11
5.420644279e-01,4.500000000e-06,3.077522306e-01,0.000000000e+00,1.003798958e+03,1.096585390e+06,11
9.095792874e-01,6.400810297e-02,7.844119218e+01,1.150225967e+01,1.000223383e+03,2.967714973e+05,9
4.500000000e-06,2.137464523e-02,0.000000000e+00,4.597469621e-01,1.003997606e+03,1.517026663e+06,13
1.185326581e-01,7.381197249e-02,1.243327781e+01,-1.095864025e+01,9.301975476e+02,-3.063814439e+05,9
1.536730624e-01,1.133566989e-01,6.567196030e+00,6.980252098e+00,9.995012413e+02,-3.063814439e+05,7
1.839781912e-01,9.664791429e-02,1.384507738e+01,4.781241083e+00,9.918831748e+02,-3.063814439e+05,12
1.690115018e-01,6.635066875e-02,3.589225884e+00,8.260557907e-01,9.999068893e+02,9.312108677e+04,11
1.940828139e-01,8.733542068e-02,6.779224827e+00,1.623944381e+01,1.017074269e+03,6.461782441e+05,13
2.279060856e-01,8.526227163e-02,7.035907684e+00,2.156238333e+00,1.003107634e+03,-5.305603175e+03,12
2.380814761e-01,8.564904446e-02,7.541317501e+00,-1.200770674e+00,1.000112794e+03,5.564926202e+04,11
2.882435994e-01,8.053583532e-02,1.161509453e+01,5.619309955e-01,9.877752789e+02,-3.063814439e+05,13
2.852184718e-01,8.253197271e-02,1.139473500e+01,1.060470058e+00,9.841896351e+02,-3.063814439e+05,11
3.311950642e-01,9.105449592e-02,1.119246707e+01,5.314147086e+00,1.020790977e+03,4.917450182e+05,13
3.661801783e-01,6.752525605e-02,1.616272568e+01,-2.549186149e+00,9.936873947e+02,-1.162615981e+05,12
3.208305759e-01,9.177276213e-02,8.216287334e+00,1.521717928e+00,9.734384061e+02,-3.063814439e+05,12
4.039444883e-01,1.132540310e-01,1.181349865e+01,6.569786618e+00,9.994742802e+02,-2.158678562e+05,8
3.980035795e-01,6.567550678e-02,3.597228603e+00,2.416419226e+00,9.994820174e+02,5.545163252e+04,11
4.423340560e-01,9.851093922e-02,1.113177998e+01,-2.927477834e+00,9.997851404e+02,1.340765123e+05,10
4.500000000e-06,5.016271303e-02,0.000000000e+00,7.481160317e-01,1.004013125e+03,1.502785400e+06,12
1.096471687e-01,1.484974579e-01,5.949686929e+00,1.177555232e+01,9.904221780e+02,-3.063814439e+05,10
1.079919568e-01,1.597031193e-01,-4.526313873e+00,1.636268903e+01,1.000584036e+03,-2.245495141e+05,10
2.044996851e-01,1.240036661e-01,1.817431118e+01,-4.187389228e-01,9.954164231e+02,-2.151164004e+05,13
2.186090641e-01,1.116993149e-01,2.026075236e+01,7.895486114e+00,9.995163998e+02,-1.252225806e+05,14
1.983821072e-01,7.897269701e-02,9.017168196e+00,-3.630804343e+00,9.894748718e+02,5.085703223e+04,14
2.260300539e-01,1.170000186e-01,5.969873205e+00,1.395484070e+00,9.950276597e+02,8.810485512e+04,13
2.370347742e-01,9.594154897e-02,6.466289895e+00,-4.485594445e-01,9.874537084e+02,1.311065632e+05,12
2.799178751e-01,1.169000964e-01,1.213381509e+01,3.412139743e+00,1.039625460e+03,2.809527444e+05,13
2.845214577e-01,1.397653507e-01,9.169544169e+00,9.664269014e+00,1.017952676e+03,6.691737910e+04,15
3.070859209e-01,1.059594868e-01,1.354469623e+01,-2.703675250e+00,1.023467447e+03,5.133260213e+05,12
3.506280023e-01,8.615777629e-02,1.305298673e+01,-1.006608757e+00,9.815398597e+02,-3.063814439e+05,10
3.564092946e-01,1.207277157e-01,8.903117596e+00,4.277918994e+00,1.001628699e+03,8.173391750e+04,7
4.055437993e-01,1.150251322e-01,1.596650256e+01,7.329222654e+00,1.002532697e+03,1.756276626e+05,9
4.249984237e-01,9.867428302e-02,1.327395720e+01,5.294237713e+00,9.997710685e+02,5.251605120e+04,12
4.297499428e-01,9.292512764e-02,1.805704135e+01,5.997231500e+00,9.998778579e+02,-1.246252051e+05,13
1.437500326e-01,1.627256586e-01,2.842723856e+01,2.712730160e+01,1.008115409e+03,2.380251922e+05,16
1.148044927e-01,1.063305684e-01,7.107121569e+00,-1.053042006e+01,3.973909298e+02,-3.063814439e+05,5
1.369128838e-01,1.720585545e-01,7.435609743e+00,1.594596751e+01,1.015259781e+03,5.102216839e+05,13
1.585846341e-01,1.556499045e-01,1.464682249e+01,7.381519530e+00,1.019494125e+03,6.555001468e+05,14
1.985066207e-01,1.358483424e-01,1.696062399e+01,2.190796866e+00,9.960238786e+02,2.841742991e+05,15
2.041983322e-01,1.402711624e-01,6.089599443e+00,7.797340459e+00,1.005311582e+03,4.195207130e+05,13
2.463013616e-01,1.188443424e-01,2.190416550e+01,4.356301405e+00,1.001354126e+03,3.611156143e+05,13
2.504812322e-01,1.149678577e-01,8.909781757e+00,1.294076472e+00,9.932630965e+02,-8.956985720e+04,11
2.848114468e-01,1.089480942e-01,1.282595585e+01,-3.978062429e+00,1.021658793e+03,-1.814468058e+05,11
2.936815411e-01,1.285890699e-01,6.338944855e+00,5.511689002e+00,1.037282470e+03,1.430403660e+05,10
3.070274669e-01,1.130760845e-01,8.493320343e+00,1.144104444e+00,1.012444951e+03,-2.353885781e+05,13
3.481488428e-01,1.185283991e-01,1.401913297e+01,-1.127590001e+00,9.989992830e+02,2.268877074e+04,9
3.508355327e-01,1.020238832e-01,8.484186269e+00,-1.336534492e+00,9.919597515e+02,-1.662698898e+05,10
4.086910410e-01,1.313700580e-01,1.202964246e+01,1.696678070e+00,9.984147787e+02,-9.324212031e+04,12
4.305055411e-01,1.554418345e-01,1.987627441e+01,4.746272294e+00,9.941865311e+02,-3.063814439e+05,10
4.453847743e-01,1.208997238e-01,1.413992514e+01,2.851461742e+00,1.003316585e+03,3.038784389e+05,11
4.500000000e-06,7.862481309e-02,0.000000000e+00,4.654829720e-01,1.005186925e+03,1.531907220e+06,13
7.777004902e-02,1.355280422e-01,1.317347591e+01,-6.047664025e-01,1.001187819e+03,2.344255375e+05,11
1.359691309e-01,1.636131116e-01,1.635647941e+00,3.884530027e+00,1.005388687e+03,2.936498968e+05,16
1.618491116e-01,1.495410097e-01,1.307618948e+01,-2.773314014e+00,1.012271767e+03,7.433093714e+05,15
1.975568039e-01,1.672756445e-01,1.196593588e+01,7.365089298e+00,9.866416464e+02,-1.448604739e+05,17
1.745904525e-01,1.407406091e-01,1.112319098e+00,-3.446047522e+00,9.896096749e+02,-3.063814439e+05,13
2.260896860e-01,1.556933930e-01,1.121622956e+01,1.167473853e+01,9.869656094e+02,-3.063814439e+05,16
2.498197047e-01,1.410823645e-01,8.338458214e+00,-3.845740078e-02,9.787390394e+02,-3.063814439e+05,12
2.715697685e-01,1.362372626e-01,1.128125476e+01,1.038410363e+00,1.016923646e+03,-3.063814439e+05,13
2.935098932e-01,1.579867334e-01,1.192250163e+01,2.579701732e+00,9.767054929e+02,-1.383826855e+04,14
3.071381548e-01,1.497777081e-01,8.817027188e+00,3.824703892e+00,9.776207771e+02,7.814917479e+04,13
3.554741912e-01,1.347244492e-01,1.311760174e+01,6.502724437e-01,9.950668777e+02,-1.264032802e+05,8
3.606292557e-01,1.618523655e-01,1.185468606e+01,2.932480565e+00,1.001843362e+03,1.243591070e+05,12
4.172688807e-01,1.395411403e-01,1.797663177e+01,7.158323413e+00,1.000799666e+03,8.017568046e+04,12
4.337003996e-01,1.497053379e-01,1.152444659e+01,8.470099642e-01,1.006361879e+03,2.749431503e+05,11
4.506660161e-01,1.108870344e-01,1.553847211e+01,-1.371680491e+00,9.990147388e+02,-2.096942728e+05,7
7.401637811e-02,1.166047269e-01,-1.336240969e+01,1.471355600e+01,9.936068404e+02,-3.063814439e+05,10
6.959341710e-02,1.686223454e-01,-1.424362226e+01,-1.672819829e+00,9.995005799e+02,-2.562930074e+05,13
1.132804666e-01,1.784877333e-01,1.025440851e-01,3.665414788e+00,9.978768819e+02,3.325142109e+05,12
1.572840860e-01,1.844773784e-01,8.678527068e+00,8.383045487e+00,1.006766847e+03,3.587154422e+04,18
1.693585946e-01,1.683056436e-01,9.099708126e+00,6.288419287e+00,1.005579760e+03,-1.653395744e+05,17
2.072959814e-01,1.789101874e-01,8.801244759e+00,2.468021083e+00,1.002652590e+03,2.106385574e+05,13
2.220281641e-01,1.583193244e-01,1.606922064e+01,2.714254545e+00,9.998679021e+02,-1.877647513e+05,14
2.512580251e-01,1.690232393e-01,8.554108757e+00,2.485949044e+00,9.972367653e+02,-3.685306519e+04,13
2.582090454e-01,1.714558314e-01,7.603530568e+00,6.407722674e+00,1.000862650e+03,1.100480496e+05,14
2.994044117e-01,1.696048168e-01,1.190296153e+01,2.616087531e+00,9.823255492e+02,-4.416313858e+03,15
3.153487257e-01,1.562824574e-01,9.953855454e+00,4.119351453e+00,9.820390379e+02,4.812003820e+04,12
3.363743436e-01,1.657943657e-01,9.634944178e+00,-1.219283520e+00,9.976013613e+02,-1.014262483e+05,14
3.565087412e-01,1.485712610e-01,9.091264823e+00,3.407099998e-01,1.000180891e+03,-1.153192551e+04,11
3.987583624e-01,1.751090289e-01,1.068870019e+01,-4.736854208e-02,9.981982467e+02,-1.081935946e+05,14
3.792727580e-01,1.645175431e-01,6.475108681e+00,2.591401325e+00,9.941764188e+02,-2.583768797e+05,12
4.430658567e-01,1.871695462e-01,2.192045889e+01,2.710364564e+00,9.994652404e+02,-2.418193506e+05,7
4.500000000e-06,1.084284862e-01,0.000000000e+00,-7.463664617e-01,1.005023159e+03,1.487407489e+06,12
7.679886819e-02,1.436347677e-01,-2.242385149e+00,-3.691423110e+00,9.986788470e+02,9.123806901e+04,12
1.103560560e-01,1.891023250e-01,-5.191732263e+00,6.756433159e+00,9.991799906e+02,-7.068046649e+04,14
1.523615417e-01,1.899985201e-01,1.382424540e+01,6.568076750e+00,1.009861517e+03,4.570206397e+05,18
1.843256188e-01,1.722094065e-01,9.982775168e+00,-5.302299955e+00,1.004509426e+03,5.996117707e+05,17
1.870083870e-01,1.960121288e-01,5.165260899e+00,5.671493480e+00,9.875493884e+02,2.494513925e+04,15
2.288393569e-01,1.889824787e-01,9.454894716e+00,3.645592335e+00,1.000336480e+03,2.575247458e+05,16
2.389626278e-01,1.861604756e-01,1.109505171e+01,1.818400006e+00,1.001212162e+03,4.963756702e+04,14
2.660329899e-01,1.825762786e-01,5.539083286e+00,1.514748557e+00,9.972034380e+02,1.857745762e+04,13
2.934054444e-01,1.907765576e-01,1.035399445e+01,8.818937911e-02,9.963925586e+02,-1.629201297e+05,14
3.093161344e-01,1.898442238e-01,7.735848324e+00,4.115346814e+00,1.004344853e+03,6.660053862e+04,15
3.358624456e-01,1.652596372e-01,6.423049445e+00,-2.650610416e+00,9.987099096e+02,-7.179716643e+04,14
3.553038218e-01,1.902458148e-01,8.357357881e+00,3.446498752e+00,9.959485612e+02,-7.998159237e+04,14
3.897385542e-01,1.684864907e-01,8.823359160e+00,3.753507839e+00,1.003523035e+03,3.391195296e+05,13
4.322249508e-01,1.789300747e-01,1.123376985e+01,1.957897507e+00,1.001593825e+03,-6.540259594e+04,10
4.408244933e-01,1.312871657e-01,1.204013377e+01,-8.098853557e+00,9.959712012e+02,-2.329547877e+05,11
4.500000000e-06,1.373974479e-01,0.000000000e+00,2.819949373e-01,1.004908866e+03,1.504743162e+06,13
1.020226220e-01,2.156308890e-01,2.140897317e+00,-3.941948590e+00,1.004318262e+03,3.336301771e+05,13
1.151017121e-01,1.990306718e-01,5.309066318e+00,3.883682369e-01,9.957710490e+02,-1.890246589e+05,14
1.449469525e-01,2.043042313e-01,5.645574746e+00,4.765275846e-01,9.869819071e+02,2.095007758e+04,17
1.789898648e-01,2.031025490e-01,1.077943228e+01,1.306627825e+00,1.003423967e+03,4.097511642e+05,16
2.024744550e-01,2.070482508e-01,1.112313786e+01,2.651123592e+00,1.003502854e+03,8.663067269e+04,15
2.160895386e-01,1.956389648e-01,3.230005798e+00,2.243325554e+00,9.933931625e+02,5.000143792e+04,16
2.561901989e-01,2.090570814e-01,1.249714352e+01,4.395061471e+00,9.975743261e+02,-3.135610214e+04,17
2.669289370e-01,1.944518806e-01,1.017347079e+01,-1.191797431e+00,9.998143348e+02,1.326426708e+04,14
2.959334794e-01,2.059057850e-01,1.191839692e+01,2.988201368e+00,1.007197455e+03,1.865050733e+05,14
3.242329257e-01,1.990940128e-01,1.301112170e+01,7.778182545e-01,9.981972054e+02,-1.393785649e+05,16
3.369374762e-01,2.170510572e-01,1.031293496e+01,3.432855606e+00,9.989302177e+02,1.305724892e+05,16
3.670466818e-01,1.862414826e-01,1.241310748e+01,-7.339569728e-01,1.007943846e+03,2.947567424e+05,15
3.739022171e-01,2.133288334e-01,9.129775820e+00,3.296430296e+00,1.004968804e+03,9.927043300e+03,13
3.996627846e-01,1.886247732e-01,6.968721568e+00,-3.081795174e+00,1.000716011e+03,6.883481749e+04,14
4.140873459e-01,2.082913376e-01,7.596216200e+00,1.138971475e+00,1.004165214e+03,4.594128990e+05,11
4.500000000e-06,1.663995163e-01,0.000000000e+00,2.900903594e-01,1.004878535e+03,1.490924271e+06,12
9.697550554e-02,2.217682711e-01,4.185732723e+00,1.221095463e+00,9.993595771e+02,-5.883312781e+03,12
1.339556652e-01,2.186549900e-01,1.244725236e+01,2.625183107e+00,1.016871754e+03,8.038761363e+05,15
1.392109041e-01,2.229691763e-01,1.497225670e+00,1.846452554e+00,9.873712840e+02,-1.512420685e+05,16
1.677751965e-01,2.208169308e-01,3.624909620e+00,3.341798764e+00,9.944187120e+02,-8.465646297e+04,14
1.943518239e-01,2.265657711e-01,7.462988221e+00,3.401550445e+00,9.947970284e+02,8.774886700e+03,13
2.185103537e-01,2.231226997e-01,7.050894051e+00,-1.334068377e-01,9.976670350e+02,2.708939515e+04,15
2.444790755e-01,2.229372341e-01,9.339025671e+00,6.627175653e-01,9.995417040e+02,6.677840258e+04,14
2.680813092e-01,2.177692181e-01,9.214857597e+00,-9.886994122e-01,1.001038989e+03,1.308122106e+05,13
2.960174272e-01,2.250641989e-01,1.187700047e+01,1.893745907e+00,9.934103839e+02,-1.891557594e+05,16
3.145171153e-01,2.158017100e-01,1.017963543e+01,-2.112489907e+00,1.001447014e+03,-5.577845567e+03,13
3.417383683e-01,2.012071740e-01,1.195123360e+01,-1.627344060e+00,1.003730139e+03,6.893515011e+04,13
3.577032981e-01,2.206366524e-01,9.859088633e+00,6.745690285e-02,9.959946030e+02,-9.186619939e+04,13
3.777428510e-01,2.005524524e-01,8.746501628e+00,-1.768581275e+00,9.956726518e+02,-2.134083640e+05,14
