x,y,vx,vy,rho,pressure,neighbor_count
4.500000000e-06,4.500000000e-06,0.000000000e+00,0.000000000e+00,9.980180060e+02,-1.570619326e+05,10
3.292530834e-02,4.500000000e-06,1.212692387e-01,0.000000000e+00,1.003337818e+03,1.117714384e+06,13
6.894793761e-02,4.500000000e-06,2.943574599e-01,0.000000000e+00,1.003596648e+03,1.134728610e+06,12
2.690845322e-01,2.312692439e-01,1.164747041e+01,2.342137107e+00,9.668818248e+02,-6.989944552e+05,10
1.051779383e-01,4.500000000e-06,4.897036433e-01,0.000000000e+00,1.003853744e+03,1.149703180e+06,12
2.501201404e-01,2.268746819e-01,1.277920482e+01,2.411525454e+01,1.009141700e+03,5.313635227e+05,7
1.414935071e-01,4.500000000e-06,6.735303045e-01,0.000000000e+00,1.004058293e+03,1.168337711e+06,13
1.778455203e-01,4.500000000e-06,6.168324850e-01,0.000000000e+00,1.003999271e+03,1.153930119e+06,13
2.152670429e-01,4.500000000e-06,5.801561608e-01,0.000000000e+00,1.003788155e+03,1.120416844e+06,13
2.537295258e-01,4.500000000e-06,5.213549252e-01,0.000000000e+00,1.003639510e+03,1.096766211e+06,12
2.934012465e-01,4.500000000e-06,4.709109141e-01,0.000000000e+00,1.003579460e+03,1.083278461e+06,12
3.345613602e-01,4.500000000e-06,4.800416932e-01,0.000000000e+00,1.003624460e+03,1.081664123e+06,11
3.883420217e-01,4.500000000e-06,2.342851996e-03,0.000000000e+00,1.003450148e+03,1.064705624e+06,11
4.314886894e-01,4.500000000e-06,1.962264549e-02,0.000000000e+00,1.003442600e+03,1.064088458e+06,11
5.462892003e-01,4.500000000e-06,3.919927958e-01,0.000000000e+00,1.003563204e+03,1.074118018e+06,10
9.999955000e-01,1.141848811e-01,0.000000000e+00,-4.005695027e-01,1.003592525e+03,1.076755131e+06,10
4.500000000e-06,2.244636428e-02,0.000000000e+00,9.038154196e-03,1.004750447e+03,1.541589320e+06,13
2.978090328e-01,2.481938808e-01,1.368583022e+01,1.415293964e+01,9.949452217e+02,1.630591014e+05,13
3.503895198e-01,1.530103253e-01,1.748393514e+01,1.666553669e+00,9.932431508e+02,-4.205950009e+05,9
3.046679113e-01,6.706875011e-02,1.778754461e+01,-8.037451764e-01,9.988140335e+02,-1.696977091e+05,11
2.247024058e-01,1.496120893e-01,1.267133988e+01,6.121585493e+00,9.929424232e+02,-5.108145604e+05,3
2.563105954e-01,6.664651947e-02,-5.811663181e+00,1.643922656e+01,9.968980511e+02,-2.476073451e+05,10
2.950108980e-01,1.517272580e-01,9.231755969e+00,7.523859066e+00,8.996400909e+02,-6.989944552e+05,6
3.642745223e-01,7.575409273e-02,1.619850885e+01,-9.461376258e-01,9.999899393e+02,-5.284745703e+04,10
4.014276122e-01,9.557206927e-02,1.338723533e+01,4.440950779e+00,9.992162333e+02,-1.219452367e+05,11
4.136338300e-01,9.433813050e-02,1.556639950e+01,3.262839377e+00,9.966044896e+02,4.011600108e+04,9
4.371407524e-01,9.980508267e-02,1.413884514e+01,9.909891595e-01,9.935493679e+02,-2.815812650e+05,11
4.900676865e-01,9.539340701e-02,8.194400051e+00,1.139640995e+00,1.000891769e+03,4.772258056e+04,7
3.906399663e-01,1.091978410e-01,4.701015520e+00,-1.315891283e+00,9.958602955e+02,-2.889230412e+05,7
5.281846243e-01,1.556961375e-01,1.095971142e+01,-9.939013701e-01,1.001855577e+03,7.032823501e+04,10
4.937337059e-01,9.996332097e-02,1.128465110e+01,4.518151317e+00,1.001008140e+03,3.569488957e+04,7
5.682868936e-01,1.095931175e-01,1.466711126e+01,-2.686094608e-01,1.000162304e+03,-9.269501174e+04,5
4.500000000e-06,5.157645585e-02,0.000000000e+00,2.651200367e-02,1.004257091e+03,1.480749340e+06,12
1.006682269e-01,2.304633676e-01,4.166233148e+00,4.911755531e+00,1.014894040e+03,5.329305953e+05,10
1.059150101e-01,1.925867286e-01,1.112342163e+00,1.401004163e-01,9.969645948e+02,-1.745163615e+05,8
2.956559553e-01,1.272946545e-01,1.128930966e+01,1.097627090e+01,1.058454768e+03,1.124457268e+06,7
3.255437594e-01,1.000141286e-01,2.555777557e+00,-1.289067366e+00,1.014967886e+03,4.524188283e+04,11
2.679841891e-01,9.469283922e-02,1.292035768e+01,4.129535323e-01,9.849286080e+02,-6.989944552e+05,8
2.898253333e-01,1.211397428e-01,1.502204536e+01,-3.864096194e+00,9.878217024e+02,-6.989944552e+05,8
3.574823014e-01,7.484412344e-02,1.468312501e+01,-6.771469033e-01,1.000498800e+03,8.122640546e+04,10
3.871878383e-01,1.234622132e-01,1.287583951e+01,-1.690687639e-01,1.003647012e+03,1.730961609e+05,8
3.675973660e-01,1.697569814e-01,4.822366175e+00,4.381512116e+00,1.004637874e+03,-2.721606489e+05,14
4.364610581e-01,1.022851845e-01,1.200231050e+01,1.547595215e+00,1.003679451e+03,1.338183722e+04,10
4.617078156e-01,1.019287312e-01,1.607291262e+01,-8.289198377e-01,1.002924353e+03,1.100536592e+05,11
4.646159925e-01,1.014777018e-01,1.083852174e+01,-1.206638671e+00,9.990791729e+02,3.245435508e+04,12
5.272554546e-01,1.556792886e-01,1.041682389e+01,-1.151978390e+00,1.002667566e+03,1.592582498e+05,10
6.026275275e-01,8.972994723e-02,1.635743039e+01,-1.125467610e+01,9.954656464e+02,-2.956098931e+05,8
5.639250107e-01,1.033534708e-01,1.414379260e+01,6.589622545e+00,9.986280274e+02,-3.205149752e+05,6
1.947590696e-01,2.173739146e-01,-3.407144541e+00,-1.511054405e+00,1.000000000e+03,0.000000000e+00,4
1.724238966e-01,6.431898459e-02,5.578296614e+00,-2.055125826e+00,1.000075007e+03,2.090932260e+05,9
1.904474717e-01,2.126769857e-01,6.580524186e+00,8.441622507e-02,1.000751100e+03,-2.239387133e+05,4
2.414243318e-01,2.482111591e-01,5.484396585e+00,1.097042347e+01,9.750844395e+02,-1.272294270e+05,10
3.119516739e-01,1.019358565e-01,1.177692334e+01,-1.823523844e+00,9.852959777e+02,-1.126152064e+05,9
