x,y,vx,vy,rho,pressure,neighbor_count
2.140417951e-07,4.500000000e-06,-7.587377513e-02,0.000000000e+00,9.984399323e+02,-1.488656839e+05,10
3.118270916e-02,4.500000000e-06,1.168424278e+00,0.000000000e+00,1.002361489e+03,1.147116543e+06,13
6.200177009e-02,4.500000000e-06,1.492998142e+00,0.000000000e+00,1.003585466e+03,1.263167410e+06,13
1.428208434e-01,1.130682239e-01,2.766503515e+01,3.811604619e+01,9.574950751e+02,-4.802866965e+05,8
9.609160854e-02,4.500000000e-06,2.048772734e+00,0.000000000e+00,1.004264090e+03,1.221705274e+06,13
1.610645494e-01,1.268593326e-01,8.725331055e+00,6.544133150e+00,9.682702559e+02,-4.802866965e+05,12
1.311423672e-01,4.500000000e-06,8.816822146e-01,0.000000000e+00,1.003640472e+03,1.136287152e+06,12
1.684746802e-01,4.500000000e-06,1.101473668e+00,0.000000000e+00,1.003604162e+03,1.103590140e+06,12
2.070521980e-01,4.500000000e-06,4.255691508e-01,0.000000000e+00,1.003589115e+03,1.091769635e+06,12
2.467846348e-01,4.500000000e-06,5.513577636e-01,0.000000000e+00,1.003571002e+03,1.082918071e+06,12
2.876505783e-01,4.500000000e-06,5.449801417e-01,0.000000000e+00,1.003503463e+03,1.073174829e+06,12
3.292024684e-01,4.500000000e-06,4.900787803e-01,0.000000000e+00,1.003420886e+03,1.063761395e+06,11
3.875262727e-01,4.500000000e-06,7.497848860e-02,0.000000000e+00,1.003489236e+03,1.067801699e+06,11
4.318968499e-01,4.500000000e-06,7.819110961e-02,0.000000000e+00,1.003459570e+03,1.065305971e+06,11
5.419500367e-01,4.500000000e-06,3.931634884e-01,0.000000000e+00,1.003804350e+03,1.097166195e+06,11
8.857529875e-01,6.094501196e-02,7.845469400e+01,7.282599359e+00,1.002165337e+03,8.647084931e+05,10
4.500000000e-06,2.121381271e-02,0.000000000e+00,5.235952098e-01,1.003793428e+03,1.509772399e+06,13
1.147458754e-01,7.684581732e-02,1.251632385e+01,-8.395950213e+00,9.201426596e+02,-4.802866965e+05,8
1.515730125e-01,1.114873539e-01,7.296383575e+00,4.276591434e+00,9.639296121e+02,-4.802866965e+05,7
1.796164796e-01,9.537207942e-02,1.544015535e+01,2.907810189e+00,9.798372873e+02,-4.802866965e+05,12
1.677727192e-01,6.615226419e-02,5.106711694e+00,4.325494311e-01,9.961082435e+02,1.628119729e+05,11
1.919683157e-01,8.302338209e-02,7.294112444e+00,1.059654794e+01,1.023013642e+03,1.131384737e+06,13
2.257758081e-01,8.456907325e-02,6.877167021e+00,2.335064371e+00,1.000888849e+03,-2.141792152e+04,13
