x,y,vx,vy,rho,pressure,neighbor_count
3.941650261e-06,4.500000000e-06,-7.033370049e-03,0.000000000e+00,9.979742643e+02,-1.584742083e+05,10
3.319458046e-02,4.500000000e-06,5.990669573e-02,0.000000000e+00,1.003410431e+03,1.117625811e+06,13
6.952538025e-02,4.500000000e-06,1.072595094e-01,0.000000000e+00,1.003566182e+03,1.126205205e+06,12
3.083539726e-01,2.390290606e-01,1.497522320e+01,1.160863679e+01,9.911219794e+02,-2.831167003e+05,13
1.060752154e-01,4.500000000e-06,1.479395215e-01,0.000000000e+00,1.003778289e+03,1.138403019e+06,12
2.869036536e-01,2.399314030e-01,2.299345745e+01,4.877473672e+00,9.642741568e+02,-8.442410806e+05,9
1.426088195e-01,4.500000000e-06,1.760005930e-01,0.000000000e+00,1.003988607e+03,1.158832309e+06,13
1.790423343e-01,4.500000000e-06,2.298604058e-01,0.000000000e+00,1.004044035e+03,1.159106180e+06,13
2.163623412e-01,4.500000000e-06,2.103072554e-01,0.000000000e+00,1.003863704e+03,1.128370414e+06,13
2.547380457e-01,4.500000000e-06,1.951519903e-01,0.000000000e+00,1.003710786e+03,1.103716141e+06,12
2.943215610e-01,4.500000000e-06,1.836937186e-01,0.000000000e+00,1.003642013e+03,1.089017261e+06,12
3.354785019e-01,4.500000000e-06,1.767517658e-01,0.000000000e+00,1.003685004e+03,1.087065369e+06,12
3.883513729e-01,4.500000000e-06,2.903554509e-03,0.000000000e+00,1.003449864e+03,1.064714451e+06,11
4.315174438e-01,4.500000000e-06,3.378510485e-03,0.000000000e+00,1.003444091e+03,1.064240570e+06,11
5.470254151e-01,4.500000000e-06,1.345993830e-01,0.000000000e+00,1.003516855e+03,1.070172572e+06,10
9.999955000e-01,1.134033798e-01,0.000000000e+00,-1.485488191e-01,1.003541984e+03,1.072362164e+06,10
4.500000000e-06,2.245816467e-02,0.000000000e+00,3.404447741e-04,1.004853029e+03,1.547942467e+06,13
3.213708886e-01,2.573128846e-01,1.192735722e+01,1.813546215e+00,9.706694491e+02,-8.442410806e+05,15
3.807182303e-01,1.615544620e-01,1.553494659e+01,6.171146920e+00,9.975733445e+02,-1.440021742e+05,9
3.399504865e-01,6.676241193e-02,1.733210715e+01,1.210042555e+00,9.979929454e+02,-1.707965905e+05,11
2.517029174e-01,1.662992249e-01,1.702940461e+01,1.181996921e+01,9.848710688e+02,-5.639568667e+05,3
2.594506042e-01,8.521837628e-02,1.203041549e+01,1.598722272e+00,9.376844129e+02,-8.442410806e+05,5
3.247503014e-01,1.513155731e-01,1.994196305e+01,-5.316110930e+00,1.009360533e+03,3.085151818e+05,7
3.971408943e-01,7.409213451e-02,1.627880421e+01,-1.150620244e-01,9.999952709e+02,2.575350602e+03,10
4.240907219e-01,1.034085529e-01,1.155794596e+01,2.769312919e+00,9.975379515e+02,-8.083273258e+04,9
4.414235608e-01,1.020141402e-01,1.227569237e+01,5.578137390e+00,9.978914594e+02,-9.067361921e+04,9
4.642058044e-01,1.027575707e-01,1.335971957e+01,1.387979569e+00,1.002140345e+03,8.099569681e+04,11
5.092542891e-01,9.654679001e-02,1.092311155e+01,7.140044774e-01,1.000461902e+03,3.030784115e+04,8
4.054217323e-01,1.105232169e-01,7.168286467e+00,1.666395354e+00,1.000801305e+03,1.124746472e+05,9
5.550739429e-01,1.516794835e-01,1.277147614e+01,-2.929485066e+00,9.996734915e+02,-1.031179159e+05,8
5.170818719e-01,1.096238585e-01,1.166853274e+01,4.842279080e+00,1.000000000e+03,0.000000000e+00,6
5.976690238e-01,1.090343379e-01,1.466711126e+01,-2.882615036e-01,1.000000000e+03,0.000000000e+00,4
4.500000000e-06,5.161657289e-02,0.000000000e+00,4.829834518e-03,1.004258858e+03,1.479420816e+06,12
9.375638583e-02,2.268865005e-01,-2.280096103e+00,-1.346204751e+00,1.021320858e+03,6.907037407e+05,13
1.069110547e-01,1.967584105e-01,2.508857245e-01,5.116170565e+00,1.013354378e+03,2.664637785e+05,9
3.193240652e-01,1.459245070e-01,1.437283930e+01,1.096212445e+01,9.857650174e+02,-2.512622586e+05,7
3.328636941e-01,1.002751545e-01,2.665659345e+00,-5.439684081e-01,1.000148244e+03,5.419016656e+04,8
2.827309702e-01,8.913792785e-02,1.153215082e+01,-1.015946189e+01,1.064839669e+03,8.784706142e+04,7
3.289597938e-01,1.284986109e-01,1.434037831e+01,1.014859713e+01,1.011320888e+03,-2.142523248e+05,9
