step,t,dt,vmax,rho_min,rho_avg,rho_max,err_avg_pct,p_min,p_avg,p_max,neigh_min,neigh_avg,neigh_max
145,0.07250000000000005,0.0005,0.7282053184840797,977.204596346042,999.4803765735892,1026.9125976159683,-0.05196234264107488,-11397.701826979017,-259.8117132053745,13456.298807984127,2,9.62,14
146,0.07300000000000005,0.0005,0.7766630837457607,980.7323972839778,998.9412534211955,1028.6411819131538,-0.10587465788046178,-9633.801358011113,-529.373289402309,14320.590956576892,2,9.7,14
147,0.07350000000000005,0.0005,0.7970939766470404,979.6769389393212,998.8017447142047,1027.4850750870573,-0.11982552857952283,-10161.530530339405,-599.1276428976141,13742.53754352867,2,9.62,14
148,0.07400000000000005,0.0005,0.7964316795690315,980.4339050070001,999.2991764691546,1023.0134028469826,-0.0700823530845364,-9783.047496499932,-350.4117654226819,11506.701423491279,2,9.72,14
149,0.07450000000000005,0.0005,0.7857977665445975,982.0947580339417,1000.2995543043216,1022.857699622237,0.029955430432164688,-8952.620983029135,149.77715216082348,11428.849811118482,2,9.68,14
150,0.07500000000000005,0.0005,0.7198109336034912,984.5276747481563,1001.3933214823375,1026.2043485219042,0.13933214823376383,-7736.16262592185,696.6607411688194,13102.174260952097,2,9.7,14
151,0.07550000000000005,0.0005,0.6098503295195356,983.0801649000524,1002.1817948740879,1027.420527431171,0.2181794874087756,-8459.917549973796,1090.8974370438782,13710.263715585483,2,9.68,14
152,0.07600000000000005,0.0005,0.6313904498754793,979.9905418920541,1002.5112311541429,1026.4892065575934,0.25112311541428284,-10004.729053972937,1255.6155770714145,13244.603278796716,2,9.74,14
153,0.07650000000000005,0.0005,0.6618258137513643,978.1061048506106,1002.5173215453834,1027.1679842110677,0.25173215453835635,-10946.947574694717,1258.6607726917819,13583.992105533867,2,9.74,14
154,0.07700000000000005,0.0005,0.6496382020122933,973.018914133556,1002.4725551731973,1026.984546643746,0.247255517319745,-13490.542933222003,1236.2775865987248,13492.273321872972,2,9.7,14
155,0.07750000000000005,0.0005,0.7796743524448302,968.9005588337506,1002.5264679239298,1026.697384645028,0.25264679239297605,-15549.720583124725,1263.2339619648806,13348.692322514013,2,9.72,14
156,0.07800000000000006,0.0005,0.8823211101045758,970.3620359364915,1002.5457531670529,1024.0499312762547,0.2545753167052801,-14818.982031754274,1272.8765835264003,12024.965638127356,2,9.68,14
157,0.07850000000000006,0.0005,0.9311059433033831,977.2827264238415,1002.2130117381707,1018.6021699393925,0.2213011738170547,-11358.636788079253,1106.5058690852732,9301.084969696261,2,9.56,14
158,0.07900000000000006,0.0005,0.9044817758826371,980.5621088340591,1001.2961057086028,1014.051632996493,0.12961057086029532,-9718.945582970435,648.0528543014766,7025.816498246513,2,9.54,14
159,0.07950000000000006,0.0005,0.7922747298967819,981.2382544420774,999.8657052404357,1020.7384224316162,-0.013429475956423177,-9380.872778961304,-67.14737978211582,10369.211215808093,3,9.56,14
160,0.08000000000000006,0.0005,0.6465863868069084,976.3910751070381,998.3292645858864,1023.5912279763223,-0.16707354141136285,-11804.462446480955,-835.3677070568141,11795.613988161165,3,9.58,14
161,0.08050000000000006,0.0005,0.5952133786542297,973.797046975338,997.2636847539469,1021.9179519871429,-0.27363152460532025,-13101.476512330975,-1368.1576230266012,10958.975993571472,3,9.58,14
162,0.08100000000000006,0.0005,0.7226447041932988,974.295962051058,997.1134680730945,1025.0804362698689,-0.288653192690554,-12852.018974470979,-1443.2659634527695,12540.218134934436,3,9.66,14
163,0.08150000000000006,0.0005,0.8178568600775908,973.8171401306523,997.9387222188359,1023.4561295351197,-0.2061277781163931,-13091.42993467384,-1030.6388905819651,11728.064767559828,3,9.66,14
164,0.08200000000000006,0.0005,0.9453609915745933,977.4456630065853,999.396345084755,1017.236109183962,-0.060365491524489355,-11277.168496707362,-301.82745762244684,8618.05459198098,3,9.64,14
165,0.08250000000000006,0.0005,0.9930399572875629,983.624186665532,1000.9493870585673,1016.9112108494396,0.0949387058567171,-8187.906667234018,474.69352928358535,8455.605424719806,3,9.58,14
166,0.08300000000000006,0.0005,0.9703285508440831,980.3519914398969,1002.1379977700093,1014.5846603947467,0.2137997770009208,-9824.004280051555,1068.998885004604,7292.33019737336,3,9.66,14
167,0.08350000000000006,0.0005,0.8952132731562795,977.7771590127153,1002.7580170016591,1020.7190207885898,0.27580170016590005,-11111.420493642356,1379.0085008295,10359.510394294886,3,9.7,14
168,0.08400000000000006,0.0005,0.7857247080444014,979.9053798659309,1002.8797906573881,1022.3607857012977,0.2879790657388239,-10047.310067034574,1439.895328694119,11180.392850648843,3,9.68,14
169,0.08450000000000006,0.0005,0.6566721784229643,984.45698562441,1002.713268567378,1026.0492112665813,0.2713268567377879,-7771.5071877950095,1356.6342836889394,13024.605633290663,3,9.7,14
170,0.08500000000000006,0.0005,0.6139958686323768,985.1901551962724,1002.4203189009968,1027.092812615363,0.2420318900996679,-7404.922401863814,1210.1594504983395,13546.406307681536,3,9.8,16
171,0.08550000000000006,0.0005,0.6360489303878928,982.9747303522404,1002.0262306610523,1026.9832341272877,0.202623066105215,-8512.634823879807,1013.1153305260751,13491.617063643844,3,9.8,16
172,0.08600000000000006,0.0005,0.6979571271108088,984.0187307776174,1001.4835967037465,1029.5917532669596,0.1483596703746326,-7990.634611191297,741.7983518731631,14795.876633479793,3,9.84,16
173,0.08650000000000006,0.0005,0.7174629937230556,982.237459572572,1000.795394784115,1030.8748930508743,0.07953947841148942,-8881.270213714004,397.6973920574471,15437.446525437168,3,9.76,16
174,0.08700000000000006,0.0005,0.855044459782882,978.4654717217023,1000.079526889804,1030.069225389698,0.007952688980402854,-10767.264139148836,39.76344490201422,15034.612694848987,3,9.76,16
175,0.08750000000000006,0.0005,0.9879007799621341,978.2013048975165,999.5283383669729,1026.3682622698075,-0.047166163302705504,-10899.34755124176,-235.8308165135275,13184.131134903737,3,9.68,16
176,0.08800000000000006,0.0005,1.0729246897841698,981.3957846014672,999.2867304597296,1019.2423180535297,-0.07132695402703722,-9302.1076992664,-356.63477013518633,9621.159026764872,3,9.6,16
177,0.08850000000000006,0.0005,1.0765880013979303,983.2435533234305,999.3375400276437,1018.2399768277131,-0.06624599723564564,-8378.223338284726,-331.22998617822816,9119.988413856561,3,9.68,16
178,0.08900000000000007,0.0005,0.9667477891534751,981.4453004005576,999.5020734990534,1020.7552508217807,-0.04979265009465814,-9277.349799721207,-248.96325047329074,10377.625410890345,3,9.62,16
179,0.08950000000000007,0.0005,0.7354716880637858,974.6503223966058,999.5670518695588,1019.5027908049726,-0.0432948130441364,-12674.838801697093,-216.47406522068195,9751.395402486309,3,9.64,14
180,0.09000000000000007,0.0005,0.7558193307644715,964.9719518359835,999.4273348819859,1016.4846387256487,-0.05726651180139765,-17514.024082008233,-286.3325590069883,8242.319362824332,3,9.6,14
181,0.09050000000000007,0.0005,0.7390732916449037,961.599007560822,999.1341816665077,1019.4237413538988,-0.08658183334922034,-19200.49621958901,-432.9091667461018,9711.870676949387,3,9.56,14
182,0.09100000000000007,0.0005,0.9478677558424266,965.1337674574496,998.8358243697174,1019.7477926112296,-0.11641756302826126,-17433.116271275198,-582.0878151413065,9873.896305614779,3,9.56,14
183,0.09150000000000007,0.0005,1.0882169257551106,974.0187754887409,998.6693315552204,1019.3845440920768,-0.13306684447794329,-12990.61225562957,-665.3342223897165,9692.272046038397,3,9.58,14
184,0.09200000000000007,0.0005,1.1197546096937467,983.0040460298301,998.6761996818188,1020.6181489044128,-0.13238003181811553,-8497.97698508496,-661.9001590905776,10309.074452206403,3,9.64,14
185,0.09250000000000007,0.0005,1.0672965993024115,981.2364887653082,998.7976818653276,1019.1395025521243,-0.12023181346724156,-9381.755617345902,-601.1590673362075,9569.751276062163,3,9.62,14
186,0.09300000000000007,0.0005,0.9644741264870486,982.4870712911671,998.9524242422684,1015.7898693931245,-0.10475757577316633,-8756.464354416437,-523.7878788658314,7894.934696562245,3,9.68,14
187,0.09350000000000007,0.0005,0.8396063787458874,977.0095720631472,999.1315675754012,1022.7066977160188,-0.08684324245989182,-11495.213968426413,-434.21621229945913,11353.348858009384,3,9.8,14
188,0.09400000000000007,0.0005,0.7108844550250834,973.8754440283086,999.4336969517763,1027.470504465948,-0.05663030482236106,-13062.277985845696,-283.15152411180526,13735.252232973948,3,9.84,14
189,0.09450000000000007,0.0005,0.5875020474736237,975.8063567858699,1000.0138567330422,1030.370436688273,0.0013856733042202866,-12096.821607065067,6.928366521101279,15185.218344136501,3,9.8,14
190,0.09500000000000007,0.0005,0.49037853218502814,978.5001755199662,1000.9751320169844,1031.7181477273828,0.09751320169843906,-10749.912240016896,487.5660084921952,15859.073863691377,3,9.76,16
191,0.09550000000000007,0.0005,0.4924891966604579,979.6219265099774,1002.2612983281027,1031.7561411024403,0.22612983281026477,-10189.036745011323,1130.649164051324,15878.070551220162,3,9.76,16
192,0.09600000000000007,0.0005,0.541170269949434,983.9238822227593,1003.6206181644276,1030.6471971350231,0.3620618164427393,-8038.058888620355,1810.3090822136967,15323.598567511566,3,9.76,16
193,0.09650000000000007,0.0005,0.6386599030835869,989.1686404525849,1004.6801675879232,1028.4869662645751,0.46801675879232674,-5415.679773707552,2340.083793961634,14243.483132287565,3,9.8,16
194,0.09700000000000007,0.0005,0.7235778838501682,988.114458308006,1005.0970191700471,1025.322341819839,0.5097019170046959,-5942.770845997018,2548.5095850234798,12661.17090991952,3,9.7,16
195,0.09750000000000007,0.0005,0.7894268905080305,988.7467239981138,1004.7009255904774,1021.1861852894122,0.47009255904772795,-5626.638000943103,2350.4627952386395,10593.092644706076,3,9.62,16
196,0.09800000000000007,0.0005,0.8292325109890591,985.1538410640645,1003.5563450169361,1016.1559656995853,0.355634501693591,-7423.079467967738,1778.1725084679551,8077.982849792647,5,9.66,16
197,0.09850000000000007,0.0005,0.8341238136634737,982.2243085675739,1001.9277575993194,1017.1220426018202,0.19277575993194315,-8887.845716213065,963.8787996597159,8561.021300910113,5,9.66,16
198,0.09900000000000007,0.0005,0.7956264191949819,979.1799757376848,1000.1556709682707,1015.781812503845,0.015567096827081857,-10410.0121311576,77.83548413540927,7890.906251922502,5,9.66,16
199,0.09950000000000007,0.0005,0.7096605507500119,980.1814895612581,998.5590393921503,1012.2725830122703,-0.1440960607849746,-9909.255219370949,-720.480303924873,6136.291506135138,5,9.66,16
200,0.10000000000000007,0.0005,0.5953657819816361,977.031682168822,997.3512504172849,1010.3486953028844,-0.26487495827150814,-11484.158915588978,-1324.3747913575407,5174.34765144219,5,9.76,16
201,0.10050000000000008,0.0005,0.5434976915527364,972.8440350188324,996.6287319984933,1011.8652022798391,-0.3371268001506663,-13577.982490583792,-1685.6340007533317,5932.601139919541,5,9.68,16
202,0.10100000000000008,0.0005,0.5474363573886838,971.3982571479225,996.3958798729691,1011.6689780420647,-0.36041201270309164,-14300.871426038724,-1802.0600635154574,5834.489021032368,5,9.68,16
203,0.10150000000000008,0.0005,0.6761293408780579,972.718689057384,996.6000714569209,1013.7221937211197,-0.33999285430790044,-13640.65547130798,-1699.9642715395019,6861.096860559826,5,9.68,16
204,0.10200000000000008,0.0005,0.7691927950407986,976.275010956685,997.1604890976173,1017.1815266744788,-0.2839510902382696,-11862.494521657482,-1419.7554511913484,8590.763337239423,5,9.64,14
205,0.10250000000000008,0.0005,0.820451422925599,980.8173421057792,997.9823005741034,1017.3177895052969,-0.20176994258964046,-9591.328947110413,-1008.8497129482022,8658.89475264845,5,9.6,14
206,0.10300000000000008,0.0005,0.8327502168351884,985.8553053870534,998.9538102143254,1013.191435656037,-0.10461897856745726,-7072.347306473319,-523.0948928372862,6595.717828018507,5,9.64,14
207,0.10350000000000008,0.0005,0.814837630712835,986.0890796532359,999.9387094638034,1014.3902626312665,-0.006129053619663051,-6955.460173382051,-30.645268098315313,7195.131315633262,5,9.64,14
208,0.10400000000000008,0.0005,0.7778774063003979,984.5110751007115,1000.7831214841333,1013.9789766943294,0.078312148413337,-7744.462449644232,391.56074206668495,6989.488347164695,5,9.54,14
209,0.10450000000000008,0.0005,0.7322933351227485,985.3696363891088,1001.345639582528,1014.5816379920411,0.13456395825279582,-7315.181805445604,672.8197912639791,7290.818996020562,5,9.54,14
210,0.10500000000000008,0.0005,0.6856805192848917,980.5682978276858,1001.5404396621573,1015.6905051099377,0.15404396621573518,-9715.851086157101,770.2198310786757,7845.252554968852,5,9.54,14
211,0.10550000000000008,0.0005,0.6424954129113261,978.6066639870268,1001.3731814147458,1016.2923110023381,0.13731814147455929,-10696.668006486618,686.5907073727966,8146.155501169062,5,9.62,14
212,0.10600000000000008,0.0005,0.6053205179265356,980.8935439034325,1000.9496162354557,1015.763281114583,0.09496162354555404,-9553.228048283756,474.8081177277703,7881.640557291519,5,9.6,14
213,0.10650000000000008,0.0005,0.5762520489187765,985.7300078880147,1000.445304085815,1015.5650109554434,0.04453040858149018,-7134.996055992644,222.65204290745095,7782.505477721714,5,9.6,14
214,0.10700000000000008,0.0005,0.5569787222023274,986.4223864146715,1000.0428714288245,1015.5421465808142,0.004287142882445088,-6788.806792664274,21.435714412225447,7771.0732904071165,5,9.68,14
215,0.10750000000000008,0.0005,0.5474619673568477,986.4756572982105,999.8638146585895,1015.0426220812702,-0.0136185341410462,-6762.171350894732,-68.09267070523107,7521.311040635112,5,9.68,14
216,0.10800000000000008,0.0005,0.5448633962173458,987.838971819694,999.9295797708899,1014.5802131648027,-0.0070420229110042115,-6080.514090152974,-35.21011455502107,7290.106582401336,5,9.76,14
217,0.10850000000000008,0.0005,0.5442421413695244,986.9014660179605,1000.1704264800627,1020.2135231444282,0.017042648006249914,-6549.266991019749,85.21324003124963,10106.76157221411,5,9.72,14
218,0.10900000000000008,0.0005,0.540678874319592,985.9289789434604,1000.4716557061859,1021.688552451049,0.047165570618582835,-7035.5105282698105,235.827853092914,10844.276225524482,5,9.72,14
219,0.10950000000000008,0.0005,0.531293019046549,983.2720419978643,1000.7291061800809,1019.0378085879055,0.07291061800809087,-8363.979001067833,364.55309004045444,9518.904293952744,5,9.72,14
220,0.11000000000000008,0.0005,0.6003650309393251,983.841284857798,1000.8877528946613,1013.2899195634077,0.08877528946613074,-8079.3575711010135,443.8764473306536,6644.959781703847,5,9.68,14
221,0.11050000000000008,0.0005,0.5968055830734734,987.127970797393,1000.9503430208055,1010.3285661043782,0.09503430208053261,-6436.014601303497,475.1715104026631,5164.283052189092,5,9.64,14
222,0.11100000000000008,0.0005,0.5503472877211845,987.3258294600142,1000.9583584591228,1012.2112542063983,0.09583584591228692,-6337.085269992884,479.17922956143457,6105.62710319914,5,9.58,14
223,0.11150000000000009,0.0005,0.46342227788381424,986.2510874799344,1000.9598928004747,1015.2268066460106,0.09598928004747859,-6874.456260032786,479.94640023739294,7613.403323005286,5,9.54,14
224,0.11200000000000009,0.0005,0.4518053107853932,984.6551096416683,1000.9832192472047,1015.8985663623963,0.09832192472049406,-7672.445179165834,491.60962360247026,7949.283181198154,5,9.5,14
225,0.11250000000000009,0.0005,0.4441318576531979,983.2756626876568,1001.0281561233469,1016.9619982149114,0.10281561233468338,-8362.168656171605,514.0780616734166,8480.999107455717,5,9.52,14
226,0.11300000000000009,0.0005,0.4941693293923892,985.3751634063655,1001.0743564797749,1017.6463406723366,0.10743564797749482,-7312.41829681727,537.1782398874741,8823.170336168288,5,9.54,14
227,0.11350000000000009,0.0005,0.5365402497937155,987.7906065468939,1001.0956844952125,1015.1807223806155,0.10956844952123888,-6104.696726553073,547.8422476061946,7590.36119030776,5,9.58,14
228,0.11400000000000009,0.0005,0.5147503270455628,987.3619482867393,1001.0707255582452,1016.4446496875139,0.10707255582451558,-6319.025856630333,535.3627791225779,8222.324843756951,5,9.58,14
229,0.11450000000000009,0.0005,0.45121480246170503,988.6833608049789,1000.9872885753701,1016.4657097463445,0.09872885753701166,-5658.31959751057,493.6442876850582,8232.854873172244,5,9.66,14
230,0.11500000000000009,0.0005,0.46102946957970453,991.0014144896181,1000.843586648767,1018.0436786299825,0.0843586648766823,-4499.292755190936,421.7933243834113,9021.839314991268,5,9.66,14
231,0.11550000000000009,0.0005,0.47117762154712295,987.2220190554499,1000.648054085808,1017.8257311517964,0.06480540858081758,-6388.990472275054,324.0270429040879,8912.865575898195,5,9.68,14
232,0.11600000000000009,0.0005,0.47971984551178376,986.0445395409297,1000.4178663216513,1015.9916019873093,0.04178663216514564,-6977.730229535155,208.93316082572824,7995.800993654655,5,9.68,14
233,0.11650000000000009,0.0005,0.5053382971548915,987.6620016290691,1000.1759619253529,1013.1501288497416,0.017596192535285354,-6168.999185465453,87.98096267642678,6575.064424870789,5,9.68,14
234,0.11700000000000009,0.0005,0.5509889631946088,988.5798567359504,999.9468961246537,1013.504942949964,-0.005310387534632462,-5710.071632024778,-26.551937673162325,6752.471474981974,5,9.68,14
235,0.11750000000000009,0.0005,0.5254995987130606,985.6823808174115,999.752071211548,1012.5705857368207,-0.024792878845205334,-7158.809591294244,-123.96439422602673,6285.292868410352,5,9.62,14
236,0.11800000000000009,0.0005,0.48074131288027616,985.6648197126563,999.605610705448,1011.7195520921751,-0.03943892945519304,-7167.590143671873,-197.19464727596525,5859.776046087574,5,9.6,14
237,0.11850000000000009,0.0005,0.4733643269993517,987.5798893631629,999.5125986555869,1012.0794905004808,-0.04874013444132629,-6210.05531841854,-243.70067220663145,6039.745250240401,5,9.52,14
238,0.11900000000000009,0.0005,0.4644238276032458,983.2395138758044,999.4706682639526,1010.5752520709807,-0.05293317360474373,-8380.243062097805,-264.6658680237187,5287.626035490348,5,9.46,14
239,0.11950000000000009,0.0005,0.49997162161789416,981.5583687993641,999.4734899066486,1009.7055651845532,-0.05265100933513553,-9220.815600317963,-263.2550466756777,4852.782592276582,5,9.44,14
240,0.12000000000000009,0.0005,0.5448801164422534,982.7288096442857,999.5130419544913,1012.2984479804926,-0.04869580455087122,-8635.595177857169,-243.47902275435615,6149.223990246299,5,9.42,14
241,0.1205000000000001,0.0005,0.5710824812913275,986.4544386182248,999.578886665218,1015.4731065818896,-0.04211133347820442,-6772.780690887601,-210.55666739102213,7736.553290944812,5,9.44,14
242,0.1210000000000001,0.0005,0.5723353548878205,988.1341868584522,999.6557622287207,1015.8612880279605,-0.03442377712792563,-5932.906570773923,-172.11888563962805,7930.644013980271,5,9.44,14
243,0.1215000000000001,0.0005,0.5473162188925975,988.0803236648109,999.7230399591953,1013.267093321977,-0.027696004080451638,-5959.838167594569,-138.48002040225822,6633.546660988486,5,9.44,14
244,0.1220000000000001,0.0005,0.5002228959320344,986.4547233687383,999.7590635272857,1014.4491382125282,-0.024093647271453057,-6772.638315630843,-120.46823635726533,7224.569106264084,5,9.44,14
245,0.1225000000000001,0.0005,0.4398258683265068,986.5980832950897,999.7499213479383,1015.0481542471947,-0.02500786520615065,-6700.958352455132,-125.03932603075327,7524.077123597352,5,9.48,14
246,0.1230000000000001,0.0005,0.4363875578454265,988.4368179900652,999.6981083576601,1013.0619035649073,-0.030189164234000483,-5781.591004967424,-150.94582117000243,6530.951782453656,5,9.48,14
247,0.1235000000000001,0.0005,0.4793775671002959,990.0036845755318,999.625175881991,1013.3678577074913,-0.0374824118008985,-4998.157712234104,-187.41205900449245,6683.92885374567,5,9.46,14
248,0.1240000000000001,0.0005,0.4705296146377222,988.2988251609389,999.5654857657978,1011.8862925491769,-0.04345142342022813,-5850.5874195305405,-217.25711710114064,5943.146274588457,5,9.5,14
249,0.1245000000000001,0.0005,0.4394802478789404,988.8588432661917,999.5536710964386,1010.8803060879919,-0.04463289035612309,-5570.5783669041575,-223.16445178061534,5440.153043995962,5,9.5,14
250,0.12500000000000008,0.0005,0.4357456164179171,989.0590798023615,999.6120411270334,1011.2836315966596,-0.03879588729667465,-5470.460098819274,-193.9794364833733,5641.815798329788,5,9.46,14
251,0.12550000000000008,0.0005,0.4361743115475694,986.0981233506903,999.7435914655637,1014.9000347512343,-0.025640853443639575,-6950.938324654828,-128.20426721819788,7450.017375617164,5,9.48,14
252,0.12600000000000008,0.0005,0.438084916773819,985.8468796011733,999.9326412630512,1016.2650279529732,-0.006735873694879621,-7076.560199413336,-33.679368474398075,8132.513976486621,5,9.46,14
253,0.12650000000000008,0.0005,0.4418003143501525,988.1964794762812,1000.1510038271517,1014.8638277020367,0.015100382715177952,-5901.760261859408,75.50191357588973,7431.913851018351,5,9.46,14
254,0.12700000000000009,0.0005,0.45800296612271796,989.0931152213045,1000.3655684117542,1010.976819113529,0.036556841175419776,-5453.442389347742,182.7842058770989,5488.409556764509,5,9.5,14
255,0.12750000000000009,0.0005,0.4736191091197822,987.7745619815586,1000.5443657009714,1010.3404233847946,0.054436570097136365,-6112.719009220711,272.1828504856818,5170.211692397288,5,9.5,14
256,0.12800000000000009,0.0005,0.45713181302916783,987.8520123309993,1000.6611026629756,1009.3103376872771,0.06611026629755931,-6073.993834500357,330.55133148779646,4655.168843638535,5,9.5,14
257,0.1285000000000001,0.0005,0.4574435332885657,990.0531894945531,1000.6994511823314,1011.3057125866416,0.06994511823311406,-4973.405252723467,349.7255911655703,5652.856293320781,5,9.5,14
258,0.1290000000000001,0.0005,0.4549467073771791,989.6829050252217,1000.6568747410226,1013.8006636913229,0.0656874741022766,-5158.547487389171,328.43737051138305,6900.331845661469,5,9.5,14
259,0.1295000000000001,0.0005,0.4490530631664728,988.9626077201857,1000.5460448154512,1013.3810907538414,0.05460448154511824,-5518.69613990715,273.02240772559117,6690.5453769206815,5,9.54,14
260,0.1300000000000001,0.0005,0.48209995848342896,990.8117563973344,1000.3923162107508,1012.5234686399925,0.03923162107507812,-4594.12180133279,196.15810537539062,6261.734319996265,5,9.5,14
261,0.1305000000000001,0.0005,0.5078820918787824,991.309787433898,1000.2277327777007,1011.0339894087546,0.022773277770075078,-4345.106283050995,113.8663888503754,5516.994704377283,5,9.52,14
262,0.1310000000000001,0.0005,0.49494549481503974,990.915339920647,1000.0837208751161,1009.068307189136,0.008372087511607784,-4542.330039676472,41.86043755803894,4534.153594568011,5,9.46,14
263,0.1315000000000001,0.0005,0.45112583445107995,991.8637053493198,999.9848800855287,1009.233011373153,-0.0015119914471349585,-4068.147325340078,-7.559957235674801,4616.505686576488,5,9.46,14
264,0.1320000000000001,0.0005,0.40833334085498074,989.6895361486866,999.945547492489,1008.969569906337,-0.005445250751118564,-5155.231925656722,-27.22625375559292,4484.784953168514,5,9.46,14
265,0.1325000000000001,0.0005,0.4042747923435463,988.3249555443817,999.9696715614995,1009.0406202365116,-0.00303284385006349,-5837.522227809131,-15.164219250317501,4520.310118255793,5,9.46,14
266,0.1330000000000001,0.0005,0.4034291818472464,988.9103014028071,1000.0529586190012,1010.1423140350006,0.005295861900129138,-5544.849298596432,26.479309500645584,5071.157017500298,5,9.44,14
267,0.1335000000000001,0.0005,0.42627113200825484,986.8067960965092,1000.1849236241167,1010.0599136036982,0.01849236241167455,-6596.601951745413,92.4618120583727,5029.956801849095,5,9.42,14
268,0.1340000000000001,0.0005,0.4418834090118567,987.0360377550676,1000.3488902160857,1009.0199128307329,0.03488902160859129,-6481.981122466209,174.4451080429565,4509.956415366446,5,9.42,14
269,0.1345000000000001,0.0005,0.44598177044007026,989.6663711297305,1000.5204446034736,1010.5914373665714,0.05204446034733325,-5166.814435134767,260.2223017366663,5295.718683285713,5,9.42,14
270,0.1350000000000001,0.0005,0.43639048891927906,992.4585463225438,1000.6672626319865,1012.9692947973081,0.06672626319866401,-3770.7268387280806,333.6313159933201,6484.647398654033,5,9.4,14
271,0.1355000000000001,0.0005,0.42041057815865407,993.6932100465764,1000.7532739681965,1013.5444270938544,0.07532739681965632,-3153.394976711809,376.6369840982815,6772.213546927219,5,9.4,14
272,0.1360000000000001,0.0005,0.4258061913808215,994.8195061899353,1000.7473704431766,1012.3996480128219,0.07473704431768281,-2590.246905032359,373.68522158841415,6199.82400641095,5,9.44,16
273,0.1365000000000001,0.0005,0.4617057390850273,992.6660620800237,1000.6333418168798,1012.9591839561834,0.0633341816879796,-3666.9689599881394,316.6709084398979,6479.591978091719,5,9.44,16
274,0.1370000000000001,0.0005,0.4649550572393347,991.4581223834867,1000.4165118700089,1013.2494942433623,0.04165118700088886,-4270.938808256631,208.25593500444432,6624.747121681139,5,9.44,16
275,0.1375000000000001,0.0005,0.4507459163392853,991.5685799686346,1000.1244912663408,1013.6423115685733,0.012449126634077965,-4215.710015682703,62.24563317038988,6821.155784286646,5,9.52,16
276,0.1380000000000001,0.0005,0.44582548056002613,990.2466429590917,999.802523606577,1014.2600415160119,-0.019747639342306677,-4876.678520454163,-98.73819671153343,7130.020758005969,5,9.46,16
277,0.1385000000000001,0.0005,0.424722648108202,989.5136972506688,999.5055272806827,1012.2228922911047,-0.04944727193171844,-5243.151374665615,-247.23635965859228,6111.44614555235,5,9.5,16
278,0.1390000000000001,0.0005,0.4167218847188458,990.2906734972125,999.2883822591352,1007.8195501638081,-0.07116177408647992,-4854.663251393731,-355.80887043239954,3909.7750819040584,5,9.52,16
279,0.1395000000000001,0.0005,0.43668060326077224,991.7974257757976,999.1948354197067,1004.9031118760552,-0.0805164580293572,-4101.287112101204,-402.5822901467859,2451.5559380275818,5,9.5,16
280,0.1400000000000001,0.0005,0.43148548447233287,988.5515923284933,999.2458637135985,1005.6728308271767,-0.0754136286401415,-5724.203835753371,-377.0681432007074,2836.415413588327,5,9.54,16
281,0.1405000000000001,0.0005,0.39025383251996876,982.3163105793566,999.4307335304542,1006.9009994868669,-0.05692664695457643,-8841.84471032171,-284.6332347728822,3450.499743433454,5,9.54,16
282,0.1410000000000001,0.0005,0.3821396700721849,979.1498499171989,999.7057599376707,1008.151224278346,-0.02942400623294588,-10425.075041400532,-147.12003116472948,4075.6121391730176,5,9.54,16
283,0.1415000000000001,0.0005,0.37415491990920796,979.9060515633607,1000.0039245105734,1010.6735476937869,0.0003924510573382312,-10046.974218319632,1.9622552866911656,5336.773846893437,5,9.58,16
284,0.1420000000000001,0.0005,0.3943618828573082,984.5097353132046,1000.2533914645284,1011.1045758520178,0.025339146452834704,-7745.1323433976995,126.69573226417353,5552.287926008887,5,9.58,16
285,0.1425000000000001,0.0005,0.40920746451038137,991.978916131144,1000.3983330726322,1009.5136737180943,0.03983330726320299,-4010.5419344279767,199.1665363160149,4756.836859047155,5,9.6,16
286,0.1430000000000001,0.0005,0.41007924506805554,993.1710548725031,1000.4146381531673,1006.8859144443821,0.041463815316757295,-3414.472563748461,207.31907658378645,3442.957222191069,5,9.6,16
287,0.1435000000000001,0.0005,0.3965819886486488,991.2438094395378,1000.3159605668094,1008.8360260054254,0.03159605668093604,-4378.095280231093,157.98028340468022,4418.0130027127125,5,9.6,16
288,0.1440000000000001,0.0005,0.37429948768269616,988.2977890430349,1000.1493688766221,1014.827188742663,0.014936887662222488,-5851.1054784825665,74.68443831111243,7413.594371331499,5,9.6,16
289,0.1445000000000001,0.0005,0.40579756885308954,986.8607728798896,999.9823938994435,1017.682874945579,-0.0017606100556448638,-6569.613560055188,-8.80305027822434,8841.437472789494,5,9.6,16
290,0.1450000000000001,0.0005,0.4296350694195248,987.3226531252269,999.8843349892834,1017.1595473034627,-0.011566501071660365,-6338.6734373865465,-57.83250535830172,8579.77365173133,5,9.58,16
291,0.1455000000000001,0.0005,0.4379240736711374,989.6381747732964,999.9055104903027,1013.7268053428578,-0.009448950969716409,-5180.912613351779,-47.244754848582055,6863.402671428901,5,9.54,16
292,0.1460000000000001,0.0005,0.42715331230811865,992.5182232353594,1000.0595929667949,1008.397335960701,0.005959296679476779,-3740.8883823202927,29.796483397383913,4198.6679803504785,5,9.52,16
293,0.1465000000000001,0.0005,0.3995506902848518,992.8455571878469,1000.3151370597345,1008.3198838078818,0.03151370597346055,-3577.2214060765464,157.5685298673028,4159.941903940876,5,9.48,16
