x,y,vx,vy,rho,pressure,neighbor_count
4.500000000e-06,4.500000000e-06,0.000000000e+00,0.000000000e+00,9.984446639e+02,-1.481573514e+05,10
3.053209425e-02,4.500000000e-06,-5.288478444e-01,0.000000000e+00,1.002615977e+03,1.120163246e+06,13
6.405946115e-02,4.500000000e-06,8.756766033e-01,0.000000000e+00,1.003982564e+03,1.240566029e+06,13
1.687208176e-01,1.465376965e-01,1.231146570e+01,1.287100849e+01,9.835513057e+02,-4.805671480e+05,11
9.751792220e-02,4.500000000e-06,8.137034168e-01,0.000000000e+00,1.004093505e+03,1.221890133e+06,13
1.739947198e-01,1.127550812e-01,1.024258554e+01,-2.128255222e+01,9.948416349e+02,-9.674931599e+05,6
1.325579678e-01,4.500000000e-06,1.071670937e+00,0.000000000e+00,1.003774134e+03,1.149050862e+06,12
1.694506686e-01,4.500000000e-06,6.136143730e-01,0.000000000e+00,1.003575106e+03,1.106272392e+06,12
2.077319770e-01,4.500000000e-06,5.669466209e-01,0.000000000e+00,1.003560259e+03,1.090908490e+06,12
2.473976929e-01,4.500000000e-06,4.236617615e-01,0.000000000e+00,1.003541425e+03,1.080768647e+06,12
2.881271907e-01,4.500000000e-06,2.910280807e-01,0.000000000e+00,1.003479742e+03,1.071413960e+06,12
3.297203441e-01,4.500000000e-06,3.442674238e-01,0.000000000e+00,1.003408428e+03,1.062750279e+06,11
3.876562933e-01,4.500000000e-06,1.062918283e-01,0.000000000e+00,1.003482621e+03,1.067240818e+06,11
4.318580466e-01,4.500000000e-06,-7.304758561e-02,0.000000000e+00,1.003458262e+03,1.065193851e+06,11
5.423355991e-01,4.500000000e-06,2.517946566e-01,0.000000000e+00,1.003786331e+03,1.095211100e+06,11
9.739562965e-01,8.239935253e-02,6.074982642e+01,2.364885834e+01,1.356373159e+03,8.540826575e+06,16
4.500000000e-06,2.177625846e-02,0.000000000e+00,2.710720889e-01,1.003739231e+03,1.493563529e+06,13
1.300145536e-01,5.821974621e-02,1.203789513e+01,-1.686411925e+01,9.818844832e+02,1.157059691e+06,12
1.624695312e-01,1.199378781e-01,1.932953793e+01,1.041424311e+01,1.002668365e+03,-7.666745337e+05,5
2.016653362e-01,9.633661729e-02,2.494083016e+01,-6.242453141e+00,1.021179147e+03,-5.275119479e+05,14
1.733132325e-01,6.717416711e-02,6.621480184e+00,2.265636515e-01,9.995987440e+02,-1.523338363e+05,12
1.992846084e-01,1.009331452e-01,5.732236207e+00,6.376600930e+00,9.675791656e+02,-1.708165315e+06,12
2.333610864e-01,8.594163376e-02,4.028340375e+00,-7.292864414e-01,9.893731486e+02,-3.945010363e+05,13
2.457931041e-01,8.297858396e-02,8.382171989e+00,-3.471292666e+00,1.009417153e+03,2.146055343e+05,11
2.981874939e-01,8.096462639e-02,1.026228928e+01,4.101083037e-01,1.004588555e+03,2.125736860e+05,12
2.978751875e-01,8.198577505e-02,1.458466730e+01,-1.466337035e+00,9.982213116e+02,7.099297366e+04,11
3.426811892e-01,9.300656397e-02,1.280461244e+01,-9.196430556e-01,1.006996830e+03,2.618988892e+05,11
3.796484102e-01,6.784577796e-02,1.234713985e+01,4.653918805e+00,9.978431164e+02,2.843408958e+05,12
3.288993277e-01,9.361120442e-02,9.012653339e+00,3.187603971e+00,9.895691618e+02,-3.902901128e+05,13
4.162895239e-01,1.211113193e-01,1.366039751e+01,9.660861775e+00,9.994971482e+02,5.625051373e+02,8
4.017519535e-01,6.812845358e-02,4.920527537e+00,2.477886197e+00,9.998509452e+02,-1.829742692e+04,10
4.544777362e-01,9.466811563e-02,1.429064122e+01,-4.146174534e+00,1.000293425e+03,-9.130644971e+04,9
4.500000000e-06,5.032638531e-02,0.000000000e+00,4.707115521e-02,1.004271415e+03,1.516082174e+06,12
1.154667335e-01,1.635748575e-01,7.826063689e+00,1.780846624e+01,9.978652716e+02,5.435413048e+03,8
1.056893559e-01,1.677738613e-01,1.588290464e+00,1.528920901e+00,9.936364860e+02,-4.595473839e+05,9
2.188094953e-01,1.234409701e-01,9.070036387e+00,2.074470347e-01,9.744895814e+02,-5.087834335e+05,12
2.356428939e-01,1.179660553e-01,1.822937461e+01,5.277931664e+00,9.945384382e+02,1.087639701e+05,13
2.041885905e-01,7.734052233e-02,1.799099982e+00,4.642799396e+00,9.726442906e+02,-1.513233215e+06,13
2.303039433e-01,1.199480305e-01,3.889260132e+00,4.714205959e+00,1.031053879e+03,9.068434336e+05,13
2.436631235e-01,9.305573556e-02,7.330696411e+00,-5.667559299e+00,9.991071689e+02,-7.415814026e+04,12
2.909909286e-01,1.177706845e-01,1.422820622e+01,-4.342217000e-01,1.001815780e+03,-2.328990206e+03,13
2.904146796e-01,1.487667453e-01,4.685594120e+00,8.900327511e+00,1.005426969e+03,1.479941107e+05,15
3.222123379e-01,1.018347629e-01,1.847572741e+01,-5.456520906e+00,1.005971652e+03,2.185758086e+05,12
3.613510336e-01,8.664672274e-02,8.354132456e+00,2.192094681e+00,9.915924921e+02,-5.151491982e+05,11
3.655231393e-01,1.235999857e-01,1.036896989e+01,1.425461815e+00,1.013179016e+03,3.757923783e+05,7
4.182164429e-01,1.207290908e-01,1.136758674e+01,4.965277933e+00,1.002172643e+03,2.872936069e+05,9
4.373242686e-01,1.037816196e-01,1.365719067e+01,6.040797735e+00,9.975336778e+02,-1.778939642e+05,10
4.454490408e-01,9.702393027e-02,1.479367837e+01,1.219744318e+00,1.000579430e+03,3.887739587e+05,11
1.609420085e-01,1.851877166e-01,9.312275336e+00,1.665871149e+01,9.900787092e+02,-2.388643771e+05,16
