x,y,vx,vy,rho,pressure,neighbor_count
4.500000000e-06,4.500000000e-06,0.000000000e+00,0.000000000e+00,9.982590726e+02,-1.528757074e+05,10
3.149095221e-02,4.500000000e-06,3.573844525e-01,0.000000000e+00,1.002869624e+03,1.111442174e+06,13
6.621746803e-02,4.500000000e-06,7.779435883e-01,0.000000000e+00,1.003802802e+03,1.182329224e+06,12
2.210029958e-01,1.921953119e-01,7.311169339e+00,1.048677566e+01,9.943093955e+02,-2.969943142e+05,9
1.012119118e-01,4.500000000e-06,1.090510858e+00,0.000000000e+00,1.004137576e+03,1.197661133e+06,13
2.100162560e-01,1.189184169e-01,5.242766400e+00,1.038931761e+01,9.857054370e+02,-3.069472544e+05,9
1.367569682e-01,4.500000000e-06,9.867407505e-01,0.000000000e+00,1.004020354e+03,1.167465139e+06,13
1.734074458e-01,4.500000000e-06,1.041260161e+00,0.000000000e+00,1.003710289e+03,1.123111035e+06,12
2.111110097e-01,4.500000000e-06,1.000583486e+00,0.000000000e+00,1.003526990e+03,1.094393314e+06,12
2.499988048e-01,4.500000000e-06,8.291937027e-01,0.000000000e+00,1.003460930e+03,1.078710010e+06,12
2.900932168e-01,4.500000000e-06,6.663855629e-01,0.000000000e+00,1.003429248e+03,1.069085437e+06,12
3.315617718e-01,4.500000000e-06,5.456270760e-01,0.000000000e+00,1.003451687e+03,1.066279736e+06,11
3.881787563e-01,4.500000000e-06,1.124195990e-01,0.000000000e+00,1.003458110e+03,1.065301605e+06,11
4.314735316e-01,4.500000000e-06,-7.260486327e-02,0.000000000e+00,1.003442274e+03,1.064001854e+06,11
5.438169573e-01,4.500000000e-06,4.615428498e-01,0.000000000e+00,1.003712227e+03,1.087631044e+06,11
9.999955000e-01,1.146050251e-01,0.000000000e+00,1.317314015e+00,1.003604943e+03,1.078240631e+06,10
4.500000000e-06,2.212362769e-02,0.000000000e+00,8.620344203e-02,1.004163769e+03,1.511530860e+06,13
1.821031988e-01,1.339106811e-01,1.863128038e+01,2.565597445e+01,7.992605603e+02,-3.069472544e+05,3
2.590804353e-01,1.486920617e-01,2.268063425e+01,4.035550592e+00,1.017465377e+03,6.592757883e+05,10
2.512340539e-01,6.679969934e-02,1.014503389e+01,-7.359708430e+00,9.791904428e+02,-3.069472544e+05,11
2.019308052e-01,6.668421924e-02,6.627165694e+00,4.335598921e+00,1.003234223e+03,1.018438974e+06,10
2.306475133e-01,1.087990201e-01,7.740667747e+00,5.287258267e+00,1.010037667e+03,3.558554027e+05,9
2.453741706e-01,9.617125050e-02,5.379270643e+00,2.379539530e+00,9.673331786e+02,-3.069472544e+05,15
2.846039086e-01,7.594161199e-02,1.331266394e+01,7.834507131e-01,1.000124731e+03,1.151860997e+05,13
3.338695717e-01,7.596891816e-02,1.777862805e+01,-5.076137806e+00,1.002251197e+03,-1.354030057e+05,11
3.407871333e-01,8.473281395e-02,7.556705441e+00,-1.078337019e+00,9.921766916e+02,-3.069472544e+05,11
3.740290304e-01,9.810210650e-02,8.171584063e+00,2.233819623e+00,9.905106017e+02,-2.200456709e+05,10
4.260580461e-01,8.826573738e-02,1.335143127e+01,2.121982659e+00,9.960340694e+02,-2.315950688e+05,9
3.553881741e-01,1.027704639e-01,7.290752093e+00,-2.485639580e+00,9.947310835e+02,-4.938154815e+04,9
4.657042544e-01,1.426609568e-01,1.566785208e+01,5.976825755e+00,1.004729676e+03,2.412456270e+05,8
4.286709694e-01,7.900250754e-02,1.170338526e+01,3.782276385e+00,9.997967800e+02,1.268195997e+05,11
4.935821089e-01,9.257068545e-02,1.103184521e+01,1.039827238e+00,1.000120520e+03,-1.362151130e+05,8
4.500000000e-06,5.097372188e-02,0.000000000e+00,1.678859909e-01,1.004217907e+03,1.495540628e+06,12
1.168723662e-01,1.939011175e-01,-8.323418300e+00,9.886933489e+00,1.002761036e+03,5.630441134e+04,9
1.021603171e-01,1.822851972e-01,2.298278873e+00,5.346695198e+00,9.930705206e+02,-3.069472544e+05,11
2.535805809e-01,1.197499073e-01,1.215934454e+01,-4.877238028e+00,1.028356362e+03,6.615567451e+05,11
2.909156875e-01,1.160119885e-01,1.180356712e+01,-4.461541389e+00,9.932437077e+02,-3.069472544e+05,10
