x,y,vx,vy,rho,pressure,neighbor_count
4.500000000e-06,4.500000000e-06,0.000000000e+00,0.000000000e+00,9.980260321e+02,-1.567884220e+05,10
3.287094214e-02,4.500000000e-06,1.205009739e-01,0.000000000e+00,1.003325588e+03,1.118116016e+06,13
6.881663199e-02,4.500000000e-06,2.838464484e-01,0.000000000e+00,1.003605781e+03,1.137117900e+06,12
2.647449263e-01,2.302391089e-01,9.440977278e+00,3.374365796e+00,1.020012535e+03,-2.343368012e+05,12
1.049573672e-01,4.500000000e-06,4.864956931e-01,0.000000000e+00,1.003870949e+03,1.152890756e+06,13
2.453703026e-01,2.161246576e-01,9.407761341e+00,2.690822221e+01,9.577138671e+02,-3.509853690e+05,6
1.411861569e-01,4.500000000e-06,6.920158379e-01,0.000000000e+00,1.004072330e+03,1.170338401e+06,13
1.775682565e-01,4.500000000e-06,6.098237485e-01,0.000000000e+00,1.003986578e+03,1.152143287e+06,13
2.150049533e-01,4.500000000e-06,5.815297137e-01,0.000000000e+00,1.003770736e+03,1.118627957e+06,13
2.534955205e-01,4.500000000e-06,5.123213141e-01,0.000000000e+00,1.003624646e+03,1.095259356e+06,12
2.931893860e-01,4.500000000e-06,4.667415702e-01,0.000000000e+00,1.003566637e+03,1.082106704e+06,12
3.343452293e-01,4.500000000e-06,4.760904197e-01,0.000000000e+00,1.003611293e+03,1.080497631e+06,11
3.883411029e-01,4.500000000e-06,1.492223580e-03,0.000000000e+00,1.003450225e+03,1.064721722e+06,11
4.314795936e-01,4.500000000e-06,2.112687298e-02,0.000000000e+00,1.003442255e+03,1.064069976e+06,11
5.461126894e-01,4.500000000e-06,3.887404558e-01,0.000000000e+00,1.003573720e+03,1.075059088e+06,10
9.999955000e-01,1.143638909e-01,0.000000000e+00,-3.877191344e-01,1.003603208e+03,1.077716731e+06,10
4.500000000e-06,2.244209281e-02,0.000000000e+00,1.047476433e-02,1.004731642e+03,1.540548274e+06,13
2.920108397e-01,2.418089308e-01,1.550040779e+01,1.823959882e+01,9.931638306e+02,-2.208288639e+05,13
3.432295075e-01,1.524035146e-01,1.775924223e+01,1.845929075e+00,9.958438943e+02,-3.509853690e+05,9
