x,y,vx,vy,rho,pressure,neighbor_count
1.095493590e-06,4.500000000e-06,-2.395673485e-02,0.000000000e+00,9.980039305e+02,-1.575468526e+05,10
3.301516483e-02,4.500000000e-06,1.305463389e-01,0.000000000e+00,1.003359274e+03,1.117225538e+06,13
6.915984753e-02,4.500000000e-06,2.976276406e-01,0.000000000e+00,1.003583893e+03,1.131206140e+06,12
2.785218871e-01,2.329060473e-01,1.803487449e+01,2.448521130e+00,9.745916910e+02,-3.708623625e+05,11
1.055216838e-01,4.500000000e-06,4.748046695e-01,0.000000000e+00,1.003826362e+03,1.145105063e+06,12
2.602260705e-01,2.357072029e-01,1.712123716e+01,7.452656148e+00,1.055033760e+03,1.854311812e+06,8
1.419441291e-01,4.500000000e-06,6.012817862e-01,0.000000000e+00,1.004034049e+03,1.164995944e+06,13
1.782840971e-01,4.500000000e-06,6.131384216e-01,0.000000000e+00,1.004017407e+03,1.156378823e+06,13
2.156731217e-01,4.500000000e-06,5.621182374e-01,0.000000000e+00,1.003815913e+03,1.123294818e+06,13
2.540999182e-01,4.500000000e-06,5.168660588e-01,0.000000000e+00,1.003664361e+03,1.099237389e+06,12
2.937355648e-01,4.500000000e-06,4.674063417e-01,0.000000000e+00,1.003600858e+03,1.085252523e+06,12
3.348998274e-01,4.500000000e-06,4.703390516e-01,0.000000000e+00,1.003645947e+03,1.083576763e+06,11
3.883443896e-01,4.500000000e-06,3.993963502e-03,0.000000000e+00,1.003450055e+03,1.064698252e+06,11
4.315012544e-01,4.500000000e-06,1.623513139e-02,0.000000000e+00,1.003443167e+03,1.064134841e+06,11
5.465648225e-01,4.500000000e-06,3.818226037e-01,0.000000000e+00,1.003546335e+03,1.072646042e+06,10
9.999955000e-01,1.138981486e-01,0.000000000e+00,-4.015093027e-01,1.003574723e+03,1.075178153e+06,10
4.500000000e-06,2.245191854e-02,0.000000000e+00,7.134448008e-03,1.004783181e+03,1.543489207e+06,13
3.057302053e-01,2.537881833e-01,1.165850769e+01,5.746397828e+00,9.909152519e+02,5.595478486e+03,12
3.606672605e-01,1.548997866e-01,1.471450950e+01,3.562766511e+00,1.001757389e+03,1.582691703e+05,9
3.160781814e-01,6.605554791e-02,1.771386760e+01,-1.482054438e+00,1.000177510e+03,1.415702770e+05,12
2.333311318e-01,1.531339484e-01,1.298946660e+01,6.240680128e+00,1.036530830e+03,7.700016697e+05,3
2.534114443e-01,7.539685800e-02,-3.364367435e+00,1.244217687e+01,9.888795898e+02,-3.708623625e+05,9
3.017211243e-01,1.549131630e-01,1.125410260e+01,2.853234118e+00,9.403102361e+02,-3.708623625e+05,6
3.747704398e-01,7.497076395e-02,1.644907031e+01,-1.263903285e+00,9.998672720e+02,-2.208356618e+03,10
4.092598460e-01,9.877028686e-02,1.139314566e+01,4.929198303e+00,9.967806100e+02,-3.005922430e+04,10
4.233727999e-01,9.615949558e-02,1.480287055e+01,2.837965993e+00,9.933971851e+02,-2.021667468e+05,10
4.461157598e-01,1.008103099e-01,1.375812230e+01,1.710749064e+00,9.929137303e+02,-1.622289152e+05,11
4.956209321e-01,9.597759299e-02,8.995060364e+00,6.883516256e-01,9.997089676e+02,2.951863813e+04,8
3.944957617e-01,1.087798211e-01,6.967313542e+00,-2.592563816e-02,9.949993938e+02,-2.955801744e+05,8
5.361909168e-01,1.549255789e-01,1.349874046e+01,-1.375560531e+00,1.001301447e+03,6.576622464e+04,10
5.011921681e-01,1.030335687e-01,1.168703761e+01,4.815573159e+00,1.000000000e+03,0.000000000e+00,6
5.777019353e-01,1.094182676e-01,1.466711126e+01,-2.749066490e-01,1.000000000e+03,0.000000000e+00,5
4.500000000e-06,5.159393616e-02,0.000000000e+00,2.287464897e-02,1.004257434e+03,1.480163904e+06,12
1.012834304e-01,2.316546977e-01,-1.694107357e+00,-3.553014192e-01,1.012550931e+03,8.190349119e+05,10
1.060500869e-01,1.928639921e-01,1.483379355e-01,4.508159218e-01,9.915106629e+02,-2.716021576e+05,8
3.021542360e-01,1.343334382e-01,1.041142833e+01,9.559905645e+00,1.002375274e+03,-3.708623625e+05,7
3.270079339e-01,9.982054736e-02,3.024412412e+00,2.437056287e-02,9.966088682e+02,-2.800065481e+04,8
2.725876456e-01,9.547597210e-02,4.866591063e+00,1.250137019e+00,9.635182647e+02,-3.708623625e+05,7
3.025753152e-01,1.196482722e-01,2.200281723e+01,1.024226336e-02,9.812225481e+02,-3.708623625e+05,8
3.668328888e-01,7.481402719e-02,1.449256571e+01,2.183129139e-01,1.000009831e+03,2.093641047e+04,9
3.958621105e-01,1.228988139e-01,1.378810801e+01,-1.395940549e+00,1.004472179e+03,1.287349524e+05,8
3.698549393e-01,1.734878384e-01,4.160732223e+00,6.537776699e+00,1.010197086e+03,4.493549920e+05,12
4.443752731e-01,1.028467524e-01,1.237463404e+01,3.508810664e-01,1.007235661e+03,2.211184484e+05,10
4.715382734e-01,1.009383875e-01,1.504800651e+01,-1.923757365e+00,1.001977264e+03,1.139127257e+05,12
4.713698743e-01,1.004086522e-01,1.042319517e+01,-1.854635948e+00,9.987452008e+02,3.268102171e+03,12
5.348563815e-01,1.544846314e-01,1.272393680e+01,-2.219150930e+00,1.000993072e+03,5.753133464e+04,10
6.130499197e-01,8.313206939e-02,1.700540550e+01,-9.226031100e+00,9.895198128e+02,-1.160083305e+05,9
5.753553958e-01,1.082027194e-01,1.911845567e+01,7.808910052e+00,1.000000000e+03,0.000000000e+00,4
1.925980979e-01,2.163974811e-01,-3.202873670e+00,-1.548932958e+00,1.011733551e+03,2.582191592e+05,5
1.760044516e-01,6.464529506e-02,5.579082724e+00,1.985100847e+00,1.000053777e+03,1.589362595e+05,10
1.954829738e-01,2.144830532e-01,8.712773609e+00,3.508941050e+00,1.004656174e+03,6.258230654e+04,4
2.444063277e-01,2.570270291e-01,3.473421327e+00,1.562302563e+01,1.023477567e+03,5.442495012e+05,11
3.175223613e-01,1.011032286e-01,5.900760544e+00,-2.030413205e+00,1.007174227e+03,5.989966902e+05,8
3.554265943e-01,1.395174169e-01,1.482227493e+01,2.919657521e+00,9.998712124e+02,4.778633094e+04,9
3.848151577e-01,1.287291823e-01,8.216341766e+00,-5.481483108e+00,9.988307297e+02,-3.025184624e+04,8
3.102311758e-01,1.178473595e-01,-5.146661737e+00,-1.604690115e+00,1.000000000e+03,0.000000000e+00,8
4.186043460e-01,1.084223315e-01,1.016397257e+01,3.244997385e+00,1.008744580e+03,2.853136386e+05,9
4.067902440e-01,1.799101134e-01,1.247839477e+01,7.087420400e+00,9.872339884e+02,-3.460764118e+05,13
3.720893486e-01,1.291903189e-01,5.075208921e+00,5.306963946e-01,9.996380874e+02,6.624514112e+04,7
4.522953984e-01,1.284669577e-01,5.622694472e+00,1.221780764e+00,9.998228474e+02,1.578516237e+04,13
4.961169139e-01,1.097186955e-01,1.387210954e+01,1.889454633e+00,1.000000000e+03,0.000000000e+00,6
5.470724892e-01,1.909303853e-01,9.951895569e+00,4.574768639e+00,9.997727832e+02,-1.472063677e+05,15
5.952875589e-01,1.882850825e-01,1.303820320e+01,-2.868279408e-01,1.000000000e+03,0.000000000e+00,6
6.007254552e-01,8.115572546e-02,1.791992988e+01,-4.279403812e+00,1.017954877e+03,6.440720356e+05,10
4.500000000e-06,8.080770769e-02,0.000000000e+00,2.731862241e-02,1.005244170e+03,1.527559415e+06,13
7.913553755e-02,2.107184104e-01,8.126313917e-01,8.147898139e+00,1.010059835e+03,3.647191791e+05,12
1.026409189e-01,1.830127895e-01,1.223810918e+00,-9.397359637e-01,1.003613792e+03,2.842034878e+04,8
2.250423812e-01,1.441414896e-01,-9.389227727e+00,6.520643096e-01,9.559608609e+02,-3.708623625e+05,2
3.119051989e-01,2.060067282e-01,8.426533800e+00,4.327308754e+00,1.017615106e+03,8.868372180e+05,10
2.718052584e-01,9.681086380e-02,2.462868389e+01,-7.176776271e+00,9.757756929e+02,-3.708623625e+05,6
3.223821891e-01,1.839500995e-01,2.091374579e+01,-5.333838763e+00,9.793267056e+02,-3.708623625e+05,9
3.257671157e-01,1.000699839e-01,5.444436344e+00,-2.208902934e+00,9.976065591e+02,3.037486827e+05,8
4.187201632e-01,1.692673540e-01,1.275311772e+01,-7.681671996e-01,9.981565932e+02,-3.546662011e+04,9
4.118774658e-01,1.878883197e-01,1.448000507e+01,2.588091211e+00,1.019347782e+03,4.904219110e+05,13
4.271292477e-01,1.592421709e-01,8.091332635e+00,-4.442793132e-01,1.001820701e+03,2.502637138e+04,8
