x,y,vx,vy,rho,pressure,neighbor_count
4.500000000e-06,4.500000000e-06,0.000000000e+00,0.000000000e+00,9.983990062e+02,-1.506398892e+05,10
3.075130178e-02,4.500000000e-06,-7.859622193e-01,0.000000000e+00,1.002646054e+03,1.130626919e+06,13
6.370308394e-02,4.500000000e-06,1.296541501e+00,0.000000000e+00,1.003947040e+03,1.247467998e+06,13
1.648970395e-01,1.420503030e-01,1.350477474e+01,1.844546010e+01,9.445389635e+02,6.220903523e+04,11
9.724867963e-02,4.500000000e-06,7.670737196e-01,0.000000000e+00,1.004140305e+03,1.224197924e+06,13
1.707463792e-01,1.197312708e-01,1.190534342e+01,-2.324281296e+01,9.809717563e+02,-2.244187865e+04,9
1.321912924e-01,4.500000000e-06,1.073762853e+00,0.000000000e+00,1.003735468e+03,1.146187738e+06,12
1.692455482e-01,4.500000000e-06,5.926876886e-01,0.000000000e+00,1.003585394e+03,1.105582891e+06,12
2.075441185e-01,4.500000000e-06,5.258180477e-01,0.000000000e+00,1.003565417e+03,1.091208752e+06,12
2.472549161e-01,4.500000000e-06,4.135345190e-01,0.000000000e+00,1.003548576e+03,1.081140401e+06,12
2.880285815e-01,4.500000000e-06,2.897350357e-01,0.000000000e+00,1.003484155e+03,1.071716849e+06,12
3.296034355e-01,4.500000000e-06,3.423267500e-01,0.000000000e+00,1.003410656e+03,1.062941483e+06,11
3.876208547e-01,4.500000000e-06,1.002254675e-01,0.000000000e+00,1.003484402e+03,1.067390110e+06,11
4.318812959e-01,4.500000000e-06,-5.969184032e-02,0.000000000e+00,1.003459268e+03,1.065275916e+06,11
5.422504199e-01,4.500000000e-06,2.485307571e-01,0.000000000e+00,1.003790301e+03,1.095642775e+06,11
9.554093848e-01,7.506158879e-02,6.156613271e+01,2.398056498e+01,1.326048646e+03,8.168276127e+06,14
4.500000000e-06,2.167006941e-02,0.000000000e+00,3.671562655e-01,1.003839085e+03,1.501217480e+06,13
1.263219222e-01,6.413853109e-02,1.216707971e+01,-2.058819924e+01,9.575545338e+02,-5.723097372e+05,10
1.577800330e-01,1.169547320e-01,9.859238540e+00,7.559159360e+00,9.859305958e+02,-1.076188693e+06,7
1.942799796e-01,9.788736627e-02,2.114999893e+01,-2.627158827e+00,1.000996474e+03,-9.541823405e+05,13
1.715081038e-01,6.701231205e-02,4.903455936e+00,9.268701528e-01,9.997348248e+02,-1.262027052e+05,11
1.977869634e-01,9.792937198e-02,4.472326643e+00,1.438422784e+01,1.002760812e+03,-8.056340582e+05,15
2.319311418e-01,8.606407828e-02,5.541103114e+00,2.386370628e-01,9.850544413e+02,-4.092348294e+05,13
2.431774595e-01,8.407594288e-02,8.583428463e+00,-3.496670332e+00,1.015353554e+03,3.251717604e+05,12
2.950407505e-01,8.081074509e-02,1.030269736e+01,5.511307703e-01,1.000982036e+03,-1.459946798e+04,12
2.934241186e-01,8.239861656e-02,1.430248606e+01,-1.113595540e+00,9.930258458e+02,-2.782925463e+05,12
3.387632948e-01,9.308873154e-02,1.265408988e+01,9.475845555e-01,1.015166055e+03,3.642274015e+05,10
3.757112998e-01,6.681215427e-02,1.373019524e+01,1.371031597e+00,9.961858464e+02,2.330083972e+05,12
3.261398597e-01,9.275053695e-02,8.900431885e+00,2.212527182e+00,9.815128491e+02,-7.137928298e+05,12
4.121128981e-01,1.182324472e-01,1.355224234e+01,8.924719132e+00,9.993686671e+02,-1.026612979e+05,9
4.003583630e-01,6.734916412e-02,4.069642516e+00,2.644232307e+00,9.997901867e+02,-1.339257108e+04,9
4.501880557e-01,9.600035170e-02,1.347615385e+01,-4.497585501e+00,1.000944985e+03,3.932381153e+04,9
4.500000000e-06,5.031967531e-02,0.000000000e+00,5.326459512e-03,1.004238498e+03,1.514276114e+06,12
1.133371202e-01,1.579165048e-01,5.983587835e+00,1.847072983e+01,9.961200240e+02,-5.488579102e+05,8
1.056250617e-01,1.668532316e-01,-1.845888771e+00,5.788351558e+00,9.864945117e+02,-3.728793307e+05,9
2.154157567e-01,1.234390735e-01,1.427632157e+01,-3.301532805e-01,9.841587310e+02,-3.758219852e+05,14
2.302402191e-01,1.162590140e-01,1.707589342e+01,6.139404069e+00,1.014830399e+03,6.556580851e+05,13
2.032495821e-01,7.666901150e-02,5.207051639e+00,-1.396171064e+00,9.914582223e+02,-1.000502230e+06,13
2.290058416e-01,1.185510334e-01,4.551497100e+00,3.937455272e+00,1.017376573e+03,6.938791843e+05,14
2.413596910e-01,9.461350171e-02,7.478916999e+00,-3.976097384e+00,9.969501773e+02,3.133580917e+04,12
2.869378538e-01,1.178668864e-01,1.176436330e+01,3.017679232e-02,9.968582706e+02,-9.663429175e+03,13
2.889482142e-01,1.459517716e-01,5.366499280e+00,9.561195362e+00,1.006316655e+03,2.056842063e+05,15
3.167037311e-01,1.034990561e-01,1.705295257e+01,-5.144674519e+00,1.015066500e+03,5.387452335e+05,11
3.585523779e-01,8.609388222e-02,1.056961151e+01,1.108780948e+00,9.885824641e+02,-8.325024910e+05,9
3.623926999e-01,1.230028340e-01,9.970003410e+00,2.704686921e+00,1.009638207e+03,2.898232506e+05,7
4.145912817e-01,1.191269479e-01,1.271278024e+01,5.687314420e+00,1.006631868e+03,4.519853547e+05,9
4.332262238e-01,1.019917720e-01,1.308265774e+01,5.529396796e+00,9.985898929e+02,-1.150371099e+05,11
4.407275100e-01,9.630607123e-02,1.634595528e+01,3.917495358e+00,1.001037245e+03,3.109425562e+05,11
1.574286470e-01,1.793513710e-01,1.508369968e+01,2.308605287e+01,1.040194485e+03,8.524034483e+04,13
1.195085806e-01,9.901410885e-02,7.869641400e+00,-1.297302763e+01,4.065887240e+02,-1.633655225e+06,5
1.386182181e-01,1.815171085e-01,-7.767347847e-01,1.170120495e+01,1.017246965e+03,-2.871627852e+04,14
1.670874777e-01,1.634436054e-01,1.117875047e+01,1.656535716e+01,1.012112654e+03,1.951876471e+05,14
2.085203256e-01,1.370221533e-01,1.396225147e+01,2.054861853e+00,1.024812752e+03,4.251292471e+05,15
2.090029419e-01,1.456569206e-01,8.159966508e+00,8.156151161e+00,9.939676819e+02,-2.434859464e+05,13
2.617685978e-01,1.230313015e-01,2.513521958e+01,8.025852488e+00,1.046278112e+03,1.314776988e+06,11
2.560369604e-01,1.163198488e-01,7.751772476e+00,3.867771751e+00,9.701844182e+02,-8.782476664e+05,13
2.930614956e-01,1.056882248e-01,1.307650916e+01,-6.303552956e+00,9.966963414e+02,-2.598611396e+04,11
2.979562686e-01,1.319277200e-01,7.418676536e+00,4.391697449e+00,9.980988223e+02,-7.418314926e+04,13
3.110860545e-01,1.138136353e-01,4.833745408e+00,1.119928135e+00,9.989275718e+02,-1.491431955e+05,11
3.571105809e-01,1.173648694e-01,1.430752023e+01,-2.842186169e+00,9.886727998e+02,-2.041362608e+05,8
3.567210658e-01,9.994570549e-02,1.016596994e+01,-6.332637840e+00,9.987201507e+02,7.633343353e+04,10
4.167696564e-01,1.324729260e-01,1.368002721e+01,2.447562690e+00,9.969552599e+02,-1.414073138e+05,11
4.425391959e-01,1.580115982e-01,1.783223813e+01,3.540578929e+00,9.939163564e+02,-3.747581163e+05,9
4.551170388e-01,1.234332626e-01,1.587026764e+01,4.378036926e+00,9.994391182e+02,-8.493072227e+04,11
4.500000000e-06,7.907554291e-02,0.000000000e+00,5.798637586e-01,1.005065676e+03,1.537442202e+06,13
8.572831548e-02,1.352777224e-01,1.075706852e+01,1.833337355e+00,1.000536645e+03,-6.366638858e+05,9
1.347744395e-01,1.659847655e-01,-3.935706868e+00,5.045961417e+00,9.907968990e+02,-6.692040321e+05,14
1.718963531e-01,1.486404477e-01,1.766788803e+01,-9.087130582e-01,9.954049198e+02,1.284239167e+06,13
2.064191894e-01,1.706048386e-01,1.466202931e+01,3.439729885e+00,9.956054236e+02,3.661010211e+05,16
1.806289013e-01,1.368897862e-01,1.359703377e+01,-9.482532782e+00,9.472648849e+02,-5.811699691e+05,13
2.334801701e-01,1.627128593e-01,1.276759521e+01,8.728853844e+00,1.011177905e+03,4.718765808e+05,15
2.556562489e-01,1.416414577e-01,1.058700592e+01,6.746924965e-01,9.715615997e+02,-1.542031927e+06,14
2.780924992e-01,1.372739856e-01,8.194481507e+00,3.144877240e+00,9.913756334e+02,1.097858249e+05,13
2.999666965e-01,1.600726445e-01,8.423291185e+00,4.010229637e+00,1.006980212e+03,3.463580311e+05,14
3.131085017e-01,1.515059092e-01,9.844143094e+00,1.552545928e+00,9.959704452e+02,-1.395431177e+05,12
3.636334955e-01,1.351305762e-01,1.277313075e+01,6.045210162e-01,9.973813923e+02,2.002809766e+04,8
3.680880248e-01,1.631493930e-01,1.174659850e+01,1.395657013e+00,9.988541609e+02,7.590708104e+04,13
4.284847525e-01,1.443316957e-01,1.778206438e+01,7.954839871e+00,9.959234075e+02,-1.687618033e+05,11
4.416375817e-01,1.514933475e-01,1.327427304e+01,4.493532867e+00,1.010531221e+03,3.665576469e+05,11
4.598360439e-01,1.101118203e-01,1.426794388e+01,-1.185747482e+00,1.000000000e+03,0.000000000e+00,5
6.647954317e-02,1.250171214e-01,-7.302181245e+00,9.987405279e+00,1.003893788e+03,1.168320052e+06,11
6.153717735e-02,1.680647727e-01,-8.450677700e+00,2.156198848e-01,1.002507706e+03,9.213415722e+05,14
1.113780576e-01,1.799129394e-01,-4.792409438e+00,-3.777039406e-01,1.014249299e+03,1.165329287e+06,9
1.641236806e-01,1.904626683e-01,1.269184058e+01,1.072358305e+01,1.065946943e+03,1.363340005e+06,15
1.764403952e-01,1.743953894e-01,1.376208644e+01,1.051759388e+01,1.022900230e+03,-1.055068548e+05,16
2.141476789e-01,1.793611012e-01,1.239714571e+01,-1.040575456e-01,9.922480332e+02,1.461135558e+05,15
2.333181898e-01,1.595518694e-01,1.944041541e+01,8.993208738e-01,9.933966297e+02,-2.335891042e+05,16
2.556742015e-01,1.685500866e-01,5.605615104e+00,-4.825574639e+00,1.004179517e+03,2.696801882e+05,12
2.633211479e-01,1.737122418e-01,8.578807884e+00,7.291320837e-01,1.004200245e+03,2.908691993e+05,15
3.065497355e-01,1.720936384e-01,1.088707707e+01,5.176808508e+00,1.002615640e+03,1.038474201e+05,16
3.227081939e-01,1.584700435e-01,1.298128777e+01,2.167201104e+00,1.002677251e+03,2.385242151e+05,11
3.426109252e-01,1.651101887e-01,1.027452337e+01,-8.675045711e-01,9.948719058e+02,-2.456278108e+04,14
3.622519365e-01,1.484951862e-01,9.182187057e+00,-4.028166645e-01,9.988677068e+02,8.486172455e+04,11
4.054216221e-01,1.752219278e-01,1.041640883e+01,2.979937594e-01,9.985867073e+02,-1.666193408e+05,14
3.833194427e-01,1.659664698e-01,6.560833859e+00,1.483668894e+00,9.989498626e+02,3.240915919e+04,11
4.545983414e-01,1.885615914e-01,1.475847564e+01,1.281291534e+00,9.975763230e+02,-4.877272198e+05,7
4.500000000e-06,1.080906239e-01,0.000000000e+00,-1.504925420e-01,1.004905737e+03,1.492267236e+06,12
7.732255000e-02,1.417999346e-01,4.627363181e+00,-2.233241212e+00,9.973920609e+02,-1.215899133e+05,12
1.072922364e-01,1.948785674e-01,-3.961848177e+00,1.153903613e+01,9.948472241e+02,-1.819909588e+05,11
1.606489046e-01,1.965819985e-01,1.098198910e+01,1.475350708e+01,1.020991820e+03,5.031760819e+05,15
1.912597059e-01,1.689130294e-01,1.183731822e+01,-5.131135385e+00,1.000375993e+03,1.581433634e+05,18
1.911531095e-01,1.992881193e-01,8.072309568e+00,4.469739458e+00,9.896218762e+02,-1.924255825e+04,17
2.358248411e-01,1.911784068e-01,1.280395351e+01,3.348889343e+00,1.000485485e+03,-1.908604284e+04,15
2.460702064e-01,1.871283213e-01,1.061516925e+01,1.671874435e+00,9.930624690e+02,-2.418103853e+05,15
2.707462871e-01,1.838287691e-01,9.436095373e+00,2.578966195e+00,9.994797398e+02,2.282905091e+05,17
2.999057603e-01,1.907148989e-01,9.801067077e+00,-2.415376208e-02,9.983868033e+02,1.619930586e+04,14
3.148539647e-01,1.920451700e-01,9.872320074e+00,2.849697953e+00,1.000359803e+03,2.270735915e+05,15
3.401439754e-01,1.637851161e-01,7.317812562e+00,-1.956084611e+00,1.004751935e+03,2.305610755e+05,14
3.603576710e-01,1.927417039e-01,7.847016293e+00,4.152527099e+00,9.990563024e+02,6.001080407e+04,15
3.960802817e-01,1.690234419e-01,1.126872048e+01,-1.424897489e+00,9.990114772e+02,1.537057991e+05,11
4.406138067e-01,1.805770961e-01,1.501296104e+01,2.713760059e+00,1.004503022e+03,1.000610431e+05,10
4.480368305e-01,1.261211146e-01,1.127613460e+01,-8.007521530e+00,1.001061934e+03,1.180455512e+05,11
4.500000000e-06,1.373798773e-01,0.000000000e+00,-2.096891852e-01,1.005263941e+03,1.513741478e+06,13
1.024654286e-01,2.119081071e-01,-5.338587026e-01,-7.028660441e+00,1.016371773e+03,5.195272360e+05,11
1.179099329e-01,1.994790065e-01,4.212801812e+00,1.712205447e+00,9.843932278e+02,-3.036547405e+05,15
1.482341264e-01,2.045926159e-01,3.307177782e+00,6.743409845e-01,9.931646701e+02,-2.276194414e+05,17
1.857998203e-01,2.041112267e-01,1.209128403e+01,2.398412373e+00,1.005661033e+03,4.951846664e+05,17
2.101528492e-01,2.095583196e-01,1.282213196e+01,5.120139301e+00,1.005312265e+03,5.280159598e+05,15
2.188408015e-01,1.975423708e-01,6.365429429e+00,2.904438943e+00,9.972242160e+02,2.026978998e+05,15
2.637342360e-01,2.115622278e-01,1.105624467e+01,3.482467232e+00,1.007254497e+03,3.159896872e+05,17
2.740103691e-01,1.938658381e-01,1.238433322e+01,-4.333286039e-01,1.000552226e+03,8.648368472e+04,15
3.028351782e-01,2.078972601e-01,9.871772216e+00,3.254188549e+00,9.982481122e+02,9.140567249e+04,14
3.323484583e-01,1.996285271e-01,1.278076796e+01,8.862577696e-01,9.975211171e+02,-1.088750227e+05,16
3.434284258e-01,2.196127087e-01,1.016556065e+01,4.640277257e+00,1.000369692e+03,8.870215054e+04,16
3.749803093e-01,1.862220345e-01,1.266228395e+01,6.366666401e-01,1.005538751e+03,2.906360345e+05,15
3.800299740e-01,2.150832527e-01,1.049882548e+01,2.322918171e+00,1.003927431e+03,4.459132127e+04,13
4.042181071e-01,1.868689551e-01,8.017451440e+00,-2.002873899e+00,1.007926396e+03,3.182615800e+05,13
4.193832570e-01,2.091185305e-01,8.610143833e+00,1.821336663e+00,1.020132716e+03,7.830660048e+05,12
