step,t,dt,vmax,rho_min,rho_avg,rho_max,err_avg_pct,p_min,p_avg,p_max,neigh_min,neigh_avg,neigh_max
34,0.006799999999999996,0.0002,36.748910370273904,521.1264758119645,999.0801676488865,1453.98736484009,-0.09198323511134618,0.0,5230.6570155662575,1417547.9154355638,1,9.141880341880341,14
35,0.006999999999999996,0.0002,36.7884065344289,515.9273762594331,999.0357090643396,1451.349902447046,-0.09642909356604491,0.0,5218.072620758617,1411024.449895917,1,9.15920227920228,14
36,0.0071999999999999955,0.0002,36.68648712510407,510.0070837016123,998.9865941633097,1457.6412253047738,-0.10134058366902318,0.0,5189.339626059111,1408109.7256158604,1,9.16991452991453,15
37,0.007399999999999995,0.0002,36.805289107457696,503.5984339576082,998.9351139381895,1451.5859396292315,-0.10648860618104553,0.0,5146.323052010588,1396544.7259598137,1,9.19145299145299,15
38,0.007599999999999995,0.0002,36.72854649457518,496.9484583675017,998.8893706078934,1454.47337755201,-0.11106293921068759,0.0,5149.402973130884,1398321.9025726304,1,9.203190883190883,15
39,0.0077999999999999944,0.0002,36.685124770882155,490.302795017559,998.8458857800359,1456.6256240283067,-0.1154114219964155,0.0,5156.570813521591,1404926.595109813,1,9.217777777777778,15
40,0.007999999999999995,0.0002,36.83914280697982,483.90840887688745,998.7998396571919,1449.5660106340263,-0.12001603428083553,0.0,5170.0250794483045,1383274.6876714672,1,9.234415954415955,15
41,0.008199999999999995,0.0002,36.687295726458295,477.9815656555389,998.752902667263,1457.2351038154013,-0.12470973327371691,0.0,5191.92790234103,1406867.5107144788,1,9.24068376068376,15
42,0.008399999999999996,0.0002,36.70992313685433,472.6676273163401,998.7118748529608,1454.9687250459078,-0.1288125147039352,0.0,5210.320150555657,1399816.6667711136,1,9.263703703703703,15
43,0.008599999999999997,0.0002,36.81694653277541,468.06836115447555,998.6849353037966,1449.823922268068,-0.13150646962033283,0.0,5231.620260949953,1384026.135078648,1,9.26871794871795,14
44,0.008799999999999997,0.0002,36.68205465218212,464.2392354400152,998.6750293544118,1457.895846918499,-0.13249706455883717,0.0,5280.757993843742,1408883.3004420714,1,9.288660968660968,14
45,0.008999999999999998,0.0002,36.76394287737581,461.1897752146588,998.6731374848963,1453.007872056033,-0.1326862515103976,0.0,5337.522539871793,1393805.2690608231,1,9.296980056980058,14
46,0.009199999999999998,0.0002,36.76010462797083,458.88692590899996,998.6680946792109,1452.4242798661655,-0.13319053207891232,0.0,5396.971512889093,1391990.2945420304,1,9.309515669515669,14
47,0.009399999999999999,0.0002,36.6854159215007,457.26090735121534,998.6494224371808,1457.1548753393422,-0.13505775628192068,0.0,5448.431124343091,1406559.9334807752,1,9.3211396011396,14
48,0.0096,0.0002,36.81724829485271,456.21295245590665,998.6293587708641,1450.897232654654,-0.13706412291358266,0.0,5493.85670355807,1387352.4067545803,1,9.333675213675214,14
49,0.0098,0.0002,36.70321334272618,455.6243136291285,998.6196152075028,1455.8046397313033,-0.13803847924972693,0.0,5544.1034575299645,1402441.157548936,1,9.352364672364672,14
50,0.01,0.0002,36.70142619657123,455.36597240632364,998.614850258605,1455.4757643578566,-0.1385149741395056,0.0,5593.721706499902,1401389.1836626804,1,9.364102564102565,14
51,0.0102,0.0002,36.84300836512753,455.3085888842466,998.5939305450266,1449.6257526473041,-0.1406069454973248,0.0,5591.4629792777405,1383461.0144245657,1,9.38096866096866,14
52,0.010400000000000001,0.0002,36.697773518181435,455.3320684953542,998.602324821966,1457.6931494320556,-0.13976751780339366,0.0,5699.445918846786,1408276.6277644485,1,9.39920227920228,14
53,0.010600000000000002,0.0002,36.715420944337296,455.35737391055363,998.5815722308588,1454.8308784797882,-0.14184277691411934,0.0,5693.005997848909,1399409.8293025265,1,9.423703703703703,14
54,0.010800000000000002,0.0002,36.78148885938361,455.0508489185163,998.5930693295195,1450.9490667131618,-0.1406930670480555,0.0,5797.77532828754,1387491.9561239402,1,9.446153846153846,14
55,0.011000000000000003,0.0002,36.69581436476666,454.8510846827572,998.5781307196456,1457.0677896847046,-0.1421869280354426,0.0,5807.1749248750775,1406299.1817186736,1,9.463247863247863,14
56,0.011200000000000003,0.0002,36.76717665689258,0.0,998.427562544219,1453.0239238916708,-0.15724374557810236,0.0,5921.083690948666,1393852.5699894829,0,9.523304843304844,14
57,0.011400000000000004,0.0002,36.713773876882534,0.0,995.295367965778,1454.1723883457244,-0.47046320342218156,0.0,6318.348902852464,1397417.857188772,0,9.49982905982906,13
58,0.011600000000000004,0.0002,36.710066566502626,-297.24219844060804,998.3229896898932,1755.3487384678144,-0.1677010310106866,0.0,11047.451424191262,1652041.4046080632,1,9.600683760683761,19
59,0.011800000000000005,0.0002,314.35472745553193,-251270.30992595654,843.742895320143,47802.9635965666,-15.625710467985698,0.0,96211.26840634183,55435227.586849816,1,9.642962962962963,20
60,0.011827172354341598,2.7172354341593648e-05,25561.663916365203,-463515667.86242765,-297971.38178918674,57214508.95178573,-29897.138178918674,0.0,44957919.926823676,81264881438.39423,0,9.62894586894587,19
61,0.011837172354341598,1e-05,8488.083160053438,-28522577.55072289,-15546.628268471524,1742474.0851769934,-1654.662826847153,0.0,1338019.9933501643,2341425692.7980227,0,9.667920227920227,19
62,0.011847172354341597,1e-05,8487.528023319943,-27881619.334579848,-19876.183148973585,1379608.2616107822,-2087.618314897359,0.0,1392741.8959959524,1798228497.312822,0,9.67031339031339,20
63,0.011857172354341597,1e-05,8486.789351343308,-60976722.33673817,-46408.374006273276,4572588.522571509,-4740.837400627329,0.0,3757593.094100533,6225363558.145312,0,9.66871794871795,19
64,0.011867172354341596,1e-05,18261.96413903009,-584508865.183428,-442705.98575987335,36932783.82787727,-44370.59857598733,0.0,23539737.628524255,52426388539.78421,0,9.67920227920228,21
65,0.011877172354341596,1e-05,18260.63932254638,-190977665.22628427,-96956.73400349909,5288571.580315238,-9795.673400349908,0.0,7024869.307056297,6989591059.780621,0,9.697321937321938,20
66,0.011887172354341596,1e-05,42235.199075177035,-1221223870.4986687,-971319.4716596,85908813.97996931,-97231.94716596001,0.0,78729552.12058607,122824170946.74127,0,9.722279202279202,21
67,0.011897172354341595,1e-05,42235.199075177035,-170267883.95971578,-108076.9319658111,4638084.817438467,-10907.693196581109,0.0,4408107.9551184485,6423413342.716671,0,9.727521367521367,20
68,0.011907172354341595,1e-05,42235.199075177035,-309475341.2825546,-244619.55453355995,17883047.344387904,-24561.955453355993,0.0,10156493.065205941,25081306141.815758,0,9.724672364672365,20
69,0.011917172354341594,1e-05,42235.199075177035,-688728255.2021362,-554152.7155062209,4176542.407367641,-55515.27155062211,0.0,4617213.836982455,5827905466.476741,0,9.726609686609686,19
70,0.011927172354341594,1e-05,42235.199075177035,-727907572.1255418,-1023121.624138001,62994677.38124628,-102412.16241380008,0.0,46873484.59180887,89844004347.98763,0,9.738005698005699,19
71,0.011937172354341594,1e-05,42235.199075177035,-2958980790.66439,-2190640.779569427,2210056.4454240156,-219164.07795694275,0.0,2737748.2782259523,2901309472.5836196,0,9.72011396011396,19
72,0.011947172354341593,1e-05,42235.199075177035,-2963012471.7438297,-2218735.443821133,2999130.6179543287,-221973.54438211324,0.0,5855904.181848756,4085983222.3153625,0,9.701538461538462,19
73,0.011957172354341593,1e-05,42235.199075177035,-2945960855.9153605,-2266617.472335963,25271635.155082732,-226761.7472335963,0.0,19947456.37409692,36337027887.83477,0,9.695156695156696,20
74,0.011967172354341592,1e-05,25056.903268979015,-8526737481.6797285,-6786626.024725181,11086077.678104203,-678762.6024725181,0.0,11107904.27249786,15422628891.946764,0,9.726267806267806,20
75,0.011977172354341592,1e-05,25055.09062527208,-8530069147.519797,-7185182.949429006,50908001.29635375,-718618.2949429005,0.0,45456828.13547908,72571276462.76912,0,9.797492877492877,21
76,0.011987172354341592,1e-05,25052.637469082616,-8533410935.340059,-6830674.527279188,15840795.949231649,-683167.4527279187,0.0,22660620.987466723,22057138878.86884,0,9.825641025641026,20
77,0.011997172354341591,1e-05,203696.26390967067,-8536762867.026476,-11696092.049972208,545155512.9437616,-1169709.2049972208,0.0,475676470.12517256,795127600894.6881,0,9.854472934472934,20
78,0.01200717235434159,1e-05,203678.7073220018,-8304481225.723308,-6448702.00360761,392871029.9638603,-644970.2003607611,0.0,84753440.73453356,573582387699.1678,0,9.850826210826211,20
79,0.01201717235434159,1e-05,203678.7073220018,-547519845.4089383,-622215.6445872235,25832760.16587933,-62321.56445872236,0.0,26494555.513616435,36451993587.79957,0,9.852649572649574,19
80,0.01202717235434159,1e-05,66940.25634812543,-12613209125.10637,-9340002.24375243,583249109.523351,-934100.2243752431,0.0,179455369.16074795,844321718930.7089,0,9.855612535612536,24
81,0.01203717235434159,1e-05,66940.25634812543,-14594477096.15989,-4936692.894849528,17482968.505851388,-493769.2894849527,0.0,18623577.96145681,24423513786.11996,0,9.853447293447294,20
82,0.01204717235434159,1e-05,66940.25634812543,-14539079143.771452,-5443811.687994589,181484516.00858623,-544481.1687994589,0.0,105828901.33101542,266369489601.13492,0,9.853789173789174,19
83,0.012057172354341589,1e-05,81875.2433856722,-1656339742.798846,-2404013.0367496363,136052927.09783295,-240501.30367496368,0.0,189767061.67751458,195274167612.01584,0,9.867806267806268,22
84,0.012067172354341588,1e-05,45327.22934508061,-3045060946.928794,-2894120.1268060505,92258764.1923506,-289512.012680605,0.0,48446684.68583616,133670461332.56747,0,9.902792022792022,28
85,0.012077172354341588,1e-05,87311.28178013374,-3617010204.58038,-3579413.1586267166,108277025.46184935,-358041.31586267165,0.0,187275828.88819224,156608118319.72083,0,9.917264957264956,23
86,0.012087172354341588,1e-05,398871.82734813134,-5371074012.318951,-9490870.861567484,448989178.293504,-949187.0861567482,0.0,974161358.8178604,655547404266.8604,0,9.884216524216525,22
87,0.012097172354341587,1e-05,275317.2226759492,-568444771.543039,-629873.0961989978,55618801.52213875,-63087.309619899796,0.0,136948111.69059953,79342346745.84502,0,9.895498575498575,21
88,0.012107172354341587,1e-05,275317.2226759492,-952354535.430526,-1272783.7819973093,45548567.18975221,-127378.37819973094,0.0,78213639.84120756,63599688867.32053,0,9.89994301994302,20
89,0.012117172354341586,1e-05,147154.2193077538,-951943651.4281026,-1955495.4555306255,66304244.873034775,-195649.54555306255,0.0,86413082.07868098,92608170939.40402,0,9.937549857549858,22
90,0.012127172354341586,1e-05,315698.06013176136,-3402892996.673805,-3904515.5020029093,534621991.3287229,-390551.5502002908,0.0,192954772.13547888,760430592857.1119,0,9.966153846153846,26
91,0.012137172354341585,1e-05,315698.06013176136,-1714797216.8969424,-5220366.388713771,123816767.20195186,-522136.638871377,0.0,452806629.13431215,178906156103.36072,0,9.991452991452991,24
92,0.012147172354341585,1e-05,315698.06013176136,-1440930951.6292927,-4535804.936107339,393547512.8493715,-453680.493610734,0.0,722619926.2622907,551850295287.9647,0,9.996467236467236,30
93,0.012157172354341585,1e-05,315698.06013176136,-11121305755.082937,-14521434.35669712,1210799153.114389,-1452243.4356697116,0.0,730896856.0486567,1787660864888.7969,0,10.02005698005698,28
94,0.012167172354341584,1e-05,433990.95934072236,-44421423205.72192,-38969361.38705875,956606247.8074734,-3897036.1387058753,0.0,1810576136.2518241,1405977501626.0889,0,10.003760683760683,23
95,0.012177172354341584,1e-05,433990.95934072236,-1807286005.712231,-3066370.3541932916,463303379.3978189,-306737.0354193292,0.0,408439442.12323636,634855921050.7955,0,10.027008547008547,23
96,0.012187172354341583,1e-05,433990.95934072236,-3497983810.709881,-3417388.3482926544,328274781.0698263,-341838.8348292654,0.0,532708110.73320645,448420308735.30164,0,10.086951566951567,25
97,0.012197172354341583,1e-05,1139127.0623142738,-14581366871.327475,-28707073.350363743,3827865468.6328506,-2870807.335036374,0.0,2175615395.670146,5612589818053.232,0,10.075213675213675,30
98,0.012207172354341583,1e-05,1139127.0623142738,-6782391312.971923,-6277158.345506306,610195205.1946483,-627815.8345506307,0.0,876263062.6862828,880828961723.6279,0,10.064045584045584,25
99,0.012217172354341582,1e-05,2304501.2354516685,-49623972593.300514,-37842836.92895077,4910269443.505799,-3784383.6928950776,0.0,5497486482.90716,7128134870492.151,0,10.045584045584045,29
100,0.012227172354341582,1e-05,26415274.690519206,-1604401716828.7058,-1222361113.724563,78191839219.40337,-122236211.37245628,0.0,39261257846.7035,116628501274684.06,0,9.797378917378918,25
