x,y,vx,vy,rho,pressure,neighbor_count
4.500000000e-06,4.500000000e-06,0.000000000e+00,0.000000000e+00,9.981201036e+02,-1.553362451e+05,10
3.229029859e-02,4.500000000e-06,2.629333435e-01,0.000000000e+00,1.003142254e+03,1.116153132e+06,13
6.767147853e-02,4.500000000e-06,5.261029293e-01,0.000000000e+00,1.003700590e+03,1.156882154e+06,12
2.346170349e-01,2.048537326e-01,8.766296067e+00,9.610602152e+00,1.020240110e+03,7.438079604e+05,11
1.032706386e-01,4.500000000e-06,5.999988672e-01,0.000000000e+00,1.004022506e+03,1.178157625e+06,13
2.273074670e-01,1.497456595e-01,5.895542591e+00,1.808266755e+01,9.485597417e+02,-4.308408186e+05,5
1.388449807e-01,4.500000000e-06,7.951059354e-01,0.000000000e+00,1.004090374e+03,1.177066412e+06,13
1.753695370e-01,4.500000000e-06,7.424989224e-01,0.000000000e+00,1.003848417e+03,1.136618260e+06,13
2.130056143e-01,4.500000000e-06,6.593641068e-01,0.000000000e+00,1.003636756e+03,1.104538950e+06,12
2.517168468e-01,4.500000000e-06,6.301557312e-01,0.000000000e+00,1.003517419e+03,1.084802315e+06,12
2.915352770e-01,4.500000000e-06,5.616047869e-01,0.000000000e+00,1.003475655e+03,1.073952978e+06,12
3.327597889e-01,4.500000000e-06,4.891393084e-01,0.000000000e+00,1.003514965e+03,1.071964517e+06,11
3.883212361e-01,4.500000000e-06,2.408569572e-02,0.000000000e+00,1.003451336e+03,1.064834876e+06,11
4.314131672e-01,4.500000000e-06,6.682830986e-03,0.000000000e+00,1.003439634e+03,1.063878859e+06,11
5.448209726e-01,4.500000000e-06,4.024611283e-01,0.000000000e+00,1.003652990e+03,1.082171734e+06,11
9.999955000e-01,1.153962258e-01,0.000000000e+00,-1.397725644e-01,1.003664419e+03,1.083295733e+06,11
4.500000000e-06,2.232447632e-02,0.000000000e+00,7.494564426e-02,1.004498399e+03,1.528272157e+06,13
2.345284342e-01,1.833412706e-01,2.697242351e+01,2.102552836e+01,9.701779552e+02,-4.308408186e+05,6
2.931750028e-01,1.528619308e-01,1.331738444e+01,3.860590447e-01,9.856790892e+02,-4.308408186e+05,10
2.704303690e-01,6.797303038e-02,8.540282145e+00,5.033534784e+00,9.998166325e+02,-2.968051077e+05,12
2.120422819e-01,1.014723128e-01,7.263939975e+00,1.850169848e+01,1.007785924e+03,2.337789489e+05,8
2.431220307e-01,1.006691271e-01,1.338605761e+01,-1.558012957e+01,9.337883123e+02,-4.308408186e+05,11
2.614018972e-01,1.099462064e-01,9.825013176e+00,1.545504454e+01,9.994259815e+02,-4.308408186e+05,8
3.145873123e-01,7.823475401e-02,1.446396710e+01,8.424323857e-01,9.961188650e+02,1.329367432e+04,10
3.651764237e-01,8.220589664e-02,1.193227330e+01,8.592297625e+00,1.013163978e+03,2.688595790e+05,11
3.603657344e-01,8.390982385e-02,1.225421392e+01,7.794423720e-01,9.907688355e+02,-4.308408186e+05,10
3.941688561e-01,1.023082585e-01,1.033765007e+01,7.791294514e-01,9.982945996e+02,-2.185342144e+05,10
