x,y,vx,vy,rho,pressure,neighbor_count
4.500000000e-06,4.500000000e-06,0.000000000e+00,0.000000000e+00,9.982500333e+02,-1.531291235e+05,10
3.154254450e-02,4.500000000e-06,3.680669182e-01,0.000000000e+00,1.002886258e+03,1.111469507e+06,13
6.632282211e-02,4.500000000e-06,7.516112970e-01,0.000000000e+00,1.003795100e+03,1.180219383e+06,12
2.218742552e-01,1.933955062e-01,6.906322884e+00,9.513734050e+00,9.942003997e+02,-1.586626961e+05,9
1.013659378e-01,4.500000000e-06,1.098843646e+00,0.000000000e+00,1.004129048e+03,1.196388774e+06,13
2.107205024e-01,1.203206895e-01,5.582440817e+00,1.111557357e+01,9.959972892e+02,-3.068546278e+05,9
1.368937566e-01,4.500000000e-06,9.758683477e-01,0.000000000e+00,1.004027878e+03,1.168362246e+06,13
1.735493495e-01,4.500000000e-06,1.012361315e+00,0.000000000e+00,1.003720829e+03,1.123969266e+06,12
2.112491021e-01,4.500000000e-06,9.851709990e-01,0.000000000e+00,1.003532840e+03,1.094983761e+06,12
2.501145271e-01,4.500000000e-06,8.255797731e-01,0.000000000e+00,1.003461063e+03,1.078894532e+06,12
2.901865445e-01,4.500000000e-06,6.658134011e-01,0.000000000e+00,1.003430036e+03,1.069238118e+06,12
3.316379432e-01,4.500000000e-06,5.434176065e-01,0.000000000e+00,1.003455245e+03,1.066596947e+06,11
3.881936725e-01,4.500000000e-06,1.064141487e-01,0.000000000e+00,1.003457407e+03,1.065253582e+06,11
4.314641531e-01,4.500000000e-06,-6.690729121e-02,0.000000000e+00,1.003441881e+03,1.063980037e+06,11
5.438814404e-01,4.500000000e-06,4.600313794e-01,0.000000000e+00,1.003708557e+03,1.087285745e+06,11
9.999955000e-01,1.147653778e-01,0.000000000e+00,1.143979548e+00,1.003616360e+03,1.079225009e+06,10
4.500000000e-06,2.213636762e-02,0.000000000e+00,9.088854211e-02,1.004184349e+03,1.512577301e+06,13
1.845728596e-01,1.371782756e-01,1.957657603e+01,2.590165968e+01,9.301069733e+02,-3.068546278e+05,3
2.618289728e-01,1.491559899e-01,2.178718434e+01,3.677478584e+00,1.021692896e+03,6.935816334e+05,11
2.525255436e-01,6.577255727e-02,1.023741654e+01,-8.141978531e+00,9.869462740e+02,-3.068546278e+05,11
2.026895245e-01,6.753404314e-02,6.014237850e+00,6.736407817e+00,1.010770456e+03,1.163155251e+06,10
2.314841065e-01,1.093370750e-01,6.631530844e+00,4.265069192e+00,1.024402125e+03,5.704547448e+05,9
2.460708766e-01,9.638832647e-02,5.522668244e+00,1.720723896e+00,9.728623783e+02,-3.068546278e+05,14
2.862885234e-01,7.607840214e-02,1.335365198e+01,1.084312021e+00,9.998190480e+02,7.899315384e+04,12
3.361373089e-01,7.536025231e-02,1.797596313e+01,-4.824789537e+00,1.002422744e+03,7.033290539e+03,11
3.417255281e-01,8.451663622e-02,7.438493561e+00,-1.713603647e+00,9.917328698e+02,-3.068546278e+05,11
3.751059416e-01,9.836025869e-02,8.536489481e+00,2.046327961e+00,9.867213648e+02,-3.042086606e+05,10
4.277073484e-01,8.849341800e-02,1.307373494e+01,1.804785123e+00,9.968507064e+02,-2.114140275e+05,9
3.563178481e-01,1.024543111e-01,7.369366260e+00,-2.506088469e+00,9.973481173e+02,2.919979130e+04,9
4.676525890e-01,1.433897620e-01,1.544411285e+01,5.777113457e+00,1.005062342e+03,2.737025620e+05,8
4.301958639e-01,7.950317126e-02,1.208757644e+01,3.968675165e+00,9.999267214e+02,1.080047891e+05,11
4.950065865e-01,9.276311781e-02,1.129158897e+01,1.525378228e+00,1.000181856e+03,-1.258138184e+05,8
4.500000000e-06,5.099656426e-02,0.000000000e+00,1.629608257e-01,1.004218877e+03,1.494730017e+06,12
1.158134999e-01,1.950420922e-01,-8.393450581e+00,9.044310538e+00,1.003420919e+03,1.315818080e+05,9
1.024892771e-01,1.828324284e-01,2.607609413e+00,4.337807528e+00,9.936373717e+02,-3.068546278e+05,11
2.550515391e-01,1.190567190e-01,1.166003284e+01,-5.494784283e+00,1.023321109e+03,5.841603140e+05,11
2.923670739e-01,1.154240137e-01,1.150488992e+01,-4.660775150e+00,9.959677320e+02,-3.068546278e+05,10
2.084869265e-01,8.613075971e-02,-2.450296518e+00,9.011135921e-01,9.982703422e+02,-3.068546278e+05,10
2.415463235e-01,1.250873469e-01,2.645197371e+00,2.696080781e+00,9.777541737e+02,-3.068546278e+05,9
2.834587804e-01,7.621907719e-02,1.279895667e+01,-2.762551837e+00,1.000074034e+03,8.251311417e+04,13
3.303563365e-01,1.213711109e-01,1.233952541e+01,2.174114335e+00,9.990297662e+02,-3.068546278e+05,10
3.228419350e-01,1.705340635e-01,8.528598844e+00,3.229588666e+00,9.990797522e+02,-1.224637399e+05,12
3.813325583e-01,9.880832629e-02,1.504755031e+01,-2.031056387e+00,1.010297282e+03,2.243388549e+05,11
3.969661079e-01,9.523335966e-02,6.740015883e+00,4.705589783e-01,9.875459146e+02,-2.838699277e+05,13
4.013629726e-01,1.123785294e-01,7.795132946e+00,-6.102835155e+00,1.022388009e+03,5.563741319e+05,9
4.676784164e-01,1.428735453e-01,1.331023188e+01,4.123504493e+00,1.004602274e+03,1.951705360e+05,8
4.955443387e-01,1.217315136e-01,2.016298065e+01,4.419366811e+00,1.000018863e+03,-2.985533853e+05,10
4.971584365e-01,9.343212929e-02,1.239697577e+01,-2.675310820e+00,1.000474487e+03,1.566547272e+05,8
1.842998600e-01,2.295586807e-01,8.109951045e+00,1.027345691e+01,1.002516751e+03,-1.243414236e+05,14
1.433771003e-01,7.010287501e-02,5.370307504e+00,7.145793056e+00,9.999773498e+02,-3.068546278e+05,8
1.597427235e-01,2.215883408e-01,9.420351446e+00,6.515952357e+00,9.971705889e+02,-1.297159972e+05,10
2.187714533e-01,2.088358849e-01,8.812227216e+00,5.007538526e-01,1.018312345e+03,6.635802013e+05,12
2.655814851e-01,1.339954169e-01,1.494251890e+01,-7.616808699e+00,9.788480338e+02,-3.068546278e+05,13
2.562700420e-01,1.533892713e-01,1.328351325e+01,-3.068529923e+00,9.954764557e+02,-3.068546278e+05,11
3.245435633e-01,1.414684898e-01,7.664040167e+00,-2.824707205e-02,1.005809565e+03,2.669179387e+05,12
2.716168461e-01,1.180938507e-01,1.210030933e+01,-1.947186166e+00,1.005798193e+03,3.243207318e+05,11
3.528477598e-01,1.011493503e-01,1.261060489e+01,1.912718146e-01,1.010497467e+03,4.035314931e+05,10
3.436239597e-01,1.490657870e-01,1.196359437e+01,2.937193633e+00,9.996398428e+02,-1.039841815e+05,11
3.318394754e-01,1.191762925e-01,5.039738133e+00,-2.845648124e+00,9.879659281e+02,-3.068546278e+05,11
4.132089562e-01,1.207581759e-01,1.567663719e+01,3.216751543e+00,9.834444534e+02,-3.068546278e+05,12
4.165643617e-01,8.970423388e-02,1.295277232e+01,4.496021260e-01,1.003189715e+03,1.928175960e+05,10
4.690062655e-01,1.573314543e-01,1.628896469e+01,7.638491864e+00,9.948903569e+02,-2.319559299e+05,10
5.087610111e-01,1.715813319e-01,1.780691229e+01,3.318814701e+00,1.000000000e+03,0.000000000e+00,6
5.132119887e-01,1.065220774e-01,1.479763493e+01,-5.901423620e+00,1.000000000e+03,0.000000000e+00,5
4.500000000e-06,8.003468964e-02,0.000000000e+00,2.565523817e-01,1.005223417e+03,1.534273139e+06,15
7.898248773e-02,1.666645380e-01,-3.191354875e+00,7.133758172e+00,9.969836732e+02,-3.068546278e+05,11
1.156994179e-01,1.920996695e-01,-3.251487111e+00,-2.525749118e+00,1.005752951e+03,1.400023104e+05,10
2.203479032e-01,1.264010716e-01,1.211372863e+01,-8.127238873e+00,9.848742145e+02,-3.068546278e+05,10
2.576901936e-01,1.771905030e-01,7.915598271e+00,7.210478626e+00,9.969203973e+02,-1.089251514e+05,14
2.053219641e-01,9.170388044e-02,1.327260966e+01,-2.572880419e+00,9.962335337e+02,-3.068546278e+05,9
2.690047710e-01,1.692003059e-01,1.267232330e+01,4.249956538e+00,9.959837961e+02,3.072017505e+05,11
2.894281208e-01,1.132075550e-01,3.166881959e+00,-4.653137426e+00,9.973803150e+02,-3.068546278e+05,8
3.248471622e-01,1.512819599e-01,1.401829269e+01,4.346314217e+00,9.958794911e+02,2.124562759e+04,13
3.378192512e-01,1.773894601e-01,9.900789961e+00,3.469809268e+00,1.002044553e+03,5.567221255e+04,14
3.566002300e-01,1.564335212e-01,1.283788828e+01,9.861576982e-01,9.988127482e+02,-7.404604892e+04,13
