id,is_boundary,x,y,vx,vy,rho,p,m
0,0,0.050000000000000003,0.036263310578543234,0,-0.088374934283402484,1020,25004.681136676067,0.39965556373580352
1,0,0.050000000000000003,0.040220823012225501,0,-0.11392627989178306,1020,25004.681136676067,0.39965556373580352
2,0,0.050000000000000003,0.043545001713449515,0,-0.13859279824239001,1020,25004.681136676067,0.39965556373580352
3,0,0.050000000000000003,0.047043362575359078,0,-0.16946657155745545,1020,25004.681136676067,0.39965556373580352
4,0,0.050000000000000003,0.050777862543198153,0,-0.21000790538782441,1020,25004.681136676067,0.39965556373580352
5,0,0.050000000000000003,0.054900983725532378,0,-0.26692917716702608,1020,25004.681136676067,0.39965556373580352
6,0,0.050000000000000003,0.059678618400271888,0,-0.3546965414611018,1020,25004.681136676067,0.39965556373580352
7,0,0.050000000000000003,0.065629603250651591,0,-0.51155439320758456,1020,25004.681136676067,0.39965556373580352
8,0,0.050000000000000003,0.074183033098860818,0,-0.87216796713974465,1020,25004.681136676067,0.39965556373580352
9,0,0.050000000000000003,0.088271675728229276,0,-1.4326377769322527,1020,25004.681136676067,0.39965556373580352
10,0,0.050000000000000003,0.10703286386492214,0,-1.6449280968930404,878.39928964369756,0,0.39965556373580352
11,0,0.050000000000000003,0.12688353162824914,0,-1.6712857669750163,850,0,0.39965556373580352
12,0,0.050000000000000003,0.14686513069941906,0,-1.6742843654124069,850,0,0.39965556373580352
13,0,0.050000000000000003,0.16686295616238819,0,-1.6746322491015793,850,0,0.39965556373580352
14,0,0.050000000000000003,0.18686348467629896,0,-1.6746412623555937,850,0,0.39965556373580352
15,0,0.050000000000000003,0.20686638409031077,0,-1.6745388637201426,850,0,0.39965556373580352
16,0,0.050000000000000003,0.226875740529114,0,-1.67424430367204,850,0,0.39965556373580352
17,0,0.050000000000000003,0.24690330173566005,0,-1.6735147292439549,850,0,0.39965556373580352
18,0,0.050000000000000003,0.26697822983347635,0,-1.6718922426297254,850,0,0.39965556373580352
19,0,0.050000000000000003,0.28716596861708787,0,-1.6686668313576327,850,0,0.39965556373580352
20,0,0.050000000000000003,0.30760010697531803,0,-1.6629569929713015,850,0,0.39965556373580352
21,0,0.050000000000000003,0.32853353870488994,0,-1.6539513905975312,850,0,0.39965556373580352
22,0,0.050000000000000003,0.35043491739794341,0,-1.6412184613512237,850,0,0.39965556373580352
23,0,0.050000000000000003,0.3743038786080955,0,-1.6245442961212999,850,0,0.39965556373580352
24,0,0.050000000000000003,0.40673768534519278,0,-1.5588726555735528,850,0,0.39965556373580352
25,0,0.070000000000000007,0.035541069121428258,0,-0.092684365667253465,1020,25004.681136676067,0.39965556373580352
26,0,0.070000000000000007,0.039803971030808627,0,-0.11912220388669115,1020,25004.681136676067,0.39965556373580352
27,0,0.070000000000000007,0.043398680553288611,0,-0.14469785500284224,1020,25004.681136676067,0.39965556373580352
28,0,0.070000000000000007,0.047111882103065675,0,-0.1764138182739125,1020,25004.681136676067,0.39965556373580352
29,0,0.070000000000000007,0.051032463696756257,0,-0.21805631784057808,1020,25004.681136676067,0.39965556373580352
30,0,0.070000000000000007,0.055331159322770863,0,-0.27624149397725356,1020,25004.681136676067,0.39965556373580352
31,0,0.070000000000000007,0.06028453801167602,0,-0.36482993523480833,1020,25004.681136676067,0.39965556373580352
32,0,0.070000000000000007,0.066401053627857087,0,-0.51864780838101976,1020,25004.681136676067,0.39965556373580352
33,0,0.070000000000000007,0.074935755393190931,0,-0.84797101807354935,1020,25004.681136676067,0.39965556373580352
34,0,0.070000000000000007,0.08856875461938972,0,-1.3916571013615728,1020,25004.681136676067,0.39965556373580352
35,0,0.070000000000000007,0.10707092808150495,0,-1.6369227198102865,1020,25004.681136676067,0.39965556373580352
36,0,0.070000000000000007,0.12688666581086316,0,-1.6706497468486707,1005.2241118068189,6247.0501126934423,0.39965556373580352
37,0,0.070000000000000007,0.14686544072314764,0,-1.6742298291267772,1000.5936701849655,700.11446628333954,0.39965556373580352
38,0,0.070000000000000007,0.16686300232049625,0,-1.674626273240148,1000.0479130669562,56.411370428113983,0.39965556373580352
39,0,0.070000000000000007,0.18686352873048953,0,-1.6746391150969941,999.91131015658516,0,0.39965556373580352
40,0,0.070000000000000007,0.20686651876587864,0,-1.6745343204676246,999.68117989078655,0,0.39965556373580352
41,0,0.070000000000000007,0.22687617119409018,0,-1.67423201076518,999.03937273079237,0,0.39965556373580352
42,0,0.070000000000000007,0.24690462174072408,0,-1.6734829378968694,997.33336183583629,0,0.39965556373580352
43,0,0.070000000000000007,0.26698211170198632,0,-1.6718149176740309,993.17756120672539,0,0.39965556373580352
44,0,0.070000000000000007,0.28717691249787469,0,-1.6684925861136342,983.95544278740681,0,0.39965556373580352
45,0,0.070000000000000007,0.30762935805628644,0,-1.6626052739757238,965.36233446128188,0,0.39965556373580352
46,0,0.070000000000000007,0.32860571482199652,0,-1.6533552181178848,931.33316905641072,0,0.39965556373580352
47,0,0.070000000000000007,0.35058712205863091,0,-1.6405448953606989,874.0282716731972,0,0.39965556373580352
48,0,0.070000000000000007,0.37451151825776102,0,-1.6241456812331851,850,0,0.39965556373580352
49,0,0.070000000000000007,0.40652120224145949,0,-1.5598222456967481,850,0,0.39965556373580352
50,0,0.090000000000000011,0.035554292359212904,0,-0.092909231373905179,1020,25004.681136676067,0.39965556373580352
51,0,0.090000000000000011,0.039826127517288416,0,-0.11946957034822137,1020,25004.681136676067,0.39965556373580352
52,0,0.090000000000000011,0.043433274114836974,0,-0.14521352569324189,1020,25004.681136676067,0.39965556373580352
53,0,0.090000000000000011,0.047165559657298815,0,-0.17717788892081199,1020,25004.681136676067,0.39965556373580352
54,0,0.090000000000000011,0.05111208532230354,0,-0.21921655465611933,1020,25004.681136676067,0.39965556373580352
55,0,0.090000000000000011,0.055444352600168292,0,-0.27796960496626683,1020,25004.681136676067,0.39965556373580352
56,0,0.090000000000000011,0.060439844629995416,0,-0.36719491104594748,1020,25004.681136676067,0.39965556373580352
57,0,0.090000000000000011,0.06660231931908725,0,-0.52095933670234751,1020,25004.681136676067,0.39965556373580352
58,0,0.090000000000000011,0.07514934821798773,0,-0.84423622920624231,1020,25004.681136676067,0.39965556373580352
59,0,0.090000000000000011,0.088675152404796675,0,-1.3794485980412075,1020,25004.681136676067,0.39965556373580352
60,0,0.090000000000000011,0.10708830076450748,0,-1.6336512523122424,1020,25004.681136676067,0.39965556373580352
61,0,0.090000000000000011,0.12688835989654393,0,-1.6703127780307723,1005.7221767008521,6852.8918231564585,0.39965556373580352
62,0,0.090000000000000011,0.1468655998884098,0,-1.6741997763881611,1000.6388295026334,753.47288303592563,0.39965556373580352
63,0,0.090000000000000011,0.16686301936550729,0,-1.6746234182115636,1000.051998990303,61.222761287783698,0.39965556373580352
64,0,0.090000000000000011,0.18686353779961226,0,-1.6746384364409441,999.91051702790378,0,0.39965556373580352
65,0,0.090000000000000011,0.20686655543775415,0,-1.674532615326261,999.67647814673774,0,0.39965556373580352
66,0,0.090000000000000011,0.22687632991902304,0,-1.6742258860455099,999.02256403674596,0,0.39965556373580352
67,0,0.090000000000000011,0.24690524490100793,0,-1.6734630269844704,997.27851286396663,0,0.39965556373580352
68,0,0.090000000000000011,0.26698431695071839,0,-1.6717578255707046,993.01582283739594,0,0.39965556373580352
69,0,0.090000000000000011,0.28718387830317399,0,-1.6683509120219711,983.53664430949584,0,0.39965556373580352
70,0,0.090000000000000011,0.30764867004342777,0,-1.6623087457354486,964.45352127206411,0,0.39965556373580352
71,0,0.090000000000000011,0.3286513652251663,0,-1.6528509264127407,929.84052660697603,0,0.39965556373580352
72,0,0.090000000000000011,0.35067372200610492,0,-1.6398924975348046,872.70907472307113,0,0.39965556373580352
73,0,0.090000000000000011,0.37462407442946671,0,-1.623460882467801,850,0,0.39965556373580352
74,0,0.090000000000000011,0.40646495354946843,0,-1.5606563693889572,850,0,0.39965556373580352
75,0,0.11000000000000001,0.035567423522441965,0,-0.092839596156430879,1020,25004.681136676067,0.39965556373580352
76,0,0.11000000000000001,0.039843429245688601,0,-0.11943440691755959,1020,25004.681136676067,0.39965556373580352
77,0,0.11000000000000001,0.043454388148994869,0,-0.1452185386143621,1020,25004.681136676067,0.39965556373580352
78,0,0.11000000000000001,0.047191230211318262,0,-0.17723480866496077,1020,25004.681136676067,0.39965556373580352
79,0,0.11000000000000001,0.051143398149516357,0,-0.21935360145028887,1020,25004.681136676067,0.39965556373580352
80,0,0.11000000000000001,0.05548284381015911,0,-0.27822555593830156,1020,25004.681136676067,0.39965556373580352
81,0,0.11000000000000001,0.060487270580559555,0,-0.36758931385719718,1020,25004.681136676067,0.39965556373580352
82,0,0.11000000000000001,0.066659713266834245,0,-0.52136278302628403,1020,25004.681136676067,0.39965556373580352
83,0,0.11000000000000001,0.075209207254948091,0,-0.84323018928325022,1020,25004.681136676067,0.39965556373580352
84,0,0.11000000000000001,0.088707977157414727,0,-1.3761410521189819,1020,25004.681136676067,0.39965556373580352
85,0,0.11000000000000001,0.10709503825637873,0,-1.6325772215985377,1020,25004.681136676067,0.39965556373580352
86,0,0.11000000000000001,0.12688926966905942,0,-1.6701572464287346,1005.9234425515488,7098.221026912408,0.39965556373580352
87,0,0.11000000000000001,0.14686571381413596,0,-1.6741811586444644,1000.6626297488203,781.60010247095897,0.39965556373580352
88,0,0.11000000000000001,0.16686303445068143,0,-1.6746211880099346,1000.0545862348215,64.269439546121163,0.39965556373580352
89,0,0.11000000000000001,0.1868635481692193,0,-1.6746377400081414,999.90997151475813,0,0.39965556373580352
90,0,0.11000000000000001,0.20686659304462612,0,-1.6745309005973559,999.67317480916904,0,0.39965556373580352
91,0,0.11000000000000001,0.22687647521495244,0,-1.674220275360387,999.01085581518146,0,0.39965556373580352
92,0,0.11000000000000001,0.246905756208813,0,-1.6734463869869707,997.24173484412222,0,0.39965556373580352
93,0,0.11000000000000001,0.26698593392136521,0,-1.6717142807065439,992.91422671095347,0,0.39965556373580352
94,0,0.11000000000000001,0.28718840922739902,0,-1.6682519786206398,983.2968981134477,0,0.39965556373580352
95,0,0.11000000000000001,0.30765970180519714,0,-1.6621169529548148,963.99313317552912,0,0.39965556373580352
96,0,0.11000000000000001,0.32867406704770324,0,-1.6525386648007843,929.18767989512708,0,0.39965556373580352
97,0,0.11000000000000001,0.35071158319383344,0,-1.6394679944305897,872.1858526022645,0,0.39965556373580352
98,0,0.11000000000000001,0.37467186750072506,0,-1.6229626028055146,850,0,0.39965556373580352
99,0,0.11000000000000001,0.40644773927894667,0,-1.5611205407410906,850,0,0.39965556373580352
100,0,0.13,0.035571627771302336,0,-0.092794976034023216,1020,25004.681136676067,0.39965556373580352
101,0,0.13,0.039849340786103499,0,-0.11939703840603842,1020,25004.681136676067,0.39965556373580352
102,0,0.13,0.043461736274965551,0,-0.14519072640491201,1020,25004.681136676067,0.39965556373580352
103,0,0.13,0.047200128323179637,0,-0.17721951425132168,1020,25004.681136676067,0.39965556373580352
104,0,0.13,0.051154116775235556,0,-0.21935818807663346,1020,25004.681136676067,0.39965556373580352
105,0,0.13,0.055495653903418561,0,-0.27825792074719818,1020,25004.681136676067,0.39965556373580352
106,0,0.13,0.060502417553450961,0,-0.36764837425448338,1020,25004.681136676067,0.39965556373580352
107,0,0.13,0.066677305419497984,0,-0.52140652901669471,1020,25004.681136676067,0.39965556373580352
108,0,0.13,0.075227164358301027,0,-0.84288316377534089,1020,25004.681136676067,0.39965556373580352
109,0,0.13,0.088718094270421974,0,-1.3751785336508298,1020,25004.681136676067,0.39965556373580352
110,0,0.13,0.10709738155503483,0,-1.6322396254464764,1020,25004.681136676067,0.39965556373580352
111,0,0.13,0.12688965661429766,0,-1.6700995062334822,1005.995557064012,7186.1953442659769,0.39965556373580352
112,0,0.13,0.14686577100431708,0,-1.6741726583618546,1000.673409554443,794.34103763594305,0.39965556373580352
113,0,0.13,0.16686304372059677,0,-1.6746199389376277,1000.0559171312736,65.836690308616213,0.39965556373580352
114,0,0.13,0.1868635565585573,0,-1.6746372130066451,999.90948807273458,0,0.39965556373580352
115,0,0.13,0.20686662187121732,0,-1.6745295803271969,999.6707778598402,0,0.39965556373580352
